<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAAP,20160127,25,25.35,23.81,24.75,29400
AAL,20160127,40.15,40.87,39.48,39.69,10185900
AAME,20160127,4.39,4.39,4.03,4.27,1400
AAOI,20160127,15.47,16.39,15.24,16.28,542400
AAON,20160127,20.78,20.9,20.31,20.44,147000
AAPC,20160127,10.18,10.42,10.18,10.42,2400
AAPL,20160127,96.04,96.63,93.34,93.42,133369600
AAWW,20160127,35.64,36.1,34.38,34.69,229900
AAXJ,20160127,48.31,48.73,47.78,48.01,1212900
ABAC,20160127,2.68,2.68,2.68,2.68,0
ABAX,20160127,52.26,52.46,50.92,51.44,218500
ABCB,20160127,27.12,27.88,26.91,27.59,445000
ABCD,20160127,4.62,4.67,4.4,4.42,39300
ABCO,20160127,43.15,44.61,42.92,43.76,389700
ABDC,20160127,10.66,11.09,10.31,10.64,15600
ABEO,20160127,2.65,2.69,2.47,2.5,56400
ABEOW,20160127,0.88,0.88,0.88,0.88,0
ABIL,20160127,9.48,9.5,9.36,9.44,156200
ABIO,20160127,3.84,3.93,3.73,3.86,23600
ABMD,20160127,86.53,87.1,83.02,83.35,419700
ABTL,20160127,18.07,18.21,17.58,17.67,67500
ABTX,20160127,16.94,17.03,16.26,16.78,43000
ABUS,20160127,3.59,3.72,3.39,3.43,235200
ABY,20160127,17.54,17.67,17.13,17.45,580600
ACAD,20160127,23.62,24.3,21.73,21.95,2193400
ACAS,20160127,14.02,14.3,13.92,13.98,2855200
ACAT,20160127,11.34,11.34,10.26,10.41,648600
ACBI,20160127,13.32,13.43,13.31,13.4,34300
ACET,20160127,23.1,23.28,22.3,22.53,194200
ACFC,20160127,5.62,5.63,5.45,5.49,5800
ACGL,20160127,66.09,67.73,65.89,65.89,644700
ACHC,20160127,60.61,61.01,59.73,60.19,527800
ACHN,20160127,7.48,7.65,7.13,7.17,1467900
ACIW,20160127,17.92,18.19,17.45,17.52,602200
ACLS,20160127,10.24,10.32,9.96,9.96,392000
ACNB,20160127,21.42,21.49,21.1,21.48,4600
ACOR,20160127,38.96,39.99,37.64,37.78,759300
ACRS,20160127,22.16,22.3,20.73,20.88,28000
ACRX,20160127,3.72,3.82,3.5,3.5,801300
ACSF,20160127,8.2,8.38,8.2,8.27,51900
ACST,20160127,1.68,1.68,1.61,1.66,1500
ACTA,20160127,9.46,9.61,9.22,9.24,101100
ACTG,20160127,3.85,3.91,3.52,3.6,605600
ACTX,20160127,11.69,11.69,11.41,11.41,500
ACUR,20160127,1.88,1.95,1.88,1.89,1300
ACWI,20160127,51.76,52.32,51.22,51.47,6113700
ACWX,20160127,36.55,36.97,36.28,36.44,1037400
