<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAAP,20160802,31.77,31.79,31.29,31.34,26600
AAL,20160802,35.39,35.4,33.38,33.51,12100400
AAME,20160802,4.17,4.25,4.1,4.25,300
AAOI,20160802,12.12,12.3,11.6,11.64,199300
AAON,20160802,26.49,26.79,26.13,26.32,114700
AAPC,20160802,10.32,10.32,10.32,10.32,0
AAPL,20160802,106.05,106.07,104,104.48,33816500
AAWW,20160802,43.37,43.95,40.94,41.1,340600
AAXJ,20160802,57.52,57.65,57.02,57.36,571200
ABAC,20160802,2.76,2.76,2.44,2.64,21200
ABAX,20160802,48.86,49.74,48.42,48.62,140900
ABCB,20160802,32.83,32.94,32.62,32.77,113400
ABCD,20160802,4.87,4.9,4.87,4.87,5800
ABCO,20160802,41.82,42.71,40.6,41.31,429500
ABDC,20160802,12.33,12.35,12.2,12.22,26900
ABEO,20160802,2.87,3,2.8,2.98,160600
ABEOW,20160802,1.05,1.3,1.05,1.2,1500
ABIL,20160802,4.97,5.08,4.96,5.05,95300
ABIO,20160802,3.07,3.21,3.05,3.09,5300
ABMD,20160802,119.5,119.9,117.5,118.91,586700
ABTL,20160802,14.91,15,14.67,14.72,109700
ABTX,20160802,24.87,24.91,24.17,24.5,35200
ABUS,20160802,4.19,4.24,4.06,4.1,97200
ABY,20160802,19.76,19.78,19.4,19.59,295400
ACAD,20160802,37,37.1,35.32,36.59,1689500
ACAS,20160802,16.51,16.52,16.45,16.49,818900
ACAT,20160802,14.64,14.76,14.33,14.5,178000
ACBI,20160802,14.64,14.98,14.55,14.59,92500
ACET,20160802,25.53,25.53,24.05,25.15,120500
ACFC,20160802,6,6.04,6,6,2000
ACGL,20160802,72.79,73.84,72.11,73.81,438700
ACHC,20160802,52.4,52.99,51.06,51.4,1635400
ACHN,20160802,8.43,8.71,8.32,8.67,1978800
ACIA,20160802,65,65.38,59.79,60.79,733800
ACIW,20160802,19.67,19.75,18.99,18.99,455100
ACLS,20160802,10.68,11.08,10.43,10.85,312100
ACNB,20160802,25.51,25.75,25.39,25.41,8100
ACOR,20160802,24.72,25.38,24.55,24.96,576300
ACRS,20160802,19.81,20.28,18.68,18.9,43800
ACRX,20160802,3.47,3.62,3.43,3.57,432700
ACSF,20160802,10.42,10.44,10.3,10.31,14500
ACST,20160802,1.6,1.61,1.5,1.52,44900
ACTA,20160802,10.04,10.28,10,10.11,213600
ACTG,20160802,5.76,5.93,5.7,5.91,775200
ACTX,20160802,13.55,13.55,13.55,13.55,0
ACUR,20160802,1.82,1.94,1.82,1.84,11200
ACWI,20160802,58.13,58.13,57.56,57.8,922800
ACWX,20160802,40.27,40.29,39.99,40.16,1529200
ACXM,20160802,23.1,23.2,22.95,22.98,306200
ADAP,20160802,8.42,8.75,8.34,8.71,338000
ADBE,20160802,97.38,97.63,95.42,96.05,2352600
ADES,20160802,7.32,7.32,6.32,6.5,53000
ADHD,20160802,4.28,4.4,4.13,4.37,45300
ADI,20160802,63.78,63.84,62.49,62.84,2740400
ADMA,20160802,6.25,6.4,6.13,6.36,129400
