<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAAP,20160304,33.38,35.41,32.7,33.49,24100
AAL,20160304,42.17,42.17,41.42,41.63,9474000
AAME,20160304,4.02,4.02,4.02,4.02,0
AAOI,20160304,18.27,18.79,17.96,18.24,210300
AAON,20160304,25.26,25.6,24.72,25.3,165900
AAPC,20160304,10.22,10.37,10.22,10.31,4900
AAPL,20160304,102.37,103.75,101.37,103.01,46055000
AAWW,20160304,38.34,39.53,37.78,37.83,529400
AAXJ,20160304,52.21,53.04,52.12,52.91,590100
ABAC,20160304,2.48,2.6,2.48,2.6,1300
ABAX,20160304,40.31,42.16,38.76,41.5,221400
ABCB,20160304,28.35,28.56,28.04,28.2,130700
ABCD,20160304,4.17,4.75,4.17,4.73,63100
ABCO,20160304,28.44,30.56,28.3,29.77,939700
ABDC,20160304,10.09,10.42,10.03,10.28,41800
ABEO,20160304,2.37,2.9,2.31,2.56,116300
ABEOW,20160304,0.7,0.74,0.6,0.6,1600
ABIL,20160304,6.14,6.84,6.14,6.7,12000
ABIO,20160304,3.6,3.87,3.56,3.66,78400
ABMD,20160304,82.71,84.96,81.76,84,496500
ABTL,20160304,18.92,20,18.81,19.67,190100
ABTX,20160304,17.79,18.02,17.58,17.74,14800
ABUS,20160304,3.59,4,3.5,3.91,363600
ABY,20160304,16.74,17.26,15.76,16,1180400
ACAD,20160304,21.53,22.09,20.56,21.2,2232200
ACAS,20160304,13.94,14.33,13.93,14.04,1444700
ACAT,20160304,17.97,18.89,17.66,18.53,316100
ACBI,20160304,12.66,13.29,12.6,13.29,364000
ACET,20160304,22.47,22.84,22.23,22.42,231000
ACFC,20160304,5.74,5.74,5.61,5.61,13500
ACGL,20160304,69.21,69.65,67.29,69.39,379100
ACHC,20160304,59.84,59.84,57.88,58.8,1037200
ACHN,20160304,7.65,7.7,7.23,7.29,2294500
ACIW,20160304,20,20.21,19.63,20.18,643800
ACLS,20160304,11,11,10.6,10.72,278800
ACNB,20160304,22.4,22.49,21.5,21.65,6800
ACOR,20160304,35.43,36.85,35.04,36,454500
ACRS,20160304,17.86,18.58,16.57,18.02,22600
ACRX,20160304,4.07,4.11,3.81,3.89,458200
ACSF,20160304,8.63,9.09,8.63,8.95,34100
ACST,20160304,1.8,1.8,1.75,1.77,15300
ACTA,20160304,8.41,8.78,8.29,8.6,103000
ACTG,20160304,3.31,3.44,3.23,3.34,2708500
ACTX,20160304,12.5,12.5,12.5,12.5,100
ACUR,20160304,2.12,2.16,2.08,2.08,2400
ACWI,20160304,54.37,54.82,54.25,54.56,1472100
ACWX,20160304,38.46,38.81,38.46,38.63,817500
ACXM,20160304,21.27,21.57,21.08,21.46,339900
ADAP,20160304,8.31,8.55,7.9,8.24,176000
ADBE,20160304,87.93,87.94,85.58,86.18,3002400
ADHD,20160304,4.74,4.85,4.59,4.69,75000
ADI,20160304,55.67,56.21,55.11,55.78,2312000
ADMA,20160304,5.06,5.1,4.8,5.07,16300
ADMP,20160304,5.92,5.95,5.7,5.77,108300
ADMS,20160304,14.19,14.25,13.38,13.66,436500
ADP,20160304,85.91,86.36,85.33,86.19,1582600
ADRA,20160304,25.52,25.56,25.52,25.56,800
ADRD,20160304,19.74,19.77,19.6,19.68,9800
ADRE,20160304,29.37,29.87,29.37,29.75,8400
ADRO,20160304,16.79,17.25,16.32,16.69,222200
ADRU,20160304,19.1,19.1,19.1,19.1,0
ADSK,20160304,55.25,57.12,55.02,56.25,2792800
ADTN,20160304,18.34,18.61,18,18.38,605900
ADUS,20160304,24.32,24.56,23.19,23.38,40300
ADXS,20160304,7.68,8.99,7.6,8.64,1659400
ADXSW,20160304,4.59,6.29,4.59,6,40500
AEGN,20160304,20.12,20.56,19.81,20.13,165400
AEHR,20160304,1.2,1.21,1.2,1.2,33200
AEIS,20160304,30.89,31.35,30.79,31.21,221100
AEMD,20160304,5.76,5.83,5.51,5.52,45300
AEPI,20160304,77.43,81.56,77.25,80.58,11200
AERI,20160304,15.18,15.59,14.63,14.84,770200
AETI,20160304,2.83,2.84,2.72,2.72,2800
AEY,20160304,1.7,1.72,1.64,1.71,15800
AEZS,20160304,3.99,4.01,3.63,3.72,540300
AFAM,20160304,36.88,37.21,35.79,36.03,108200
AFH,20160304,18.29,18.36,17.9,18.32,40700
AFMD,20160304,3.95,4.39,3.8,4.24,316900
AFSI,20160304,25.67,25.86,25.47,25.73,569500
AGEN,20160304,3.43,4,3.43,3.84,2160500
AGFS,20160304,5.01,5.2,4.91,5,158900
AGFSW,20160304,0.9,0.9,0.55,0.9,1500
AGII,20160304,56.78,56.85,54.29,56.13,199400
AGIIL,20160304,24.83,25.2,24.8,24.86,3600
AGIO,20160304,42.9,46.27,41.44,44.32,804700
AGNC,20160304,18.31,18.46,18.25,18.37,2232200
AGNCB,20160304,23.94,24,23.9,24,8800
AGNCP,20160304,25.65,25.65,25.64,25.65,2200
AGND,20160304,42.78,42.92,42.65,42.86,10500
AGRX,20160304,6.05,6.64,6.05,6.38,38800
AGTC,20160304,14.45,14.48,14,14.13,96100
AGYS,20160304,11.03,11.39,11,11.28,21900
AGZD,20160304,47.4,47.5,47.31,47.5,800
AHGP,20160304,14,14.78,13.84,14,299100
AHPI,20160304,0.74,0.75,0.73,0.73,2800
AIA,20160304,41.14,41.73,41.14,41.66,15100
AIMC,20160304,25.04,25.31,24.82,25.07,106400
AIMT,20160304,17.4,18.12,16.58,17.7,297200
AINV,20160304,5.42,5.64,5.38,5.47,1658300
AIQ,20160304,7.73,8,7.64,8,18800
AIRM,20160304,39.49,41.08,39.38,39.98,451400
AIRR,20160304,16.8,16.85,16.66,16.7,276300
AIRT,20160304,25.52,25.52,24.31,25.27,700
AIXG,20160304,3.93,3.98,3.92,3.94,15800
AKAM,20160304,55.65,55.98,55.03,55.57,2835600
AKAO,20160304,3.72,3.92,3.52,3.77,46400
AKBA,20160304,7.61,8.03,7.48,7.82,245200
AKER,20160304,1.8,2.17,1.77,2.05,92200
AKRX,20160304,25.83,25.99,24.77,25.08,1696600
AKTX,20160304,9.5,9.5,8.54,8.54,21400
ALCO,20160304,27.22,27.85,26.42,26.61,19000
ALDR,20160304,19.94,20.74,19.68,19.93,485100
ALDX,20160304,4.46,4.52,4.46,4.5,20300
ALGN,20160304,69.48,70.6,68.48,70.39,772800
ALGT,20160304,172.7,174.16,169.08,172,167400
ALIM,20160304,1.82,1.93,1.76,1.85,167300
ALKS,20160304,32.8,33.56,31.8,32.58,1952100
