<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAAP,20160215,25.01,25.01,25.01,25.01,0
AAL,20160215,37.82,37.82,37.82,37.82,0
AAME,20160215,4.3,4.3,4.3,4.3,0
AAOI,20160215,15.3,15.3,15.3,15.3,0
AAON,20160215,20.64,20.64,20.64,20.64,0
AAPC,20160215,10.2,10.2,10.2,10.2,0
AAPL,20160215,93.99,93.99,93.99,93.99,0
AAWW,20160215,36.31,36.31,36.31,36.31,0
AAXJ,20160215,47.79,47.79,47.79,47.79,0
ABAC,20160215,2.52,2.52,2.52,2.52,0
ABAX,20160215,38.77,38.77,38.77,38.77,0
ABCB,20160215,25.71,25.71,25.71,25.71,0
ABCD,20160215,3.9,3.9,3.9,3.9,0
ABCO,20160215,40.25,40.25,40.25,40.25,0
ABDC,20160215,9.29,9.29,9.29,9.29,0
ABEO,20160215,2.4,2.4,2.4,2.4,0
ABEOW,20160215,0.92,0.92,0.92,0.92,0
ABIL,20160215,6.02,6.02,6.02,6.02,0
ABIO,20160215,3.53,3.53,3.53,3.53,0
ABMD,20160215,73.03,73.03,73.03,73.03,0
ABTL,20160215,15.99,15.99,15.99,15.99,0
ABTX,20160215,17.2,17.2,17.2,17.2,0
ABUS,20160215,3,3,3,3,0
ABY,20160215,13.73,13.73,13.73,13.73,0
ACAD,20160215,18.26,18.26,18.26,18.26,0
ACAS,20160215,12.63,12.63,12.63,12.63,0
ACAT,20160215,14.26,14.26,14.26,14.26,0
ACBI,20160215,12.23,12.23,12.23,12.23,0
ACET,20160215,19.88,19.88,19.88,19.88,0
ACFC,20160215,5.41,5.41,5.41,5.41,0
ACGL,20160215,68.4,68.4,68.4,68.4,0
ACHC,20160215,53.77,53.77,53.77,53.77,0
ACHN,20160215,6.07,6.07,6.07,6.07,0
ACIW,20160215,16.56,16.56,16.56,16.56,0
ACLS,20160215,9.08,9.08,9.08,9.08,0
ACNB,20160215,21.71,21.71,21.71,21.71,0
ACOR,20160215,33.63,33.63,33.63,33.63,0
ACRS,20160215,19.45,19.45,19.45,19.45,0
ACRX,20160215,3.49,3.49,3.49,3.49,0
ACSF,20160215,8.42,8.42,8.42,8.42,0
ACST,20160215,1.35,1.35,1.35,1.35,0
ACTA,20160215,7.43,7.43,7.43,7.43,0
ACTG,20160215,3.46,3.46,3.46,3.46,0
ACTX,20160215,11.08,11.08,11.08,11.08,0
ACUR,20160215,2.17,2.17,2.17,2.17,0
ACWI,20160215,50.39,50.39,50.39,50.39,0
ACWX,20160215,35.42,35.42,35.42,35.42,0
ACXM,20160215,19.56,19.56,19.56,19.56,0
ADAP,20160215,7.85,7.85,7.85,7.85,0
ADBE,20160215,76.67,76.67,76.67,76.67,0
ADHD,20160215,5.61,5.61,5.61,5.61,0
ADI,20160215,49.64,49.64,49.64,49.64,0
ADMA,20160215,4.41,4.41,4.41,4.41,0
ADMP,20160215,4.6,4.6,4.6,4.6,0
ADMS,20160215,14.31,14.31,14.31,14.31,0
ADP,20160215,81.74,81.74,81.74,81.74,0
ADRA,20160215,22.83,22.83,22.83,22.83,0
ADRD,20160215,18.17,18.17,18.17,18.17,0
ADRE,20160215,25.75,25.75,25.75,25.75,0
ADRO,20160215,14.31,14.31,14.31,14.31,0
ADRU,20160215,17.61,17.61,17.61,17.61,0
ADSK,20160215,44.92,44.92,44.92,44.92,0
ADTN,20160215,17.85,17.85,17.85,17.85,0
ADUS,20160215,21.25,21.25,21.25,21.25,0
ADXS,20160215,5.88,5.88,5.88,5.88,0
ADXSW,20160215,3.65,3.65,3.65,3.65,0
AEGN,20160215,17.59,17.59,17.59,17.59,0
AEHR,20160215,1.13,1.13,1.13,1.13,0
AEIS,20160215,27.59,27.59,27.59,27.59,0
AEMD,20160215,4.84,4.84,4.84,4.84,0
AEPI,20160215,76.94,76.94,76.94,76.94,0
AERI,20160215,13.75,13.75,13.75,13.75,0
AETI,20160215,2.45,2.45,2.45,2.45,0
AEY,20160215,1.64,1.64,1.64,1.64,0
AEZS,20160215,2.89,2.89,2.89,2.89,0
AFAM,20160215,36.16,36.16,36.16,36.16,0
AFH,20160215,17.22,17.22,17.22,17.22,0
AFMD,20160215,3.16,3.16,3.16,3.16,0
AFSI,20160215,25.05,25.05,25.05,25.05,0
AGEN,20160215,2.83,2.83,2.83,2.83,0
AGFS,20160215,4.59,4.59,4.59,4.59,0
AGFSW,20160215,0.72,0.72,0.72,0.72,0
AGII,20160215,53.4,53.4,53.4,53.4,0
AGIIL,20160215,23.95,23.95,23.95,23.95,0
AGIO,20160215,37.76,37.76,37.76,37.76,0
AGNC,20160215,17.53,17.53,17.53,17.53,0
AGNCB,20160215,23.46,23.46,23.46,23.46,0
AGNCP,20160215,25.3,25.3,25.3,25.3,0
AGND,20160215,42.35,42.35,42.35,42.35,0
AGRX,20160215,6.26,6.26,6.26,6.26,0
AGTC,20160215,13.55,13.55,13.55,13.55,0
AGYS,20160215,10.38,10.38,10.38,10.38,0
AGZD,20160215,46.99,46.99,46.99,46.99,0
AHGP,20160215,12.92,12.92,12.92,12.92,0
AHPI,20160215,0.79,0.79,0.79,0.79,0
AIA,20160215,37.69,37.69,37.69,37.69,0
AIMC,20160215,21.93,21.93,21.93,21.93,0
AIMT,20160215,16.04,16.04,16.04,16.04,0
AINV,20160215,4.52,4.52,4.52,4.52,0
AIQ,20160215,6.78,6.78,6.78,6.78,0
AIRM,20160215,36.79,36.79,36.79,36.79,0
AIRR,20160215,14.39,14.39,14.39,14.39,0
AIRT,20160215,20.7,20.7,20.7,20.7,0
AIXG,20160215,3.42,3.42,3.42,3.42,0
AKAM,20160215,50.76,50.76,50.76,50.76,0
AKAO,20160215,3.49,3.49,3.49,3.49,0
AKBA,20160215,7.69,7.69,7.69,7.69,0
AKER,20160215,1.25,1.25,1.25,1.25,0
AKRX,20160215,23.96,23.96,23.96,23.96,0
AKTX,20160215,10.86,10.86,10.86,10.86,0
ALCO,20160215,22.81,22.81,22.81,22.81,0
ALDR,20160215,21.33,21.33,21.33,21.33,0
ALDX,20160215,3.9,3.9,3.9,3.9,0
ALGN,20160215,58.78,58.78,58.78,58.78,0
ALGT,20160215,154.53,154.53,154.53,154.53,0
ALIM,20160215,2.15,2.15,2.15,2.15,0
ALKS,20160215,32.45,32.45,32.45,32.45,0
ALLT,20160215,4.33,4.33,4.33,4.33,0
ALNY,20160215,59.55,59.55,59.55,59.55,0
ALOG,20160215,70.65,70.65,70.65,70.65,0
ALOT,20160215,13.21,13.21,13.21,13.21,0
ALQA,20160215,1.44,1.44,1.44,1.44,0
ALRM,20160215,15.02,15.02,15.02,15.02,0
ALSK,20160215,1.43,1.43,1.43,1.43,0
ALTY,20160215,12.5,12.5,12.5,12.5,0
ALXN,20160215,141.11,141.11,141.11,141.11,0
AMAG,20160215,21.4,21.4,21.4,21.4,0
