<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAAP,20161114,36.28,36.52,36.01,36.5,42300
AAL,20161114,43.01,43.61,42.98,43.4,7773600
AAME,20161114,3.69,3.7,3.66,3.7,900
AAOI,20161114,25.22,25.5,24.47,24.6,547600
AAON,20161114,32.25,33.1,32.2,33.05,206300
AAPC,20161114,10.01,10.01,10.01,10.01,0
AAPL,20161114,107.71,107.81,104.08,105.71,51175500
AAWW,20161114,48.35,50.5,45.68,50.5,405500
AAXJ,20161114,55.29,55.63,54.97,55.29,2079800
ABAC,20161114,2.85,2.94,2.85,2.86,3400
ABAX,20161114,52.18,53.12,51.73,52.43,161900
ABCB,20161114,43.5,43.9,42.35,42.55,390100
ABCD,20161114,5,5.02,4.87,5.02,42700
ABCO,20161114,33.3,33.9,32.6,32.85,871100
ABDC,20161114,12.29,12.56,11.68,11.76,73200
ABEO,20161114,6.55,7.4,6.5,7.4,1000600
ABEOW,20161114,3.45,3.75,3.45,3.63,10400
ABIL,20161114,2.98,3,2.92,2.95,10300
ABIO,20161114,2.35,2.5,2.35,2.47,33200
ABMD,20161114,111.08,111.9,108.81,110.01,767000
ABTL,20161114,13.17,13.75,12.93,13.44,199600
ABTX,20161114,31.15,33.75,30,30.65,62500
ABUS,20161114,2.95,3,2.75,2.8,176800
ABY,20161114,16.98,18.08,16.76,17.97,777600
ACAD,20161114,29,29.27,27.6,29.06,2294100
ACAS,20161114,17.05,17.09,17.02,17.04,1118900
ACAT,20161114,15.19,16.17,15.03,15.81,173400
ACBI,20161114,15.7,15.9,15.6,15.75,72400
ACET,20161114,18.62,19.25,17.98,19.2,388900
ACFC,20161114,6.65,6.94,6.65,6.8,14800
ACGL,20161114,81.49,81.87,80.99,81.38,239200
ACGLP,20161114,21.74,21.74,20.55,20.71,164000
ACHC,20161114,39,40.21,38.93,39.08,1546500
ACHN,20161114,4.72,4.78,4.6,4.74,3632000
ACIA,20161114,71.01,71.65,66.9,67.41,1527400
