<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAAP,20161010,39.5,39.5,38.86,38.87,67900
AAL,20161010,37.95,38.95,37.47,38.89,6939800
AAME,20161010,3.39,3.39,3.3,3.3,2600
AAOI,20161010,23.04,23.35,22.93,23.15,198600
AAON,20161010,29.6,30.1,29.6,29.95,52200
AAPC,20161010,10.52,10.54,10.5,10.54,700
AAPL,20161010,115.02,116.75,114.72,116.05,36235900
AAWW,20161010,42.42,43.29,42.42,42.89,169200
AAXJ,20161010,60.95,61.37,60.95,61.22,525300
ABAC,20161010,2.06,2.06,2.01,2.02,7500
ABAX,20161010,52.76,54.17,52.76,53.83,81600
ABCB,20161010,35.7,36.2,35.7,36.18,119300
ABCD,20161010,5.48,5.55,5.47,5.5,5500
ABCO,20161010,42.65,44.47,42.65,43.75,290900
ABDC,20161010,12.41,12.79,12.41,12.7,32600
ABEO,20161010,6.91,7.14,6.74,6.86,483200
ABEOW,20161010,3.8,3.97,3.8,3.96,5700
ABIL,20161010,3.78,3.78,3.78,3.78,100
ABIO,20161010,2.64,2.74,2.64,2.65,43500
ABMD,20161010,128.9,132.95,128.7,131.74,269200
ABTL,20161010,17.4,17.83,17.38,17.69,89300
ABTX,20161010,27.5,28,27.45,27.99,24800
ABUS,20161010,3.34,3.4,3.33,3.36,25700
ABY,20161010,18.59,18.79,18.45,18.51,201500
ACAD,20161010,27.03,27.42,26.89,27.21,1809800
ACAS,20161010,17,17.05,16.97,16.99,629400
ACAT,20161010,15.05,15.38,14.89,15,152700
ACBI,20161010,14.95,15.02,14.8,15,25800
ACET,20161010,19.46,19.79,19.46,19.65,102800
ACFC,20161010,6.52,6.52,6.4,6.43,93600
ACGL,20161010,79.3,79.47,78.49,78.49,354300
ACGLP,20161010,24.71,24.71,24.57,24.66,68200
ACHC,20161010,46.62,47.78,46.46,47.44,865300
ACHN,20161010,7.89,7.97,7.86,7.96,1001200
ACIA,20161010,100.75,101.66,92,92.5,5504300
ACIU,20161010,15.75,15.75,14.5,15.25,266700
ACIW,20161010,19.37,19.61,19.25,19.41,255100
ACLS,20161010,13.89,14.04,13.87,13.98,68400
ACNB,20161010,26.49,26.7,26.2,26.7,2000
ACOR,20161010,20.06,20.44,19.91,20.19,746500
ACRS,20161010,25.17,25.3,24.82,24.98,151300
ACRX,20161010,3.74,3.85,3.71,3.81,149500
ACSF,20161010,11.09,11.1,10.87,10.94,39500
ACST,20161010,1.67,1.68,1.65,1.65,22400
ACTA,20161010,12.25,12.57,12.16,12.38,68000
ACTG,20161010,6.16,6.31,6.09,6.13,461300
ACTX,20161010,13.59,13.59,13.59,13.59,0
ACUR,20161010,1.54,1.55,1.44,1.44,22200
ACWI,20161010,59.01,59.2,59,59.04,636900
ACWX,20161010,41.34,41.53,41.32,41.43,214600
ACXM,20161010,25.77,26,25.6,25.78,229700
ADAP,20161010,6.41,6.8,6.41,6.65,169000
ADBE,20161010,109.15,110.13,109.15,109.24,1581800
ADES,20161010,8.7,8.75,8.5,8.74,20200
ADHD,20161010,2.54,2.68,2.54,2.62,397100
ADI,20161010,64.78,64.88,63.34,63.35,2117200
ADMA,20161010,6.6,6.74,6.6,6.71,6000
ADMP,20161010,3.12,3.18,3.06,3.15,310100
ADMS,20161010,16.1,16.67,16.1,16.61,172900
ADP,20161010,87.74,88.23,87.63,87.77,1021300
ADRA,20161010,28.37,28.37,28.37,28.37,0
ADRD,20161010,19.98,20.15,19.98,20.07,9400
ADRE,20161010,35.6,36.05,35.6,35.95,9600
ADRO,20161010,12.93,13.46,12.92,13.3,214500
ADRU,20161010,19.46,19.46,19.46,19.46,1100
ADSK,20161010,72,73.07,72,72.21,1260200
ADTN,20161010,19.59,19.63,19.25,19.27,217200
ADUS,20161010,26.55,27.35,26.49,26.89,51400
ADVM,20161010,4.11,4.22,4.07,4.18,85100
ADXS,20161010,10.82,11.25,10.7,11.17,481900
ADXSW,20161010,7.01,7.57,7.01,7.57,4700
AEGN,20161010,19.77,20.04,19.69,19.77,121200
AEHR,20161010,2.89,3.04,2.78,2.91,85500
AEIS,20161010,48,48.24,47.89,48,106400
AEMD,20161010,4.84,4.94,4.77,4.89,9200
AEPI,20161010,109,109.29,108.47,109.1,52200
AERI,20161010,40.28,41.44,39.6,40.91,571800
AETI,20161010,2.53,2.64,2.34,2.4,73800
AEY,20161010,1.83,1.85,1.77,1.85,2100
AEZS,20161010,3.4,3.4,3.3,3.34,77500
AFAM,20161010,37.29,37.82,37.1,37.46,70500
AFH,20161010,16.08,16.24,15.99,16,18700
AFMD,20161010,2.48,2.53,2.4,2.5,68600
AFSI,20161010,26.55,26.81,26.51,26.8,418200
AGEN,20161010,7.15,7.3,7.12,7.23,958600
AGFS,20161010,5.37,5.44,5.31,5.34,30600
AGFSW,20161010,0.75,0.78,0.55,0.7,180000
AGII,20161010,56.92,57.92,56.72,57.83,176600
AGIIL,20161010,25.35,25.9,25.35,25.54,10900
AGIO,20161010,53.46,55.55,53.12,55.02,367500
AGLE,20161010,6.6,6.71,6.47,6.5,21600
AGNC,20161010,18.92,19.17,18.92,19.02,1830800
AGNCB,20161010,25.52,25.82,25.5,25.79,14100
AGNCP,20161010,25.68,25.68,25.56,25.61,6700
AGND,20161010,42.91,42.91,42.62,42.62,1100
AGRX,20161010,7.82,7.88,7.55,7.82,22600
AGTC,20161010,9.55,9.8,9.27,9.6,237400
AGYS,20161010,10.85,11.12,10.75,10.84,48800
AGZD,20161010,47.99,48.21,47.99,48.21,6600
AHGP,20161010,27.77,28.26,27.52,27.65,60000
AHPI,20161010,0.95,0.96,0.86,0.91,31700
AIA,20161010,50.82,51.02,50.82,50.95,44800
AIMC,20161010,29.58,29.78,29.35,29.39,42400
AIMT,20161010,16.7,17.06,16.67,17.03,109400
AINV,20161010,5.96,5.98,5.91,5.96,872100
AIQ,20161010,7.41,7.45,7.21,7.41,19900
AIRG,20161010,14.33,15.35,14.11,15.19,382300
AIRM,20161010,30.1,31,30.1,30.5,333700
AIRR,20161010,20.42,20.42,20.34,20.34,1500
AIRT,20161010,19.92,19.92,19.92,19.92,0
AIXG,20161010,6.33,6.38,6.28,6.38,12500
AKAM,20161010,55.22,55.74,55.07,55.31,1256900
AKAO,20161010,4.85,5.32,4.81,5.2,260500
AKBA,20161010,8.9,9.1,8.84,9.08,159800
AKER,20161010,3.39,3.44,3.18,3.31,21000
AKRX,20161010,27.31,28.42,27.31,28.13,620500
