<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAAP,20160224,31.46,33.18,31.46,32.84,146200
AAL,20160224,40.02,40.83,39.39,40.66,6103600
AAME,20160224,4.33,4.33,4.33,4.33,0
AAOI,20160224,16.17,16.28,15.6,15.97,287400
AAON,20160224,21.08,22.81,21.08,22.42,246200
AAPC,20160224,10.25,10.4,10.25,10.4,2000
AAPL,20160224,93.98,96.38,93.32,96.1,36255700
AAWW,20160224,35.42,36.94,34.92,36.58,344400
AAXJ,20160224,48.58,49.3,48.32,49.15,579200
ABAC,20160224,2.48,2.48,2.44,2.44,7000
ABAX,20160224,39.06,39.88,38.79,39.58,184200
ABCB,20160224,26.06,26.46,25.8,26.4,150300
ABCD,20160224,4.02,4.23,3.97,4.23,20200
ABCO,20160224,23.36,28.08,18.87,26.5,8400500
ABDC,20160224,9.51,9.62,9.26,9.62,17600
ABEO,20160224,2.37,2.45,2.28,2.4,52500
ABEOW,20160224,0.57,0.57,0.57,0.57,900
ABIL,20160224,7.05,7.19,6.81,7.18,6400
ABIO,20160224,3.64,3.64,3.48,3.61,27800
ABMD,20160224,80.54,81.42,79.23,80.89,970600
ABTL,20160224,17.98,18.62,17.59,18.48,157200
ABTX,20160224,17.32,17.69,17.09,17.42,22900
ABUS,20160224,3.15,3.19,2.99,3.08,157400
ABY,20160224,15.47,16.03,13.96,15.49,1519600
ACAD,20160224,18.93,19.15,17.6,19.12,1884200
ACAS,20160224,13.16,13.36,13.04,13.34,1526000
ACAT,20160224,15.78,16.46,15.24,16.44,268500
ACBI,20160224,12.27,12.5,12.14,12.47,29500
ACET,20160224,21.58,22.31,21.45,22.2,143300
ACFC,20160224,5.74,5.74,5.55,5.59,81600
ACGL,20160224,67.69,68.95,67.3,68.79,341400
ACHC,20160224,54.99,55.5,53.89,54.96,983800
ACHN,20160224,6.62,6.69,6.25,6.65,1419900
ACIW,20160224,17.67,18.37,17.39,18.33,994400
ACLS,20160224,9.76,10.04,9.48,10.04,424400
ACNB,20160224,21.8,22.49,21.8,22.25,10100
ACOR,20160224,33.63,33.83,32.54,33.66,604700
ACRS,20160224,18,19.99,17.8,18.6,59200
ACRX,20160224,3.66,3.83,3.55,3.73,292500
ACSF,20160224,7.86,8.04,7.86,8.04,36100
ACST,20160224,1.6,1.61,1.44,1.44,7200
ACTA,20160224,7.58,7.72,7.28,7.69,130700
ACTG,20160224,3.7,3.83,3.61,3.81,254600
ACTX,20160224,11.08,11.08,11.08,11.08,0
ACUR,20160224,2.15,2.17,2.05,2.06,4800
ACWI,20160224,51.45,52.12,51.02,52.05,1840300
ACWX,20160224,35.89,36.44,35.71,36.4,788800
ACXM,20160224,19.8,20.16,19.49,20.12,223300
ADAP,20160224,7.48,7.48,7.01,7.38,156900
ADBE,20160224,82.22,83.53,80.93,83.42,2667200
ADHD,20160224,4.63,4.8,4.45,4.77,57000
ADI,20160224,50.6,51.85,50.1,51.81,2690900
ADMA,20160224,4.39,4.56,4.37,4.44,19000
ADMP,20160224,5.33,5.57,5.22,5.3,36500
ADMS,20160224,14.44,14.54,12.65,12.8,1017000
ADP,20160224,83.92,85.47,83.09,85.26,1727200
ADRA,20160224,24.03,24.03,24.03,24.03,0
ADRD,20160224,18.26,18.5,18.14,18.5,7700
ADRE,20160224,26.58,27.03,26.58,27.03,1200
ADRO,20160224,14.25,14.7,13.59,14.63,255500
ADRU,20160224,18.13,18.17,18.13,18.17,200
ADSK,20160224,49.25,49.65,48.22,49.18,6582900
ADTN,20160224,18.54,18.81,18.5,18.75,754400
ADUS,20160224,21.53,21.9,21.21,21.75,62500
ADXS,20160224,5.6,5.71,5.23,5.68,674400
ADXSW,20160224,3.3,3.59,3.2,3.36,3500
AEGN,20160224,18.03,18.24,17.02,18.24,152000
AEHR,20160224,1.23,1.25,1.14,1.24,12600
AEIS,20160224,28.9,29.49,28.84,29.47,295200
AEMD,20160224,4.69,4.99,4.63,4.81,13700
AEPI,20160224,74.94,79.25,74.5,78.98,24500
AERI,20160224,16.24,16.9,15.76,16.69,518200
AETI,20160224,2.98,2.99,2.65,2.99,9100
AEY,20160224,1.66,1.66,1.65,1.66,5200
AEZS,20160224,3.13,3.22,3.04,3.15,241400
AFAM,20160224,39.53,39.53,37.23,38.57,78500
