<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAAP,20160217,26,27,23.21,26.99,118200
AAL,20160217,38.95,39.83,38.87,39.34,8432400
AAME,20160217,4.38,4.38,4.38,4.38,100
AAOI,20160217,16.17,17.11,16.17,16.43,365700
AAON,20160217,21.1,21.41,20.69,20.96,180200
AAPC,20160217,10.16,10.16,10.16,10.16,300
AAPL,20160217,96.67,98.21,96.15,98.12,44863200
AAWW,20160217,37.33,38.82,36.56,38.14,328200
AAXJ,20160217,49.13,49.63,49.05,49.59,632200
ABAC,20160217,2.64,2.68,2.44,2.56,2600
ABAX,20160217,39.32,40.51,38.99,39.87,316100
ABCB,20160217,26.51,26.68,25.37,26,383400
ABCD,20160217,3.91,4.06,3.87,4.03,57900
ABCO,20160217,40.35,40.59,39.11,39.27,275000
ABDC,20160217,9.2,9.48,9.03,9.34,34000
ABEO,20160217,2.56,2.73,2.54,2.61,63300
ABEOW,20160217,0.92,0.92,0.92,0.92,0
ABIL,20160217,6.75,7.19,6.75,7.07,36100
ABIO,20160217,3.76,3.98,3.72,3.8,18100
ABMD,20160217,78.68,79.98,77,77.45,697000
ABTL,20160217,17.15,18.29,17.14,18.28,169900
ABTX,20160217,18.26,18.26,17.32,18.06,19000
ABUS,20160217,3.13,3.18,3.01,3.15,330100
ABY,20160217,14.77,16.03,14.77,15.82,652700
ACAD,20160217,18.93,20.65,18.69,20.62,2606300
ACAS,20160217,12.72,13.27,12.64,12.97,2837200
ACAT,20160217,15.05,16.78,14.85,16.32,496300
ACBI,20160217,12.25,12.3,11.78,11.88,14300
ACET,20160217,20.97,21.66,20.33,20.39,241000
ACFC,20160217,5.55,5.77,5.55,5.73,40200
ACGL,20160217,68.6,68.97,67.83,68.19,557600
ACHC,20160217,51.29,58.7,51.02,56.84,2278600
ACHN,20160217,6.3,6.59,6.05,6.48,1614100
ACIW,20160217,17.08,17.6,17.06,17.5,620400
ACLS,20160217,9.52,9.72,9.4,9.52,374900
ACNB,20160217,21.5,21.5,21.18,21.18,4700
ACOR,20160217,34.53,36.32,33.85,35.84,947500
ACRS,20160217,18.95,19.5,14.44,15.65,125500
ACRX,20160217,3.54,3.74,3.53,3.65,294600
ACSF,20160217,8.25,8.39,8.24,8.36,40400
ACST,20160217,1.42,1.53,1.39,1.53,20600
ACTA,20160217,7.62,7.71,7.51,7.64,148000
ACTG,20160217,3.77,3.93,3.77,3.87,550000
ACTX,20160217,11.08,11.08,11.08,11.08,0
ACUR,20160217,2.22,2.28,2,2.16,8400
ACWI,20160217,51.63,52.4,51.63,52.33,1509600
ACWX,20160217,36.47,36.89,36.46,36.83,967100
ACXM,20160217,19.73,20.41,19.61,20,562300
ADAP,20160217,8.38,9.15,8.38,8.53,279100
ADBE,20160217,79.4,82.07,78.54,81.85,4474200
ADHD,20160217,5.45,5.66,5.04,5.18,412200
ADI,20160217,51.12,53.98,51.12,52.73,3909900
ADMA,20160217,4.43,4.55,4.39,4.5,30400
ADMP,20160217,4.8,5.23,4.79,5,53700
ADMS,20160217,14.72,16.14,14.61,15.42,314800
ADP,20160217,84.18,85.44,83.9,85.33,1907700
ADRA,20160217,24,24.08,24,24.08,600
ADRD,20160217,18.68,18.93,18.68,18.93,13700
ADRE,20160217,26.9,27.29,26.87,27.19,16100
ADRO,20160217,15.07,15.4,14.88,15.01,280800
ADRU,20160217,18.5,18.86,18.5,18.85,14800
ADSK,20160217,45.34,47.07,45.34,46.67,1917500
ADTN,20160217,18.26,18.64,18.24,18.43,576400
ADUS,20160217,23.07,24.05,23.07,23.46,58600
ADXS,20160217,6.3,6.44,6.2,6.3,673700
ADXSW,20160217,3.99,4.09,3.99,4,10000
AEGN,20160217,18.3,18.7,18.03,18.31,146800
AEHR,20160217,1.21,1.31,1.19,1.29,33500
AEIS,20160217,28.95,29.45,28.5,28.93,597100
AEMD,20160217,4.93,4.93,4.5,4.88,7500
AEPI,20160217,76.22,78.79,73.49,74.68,32300
AERI,20160217,14.18,14.95,14.1,14.84,1213900
AETI,20160217,2.27,2.34,2.26,2.32,2500
AEY,20160217,1.7,1.7,1.68,1.68,19500
AEZS,20160217,3,3.29,2.98,3.18,355100
AFAM,20160217,36.86,37.57,35.88,37.24,79600
AFH,20160217,17.28,17.41,16.87,16.96,39600
AFMD,20160217,3.24,3.44,3.22,3.4,118800
AFSI,20160217,25.66,25.98,25.36,25.6,1105700
AGEN,20160217,3.02,3.17,3.02,3.15,778900
AGFS,20160217,4.61,4.72,4.53,4.61,147500
AGFSW,20160217,0.69,0.77,0.69,0.7,10700
AGII,20160217,53.27,54.22,52.74,53.32,124300
AGIIL,20160217,24.93,25.06,24.85,24.99,3000
AGIO,20160217,40.34,43.43,39.19,41.93,1049300
AGNC,20160217,17.8,17.89,17.68,17.83,7247700
AGNCB,20160217,23.7,23.86,23.66,23.86,10700
AGNCP,20160217,25.42,25.56,25.3,25.3,8500
AGND,20160217,42.41,42.41,42.41,42.41,0
AGRX,20160217,6.16,6.3,5.95,6.16,52500
