<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAAP,20161011,39.12,39.12,37.94,38.01,108800
AAL,20161011,39.99,39.99,38.06,38.2,10034700
AAME,20161011,3.35,3.5,3.35,3.49,9700
AAOI,20161011,23.08,23.2,21.82,22.04,358600
AAON,20161011,29.95,30.09,29.35,29.5,119100
AAPC,20161011,10.5,10.5,10.5,10.5,2800
AAPL,20161011,117.7,118.69,116.2,116.3,64041000
AAWW,20161011,42.8,43.3,42.14,42.44,137000
AAXJ,20161011,59.98,60.04,59.38,59.62,1634800
ABAC,20161011,2.02,2.08,2.01,2.08,4900
ABAX,20161011,53.49,53.49,51.87,52.35,84400
ABCB,20161011,36.2,36.31,35.68,35.86,85200
ABCD,20161011,5.53,5.53,5.27,5.34,18200
ABCO,20161011,43.54,44.03,42.34,43.02,272400
ABDC,20161011,12.75,12.89,12.64,12.74,30500
ABEO,20161011,6.81,6.87,6.48,6.59,176900
ABEOW,20161011,3.96,3.96,3.96,3.96,0
ABIL,20161011,3.82,3.82,3.57,3.68,3500
ABIO,20161011,2.62,2.63,2.54,2.54,12800
ABMD,20161011,131.73,131.73,126.53,127.58,307900
ABTL,20161011,17.52,17.63,16.99,17.06,36000
ABTX,20161011,27.75,27.99,27.64,27.67,12800
ABUS,20161011,3.36,3.37,3.17,3.2,131300
ABY,20161011,18.51,18.51,18.23,18.32,224600
ACAD,20161011,27.04,27.97,26.35,26.88,2796800
ACAS,20161011,16.97,16.99,16.92,16.93,3519200
ACAT,20161011,14.97,14.98,14.57,14.63,107900
ACBI,20161011,15,15,14.65,14.85,55300
ACET,20161011,19.51,19.64,19.05,19.2,152100
ACFC,20161011,6.41,6.43,6.3,6.3,8500
ACGL,20161011,78.49,78.58,77.29,77.51,458100
ACGLP,20161011,24.6,24.65,24.16,24.35,205300
ACHC,20161011,47.35,47.39,45.9,46.36,865700
ACHN,20161011,7.9,7.95,7.43,7.53,1698200
ACIA,20161011,93.88,96.35,89.62,90.19,3267700
ACIU,20161011,15.31,15.66,14.51,15.1,177400
ACIW,20161011,19.32,19.56,18.63,18.65,381600
ACLS,20161011,13.91,13.96,13.48,13.61,115800
ACNB,20161011,26.5,26.5,26.15,26.16,3500
ACOR,20161011,20.02,20.11,19.27,19.57,621100
ACRS,20161011,24.88,25.07,24.44,24.49,84600
ACRX,20161011,3.78,3.79,3.5,3.53,261500
ACSF,20161011,10.9,11.03,10.87,10.91,15700
ACST,20161011,1.65,1.73,1.65,1.68,21500
ACTA,20161011,12.32,12.49,11.97,12.02,70200
ACTG,20161011,6.08,6.19,5.9,5.95,410700
ACTX,20161011,13.52,13.52,13.47,13.47,300
ACUR,20161011,1.46,1.48,1.43,1.48,20800
ACWI,20161011,58.77,58.79,58.01,58.22,1561400
ACWX,20161011,41.13,41.13,40.67,40.78,570200
ACXM,20161011,25.64,25.64,25.04,25.13,264600
ADAP,20161011,6.6,6.78,6.36,6.56,96600
ADBE,20161011,109,109.2,107.04,107.37,1970900
ADES,20161011,8.55,8.73,8.12,8.47,50900
ADHD,20161011,2.68,2.68,2.52,2.52,306900
ADI,20161011,63.31,63.65,61.64,62.1,3533100
ADMA,20161011,6.73,6.97,6.63,6.66,34300
ADMP,20161011,3.15,3.22,2.96,3.02,393200
ADMS,20161011,16.32,16.77,15.86,15.95,170800
ADP,20161011,87.67,87.67,85.72,86.09,1963400
ADRA,20161011,28.16,28.16,28.16,28.16,100
ADRD,20161011,19.94,19.96,19.7,19.76,26100
ADRE,20161011,35.63,35.63,35.09,35.29,8800
ADRO,20161011,13.07,13.2,12.66,12.82,213900
ADRU,20161011,19.48,19.48,19.35,19.35,21700
ADSK,20161011,72.31,72.77,69.86,70.17,1704000
ADTN,20161011,19.25,19.32,18.82,18.98,165600
ADUS,20161011,26.88,27.24,26.56,27.11,46000
ADVM,20161011,4.17,4.17,3.95,3.99,109900
ADXS,20161011,10.96,11.14,10.18,10.27,942200
ADXSW,20161011,7.53,7.53,6.75,6.8,9100
AEGN,20161011,19.77,19.77,19.06,19.17,137600
AEHR,20161011,2.85,2.95,2.74,2.94,30600
AEIS,20161011,48.03,48.03,46.88,47.45,272700
AEMD,20161011,4.86,4.89,4.59,4.75,22700
AEPI,20161011,108.02,108.91,108.02,108.7,58800
AERI,20161011,40.54,41.17,39.02,39.74,626500
AETI,20161011,2.44,2.47,2.37,2.4,22300
AEY,20161011,1.82,1.82,1.77,1.82,2800
AEZS,20161011,3.33,3.53,3.32,3.47,178400
AFAM,20161011,37.42,37.42,36.79,37.01,43400
AFH,20161011,15.85,16.27,15.84,16.23,38000
AFMD,20161011,2.45,2.5,2.36,2.41,103400
AFSI,20161011,26.82,27.41,26.53,27.36,873400
AGEN,20161011,7.14,7.19,6.88,6.91,1487300
AGFS,20161011,5.31,5.32,5.05,5.09,37400
AGFSW,20161011,0.71,0.71,0.65,0.65,2200
AGII,20161011,57.56,57.63,56.97,57.16,71400
AGIIL,20161011,25.82,26.74,25.43,26.42,41400
AGIO,20161011,54.26,55.52,52.64,53.26,398300
AGLE,20161011,6.51,6.99,6.51,6.9,9700
AGNC,20161011,19,19.11,18.92,18.99,2573700
AGNCB,20161011,25.5,25.61,25.41,25.53,10800
AGNCP,20161011,25.86,25.86,25.53,25.56,6700
AGND,20161011,42.77,42.77,42.77,42.77,100
AGRX,20161011,7.8,7.93,7.76,7.8,28700
AGTC,20161011,9.54,9.84,9.18,9.35,102800
AGYS,20161011,10.82,10.82,10.58,10.72,16600
AGZD,20161011,48,48.01,47.96,47.96,1900
AHGP,20161011,27.46,27.65,27,27.17,95400
AHPAU,20161011,9.82,9.97,9.82,9.86,7740000
AHPI,20161011,0.85,0.9,0.85,0.89,29000
AIA,20161011,49.53,49.53,49.01,49.3,207100
AIMC,20161011,29.3,29.98,28.9,29.1,81900
AIMT,20161011,16.91,17.15,16.61,16.84,133100
AINV,20161011,5.94,5.95,5.89,5.93,569100
AIQ,20161011,7.55,7.77,7.39,7.39,19600
AIRG,20161011,15.21,15.89,14.15,14.59,312500
AIRM,20161011,30.3,30.4,29.5,30.38,648300
AIRR,20161011,20.34,20.34,19.91,19.95,82100
AIRT,20161011,19.92,19.92,19.92,19.92,0
AIXG,20161011,6.45,6.45,6.24,6.27,14100
AKAM,20161011,55.3,55.3,53.61,54.13,1795700
AKAO,20161011,5.17,5.17,4.94,5.03,132700
AKBA,20161011,8.97,9.01,8.61,8.76,106700
AKER,20161011,3.28,3.3,2.87,3.25,52600
AKRX,20161011,27.87,28.25,27.11,27.4,658800
AKTX,20161011,8.33,8.45,8.33,8.45,900
ALCO,20161011,26.84,26.84,26.72,26.73,4300
ALDR,20161011,31.16,31.45,30.2,30.28,424600
ALDX,20161011,7.3,7.36,7.04,7.23,16800
ALGN,20161011,91.32,92.04,88.8,89.61,655200
ALGT,20161011,149.39,150.53,147.61,148.81,139100
ALIM,20161011,1.48,1.53,1.47,1.5,233300
ALJJ,20161011,4.48,4.54,4.41,4.47,20700
ALKS,20161011,46.16,46.72,44.23,44.67,602100
ALLT,20161011,5.42,5.42,5.31,5.32,24200
ALNY,20161011,34.98,35.68,34.08,34.83,2199400
ALOG,20161011,87.66,87.66,86.19,86.38,156000
ALOT,20161011,14.69,14.69,14.69,14.69,0
ALQA,20161011,0.83,0.87,0.82,0.82,21400
ALRM,20161011,29.4,29.47,28.77,28.86,120300
ALSK,20161011,1.69,1.7,1.69,1.69,24400
ALTY,20161011,15.23,15.23,15.05,15.19,3100
ALXN,20161011,125.24,125.99,120.95,121.77,1450200
AMAG,20161011,23.91,24.06,23.23,23.29,792300
AMAT,20161011,29.37,29.39,28.31,28.64,20018600
AMBA,20161011,69.09,69.09,63.88,63.91,1989200
AMBC,20161011,19.18,19.31,18.94,19.16,128700
AMBCW,20161011,9.15,9.25,9.03,9.25,5000
AMCC,20161011,6.73,6.73,6.42,6.5,383800
AMCN,20161011,3.37,3.41,3.26,3.3,281600
AMCX,20161011,51.2,51.2,49.95,49.97,523800
AMD,20161011,6.8,6.84,6.38,6.5,32510800
AMDA,20161011,0.8,0.82,0.79,0.79,289000
AMED,20161011,46.58,46.58,44.76,45.1,152300
AMGN,20161011,167.82,167.82,163.51,164.32,2761800
AMKR,20161011,9.85,9.85,9.34,9.43,949100
AMMA,20161011,4.4,4.4,3.84,4.12,41500
AMNB,20161011,28.15,28.15,27.75,27.87,14200
AMOT,20161011,19.55,19.68,19.26,19.61,27800
AMPH,20161011,19.56,19.7,18.86,19.17,630500
AMRB,20161011,10.92,10.92,10.92,10.92,0
AMRI,20161011,17.32,17.41,16.79,17.14,278200
AMRK,20161011,15.29,15.5,15.01,15.15,16000
AMRN,20161011,3.15,3.19,3.1,3.13,1649900
AMRS,20161011,0.66,0.66,0.62,0.64,2897300
AMSC,20161011,7.42,7.44,7.05,7.14,42300
AMSF,20161011,60.35,60.48,59.79,60.04,87700
AMSWA,20161011,10.99,10.99,10.72,10.79,38000
AMTD,20161011,35.84,36.04,35.39,35.71,4515400
AMTX,20161011,1.46,1.49,1.43,1.45,23100
AMWD,20161011,82.23,82.23,79.02,79.47,112600
AMZN,20161011,841.02,841.29,828.35,831,3588100
ANAT,20161011,121.7,121.95,120.36,121.01,41000
ANCB,20161011,25.05,25.5,25.05,25.05,8800
ANCX,20161011,24.76,24.97,24.32,24.46,15700
ANDA,20161011,9.9,9.9,9.9,9.9,6000
ANDAR,20161011,0.28,0.28,0.28,0.28,0
ANDAW,20161011,0.2,0.2,0.2,0.2,100
ANDE,20161011,37.1,37.5,36.5,37.45,90200
ANGI,20161011,9.16,9.23,8.65,8.87,334200
ANGO,20161011,17.15,17.22,16.74,16.98,380600
ANIK,20161011,47.85,47.85,46.25,46.75,59100
ANIP,20161011,68.46,69.3,67.31,67.93,134300
ANSS,20161011,91.35,91.86,90.34,91.15,503700
ANTH,20161011,3.18,3.18,3.06,3.13,280700
ANY,20161011,0.5,0.54,0.45,0.46,450900
AOSL,20161011,22.45,22.45,21.81,21.86,140000
APDN,20161011,2.95,3.07,2.93,3.04,50800
APDNW,20161011,1.14,1.14,0.9,1,17000
APEI,20161011,20.44,20.58,20.24,20.36,65800
APLP,20161011,16.11,16.29,15.23,15.7,281600
APOG,20161011,45.93,45.93,44.56,44.67,154300
APOL,20161011,8.16,8.21,8.09,8.12,176000
APOP,20161011,4.3,4.46,4.3,4.41,2800
APOPW,20161011,0.76,0.76,0.76,0.76,0
APPF,20161011,19.05,19.05,18.62,18.78,9500
APPS,20161011,0.99,1,0.85,0.88,927100
APRI,20161011,3.4,3.6,3.3,3.5,204300
APTI,20161011,19.84,20.5,19.84,20.49,141000
APTO,20161011,2.26,2.39,2.21,2.38,29300
APVO,20161011,2.84,2.97,2.63,2.65,287400
APWC,20161011,2.23,2.23,2.23,2.23,0
AQMS,20161011,9.06,9.2,8.81,8.88,58200
AQXP,20161011,13.2,13.2,12.33,12.41,292300
ARAY,20161011,5.91,5.97,5.61,5.67,399800
ARCB,20161011,20.91,20.99,20.42,20.52,90400
ARCC,20161011,15.47,15.48,15.3,15.34,1726000
ARCI,20161011,0.94,0.94,0.94,0.94,100
ARCW,20161011,3.7,3.85,3.6,3.76,22800
ARDM,20161011,6.71,6.82,6.5,6.75,33600
ARDX,20161011,14.57,15.24,14.13,14.91,397400
AREX,20161011,3.57,3.65,3.34,3.44,1048700
ARGS,20161011,4.88,4.9,4.78,4.89,102100
ARIA,20161011,14.06,14.12,13.55,13.64,5028000
ARII,20161011,40.73,41.39,39.86,39.97,93600
ARIS,20161011,5.48,5.48,5.11,5.19,67600
ARKR,20161011,22.1,22.1,22,22,800
ARLP,20161011,22.47,22.96,22.32,22.67,315300
ARLZ,20161011,5.19,5.21,5.01,5.12,461000
ARNA,20161011,1.87,1.91,1.84,1.84,1129300
AROW,20161011,32.75,32.75,32.15,32.24,12600
ARQL,20161011,1.6,1.65,1.58,1.6,23100
ARRS,20161011,29.45,29.46,28.48,28.71,1174700
ARRY,20161011,6.7,6.97,6.5,6.61,4853500
ARTNA,20161011,27.79,27.95,26.89,26.96,26400
ARTW,20161011,2.92,2.99,2.92,2.99,1700
ARTX,20161011,3.53,3.53,3.26,3.28,588400
ARWA,20161011,10.19,10.19,10.19,10.19,88000
ARWAR,20161011,0.09,0.13,0.06,0.09,172800
ARWAU,20161011,10.32,10.32,10.32,10.32,0
ARWAW,20161011,0.06,0.06,0.06,0.06,1200
ARWR,20161011,7.16,7.22,6.87,6.95,664500
ASBB,20161011,26,26.05,26,26,20000
ASCMA,20161011,22.93,23.31,22.01,22.39,65100
ASET,20161011,25.57,25.57,25.57,25.57,300
ASFI,20161011,10.15,10.19,10,10,6600
ASMB,20161011,10.95,11.16,10.37,10.91,40500
ASML,20161011,105.61,105.64,102.41,102.71,959100
ASNA,20161011,5.66,5.7,5.42,5.44,2740700
ASND,20161011,19.77,20,19.77,19.91,7700
ASPS,20161011,30.67,30.79,30.09,30.27,251600
ASRV,20161011,3.29,3.29,3.29,3.29,3300
ASRVP,20161011,27.99,27.99,27.99,27.99,300
ASTC,20161011,1.72,1.77,1.61,1.65,26600
ASTE,20161011,58.8,58.99,57.79,57.99,65200
ASUR,20161011,7.2,7.21,6.75,6.77,59500
ASYS,20161011,4.71,4.71,4.65,4.65,16300
ATAI,20161011,4.39,4.39,4.1,4.27,1500
ATAX,20161011,5.82,5.82,5.68,5.68,101900
ATEC,20161011,6.64,6.96,6.31,6.83,52400
ATHN,20161011,129.7,129.7,125.85,126.93,282200
ATHX,20161011,2.21,2.21,2.11,2.12,341600
ATLC,20161011,3.14,3.15,3.14,3.15,10600
ATLO,20161011,27.23,27.71,27.03,27.13,7900
ATNI,20161011,67.39,67.9,66.37,66.58,57400
ATOS,20161011,1.95,1.95,1.83,1.95,24800
ATRA,20161011,18.6,18.8,17.95,18.1,85700
ATRC,20161011,17.4,17.4,16.48,16.49,274300
ATRI,20161011,425.61,430.52,425,430.27,5400
ATRO,20161011,36.31,36.58,35.34,35.57,88800
ATRS,20161011,1.8,1.84,1.76,1.78,579100
ATSG,20161011,14.59,14.65,14.41,14.57,149000
ATTU,20161011,6.29,6.29,6.02,6.04,76500
ATVI,20161011,43.56,43.64,42.51,42.9,7005600
AUBN,20161011,27.66,27.66,27.6,27.6,2800
AUDC,20161011,5.49,5.49,5.23,5.34,133400
AUPH,20161011,4.74,4.76,4.45,4.47,1763800
AVAV,20161011,23.56,23.59,22.97,23.16,79200
AVEO,20161011,0.84,0.86,0.82,0.84,118000
AVGO,20161011,175.29,175.49,169.53,171.17,2618100
AVGR,20161011,4.82,4.82,4.61,4.68,162000
AVHI,20161011,16.15,16.15,15.7,15.81,22400
AVID,20161011,7.51,7.51,7.2,7.24,303200
AVIR,20161011,1.71,1.75,1.67,1.69,50700
AVNW,20161011,9,9.28,8.9,8.95,10000
AVXL,20161011,3.37,3.37,3.19,3.23,646500
AVXS,20161011,49.67,50.14,48.81,48.97,251200
AWRE,20161011,5.27,5.3,5.06,5.12,21000
AXARW,20161011,0.06,0.06,0.06,0.06,1500
AXAS,20161011,1.82,1.82,1.75,1.76,587400
AXDX,20161011,27.15,27.3,25.58,26.5,325200
AXGN,20161011,8.99,9.05,8.56,8.74,212500
AXSM,20161011,8.52,8.68,8.14,8.17,18700
AXTI,20161011,5.76,5.8,5.55,5.64,223800
AYA,20161011,16.15,17.31,16.15,17.07,695200
AZPN,20161011,47.47,47.52,46.04,46.31,456200
AZRX,20161011,5.06,5.59,4.87,4.98,115800
BABY,20161011,41.8,42.01,40.5,40.7,198200
BANF,20161011,73.18,73.69,72.01,72.32,47200
BANFP,20161011,27.57,27.57,27.57,27.57,0
BANR,20161011,44.73,44.91,44.07,44.33,218300
BANX,20161011,18.26,18.65,18.25,18.32,1700
BASI,20161011,0.96,0.96,0.95,0.95,4200
BATRA,20161011,17.53,17.53,17.23,17.29,45800
BATRK,20161011,17.39,17.55,17.19,17.23,106100
BBBY,20161011,43.96,44,42.51,42.53,3209100
BBC,20161011,22.08,22.3,21.58,21.58,12900
BBGI,20161011,5.22,5.4,5.22,5.39,2400
BBH,20161011,111.91,112.37,109.03,109.83,96700
BBOX,20161011,13.85,13.85,13.36,13.43,130400
BBP,20161011,33.35,33.35,32.6,32.86,9100
BBRG,20161011,4.8,4.88,4.75,4.78,31600
BBRY,20161011,7.87,7.89,7.65,7.67,3714100
BBSI,20161011,48.94,48.94,47.32,47.61,52900
BCBP,20161011,11.5,11.5,11.25,11.44,400
BCLI,20161011,2.39,2.43,2.38,2.4,9900
BCOM,20161011,22.98,23.86,22.92,23.5,1800
BCOR,20161011,11.49,11.56,11.27,11.37,153000
BCOV,20161011,13.18,13.19,12.46,12.59,192700
BCPC,20161011,78.83,79.13,77.13,77.68,136300
BCRX,20161011,4.44,4.49,4.26,4.29,446000
BDE,20161011,5,5,4.85,5,51200
BDGE,20161011,28.47,28.58,28.29,28.41,45400
BDSI,20161011,2.38,2.38,2.28,2.34,821800
BEAT,20161011,20.7,20.7,19.6,19.8,217300
BEAV,20161011,52.03,52.03,50.85,51.07,807900
BEBE,20161011,0.69,0.7,0.69,0.69,86000
BECN,20161011,42.95,42.95,41.76,41.98,452600
BELFA,20161011,20.72,20.72,20.67,20.67,600
BELFB,20161011,24.98,24.98,24.37,24.69,28200
BFIN,20161011,12.62,12.67,12.46,12.52,17900
BFIT,20161011,15.81,15.81,15.81,15.81,0
BGCP,20161011,9.02,9.06,8.88,8.89,1480600
BGFV,20161011,15.92,16.13,15.8,15.9,253800
BGNE,20161011,31.9,32.57,31.67,32.18,61000
BHACR,20161011,0.16,0.16,0.16,0.16,100
BHACW,20161011,0.05,0.05,0.05,0.05,23900
BHBK,20161011,14.87,14.97,14.75,14.76,27700
BIB,20161011,46.51,46.78,43.68,44.37,1776800
BICK,20161011,23.2,23.2,23.01,23.01,400
BIDU,20161011,181.2,182.75,175.55,177.04,2932400
BIIB,20161011,304.13,304.52,296.32,298.3,1494500
BIOC,20161011,1.45,1.46,1.31,1.36,68100
BIOL,20161011,1.44,1.5,1.32,1.37,165900
BIOS,20161011,3.22,3.24,2.99,3.04,701200
BIS,20161011,32.66,34.52,32.49,34.06,1072600
BITE,20161011,24.78,24.78,24.78,24.78,0
BJRI,20161011,35.89,36.08,34.64,35.18,346100
BKCC,20161011,8.05,8.08,7.95,8,340500
BKEP,20161011,5.99,6.12,5.96,6.01,23900
BKEPP,20161011,7.95,8.11,7.95,7.96,8700
BKMU,20161011,7.95,7.97,7.88,7.9,45200
BKSC,20161011,18.7,18.7,18.7,18.7,0
BLBD,20161011,14.99,15.05,14.77,14.9,127400
BLCM,20161011,20.25,20.29,19.14,19.39,192200
BLDP,20161011,2.41,2.41,2.28,2.29,841000
BLDR,20161011,11.4,11.55,11.03,11.18,567200
BLFS,20161011,1.75,1.75,1.73,1.73,10400
BLIN,20161011,0.77,0.77,0.75,0.76,49400
BLKB,20161011,65.25,65.25,63.88,64.31,200000
BLMN,20161011,16.99,17.33,16.86,17.03,1009900
BLMT,20161011,24.95,24.95,24.64,24.79,5600
BLPH,20161011,1.44,1.44,1.38,1.38,8900
BLRX,20161011,1.15,1.16,1.09,1.1,89900
BLUE,20161011,73.3,74.71,68.74,70.03,1682000
BLVD,20161011,9.84,9.84,9.81,9.81,400
BLVDU,20161011,10.22,10.22,10.22,10.22,0
BLVDW,20161011,0.54,0.54,0.54,0.54,100
BMCH,20161011,17.9,17.95,17.05,17.25,247000
BMLA,20161011,28.54,28.54,28.54,28.54,0
BMRA,20161011,2.78,2.78,2.61,2.61,1300
BMRC,20161011,50.53,50.96,50.53,50.73,7700
BMRN,20161011,93.09,93.66,90.72,91.67,1157000
BMTC,20161011,32,32,31.49,31.67,24300
BNCL,20161011,14.69,14.76,14.63,14.68,167900
BNCN,20161011,24.8,24.85,24.25,24.35,66400
BNDX,20161011,55.54,55.55,55.45,55.51,549300
BNFT,20161011,42.04,42.18,41.65,42,230300
BNSO,20161011,1.46,1.59,1.43,1.5,169600
BNTC,20161011,1.35,1.43,1.34,1.4,10200
BNTCW,20161011,0.15,0.15,0.08,0.08,30800
BOBE,20161011,38.61,39.36,38.58,39.33,212600
BOCH,20161011,7.2,7.2,7.18,7.18,4700
BOFI,20161011,23,23.16,22.16,22.39,652500
BOFIL,20161011,25.89,25.89,25.65,25.65,3300
BOJA,20161011,15.78,15.92,15.62,15.66,53300
BOKF,20161011,70.19,70.9,69.53,70.05,123400
BOKFL,20161011,25.5,25.51,25.12,25.12,39700
BOLD,20161011,17.71,19.37,17.54,18.96,44000
BONT,20161011,1.67,1.69,1.6,1.69,26100
BOOM,20161011,10.49,10.49,10.12,10.14,26200
BOSC,20161011,2.44,2.44,2.05,2.08,57700
