<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAAP,20160209,24,25.23,23.89,24.06,23000
AAL,20160209,34.93,36.75,34.91,36.19,11143200
AAME,20160209,4.48,4.48,4.28,4.4,2700
AAOI,20160209,14.44,15.55,14.29,14.53,371400
AAON,20160209,20.24,20.61,19.95,20.1,124400
AAPC,20160209,10.2,10.2,10.2,10.2,0
AAPL,20160209,94.29,95.94,93.93,94.99,44331100
AAWW,20160209,34.67,35.7,34.48,35.27,120300
AAXJ,20160209,47.37,48,47.09,47.53,1144300
ABAC,20160209,2.96,3.08,2.96,3.08,400
ABAX,20160209,40.08,40.71,39.47,39.83,369000
ABCB,20160209,25.52,26.64,25.46,26.26,279100
ABCD,20160209,3.84,4.07,3.77,3.8,29500
ABCO,20160209,41.3,42.27,39.51,40.35,316000
ABDC,20160209,9.7,9.89,9.04,9.05,43500
ABEO,20160209,2.41,2.53,2.27,2.46,32900
ABEOW,20160209,0.73,0.73,0.73,0.73,0
ABIL,20160209,7.1,7.1,6.18,6.48,26600
ABIO,20160209,3.53,3.6,3.42,3.48,12700
ABMD,20160209,70.5,72.93,68.54,71,879800
ABTL,20160209,14.31,15.05,14.31,14.56,74000
ABTX,20160209,18.85,18.85,18.23,18.39,28900
ABUS,20160209,2.85,3.04,2.72,3,315400
ABY,20160209,15.78,15.98,14.83,15.31,1193000
ACAD,20160209,17.38,19.29,16.64,18.48,2147000
ACAS,20160209,13.11,13.44,12.63,12.75,4004500
ACAT,20160209,13.58,14.18,13.18,13.82,471500
ACBI,20160209,12.58,12.7,12.47,12.55,20500
ACET,20160209,20.46,21.1,20.17,20.79,245000
ACFC,20160209,5.46,5.65,5.46,5.55,6800
ACGL,20160209,67.39,68.02,67.33,67.87,464500
ACHC,20160209,53.99,55.95,53.31,54.93,1200600
ACHN,20160209,5.75,6.15,5.68,5.96,1119200
ACIW,20160209,16.12,16.44,15.64,16.23,948700
ACLS,20160209,9.24,9.36,8.88,9.12,332000
ACNB,20160209,21.8,21.8,21.33,21.59,1700
ACOR,20160209,34.73,36.81,34.06,35.35,813600
ACRS,20160209,20.17,20.39,19.54,19.6,11300
ACRX,20160209,3.27,3.58,3.27,3.47,339700
ACSF,20160209,8.35,8.38,8.25,8.37,160200
ACST,20160209,1.4,1.45,1.36,1.42,14800
ACTA,20160209,8.2,8.44,8.05,8.12,118000
ACTG,20160209,3.63,3.7,3.5,3.63,402900
ACTX,20160209,11.17,11.17,11.17,11.17,0
ACUR,20160209,2.08,2.23,2.05,2.23,31600
ACWI,20160209,49.75,50.53,49.47,50.2,2900200
ACWX,20160209,35.18,35.56,35.06,35.33,4285000
ACXM,20160209,19.55,19.98,19.4,19.52,539200
ADAP,20160209,7.06,7.2,6.19,6.52,608500
ADBE,20160209,74.76,77.19,73.04,73.85,6697300
ADHD,20160209,4.84,5.04,4.83,5,108900
ADI,20160209,48.84,50.13,48.62,49.31,3112000
ADMA,20160209,4.97,5.31,4.43,4.44,45600
ADMP,20160209,4.32,4.54,4.21,4.41,46700
ADMS,20160209,14.05,14.74,13.47,13.5,329400
ADP,20160209,80.95,81.83,80.35,80.67,2247500
ADRA,20160209,22.99,23.17,22.76,22.78,3300
ADRD,20160209,18.03,18.22,17.93,18.22,7400
ADRE,20160209,25.52,25.75,25.34,25.6,13600
ADRO,20160209,12.35,13.72,11.94,13.15,234900
ADRU,20160209,17.82,17.89,17.82,17.89,500
ADSK,20160209,42.45,44.55,41.6,42.64,3241900
ADTN,20160209,18.37,18.81,18.24,18.29,809700
ADUS,20160209,20.75,22.2,19.76,21.38,213400
ADXS,20160209,5.71,6.15,5.37,5.55,842700
ADXSW,20160209,3.12,3.2,3.01,3.03,5700
AEGN,20160209,16.96,17.42,16.42,17.12,193100
AEHR,20160209,1.12,1.15,1.01,1.11,24200
AEIS,20160209,27.37,28.23,27.28,27.71,193100
AEMD,20160209,4.41,4.48,4.02,4.34,36000
AEPI,20160209,74.84,80.15,74.84,79.63,32200
AERI,20160209,13.43,14.58,13.23,13.8,539600
AETI,20160209,2.65,2.65,2.57,2.6,7000
AEY,20160209,1.73,1.84,1.7,1.7,9100
AEZS,20160209,3,3.01,2.87,2.94,135600
AFAM,20160209,34.34,35.64,34.14,35.08,51700
AFH,20160209,17.21,17.49,16.93,17.01,25000
AFMD,20160209,2.88,3.16,2.81,3.07,294200
AFSI,20160209,26.33,26.66,26.03,26.45,1112200
AGEN,20160209,2.84,3.01,2.76,2.85,880200
AGFS,20160209,4.97,5,4.25,4.41,111100
AGFSW,20160209,0.89,0.89,0.89,0.89,300
AGII,20160209,50.22,52.27,45.7,51.45,393300
AGIIL,20160209,24.2,25.47,23.25,23.41,33500
AGIO,20160209,34.91,39.39,33.88,36.34,692300
AGNC,20160209,17.77,17.84,17.56,17.59,4958500
AGNCB,20160209,23.61,23.8,23.5,23.62,20900
AGNCP,20160209,25.1,25.37,25,25.04,27700
AGND,20160209,42.08,42.08,42.08,42.08,0
AGRX,20160209,5.84,5.99,5.66,5.89,60000
AGTC,20160209,13.23,14.61,11.14,12.06,297300
AGYS,20160209,9.76,10.57,9.76,10.25,44400
AGZD,20160209,47.12,47.12,47.12,47.12,0
AHGP,20160209,17.23,17.49,15.32,15.79,211600
AHPI,20160209,0.84,0.84,0.81,0.81,300
AIA,20160209,37.22,37.66,36.97,37.37,34700
AIMC,20160209,21.76,22.06,21.47,21.76,126700
AIMT,20160209,14.32,15.29,14.05,15.18,131500
AINV,20160209,5.02,5.25,4.96,5.04,1678100
AIQ,20160209,6.65,6.7,6.56,6.57,12000
AIRM,20160209,37.3,39.41,37.03,38.61,303600
AIRR,20160209,14.24,14.32,14.24,14.27,12900
AIRT,20160209,20.85,22.15,20.85,22.09,8400
AIXG,20160209,3.46,3.62,3.45,3.62,21600
AKAM,20160209,40.59,41.53,39.43,39.57,6686700
AKAO,20160209,3.4,3.47,3.33,3.44,35600
AKBA,20160209,7.03,7.53,7.02,7.14,255000
AKER,20160209,1.3,1.35,1.25,1.31,3000
AKRX,20160209,23.71,24.91,23.24,24.52,1849100
AKTX,20160209,12.44,12.44,12.44,12.44,0
ALCO,20160209,25.81,26.66,25.55,25.56,19000
ALDR,20160209,19.7,21.37,19.05,20.47,620300
ALDX,20160209,3.72,3.91,3.39,3.7,17700
ALGN,20160209,58.22,59.74,58.04,58.66,989800
ALGT,20160209,145.75,152.2,145.36,150.34,87800
ALIM,20160209,2.14,2.16,2.07,2.11,40100
ALKS,20160209,28.88,29.69,27.78,29.06,1783300
ALLT,20160209,4.8,4.91,4.42,4.56,842500
ALNY,20160209,58.83,61.98,56.43,59.22,1644800
ALOG,20160209,70.91,72.71,70.72,70.95,68300
ALOT,20160209,14.65,14.77,14.04,14.55,1600
ALQA,20160209,1.45,1.51,1.42,1.46,52400
ALRM,20160209,14.35,15.11,14.35,14.77,288900
ALSK,20160209,1.55,1.58,1.3,1.41,229500
ALTY,20160209,12.94,12.94,12.94,12.94,0
ALXN,20160209,136.97,142.07,134,136.46,2559800
AMAG,20160209,22.33,24,22.21,23.13,893100
AMAT,20160209,15.98,16.35,15.62,16.1,13838900
AMBA,20160209,33.99,36.66,33.43,34.64,929100
AMBC,20160209,13.16,13.16,12.44,12.81,315500
AMBCW,20160209,5.67,5.67,5.67,5.67,0
AMCC,20160209,5.16,5.25,5.05,5.15,583300
AMCN,20160209,5.15,5.23,5.1,5.15,427000
AMCX,20160209,63.93,64.5,62.06,63.86,1485100
AMD,20160209,1.89,2,1.85,1.9,14991400
AMDA,20160209,3.08,3.4,2.52,2.6,2255600
AMED,20160209,31.72,33.61,31.65,33.01,345600
AMGN,20160209,141.02,145.63,140.82,143.16,4211100
AMKR,20160209,5.23,5.43,5.18,5.24,737100
AMNB,20160209,24.2,24.49,23.9,24.19,13600
AMOT,20160209,15.62,16.64,15.46,16.43,57600
AMPH,20160209,10.9,11.29,10.78,11.03,204800
AMRB,20160209,10.14,10.31,10.06,10.29,4100
AMRI,20160209,14.89,15.62,14.8,15.05,193200
AMRK,20160209,17,17.3,16.85,16.95,30000
AMRN,20160209,1.3,1.36,1.25,1.28,447300
AMRS,20160209,1.41,1.45,1.4,1.41,25100
AMSC,20160209,6.54,6.74,6.28,6.51,126900
AMSF,20160209,50.33,51.52,50.24,50.99,77300
AMSWA,20160209,9.12,9.25,9,9.03,50100
AMTD,20160209,25.83,26.63,25.75,26.36,4764500
AMTX,20160209,1.75,1.77,1.51,1.75,11000
AMWD,20160209,58.02,59.45,57.04,58.62,192000
AMZN,20160209,478.01,498.38,474,482.07,7077900
ANAT,20160209,94.6,98.08,94.6,95.15,22400
ANCB,20160209,23.37,23.59,23.01,23.27,4600
ANCX,20160209,16.59,17.59,16.51,17.22,81300
ANDA,20160209,9.54,9.55,9.54,9.55,2000
ANDAR,20160209,0.22,0.22,0.22,0.22,0
ANDAU,20160209,9.84,9.84,9.84,9.84,0
ANDAW,20160209,0.1,0.1,0.1,0.1,2500
ANDE,20160209,27.65,29,27.65,28.01,137900
ANGI,20160209,8.81,8.99,8.61,8.94,603800
ANGO,20160209,10.03,10.21,9.71,10.02,72700
ANIK,20160209,36.85,39.5,36.73,38.7,236100
ANIP,20160209,27.42,29.72,26.8,28.94,148500
ANSS,20160209,81.29,84.13,80.51,83.1,429400
ANTH,20160209,2.44,2.83,2.41,2.71,554400
ANY,20160209,1.75,2,1.65,1.68,1134900
AOSL,20160209,11.1,11.33,10.99,11.19,104200
APDN,20160209,2.8,2.97,2.76,2.78,100500
APDNW,20160209,1.21,1.25,1.2,1.21,21900
APEI,20160209,14.8,15.07,14.62,14.8,72700
APLP,20160209,7.39,7.5,6.25,6.6,400300
APOG,20160209,34.6,36.27,34.5,35.74,222100
APOL,20160209,8.43,8.72,8.43,8.56,3762700
APPF,20160209,12.87,13.18,12.72,12.95,83300
APPS,20160209,1.32,1.35,1.26,1.28,126700
APRI,20160209,11.5,11.9,11.5,11.5,28400
APTO,20160209,2.8,2.8,2.26,2.31,20500
APWC,20160209,1.2,1.75,1.2,1.35,9300
AQMS,20160209,4.87,4.92,4.71,4.71,14500
AQXP,20160209,9.44,10.41,9.24,10.16,230700
ARAY,20160209,5.08,5.2,4.91,5.04,609500
ARCB,20160209,18.38,19.53,18.02,19.5,321900
ARCC,20160209,13,13.2,12.92,12.99,2270300
ARCI,20160209,0.83,0.83,0.8,0.81,25200
ARCW,20160209,1.25,1.35,1.25,1.28,9700
ARDM,20160209,3.11,3.28,2.85,2.89,9000
ARDX,20160209,8.96,9.44,8.87,9.16,173700
AREX,20160209,0.89,0.93,0.8,0.89,446800
ARGS,20160209,3.8,4.7,3.77,4.53,816900
