<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAAP,20160624,28.99,29.16,27.59,28.43,59900
AAL,20160624,28.2,28.5,27.04,27.05,36049800
AAME,20160624,4.02,4.02,3.96,3.99,1600
AAOI,20160624,9.86,9.97,9.7,9.82,589600
AAON,20160624,25.59,26.84,25.59,26.27,271700
AAPC,20160624,10.44,10.44,10.35,10.35,1300
AAPL,20160624,92.91,94.65,92.65,93.4,75311300
AAWW,20160624,40.75,41.76,40.05,40.29,297800
AAXJ,20160624,52.49,53.36,52.06,52.29,2196200
ABAC,20160624,2.96,3.2,2.96,3.16,10000
ABAX,20160624,45.12,46.42,44.39,44.75,150100
ABCB,20160624,28.98,29.35,28.73,28.99,1117700
ABCD,20160624,4.52,4.64,4.51,4.6,162200
ABCO,20160624,34.44,35.19,34.26,35,500800
ABDC,20160624,12.13,12.29,12.13,12.16,52600
ABEO,20160624,2.57,2.67,2.46,2.56,908200
ABEOW,20160624,0.95,0.95,0.95,0.95,100
ABIL,20160624,4,4.22,4,4.21,19200
ABIO,20160624,2.85,3.01,2.85,2.99,17900
ABMD,20160624,99,103.98,98.01,100.37,4664900
ABTL,20160624,13.46,13.9,13.11,13.39,1315100
ABTX,20160624,25,25.25,23.68,24.45,866100
ABUS,20160624,3.37,3.61,3.3,3.36,244100
ABY,20160624,17.67,18.11,17.04,17.34,1912300
ACAD,20160624,30.88,32.9,30.09,31.43,9672300
ACAS,20160624,15.68,15.93,15.67,15.83,3158700
ACAT,20160624,15.81,16.62,15.56,16.03,291300
ACBI,20160624,14.17,14.38,13.75,13.85,1698300
ACET,20160624,21.21,21.87,20.87,21.64,239800
ACFC,20160624,5.91,6.17,5.53,6.09,33300
ACGL,20160624,69.13,69.88,68.18,69.01,665700
ACHC,20160624,58.69,59.12,54.33,55.42,4520800
ACHN,20160624,8.1,8.44,8.04,8.06,1628000
ACIA,20160624,37.08,39.77,37.03,37.26,1059100
ACIW,20160624,20.35,20.5,19.83,19.91,650700
ACLS,20160624,10.2,10.84,10.04,10.64,1012100
ACNB,20160624,24.47,25.54,24.26,24.29,617300
ACOR,20160624,25.27,25.92,25.13,25.24,1693000
ACRS,20160624,17.74,18.98,17.44,18.1,484400
ACRX,20160624,2.6,2.65,2.56,2.57,4021100
ACSF,20160624,10.39,10.75,10.24,10.41,39700
ACST,20160624,1.5,1.55,1.35,1.37,4000
ACTA,20160624,8.98,9.26,8.63,8.87,434300
ACTG,20160624,4.52,4.68,4.46,4.55,435800
ACTX,20160624,13.21,13.21,13.21,13.21,0
ACUR,20160624,1.71,1.93,1.71,1.87,20000
ACWI,20160624,54.39,55.4,54.24,54.3,5380600
ACWX,20160624,37.61,38.36,37.45,37.45,1172100
ACXM,20160624,21.71,22.04,21.45,21.58,1513500
ADAP,20160624,8,8.99,7.75,8.59,200000
ADBE,20160624,92.39,94.35,92.04,92.2,4329000
ADHD,20160624,4.01,4.2,3.8,4.15,69300
ADI,20160624,54.91,56.37,54.75,55.04,8489900
ADMA,20160624,6.95,7.03,6.86,6.93,7000
ADMP,20160624,2.74,2.78,2.6,2.73,381700
ADMS,20160624,15.5,15.91,15.14,15.52,919300
ADP,20160624,86.23,88.48,86.04,86.72,4044400
ADRA,20160624,24.84,25,24.84,25,300
ADRD,20160624,18.79,19.14,18.49,18.85,30200
ADRE,20160624,29.76,30.01,29.7,29.95,22800
ADRO,20160624,10.27,10.73,10.02,10.1,3652900
ADRU,20160624,18.5,19.02,18.02,18.46,17000
ADSK,20160624,56.01,56.67,53.85,54.04,4567300
ADTN,20160624,18.22,18.31,17.76,17.8,1566700
ADUS,20160624,17.75,18.06,17.08,17.47,143900
ADVM,20160624,3.37,3.43,3.2,3.23,858000
ADXS,20160624,7.71,8.12,7.66,7.91,967800
ADXSW,20160624,4.36,6,4.36,4.93,18300
AEGN,20160624,18.75,19.05,18.08,18.3,291700
AEHR,20160624,1.6,1.72,1.54,1.72,9100
AEIS,20160624,37.32,37.79,36.42,36.78,768500
AEMD,20160624,6.05,6.05,5.66,6.01,28200
AEPI,20160624,82.33,85.49,82.33,83.75,57600
AERI,20160624,16.95,17.97,16.86,17.14,1006800
AETI,20160624,2.57,2.6,2.45,2.6,14600
AEY,20160624,1.79,1.8,1.76,1.77,15200
AEZS,20160624,3.29,3.4,3.21,3.22,232800
AFAM,20160624,41.41,43.05,41.09,43,276300
AFH,20160624,16.58,17.04,16.58,16.77,66400
AFMD,20160624,3.07,3.16,2.85,2.94,1625200
AFSI,20160624,24.49,24.88,24.14,24.14,1812800
AGEN,20160624,3.85,4.08,3.82,3.91,1412600
AGFS,20160624,4.89,5.03,4.67,4.73,2072600
AGFSW,20160624,0.63,0.69,0.63,0.65,1100
AGII,20160624,50.5,51.18,49.82,50.56,423800
AGIIL,20160624,25.68,25.96,25.68,25.96,13200
AGIO,20160624,45.76,47.28,44.21,44.27,957400
AGLE,20160624,4.99,5.42,4.74,5.36,65800
AGNC,20160624,19,19.6,18.96,19.49,7302200
AGNCB,20160624,25.5,25.8,25.44,25.8,38000
AGNCP,20160624,26.2,26.73,26.18,26.65,5300
AGND,20160624,42.04,42.05,42.04,42.05,3100
AGRX,20160624,6.9,7.64,6.77,7.56,219600
AGTC,20160624,13.75,14.06,13.32,13.64,552400
AGYS,20160624,10.51,10.8,10.14,10.27,63500
AGZD,20160624,47.39,47.39,47.39,47.39,200
AHGP,20160624,19.82,20.3,19.82,20.25,56100
