<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAAP,20160301,33.15,33.65,31.88,32.65,46500
AAL,20160301,41.44,42.02,41.06,41.83,7885700
AAME,20160301,4.18,4.18,4.18,4.18,400
AAOI,20160301,18.17,18.42,17.7,18.33,267200
AAON,20160301,25.16,26.13,25.16,25.51,204000
AAPC,20160301,10.34,10.35,10.34,10.35,10700
AAPL,20160301,97.65,100.77,97.42,100.53,50407100
AAWW,20160301,36.46,37.87,36.38,37.39,443900
AAXJ,20160301,50.18,50.9,50.11,50.85,776700
ABAC,20160301,2.4,2.52,2.4,2.48,19000
ABAX,20160301,39.49,39.49,37.85,39.01,404300
ABCB,20160301,27.25,27.77,27.18,27.59,150700
ABCD,20160301,4.4,4.44,4.3,4.43,20200
ABCO,20160301,29.49,30.04,28.67,29.82,642900
ABDC,20160301,10.41,10.54,10.16,10.3,29200
ABEO,20160301,2.3,2.3,2.05,2.1,135600
ABEOW,20160301,0.58,0.58,0.58,0.58,0
ABIL,20160301,7.18,7.45,7.11,7.2,31200
ABIO,20160301,3.53,3.58,3.46,3.5,11500
ABMD,20160301,80.75,84.18,79.62,83.99,602200
ABTL,20160301,19.54,20.17,19.02,19.24,116200
ABTX,20160301,17.76,18.08,17.32,17.71,27800
ABUS,20160301,3.18,3.24,3.1,3.15,220400
ABY,20160301,16.33,16.47,14.36,15.89,1615000
ACAD,20160301,17.5,19.18,17.02,19.15,2733300
ACAS,20160301,13.8,13.9,13.63,13.85,2187200
ACAT,20160301,17.8,17.87,17,17.7,284700
ACBI,20160301,13.06,13.39,12.51,13.39,18200
ACET,20160301,21.64,21.93,21.13,21.92,236200
ACFC,20160301,5.65,5.65,5.59,5.62,5900
ACGL,20160301,68.29,68.87,67.97,68.68,339500
ACHC,20160301,55.96,56.46,54.9,55.98,714100
ACHN,20160301,7.46,7.65,7.29,7.6,2319400
ACIW,20160301,18.76,19.73,18.69,19.63,1528200
ACLS,20160301,10,10.8,9.92,10.52,494500
ACNB,20160301,21.4,22.11,21.4,22.11,1600
ACOR,20160301,33.03,34.35,32.53,34.31,519300
ACRS,20160301,18.24,18.97,17.2,17.71,57700
ACRX,20160301,3.76,3.85,3.6,3.83,224500
ACSF,20160301,8.11,8.34,8,8.28,25600
ACST,20160301,1.44,1.51,1.44,1.51,2500
ACTA,20160301,8.1,8.11,7.59,7.92,211700
ACTG,20160301,3.15,3.21,3.08,3.12,1226600
ACTX,20160301,12.09,12.24,12.07,12.24,1100
ACUR,20160301,2.3,2.3,2.06,2.07,4700
ACWI,20160301,52.71,53.53,52.65,53.48,1813400
ACWX,20160301,37.17,37.57,37.03,37.55,569700
ACXM,20160301,20.94,21.33,20.84,21.33,295200
ADAP,20160301,7.25,7.47,7.12,7.45,145200
ADBE,20160301,85.92,88.39,84.59,88.37,3604600
ADHD,20160301,4.72,4.72,4.46,4.55,96200
ADI,20160301,53.95,54.72,53.01,54.7,2188600
ADMA,20160301,5.2,5.2,4.86,4.89,18200
ADMP,20160301,5.89,6.12,5.8,6.03,71300
ADMS,20160301,12.99,13.31,12.28,13.2,276400
ADP,20160301,85.62,86.77,85.26,86.77,1579800
ADRA,20160301,24.01,24.01,24.01,24.01,300
ADRD,20160301,18.95,19.13,18.95,19.13,3100
ADRE,20160301,27.68,28.31,27.68,28.25,7800
ADRO,20160301,14.89,16.15,14.52,16.05,409300
ADRU,20160301,19.02,19.02,19.02,19.02,500
ADSK,20160301,52.4,54.37,52.12,54.31,2822900
ADTN,20160301,18.81,18.95,18.34,18.54,709700
ADUS,20160301,22.95,24.06,22.63,24.05,68500
ADXS,20160301,5.5,5.93,5.46,5.9,532400
ADXSW,20160301,3.5,3.79,3.42,3.58,8700
AEGN,20160301,19.02,20.11,18.18,19.96,477200
AEHR,20160301,1.26,1.26,1.1,1.12,30200
AEIS,20160301,29.77,31.57,29.77,31.57,708800
AEMD,20160301,4.76,5.5,4.76,5.37,29200
AEPI,20160301,79.04,79.86,78.01,78.5,9500
AERI,20160301,16.8,17.09,15.86,16.76,572000
AETI,20160301,3.08,3.08,2.22,2.28,18700
AEY,20160301,1.66,1.72,1.65,1.69,6800
AEZS,20160301,3.05,3.18,3.02,3.08,249600
AFAM,20160301,37.97,39.19,37.5,39.08,73500
AFH,20160301,18.04,18.47,18,18.4,28900
AFMD,20160301,3.22,3.69,3.1,3.68,376200
AFSI,20160301,24.7,25.84,24.7,25.29,1522300
AGEN,20160301,2.81,2.91,2.73,2.91,821200
AGFS,20160301,4.94,4.95,4.76,4.88,45000
AGFSW,20160301,0.74,0.74,0.74,0.74,1400
AGII,20160301,56.27,58.42,56.16,57.74,163900
AGIIL,20160301,25.22,25.27,24.98,25.2,10200
AGIO,20160301,38.77,43.53,38.22,43.42,1800200
AGNC,20160301,18.16,18.27,17.97,18.03,3504100
AGNCB,20160301,23.7,24.08,23.69,23.8,58600
AGNCP,20160301,25.42,25.6,25.41,25.6,7300
AGND,20160301,42.29,42.71,42.29,42.6,1400
AGRX,20160301,5.81,5.9,5.51,5.86,30000
AGTC,20160301,13.32,14.17,13.02,13.97,281200
AGYS,20160301,10.55,10.93,10.38,10.64,23100
AGZD,20160301,47.21,47.25,47.21,47.21,700
AHGP,20160301,13.87,14.1,13.61,13.71,117900
AHPI,20160301,0.73,0.75,0.73,0.75,51900
AIA,20160301,39.5,40.17,39.5,40.1,36100
AIMC,20160301,24.48,24.9,24.25,24.77,114800
AIMT,20160301,16.5,17,15.97,16.84,154400
AINV,20160301,5.14,5.18,5.08,5.12,920500
AIQ,20160301,7.27,7.67,7.18,7.59,11200
AIRM,20160301,36.58,37.41,35.76,36.88,960200
AIRR,20160301,15.89,16.16,15.89,16.16,4000
AIRT,20160301,24.94,24.99,24.84,24.99,1500
AIXG,20160301,3.76,3.77,3.69,3.69,2900
AKAM,20160301,54.37,55.57,54,55.53,3930400
AKAO,20160301,3.52,3.55,3.41,3.41,41500
AKBA,20160301,7.42,7.69,7.2,7.51,242400
AKER,20160301,1.62,1.7,1.62,1.7,7300
AKRX,20160301,26.74,26.94,25.38,26.25,2115600
AKTX,20160301,9.66,9.66,9.66,9.66,0
ALCO,20160301,23.4,24.62,23.4,24.6,24300
ALDR,20160301,19.19,20.54,18.72,20.53,585500
ALDX,20160301,5.2,5.2,4.06,4.55,96400
ALGN,20160301,66.26,68.08,65.77,67.86,694900
ALGT,20160301,165.62,171.17,164.8,170.97,136700
ALIM,20160301,2.21,2.25,2,2.12,146000
ALKS,20160301,32.3,34.44,31.86,34.41,1237500
ALLT,20160301,4.61,4.8,4.61,4.64,308500
ALNY,20160301,59.49,60.05,57,59.83,1846300
ALOG,20160301,75.08,75.98,73.72,75.75,71600
ALOT,20160301,14.75,14.78,13.66,13.66,800
ALQA,20160301,1.04,1.04,0.94,0.97,277300
ALRM,20160301,19.95,20.85,19.76,20.58,506300
ALSK,20160301,1.61,1.63,1.59,1.6,13700
ALTY,20160301,13.2,13.2,13.2,13.2,0
ALXN,20160301,142.47,151.19,140.11,150.83,2227700
AMAG,20160301,26.34,26.48,24.91,25.18,1914600
AMAT,20160301,19.09,19.38,18.99,19.37,10150500
AMBA,20160301,47.44,47.44,45.22,45.94,1889500
AMBC,20160301,15.25,15.65,14.3,15.55,268100
AMBCW,20160301,6.61,7.15,6.61,7.15,8100
AMCC,20160301,5.84,5.98,5.76,5.93,316800
AMCN,20160301,5.5,5.52,5.48,5.51,331400
AMCX,20160301,65.88,66.97,64.68,65.64,1321000
AMD,20160301,2.16,2.2,2.12,2.18,9011100
AMDA,20160301,2.61,2.72,2.5,2.64,860000
AMED,20160301,36.85,37.99,36.27,37.98,201200
AMGN,20160301,144.3,148.45,142.28,148.39,4477700
AMKR,20160301,5.1,5.27,5.08,5.21,814800
AMNB,20160301,25.42,26,25.4,25.89,21200
AMOT,20160301,18.69,19.49,18.53,19.18,55600
AMPH,20160301,10.63,11.23,10.5,11.2,273000
AMRB,20160301,10.3,10.31,10.07,10.21,4500
AMRI,20160301,14.89,15.22,14.64,15.21,272600
AMRK,20160301,21.75,22.07,20.73,21.05,76700
AMRN,20160301,1.46,1.49,1.42,1.48,527100
AMRS,20160301,1.51,1.58,1.44,1.46,79900
AMSC,20160301,6.86,7.04,6.78,6.84,80900
AMSF,20160301,51.7,52.53,51.28,51.93,103600
AMSWA,20160301,9.49,9.51,9.26,9.44,42000
AMTD,20160301,28.79,30.09,28.74,30.04,3679000
AMTX,20160301,1.85,1.9,1.8,1.8,9400
AMWD,20160301,68.76,69.4,67.04,69.36,145500
AMZN,20160301,556.29,579.25,556,579.04,5038400
ANAT,20160301,102.57,103.62,101.73,103.62,63100
ANCB,20160301,22.63,23.27,22.61,22.7,8100
ANCX,20160301,18.65,19.14,17.99,18.85,12900
ANDA,20160301,9.56,9.56,9.56,9.56,200
ANDAR,20160301,0.22,0.22,0.22,0.22,0
ANDAU,20160301,9.85,9.85,9.84,9.84,3300
ANDAW,20160301,0.15,0.15,0.15,0.15,0
ANDE,20160301,27.12,27.82,26.83,27.54,129600
ANGI,20160301,9.35,9.35,8.32,8.45,624900
ANGO,20160301,10.97,10.97,10.54,10.8,66500
ANIK,20160301,45,47.24,44.26,44.96,383000
ANIP,20160301,33.39,34.27,32.57,34.26,120800
ANSS,20160301,83.43,86.4,83.43,86.05,1262300
ANTH,20160301,3.07,3.15,2.9,3.07,449100
ANY,20160301,1.85,1.99,1.82,1.97,1115200
AOSL,20160301,11.88,12.06,11.85,11.96,236000
APDN,20160301,2.91,2.91,2.78,2.79,168600
APDNW,20160301,1.22,1.23,1.11,1.23,2200
APEI,20160301,17.5,19.21,17.3,18.81,887500
APLP,20160301,6.84,7.7,6.76,7,693000
APOG,20160301,40.39,40.85,39.91,40.34,338400
APOL,20160301,8.3,8.39,8.25,8.29,1104100
APPF,20160301,11.7,12.42,11.58,11.81,78200
APPS,20160301,1.14,1.14,1.11,1.13,105600
APRI,20160301,10.8,10.9,10.6,10.7,27400
APTO,20160301,2.8,2.84,2.5,2.7,4700
APWC,20160301,1.54,1.54,1.54,1.54,0
AQMS,20160301,5.71,5.78,5.56,5.77,26600
AQXP,20160301,8.99,9.09,8.51,8.9,194400
ARAY,20160301,5.07,5.24,5,5.18,1891600
ARCB,20160301,19.7,21.27,19.61,21.25,439800
ARCC,20160301,13.96,14.03,13.77,13.89,2243100
ARCI,20160301,0.79,0.79,0.79,0.79,1100
ARCW,20160301,1.75,1.86,1.75,1.85,31700
ARDM,20160301,3.08,3.42,2.98,3.33,4100
ARDX,20160301,9.74,10.28,9.48,10.25,210400
AREX,20160301,0.75,0.88,0.73,0.87,525500
ARGS,20160301,4.5,4.99,4.5,4.91,188900
ARIA,20160301,5.5,5.89,5.43,5.89,4719800
ARII,20160301,41.63,42.98,40.99,42.47,167200
ARIS,20160301,4.15,4.33,4.07,4.33,19200
ARKR,20160301,21.5,21.57,21.36,21.4,2800
ARLP,20160301,10.66,11.18,10.46,11.04,410800
ARLZ,20160301,5.7,5.79,5.27,5.43,466400
ARNA,20160301,1.44,1.53,1.35,1.53,3948100
AROW,20160301,26.2,26.47,26.14,26.38,13600
ARQL,20160301,1.88,1.98,1.76,1.87,281600
ARRS,20160301,23.98,24.61,23.89,23.91,4388800
ARRY,20160301,2.52,2.68,2.5,2.68,1455600
