<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAAP,20160115,24.85,26.02,24.01,24.7,41200
AAL,20160115,39.04,39.89,38.37,38.76,18924800
AAME,20160115,4.55,4.55,4.2,4.45,14100
AAOI,20160115,13.64,13.83,12.94,13.42,212800
AAON,20160115,19.39,19.91,19.15,19.83,221200
AAPC,20160115,10.23,10.25,10.17,10.17,16000
AAPL,20160115,96.2,97.71,95.36,97.13,79833800
AAWW,20160115,33.01,33.86,31.99,33.37,252200
AAXJ,20160115,47.55,47.67,46.83,47.37,1154500
ABAC,20160115,3.04,3.4,2.76,3.16,26600
ABAX,20160115,48.97,51.09,48.01,51.03,153800
ABCB,20160115,29.46,29.79,29.01,29.69,299300
ABCD,20160115,4.41,4.51,4.25,4.44,72700
ABCO,20160115,44.76,45.29,42.51,44.15,281700
ABDC,20160115,10.26,10.4,10.04,10.2,36600
ABEO,20160115,2.86,2.89,2.52,2.79,135200
ABEOW,20160115,1,1,1,1,0
ABIL,20160115,9.29,9.35,9,9.33,36600
ABIO,20160115,3.61,3.77,3.24,3.56,24200
ABMD,20160115,85.16,87.82,84.55,87.41,604800
ABTL,20160115,17.99,18.08,16.63,17.48,123700
ABTX,20160115,20.36,21.06,20.14,20.74,29500
ABUS,20160115,3.72,3.79,3.61,3.7,390800
ABY,20160115,16.76,16.87,15.86,16.62,1337300
ACAD,20160115,22.88,23.86,22.41,23.78,2719600
ACAS,20160115,13.1,13.41,12.79,13.4,5372400
ACAT,20160115,12.36,12.79,11.77,12.76,311000
ACBI,20160115,13.52,13.8,13.52,13.76,29100
ACET,20160115,21.79,23.09,21.3,23.02,308700
ACFC,20160115,5.6,5.75,5.55,5.72,10100
ACGL,20160115,66.02,66.81,65.81,66.48,575200
ACHC,20160115,57.34,58.62,56,58.34,1852000
ACHN,20160115,7.49,7.76,7.15,7.56,1907600
ACIW,20160115,18.79,19.12,17.23,19.04,646000
ACLS,20160115,10.08,10.68,9.92,10.6,909800
ACNB,20160115,21.25,21.27,21.06,21.1,5500
ACOR,20160115,38.09,40.13,37.56,39.9,715900
ACRS,20160115,20.53,21.05,19.28,20.42,49500
ACRX,20160115,2.9,3.19,2.73,3.18,710100
ACSF,20160115,8.95,8.97,8.75,8.92,32700
ACST,20160115,1.7,1.7,1.53,1.63,73000
ACTA,20160115,9.47,9.68,8.9,9.23,90300
ACTG,20160115,3.69,3.75,3.48,3.67,650400
ACTX,20160115,11.5,11.5,11.44,11.44,800
ACUR,20160115,1.87,2,1.78,1.88,14200
ACWI,20160115,50.77,51.14,50.29,50.78,3602200
ACWX,20160115,35.8,35.95,35.39,35.65,1944600
ACXM,20160115,18.46,18.46,17.8,18.38,559900
ADAP,20160115,7.52,7.96,7.34,7.66,414100
ADBE,20160115,86.84,89.35,86.82,89.17,3937500
ADHD,20160115,4.81,5.01,4.27,5.01,91100
ADI,20160115,48.16,49.95,47.24,49.82,8245400
ADMA,20160115,6.04,6.17,6,6.07,3500
ADMP,20160115,4.3,4.87,4.3,4.43,61900
ADMS,20160115,24.75,25.64,23.89,25.01,493500
ADP,20160115,76.84,78.4,76.65,77.92,2967800
ADRA,20160115,24.31,24.42,24.31,24.42,400
ADRD,20160115,19.07,19.07,18.85,18.93,22800
ADRE,20160115,25.98,25.98,25.39,25.91,13900
ADRO,20160115,20.61,20.95,19.76,20.69,231700
ADRU,20160115,18.68,18.68,18.48,18.49,1200
ADSK,20160115,50.99,51.36,48.95,49.4,5792200
ADTN,20160115,17.4,17.63,16.9,17.39,1043400
ADUS,20160115,20.9,21.65,20.04,20.54,117500
ADXS,20160115,7.34,7.48,6.6,7.27,1158900
ADXSW,20160115,4.8,4.81,4.05,4.25,8500
AEGN,20160115,16.11,16.74,16,16.64,325000
AEHR,20160115,1.5,1.51,1.44,1.44,7400
AEIS,20160115,26.13,26.15,25.15,25.99,506600
AEMD,20160115,6.26,6.68,6.26,6.5,11300
AEPI,20160115,75.29,78.93,73.47,78.52,57500
AERI,20160115,17.64,19.03,16.34,18.68,381100
AETI,20160115,2.69,2.92,2.68,2.75,8000
AEY,20160115,1.83,1.83,1.81,1.83,1700
AEZS,20160115,2.82,2.82,2.6,2.67,436100
AFAM,20160115,37.76,38.62,36.76,38.51,93500
AFH,20160115,17.34,17.75,16.93,17.32,68000
AFMD,20160115,3.61,3.72,3.38,3.64,536000
AFSI,20160115,27.47,28.035,27.28,27.935,698200
AGEN,20160115,3.25,3.29,3.02,3.16,1371600
AGFS,20160115,5.95,6.14,5.78,6,102200
AGFSW,20160115,0.99,0.99,0.99,0.99,100
AGII,20160115,56.02,56.96,55.54,56.13,142200
AGIIL,20160115,25.11,25.2,25,25.12,5800
AGIO,20160115,45.84,51.13,44.38,50.35,2673900
AGNC,20160115,16.64,16.78,16.4,16.72,5455700
AGNCB,20160115,23.18,23.39,23,23.36,23300
AGNCP,20160115,25.01,25.12,24.78,25.12,22700
AGND,20160115,43.39,43.41,43.36,43.41,26500
AGRX,20160115,7.4,7.4,6.99,7.2,31300
AGTC,20160115,14.27,15.6,13.96,15.55,157900
AGYS,20160115,9.14,9.5,9.07,9.34,37000
AGZD,20160115,47.61,47.65,47.45,47.45,3700
AHGP,20160115,15.89,16.07,14.3,14.96,417200
AHPI,20160115,1.01,1.02,0.96,1,10300
AIMC,20160115,21.76,22.1,21.24,21.78,112100
AIMT,20160115,13.96,14.29,13.48,13.89,155600
AINV,20160115,4.94,5.02,4.86,5,3092700
AIQ,20160115,6.84,7.3,6.48,6.81,29500
AIRM,20160115,36.53,37.38,35.52,37.24,659100
AIRR,20160115,14.33,14.68,14.33,14.61,2800
AIRT,20160115,20.25,20.83,19.5,19.53,7000
AIXG,20160115,3.5,3.57,3.48,3.55,73600
AKAM,20160115,45.33,45.91,43.93,44.15,3836000
AKAO,20160115,4.29,4.4,4.06,4.26,89900
AKBA,20160115,7.76,7.94,7.51,7.75,994300
AKER,20160115,1.13,1.32,1.13,1.27,8800
AKRX,20160115,29.15,30.36,27.27,28.51,3744300
AKTX,20160115,16.55,16.85,15.01,15.9,6400
ALCO,20160115,32.77,33.6,31.33,31.71,21400
ALDR,20160115,28.04,29.4,27.26,29.13,1057500
ALDX,20160115,6.85,6.86,5.9,6.37,32100
ALGN,20160115,58.7,59.86,57.83,59.86,460300
ALGT,20160115,156.55,161.35,155.13,158.76,260800
ALIM,20160115,2.04,2.07,1.92,2.07,151200
ALKS,20160115,62.59,63.32,60.45,62.36,2338700
ALLT,20160115,5.1,5.12,4.95,5.04,73700
ALNY,20160115,75.3,76.42,72.08,75.98,1193800
ALOG,20160115,75.3,76.76,74.2,76.13,109800
ALOT,20160115,13.95,14.01,13.88,13.88,5100
ALQA,20160115,1.58,1.88,1.58,1.68,103900
ALRM,20160115,15.48,16.27,15.44,16.01,199300
ALSK,20160115,1.72,1.81,1.69,1.73,74000
ALTY,20160115,12.65,12.65,12.65,12.65,100
ALXN,20160115,156.27,163.77,156.27,158.68,2703900
AMAG,20160115,22.57,23.3,21.79,23.09,1058100
AMAT,20160115,15.95,16.42,15.85,16.08,25362600
AMBA,20160115,39.09,42.52,38.75,39.55,2100200
AMBC,20160115,12.45,13.2,12.32,13.19,629500
AMBCW,20160115,5.5,5.5,4.93,5.39,8400
AMCC,20160115,5.24,5.33,5.12,5.3,750100
AMCN,20160115,5.47,5.47,5.34,5.37,907600
AMCX,20160115,74.09,74.83,72.14,73.31,453000
AMD,20160115,2.1,2.13,1.99,2.03,21199200
AMDA,20160115,1.65,1.65,1.5,1.65,2557900
AMED,20160115,35.95,37.26,34.3,37.03,361100
AMGN,20160115,147.69,152.3,147.69,151.3,6213000
AMKR,20160115,5.48,5.57,5.42,5.56,1218500
AMNB,20160115,23.48,24.12,23.07,23.62,14600
AMOT,20160115,19.62,20.13,18.78,19.68,164100
AMPH,20160115,12.1,12.37,12,12.29,198200
AMRB,20160115,10.33,10.8,10.21,10.33,5200
AMRI,20160115,16.9,17.17,16.5,16.71,357100
AMRK,20160115,16.29,18.46,16.24,18.43,55500
AMRN,20160115,1.53,1.53,1.48,1.5,1281500
AMRS,20160115,1.29,1.32,1.26,1.31,117800
AMSC,20160115,5.66,6.57,5.53,6.39,137200
AMSF,20160115,48,48.31,47.04,48.26,103200
AMSWA,20160115,9.52,9.62,9.32,9.45,61900
AMTD,20160115,29.33,29.89,28.75,29.11,4880800
AMTX,20160115,2.2,2.44,2.19,2.28,17300
AMWD,20160115,65.91,67.71,64.81,67,185900
AMZN,20160115,572.24,584.62,565.3,570.18,7784500
ANAT,20160115,94.13,96.6,94.05,96.13,46500
ANCB,20160115,24.8,24.86,24.4,24.86,8100
ANCX,20160115,18.87,19.14,18.68,19.09,20000
ANDA,20160115,9.45,9.45,9.45,9.45,0
ANDAR,20160115,0.22,0.22,0.22,0.22,1000
ANDAU,20160115,9.92,9.92,9.92,9.92,0
ANDAW,20160115,0.1,0.1,0.1,0.1,1000
ANDE,20160115,27.07,27.27,26.42,26.87,290800
ANGI,20160115,8.68,8.94,8.29,8.59,740300
ANGO,20160115,10.83,11.18,10.58,11.15,151200
ANIK,20160115,36.57,38.47,36.29,38.1,152300
ANIP,20160115,36.61,38.1,34.13,35.67,242200
ANSS,20160115,82.76,85.03,82,84.97,603700
ANTH,20160115,3.41,3.74,3.21,3.44,880000
ANY,20160115,1.22,1.22,1.09,1.15,154900
AOSL,20160115,8.53,8.72,8.46,8.5,43600
APDN,20160115,2.95,2.98,2.87,2.9,175000
APDNW,20160115,1.36,1.49,1.35,1.44,15900
APEI,20160115,15.03,16.15,15.03,15.96,141400
APLP,20160115,9.3,9.45,8.96,9.13,156200
APOG,20160115,38.7,39.56,37.99,38.93,314700
APOL,20160115,7.03,7.63,6.93,7.63,2908000
APPF,20160115,12.83,13.2,12.4,13.2,63500
APPS,20160115,1.09,1.15,1.07,1.09,159600
APRI,20160115,8,13,7.8,13,646700
APTO,20160115,2.11,2.21,2.01,2.12,6300
APWC,20160115,1.64,1.64,1.64,1.64,0
AQMS,20160115,5,5.07,5,5,9000
AQXP,20160115,7.95,9.28,7.89,9.21,371500
ARAY,20160115,5.66,5.74,5.43,5.65,814900
ARCB,20160115,17.36,18.14,17.13,18.02,256700
ARCC,20160115,13.41,13.53,13.14,13.49,3300500
ARCI,20160115,0.81,0.81,0.75,0.75,5500
ARCW,20160115,1.49,1.62,1.49,1.51,5200
ARDM,20160115,3.45,3.57,3.19,3.43,20200
ARDX,20160115,10.32,11.02,10.11,10.55,692500
AREX,20160115,0.85,1,0.81,0.94,1193500
ARGS,20160115,1.87,2.09,1.83,1.99,20300
ARIA,20160115,5.2,5.48,5.13,5.41,4485300
ARII,20160115,39.13,41.29,39.08,40.88,258700
ARIS,20160115,3.69,3.71,3.56,3.62,31500
ARKR,20160115,22.42,22.59,22,22.01,8900
ARLP,20160115,12.11,12.4,11.61,12.03,534600
ARNA,20160115,1.6,1.66,1.52,1.65,3145900
AROW,20160115,26.04,26.27,24.54,25.52,124100
ARQL,20160115,1.81,1.82,1.77,1.78,97500
ARRS,20160115,27.22,27.33,25.8,26.42,2410700
ARRY,20160115,3.24,3.39,3.14,3.38,2968800
ARTNA,20160115,26.58,27.15,26.06,26.74,34400
ARTW,20160115,2.8,2.8,2.72,2.76,6800
ARTX,20160115,2.15,2.15,2,2.05,140700
ARWA,20160115,9.77,9.77,9.77,9.77,0
ARWAR,20160115,0.3,0.3,0.3,0.3,0
ARWAU,20160115,10.15,10.15,10.15,10.15,100
ARWAW,20160115,0.09,0.1,0.09,0.1,400
ARWR,20160115,4.63,4.75,4.41,4.58,1196600
ASBB,20160115,25.43,25.61,25.27,25.5,5800
ASCMA,20160115,13.66,13.82,12.75,13.42,105100
ASET,20160115,22.72,22.72,22.72,22.72,100
ASFI,20160115,8.07,8.08,8,8.07,13600
ASMB,20160115,5.57,5.68,5.27,5.65,73000
ASML,20160115,78.62,79.45,77.17,77.47,1550300
ASNA,20160115,7.95,8.11,7.88,8.06,5758900
ASND,20160115,15.83,17.29,14.29,16.84,42800
ASPS,20160115,26.71,27.36,25.87,27.22,586300
ASRV,20160115,3.24,3.3,3.02,3.1,114900
ASRVP,20160115,26.75,26.75,26.75,26.75,0
ASTC,20160115,1.28,1.28,1.12,1.18,89200
ASTE,20160115,34.06,35.3,33.26,35.23,87100
ASUR,20160115,5.07,5.2,5,5.1,16200
ASYS,20160115,5.25,5.34,5.11,5.26,70500
ATAI,20160115,5.33,5.6,5.26,5.55,71600
ATAX,20160115,4.66,4.79,4.55,4.71,185100
ATEC,20160115,3.48,3.6,3.36,3.48,45100
ATHN,20160115,148.86,152.22,145.22,149.57,679900
ATHX,20160115,1.16,1.16,1.09,1.13,292500
ATLC,20160115,3.05,3.22,3.05,3.12,600
ATLO,20160115,23.4,23.6,23.01,23.4,12100
ATNI,20160115,75.02,76.41,74.31,75.81,74200
ATOS,20160115,3.75,3.75,3.15,3.3,287900
ATRA,20160115,20.96,21.05,18.89,20.88,352100
ATRC,20160115,18.31,18.71,17.46,18.25,211800
ATRI,20160115,358.9,365.85,356.04,356.45,7000
ATRO,20160115,34.89,34.89,32.74,33.78,146000
ATRS,20160115,0.94,0.95,0.91,0.95,807700
ATSG,20160115,9.2,9.62,9.2,9.42,378000
ATTU,20160115,10.4,10.65,10.13,10.44,28800
ATVI,20160115,34.31,35.35,33.51,34.91,11935700
AUBN,20160115,28.65,28.65,28.65,28.65,0
AUDC,20160115,3.92,3.96,3.83,3.94,49900
AUPH,20160115,1.98,1.98,1.42,1.8,51700
AVAV,20160115,25.44,26.13,25.26,26.04,168700
AVEO,20160115,1,1.02,0.97,0.99,299100
AVGO,20160115,120.21,123.79,119.3,119.97,7591600
AVGR,20160115,17.83,18.61,17.67,18.41,63400
AVHI,20160115,10.38,11.38,9.88,9.89,64300
AVID,20160115,7.49,7.57,7.08,7.24,295700
AVNW,20160115,8.04,8.28,7.68,7.92,53600
AVXL,20160115,3.76,4.18,3.76,4.01,1064000
AWRE,20160115,2.99,3.02,2.93,2.95,34200
AXAS,20160115,0.82,0.84,0.78,0.81,835100
AXDX,20160115,17.12,17.7,16.71,17.58,385300
AXGN,20160115,4.63,4.71,4.52,4.61,68400
AXSM,20160115,10.62,13.59,10.1,13,43300
AXTI,20160115,2.48,2.49,2.35,2.39,123100
AYA,20160115,10.56,10.88,10.1,10.82,225600
AZPN,20160115,33.1,34.52,33.07,34.34,1043100
BABY,20160115,37.49,37.82,36.46,37.53,258600
BANF,20160115,54.08,55,53.01,54.05,24500
BANFP,20160115,26.78,26.78,26.78,26.78,0
BANR,20160115,41.09,42.07,40.62,41.96,205600
BANX,20160115,14.89,14.89,14.6,14.76,12600
BASI,20160115,1.35,1.53,1.35,1.36,2200
BBBY,20160115,42.98,44.51,42.94,44.39,2664800
BBC,20160115,20.89,21.01,20.11,21.01,16400
BBGI,20160115,3.69,3.72,3.46,3.56,3100
BBOX,20160115,7.32,7.33,6.76,7.26,147600
BBP,20160115,24.76,25.04,24.22,24.97,7900
BBRG,20160115,7.91,8.28,7.6,7.82,78900
BBRY,20160115,7.01,7.16,6.72,6.99,13887900
BBSI,20160115,37.43,38.35,36.17,38.35,62000
BCBP,20160115,10.4,10.46,10.21,10.25,13900
BCLI,20160115,2.15,2.15,1.96,2.08,156800
BCOM,20160115,25,25,24.5,24.5,600
BCOR,20160115,8.3,8.35,7.91,8.25,512400
BCOV,20160115,5.74,5.89,5.64,5.86,287500
BCPC,20160115,56.34,57.69,55.82,57.57,170600
BCRX,20160115,7.39,7.6,7.22,7.46,932800
BDE,20160115,3.95,4.07,3.95,3.96,228800
BDGE,20160115,27.24,27.57,26.5,27.18,55600
BDSI,20160115,3.6,3.81,3.49,3.58,1338700
BEAT,20160115,10.31,10.61,10.24,10.54,185000
BEAV,20160115,38.22,38.85,37.35,37.91,1210200
BEBE,20160115,0.43,0.44,0.39,0.42,236400
BECN,20160115,36.19,36.87,35.83,36.72,335300
BELFA,20160115,12.55,12.55,12.55,12.55,400
BELFB,20160115,14.8,15.2,13.92,14.43,31400
BFIN,20160115,11.91,12.17,11.67,11.92,38000
BGCP,20160115,8.74,8.86,8.65,8.82,2017600
BGFV,20160115,10.9,11.7,10.9,11.62,313400
BHAC,20160115,9.79,9.8,9.79,9.8,3100
BHACR,20160115,0.16,0.16,0.15,0.15,1000
BHACU,20160115,10,10,10,10,3000
BHACW,20160115,0.12,0.12,0.12,0.12,1100
BHBK,20160115,14.45,14.52,14.2,14.45,115200
BIB,20160115,47.92,50.6,46.79,49.79,1158200
BICK,20160115,16.71,16.79,16.71,16.79,2200
BIDU,20160115,163.76,165.31,158.12,163.92,6350300
BIIB,20160115,271.01,279.89,269.25,273.33,2579800
BIOC,20160115,4.32,4.32,4.17,4.29,276400
BIOL,20160115,0.8,0.81,0.75,0.75,334900
BIOS,20160115,1.37,1.37,1.24,1.37,547000
BIS,20160115,40.98,41.18,39.05,39.54,813600
BITE,20160115,23.16,23.38,23.13,23.38,13400
BJRI,20160115,41.53,41.91,40.63,41.63,248500
BKCC,20160115,8.63,8.72,8.51,8.67,544200
BKEP,20160115,4.66,4.73,4.5,4.68,61100
BKEPP,20160115,6.56,6.58,6.38,6.45,9300
BKMU,20160115,7.19,7.39,7.14,7.35,149800
BKSC,20160115,15.81,15.81,15.62,15.62,1000
BLBD,20160115,9.29,9.54,9.19,9.43,61600
BLCM,20160115,12.35,12.76,11.76,12.69,426300
BLDP,20160115,1.25,1.27,1.2,1.27,553800
BLDR,20160115,8.33,8.38,7.9,8.17,1472200
BLFS,20160115,1.6,1.73,1.51,1.57,61600
BLIN,20160115,1.01,1.05,0.96,0.97,13800
BLKB,20160115,57.34,58.49,56.46,57.9,239900
BLMN,20160115,16.66,16.94,16.48,16.64,2326200
BLMT,20160115,22.01,22.66,22.01,22.17,17900
BLPH,20160115,2.39,2.5,2.35,2.41,13200
BLRX,20160115,1.01,1.01,0.89,0.96,261200
BLUE,20160115,44.5,46.33,42.57,44.64,1252400
BLVD,20160115,9.53,9.6,9.52,9.52,56900
BLVDU,20160115,9.64,9.78,9.63,9.78,1200
BLVDW,20160115,0.6,0.6,0.6,0.6,0
BMRC,20160115,52,52.14,51,51.14,12500
BMRN,20160115,81.12,85.25,81.01,83.14,3447600
BMTC,20160115,27.19,27.77,27.1,27.68,81600
BNCL,20160115,12.52,12.87,12.49,12.84,604900
BNCN,20160115,22.46,22.82,22.08,22.54,145100
BNDX,20160115,53.13,53.17,53.03,53.1,784000
BNFT,20160115,29.4,31.09,27.38,31.06,173900
BNSO,20160115,1.38,1.41,1.28,1.36,6900
BNTC,20160115,4.34,4.34,3.92,4.02,4700
BNTCW,20160115,1.95,1.95,1.95,1.95,0
BOBE,20160115,37.34,38.32,36.61,38.28,256200
BOCH,20160115,6.34,6.47,6.2,6.2,22800
BOFI,20160115,17.07,17.51,17,17.5,940300
BOJA,20160115,15.13,15.43,15,15.33,274100
BOKF,20160115,47.97,47.97,46.62,47.57,1049600
BONT,20160115,1.65,1.65,1.5,1.52,587000
BOOM,20160115,5.37,5.67,5.18,5.35,46300
BOSC,20160115,1.74,1.98,1.74,1.76,15900
BOTJ,20160115,12.85,12.85,12.79,12.85,2900
BPFH,20160115,9.91,10.03,9.81,10.03,1021100
BPFHP,20160115,25.85,25.85,25.7,25.7,3700
BPFHW,20160115,3.91,3.91,3.91,3.91,0
BPMC,20160115,17.68,17.86,16.38,17.68,252700
BPOP,20160115,24.02,24.58,23.48,24.14,628000
BPOPM,20160115,17.83,18.06,17.83,18.06,1400
BPOPN,20160115,19.5,19.55,19.5,19.55,1500
BPTH,20160115,1.42,1.42,1.35,1.35,87900
BRCD,20160115,7.86,7.98,7.72,7.87,3636900
BREW,20160115,7.04,7.32,6.91,7.07,56600
BRID,20160115,8.9,8.9,8.9,8.9,0
BRKL,20160115,10.51,10.64,10.39,10.62,259200
BRKR,20160115,22.17,22.58,21.92,22.39,1258200
BRKS,20160115,8.99,9.17,8.88,9.05,278600
BSET,20160115,24.77,25.03,23.55,24.7,85600
BSF,20160115,9.67,9.74,9.56,9.67,26600
BSFT,20160115,31.71,32.55,31.51,32.33,281300
BSPM,20160115,2.45,2.66,2.38,2.38,58800
BSQR,20160115,5.33,5.54,5.21,5.51,71300
BSRR,20160115,15.93,16.22,15.78,15.99,22500
BSTC,20160115,38.34,39.64,37.47,38.87,79500
BUFF,20160115,15.87,16.39,15.87,16.32,1130500
BUR,20160115,1.46,1.5,1.36,1.39,29200
BUSE,20160115,19.35,19.6,19.14,19.53,134600
BV,20160115,3.66,3.73,3.55,3.62,751600
BVSN,20160115,5.93,5.99,5.9,5.96,8900
BVXV,20160115,3.54,3.95,3.54,3.95,2500
