<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAAP,20160125,27.75,27.75,24.53,24.8,47600
AAL,20160125,40.02,40.16,38.82,38.88,10113100
AAME,20160125,4.5,4.5,4.33,4.33,1700
AAOI,20160125,13.81,14.25,13.14,13.31,191200
AAON,20160125,20.53,20.92,20.28,20.32,198200
AAPC,20160125,10.17,10.17,10.17,10.17,0
AAPL,20160125,101.52,101.53,99.21,99.44,51794500
AAWW,20160125,35.93,36.97,34.33,34.37,288400
AAXJ,20160125,48.51,48.59,47.93,47.99,1546200
ABAC,20160125,2.4,2.72,2.4,2.72,4300
ABAX,20160125,53.33,53.67,51.93,51.99,155400
ABCB,20160125,27.36,27.62,26.67,26.73,323100
ABCD,20160125,4.57,4.68,4.46,4.49,42000
ABCO,20160125,44.43,45.15,43.79,44.52,257900
ABDC,20160125,10.87,10.91,10.27,10.36,30500
ABEO,20160125,2.83,2.94,2.69,2.72,68000
ABEOW,20160125,1,1,1,1,0
ABIL,20160125,9.11,9.11,8.89,9.05,17000
ABIO,20160125,3.76,3.97,3.7,3.97,12200
ABMD,20160125,86.66,90.46,86.52,89.29,662900
ABTL,20160125,17.63,18.43,17.55,17.92,128400
ABTX,20160125,17.72,17.72,16.14,16.72,100400
ABUS,20160125,3.58,3.88,3.49,3.64,190000
ABY,20160125,17.99,18.45,17.3,17.56,639500
ACAD,20160125,24.11,25.26,24.08,24.16,1697200
ACAS,20160125,13.89,13.94,13.29,13.76,1783500
ACAT,20160125,12.26,12.58,12.07,12.15,144000
ACBI,20160125,13.45,13.64,13,13.37,18400
ACET,20160125,23.49,23.78,23.35,23.46,186600
ACFC,20160125,5.3,5.57,5.3,5.51,22000
ACGL,20160125,65.59,66.82,65.04,66.04,898400
ACHC,20160125,60.07,61.83,59.13,59.44,696600
ACHN,20160125,7.33,7.77,7.21,7.54,2077000
ACIW,20160125,18.79,18.79,18.09,18.13,503800
ACLS,20160125,10.24,10.48,9.92,10,281200
ACNB,20160125,20.88,21.5,20.65,21.25,4400
ACOR,20160125,37.68,40.57,36.85,39.89,1195000
ACRS,20160125,22.24,22.24,19.98,20.15,28400
ACRX,20160125,3.01,3.2,3.01,3.13,237900
ACSF,20160125,8.27,8.27,8.12,8.12,31600
ACST,20160125,1.69,1.73,1.65,1.68,1500
ACTA,20160125,9.7,9.97,9.3,9.32,61600
ACTG,20160125,3.8,3.89,3.66,3.67,403500
ACTX,20160125,11.04,11.04,11.04,11.04,0
ACUR,20160125,1.9,2.08,1.9,1.97,4000
ACWI,20160125,51.63,51.69,50.99,51.05,4478200
ACWX,20160125,36.19,36.37,35.97,35.99,1866900
ACXM,20160125,18.47,18.58,18.24,18.28,479000
ADAP,20160125,8.72,9.28,8.46,8.5,180200
ADBE,20160125,88.39,89.26,86.63,86.77,3945000
ADHD,20160125,5.37,5.37,5.07,5.12,143900
ADI,20160125,51.27,51.52,50.77,51.05,2642100
ADMA,20160125,6.13,6.69,6.01,6.15,19300
ADMP,20160125,4.34,4.64,4.1,4.1,48300
ADMS,20160125,21.65,22.18,20.73,21.34,286900
ADP,20160125,80.37,81.01,79.99,80.09,1798400
ADRA,20160125,24.57,24.58,24.4,24.4,900
ADRD,20160125,19.2,19.25,18.98,18.98,37200
ADRE,20160125,26.4,26.5,26.11,26.11,13900
ADRO,20160125,18.34,18.88,17.56,17.69,397200
ADRU,20160125,18.93,18.93,18.81,18.88,400
ADSK,20160125,48.81,49.19,47.86,47.97,1684900
ADTN,20160125,18.72,19.09,18.6,18.78,918700
ADUS,20160125,19.88,20.98,19.82,20.43,64900
ADXS,20160125,7.31,7.81,7.1,7.28,984100
ADXSW,20160125,4.48,4.8,4.48,4.8,800
AEGN,20160125,17.38,17.51,17,17.21,240900
AEHR,20160125,1.31,1.34,1.3,1.31,4400
AEIS,20160125,26.31,26.5,25.95,26.04,240200
AEMD,20160125,6.38,6.41,6.25,6.27,12500
AEPI,20160125,83.11,83.42,76.93,77.52,34000
AERI,20160125,19.03,19.98,18.71,18.93,265900
AETI,20160125,2.74,2.9,2.63,2.9,14500
AEY,20160125,1.74,1.78,1.72,1.77,8200
AEZS,20160125,3.24,3.7,3.17,3.57,2997200
AFAM,20160125,38.35,39.13,38.02,38.21,61400
AFH,20160125,17.36,17.97,17.25,17.31,33300
AFMD,20160125,4.68,5.1,3.88,4,3019400
AFSI,20160125,27.715,27.75,27.235,27.245,264500
AGEN,20160125,3.43,3.64,3.34,3.41,1568000
AGFS,20160125,5.75,5.86,5.52,5.65,65400
AGFSW,20160125,1,1,0.96,0.96,2000
AGII,20160125,55.41,56,54.37,54.47,88100
AGIIL,20160125,25.29,25.29,24.51,24.95,8000
AGIO,20160125,53.37,58,53.01,55.27,927800
AGNC,20160125,16.67,16.69,16.27,16.29,4872200
AGNCB,20160125,23.27,23.29,23.03,23.12,10200
AGNCP,20160125,24.95,25.06,24.75,24.75,13400
AGND,20160125,43.18,43.18,43.18,43.18,0
AGRX,20160125,6.68,6.68,5.96,6.22,301900
AGTC,20160125,15.71,16.41,15.71,16.11,132100
AGYS,20160125,10.02,10.02,9.44,9.5,24700
AGZD,20160125,47.57,47.57,47.38,47.4,1500
AHGP,20160125,14.77,14.93,13.45,13.85,159800
AHPI,20160125,0.97,0.97,0.96,0.96,700
AIMC,20160125,21.73,22.01,21.3,21.34,57600
AIMT,20160125,15.22,17.2,14.64,16,493400
AINV,20160125,5.05,5.08,4.92,4.93,1146000
AIQ,20160125,7.13,7.4,7.13,7.21,14200
AIRM,20160125,38.58,39.4,37.97,38.09,264000
AIRR,20160125,14.58,14.58,14.58,14.58,0
AIRT,20160125,20.02,20.36,19.69,19.69,9300
AIXG,20160125,3.78,3.85,3.75,3.84,56400
AKAM,20160125,46.81,46.9,45.64,45.7,1413800
AKAO,20160125,4.35,4.4,4.3,4.35,44100
AKBA,20160125,7.83,8.17,7.7,7.86,629400
AKER,20160125,1.37,1.38,1.25,1.3,4000
AKRX,20160125,28.13,28.63,27.55,27.81,1124400
AKTX,20160125,15.9,16.5,15.9,15.9,3300
ALCO,20160125,31.89,32.27,30.48,30.58,18400
ALDR,20160125,29.39,30.73,28.87,29.03,545900
ALDX,20160125,5.06,6.12,4.97,5.39,9400
ALGN,20160125,60.81,61.33,60.17,60.39,334000
ALGT,20160125,159.76,162.13,157.5,158.99,236800
ALIM,20160125,2.25,2.29,2.19,2.2,95300
ALKS,20160125,35.45,37.71,35.14,35.94,2492700
ALLT,20160125,5,5.1,4.97,5.01,32500
ALNY,20160125,75.58,80.19,75,75.52,897600
ALOG,20160125,73.44,75.2,73.44,73.93,83100
ALOT,20160125,14.52,14.52,14.52,14.52,0
ALQA,20160125,1.6,1.66,1.56,1.56,41500
ALRM,20160125,16.58,16.76,15.93,16,198600
ALSK,20160125,1.68,1.71,1.66,1.67,62100
ALTY,20160125,12.86,12.86,12.86,12.86,100
ALXN,20160125,158.65,160.15,154.21,154.54,1282600
AMAG,20160125,23.9,25.13,23.9,24.61,1032700
AMAT,20160125,17,17.16,16.9,16.91,9212100
AMBA,20160125,37.84,39.11,36.98,37.08,992900
AMBC,20160125,12.35,12.42,11.92,11.94,502300
AMBCW,20160125,5.37,5.4,4.82,5.01,9600
AMCC,20160125,5.8,5.82,5.64,5.74,446500
AMCN,20160125,5.51,5.57,5.5,5.55,222000
AMCX,20160125,74.69,74.84,72.32,72.6,624300
AMD,20160125,2.01,2.15,2.01,2.12,13080900
AMDA,20160125,1.64,1.64,1.16,1.21,1590200
AMED,20160125,38.28,38.82,37.52,37.64,286100
AMGN,20160125,156.18,158,153,153.43,4765100
AMKR,20160125,6.07,6.07,5.75,5.75,964600
AMNB,20160125,24.65,25.12,24.26,24.37,16000
AMOT,20160125,19.25,19.74,19.19,19.26,92700
AMPH,20160125,12.21,12.49,12.06,12.12,283800
AMRB,20160125,10.55,10.55,10.27,10.29,400
AMRI,20160125,16.74,17.1,16.47,16.7,235200
AMRK,20160125,16.73,16.99,15.55,16.17,61800
AMRN,20160125,1.62,1.71,1.58,1.58,455200
AMRS,20160125,1.36,1.39,1.22,1.23,99700
AMSC,20160125,6.26,6.39,5.77,5.85,55700
AMSF,20160125,48.45,48.74,48.07,48.21,43200
AMSWA,20160125,9.4,9.43,9.28,9.38,86200
