<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAAP,20160205,26.53,28,25,25.76,14600
AAL,20160205,37.71,38.49,36.53,36.75,10072700
AAME,20160205,4.5,4.5,4.5,4.5,1000
AAOI,20160205,16.07,16.14,15.43,15.45,184600
AAON,20160205,20.85,20.99,20.16,20.21,135300
AAPC,20160205,10.2,10.2,10.2,10.2,0
AAPL,20160205,96.52,96.92,93.69,94.02,46418000
AAWW,20160205,35.3,36.64,35.3,35.61,332000
AAXJ,20160205,49.09,49.23,48.46,48.65,922800
ABAC,20160205,2.4,2.88,2.4,2.56,8700
ABAX,20160205,41.06,42.1,40.96,41.58,376100
ABCB,20160205,27.48,27.58,26.58,26.58,191600
ABCD,20160205,4.33,4.49,4.15,4.16,42500
ABCO,20160205,43.16,43.65,42.84,42.93,310100
ABDC,20160205,10.2,10.34,9.71,10.01,39400
ABEO,20160205,2.45,2.64,2.35,2.4,33700
ABEOW,20160205,0.73,0.73,0.73,0.73,0
ABIL,20160205,7.26,7.4,7.13,7.22,17600
ABIO,20160205,3.86,3.91,3.57,3.65,12600
ABMD,20160205,92,92.5,81.09,81.53,1516500
ABTL,20160205,17.25,17.29,14.86,15.1,193100
ABTX,20160205,19.18,19.37,18.83,18.99,34600
ABUS,20160205,3.17,3.21,3.06,3.13,186500
ABY,20160205,16.78,17.28,14.56,16.93,999300
ACAD,20160205,19.9,20.62,19.23,19.36,2686700
ACAS,20160205,13.99,14.06,13.72,13.72,1242400
ACAT,20160205,14.81,14.83,13.58,14.16,861900
ACBI,20160205,13.29,13.29,12.39,13.12,22300
ACET,20160205,22.62,22.62,20.31,20.34,457200
ACFC,20160205,5.65,5.65,5.45,5.55,3800
ACGL,20160205,66.19,66.63,65.83,65.94,483100
ACHC,20160205,60.11,60.69,57.85,58.96,762600
ACHN,20160205,6.61,6.71,6.24,6.32,2560900
ACIW,20160205,17.44,17.6,16.63,16.63,624300
ACLS,20160205,9.92,9.92,9.48,9.68,595000
ACNB,20160205,21.91,21.91,21.83,21.83,300
ACOR,20160205,37.22,37.64,36.42,36.67,491700
ACRS,20160205,22.62,22.87,21.54,21.54,30800
ACRX,20160205,3.6,3.74,3.5,3.52,175600
ACSF,20160205,8.83,8.99,8.66,8.66,29200
ACST,20160205,1.45,1.58,1.45,1.58,2000
ACTA,20160205,9.19,9.21,8.82,8.83,116500
ACTG,20160205,3.71,3.82,3.58,3.62,408700
ACTX,20160205,11.75,11.75,11.75,11.75,0
ACUR,20160205,1.99,2.05,1.96,2.05,4400
ACWI,20160205,52.04,52.07,51.15,51.32,2892000
ACWX,20160205,36.81,36.85,36.33,36.47,1885800
ACXM,20160205,20.65,21.86,19.62,19.83,1693400
ADAP,20160205,7.57,7.68,7.07,7.12,125900
ADBE,20160205,85.5,85.5,77.83,79.2,10644100
ADHD,20160205,5.2,5.2,4.97,5.01,45100
ADI,20160205,51.4,51.81,49.56,49.82,2505900
ADMA,20160205,5.58,5.59,5.5,5.54,15200
ADMP,20160205,4.7,4.75,4.6,4.68,45900
ADMS,20160205,16.25,16.5,15.04,15.25,392200
ADP,20160205,82.8,82.99,80.94,81.31,2248200
ADRA,20160205,23.97,23.97,23.78,23.79,3000
ADRD,20160205,19.03,19.03,18.79,18.89,3600
ADRE,20160205,26.91,26.91,26.57,26.59,3900
ADRO,20160205,15.39,15.61,14.3,14.38,332900
ADRU,20160205,18.54,18.54,18.54,18.54,100
ADSK,20160205,48.98,49.24,45.82,46.17,3490900
ADTN,20160205,18.86,19.06,18.27,18.29,641600
ADUS,20160205,21.43,21.86,20.24,20.28,63200
ADXS,20160205,6.81,6.94,6.25,6.35,755700
ADXSW,20160205,4.06,4.06,3.44,3.8,4000
AEGN,20160205,17.92,18.18,17.55,17.56,197500
AEHR,20160205,1.2,1.2,1.16,1.2,5100
AEIS,20160205,28.3,28.3,27.63,27.76,264200
AEMD,20160205,6,6.06,4.27,4.9,84100
AEPI,20160205,80,81.09,75.01,75.08,42300
AERI,20160205,16.18,16.51,15.05,15.22,379500
AETI,20160205,2.84,3.17,2.75,2.75,7800
AEY,20160205,1.81,1.81,1.8,1.8,5800
AEZS,20160205,3.08,3.18,2.96,3.09,205500
AFAM,20160205,36.65,37.77,35.29,35.59,64100
AFH,20160205,17.15,17.67,16.88,17.3,119000
AFMD,20160205,3.28,3.42,3.11,3.2,254100
AFSI,20160205,27.22,27.98,27.09,27.57,639000
AGEN,20160205,3.02,3.1,2.96,3,1221100
AGFS,20160205,5.51,5.51,5.08,5.18,87800
AGFSW,20160205,0.87,0.9,0.87,0.9,1300
AGII,20160205,55.66,55.92,54.74,54.84,156200
AGIIL,20160205,25.28,25.46,25,25.46,5500
AGIO,20160205,37.86,38.4,33.5,38,2644300
AGNC,20160205,17.9,17.91,17.73,17.79,8098700
AGNCB,20160205,23.7,23.96,23.7,23.89,16200
AGNCP,20160205,25.53,25.56,25.21,25.56,15300
AGND,20160205,42.49,42.76,42.49,42.75,900
AGRX,20160205,6.17,6.17,5.75,5.76,87400
AGTC,20160205,14.29,14.7,13.56,14.15,90400
AGYS,20160205,9.89,10.84,9.67,9.72,67700
AGZD,20160205,47.2,47.26,47.03,47.26,4100
AHGP,20160205,18.01,18.37,17.45,17.66,163900
AHPI,20160205,0.84,0.84,0.84,0.84,0
AIA,20160205,38.61,38.71,38.05,38.18,48900
AIMC,20160205,22.12,22.19,21.64,21.7,161200
AIMT,20160205,15.88,16.15,15.53,15.6,149500
AINV,20160205,5.12,5.2,5.07,5.12,1349500
AIQ,20160205,7.26,7.26,6.8,6.8,24700
AIRM,20160205,37.85,38.04,36.9,37.33,308600
AIRR,20160205,14.94,14.97,14.75,14.77,33400
AIRT,20160205,21.5,23.99,21.5,21.97,5100
AIXG,20160205,3.66,3.7,3.64,3.67,19800
AKAM,20160205,44.15,44.19,42.88,43.2,2629200
AKAO,20160205,3.85,3.89,3.74,3.8,27700
AKBA,20160205,7.64,7.87,7.38,7.44,312000
AKER,20160205,1.27,1.34,1.19,1.27,2300
AKRX,20160205,25.06,26.2,24.32,25.23,1281400
AKTX,20160205,12.44,12.44,12.44,12.44,0
ALCO,20160205,27.8,27.8,26.9,26.91,24800
ALDR,20160205,24,25.27,21.41,22.14,815400
ALDX,20160205,4.49,4.49,3.97,4.15,5000
ALGN,20160205,67.1,67.34,65.02,65.87,558500
ALGT,20160205,157.38,162.75,148,148.65,189600
ALIM,20160205,2.35,2.39,2.17,2.2,93600
ALKS,20160205,33.14,33.36,31.14,32.17,3070800
ALLT,20160205,5.36,5.36,5.09,5.2,111000
ALNY,20160205,67.22,68.01,63.7,65.59,1326200
ALOG,20160205,72.06,72.42,70.04,70.5,67400
ALOT,20160205,15.28,15.28,14.98,15.24,2300
ALQA,20160205,1.6,1.65,1.53,1.56,11500
ALRM,20160205,15.92,16.26,15.76,15.88,375700
ALSK,20160205,1.58,1.6,1.55,1.55,71200
ALTY,20160205,13.02,13.02,13.02,13.02,0
ALXN,20160205,146.2,146.9,139.13,142.28,2132300
AMAG,20160205,23.91,24.43,23.15,23.68,916000
AMAT,20160205,17.42,17.5,16.69,16.81,16145100
AMBA,20160205,39.02,39.31,37.32,37.43,1080800
AMBC,20160205,13.59,13.97,13.15,13.74,247600
AMBCW,20160205,5.75,5.9,5.75,5.9,2700
AMCC,20160205,5.45,5.45,5.26,5.29,621100
AMCN,20160205,5.36,5.37,5.16,5.16,421900
AMCX,20160205,70.18,70.86,67.96,68.36,800200
AMD,20160205,2.06,2.08,1.98,1.98,7914400
AMDA,20160205,3,3.17,2.86,2.98,1862400
AMED,20160205,34.46,34.46,31.85,31.85,292800
AMGN,20160205,148.93,149.38,143.69,145.04,6451900
AMKR,20160205,5.51,5.64,5.35,5.36,1083700
AMNB,20160205,24.45,24.94,23.61,23.62,24700
AMOT,20160205,17.68,17.84,17,17.05,76300
