<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAAP,20160505,34.95,34.95,32.56,33.03,16800
AAL,20160505,33.28,33.52,32.73,32.81,11606100
AAME,20160505,4.09,4.2,4.05,4.18,1800
AAOI,20160505,10.65,10.87,10.35,10.6,316700
AAON,20160505,25.93,28.14,25.92,27.98,234400
AAPC,20160505,10.35,10.35,10.3,10.35,700100
AAPL,20160505,94,94.07,92.68,93.24,35890500
AAWW,20160505,50.9,57.77,45,48.66,4235100
AAXJ,20160505,52.6,52.66,52.14,52.29,1051500
ABAC,20160505,2.68,3.08,2.68,2.92,29100
ABAX,20160505,44.36,45.01,43.99,44.83,148700
ABCB,20160505,30.73,31.03,30.56,30.57,392700
ABCD,20160505,4.44,4.45,4.19,4.19,62100
ABCO,20160505,30.41,30.78,28.99,29.34,692500
ABDC,20160505,11.87,11.89,11.39,11.84,23400
ABEO,20160505,2.41,2.49,2.29,2.42,129400
ABEOW,20160505,0.75,0.75,0.75,0.75,0
ABIL,20160505,4.08,4.15,3.8,3.8,57200
ABIO,20160505,4.07,4.07,3.85,3.9,10500
ABMD,20160505,94.88,96.29,93.45,94.77,609700
ABTL,20160505,15.26,16.26,15.06,15.98,243700
ABTX,20160505,21.9,22.78,21.71,22.21,17000
ABUS,20160505,4.1,4.62,4.05,4.51,240500
ABY,20160505,17.25,18.24,16.78,16.87,323400
ACAD,20160505,27.89,27.95,26.56,27.05,3572400
ACAS,20160505,15.85,15.95,15.81,15.86,898700
ACAT,20160505,15.4,15.66,14.81,14.85,153000
ACBI,20160505,14.31,14.46,14.31,14.39,56600
ACET,20160505,22.32,22.32,21.25,21.33,247300
ACFC,20160505,6.48,6.48,6.43,6.43,6300
ACGL,20160505,70.83,70.94,70.2,70.71,267700
ACHC,20160505,59.23,59.73,58.04,58.04,620000
ACHN,20160505,8.1,8.19,7.77,7.93,1323600
ACIW,20160505,20.03,20.9,18.93,19.44,401900
ACLS,20160505,9.84,10.28,9.84,10.24,582200
ACNB,20160505,21.91,22.11,21.76,21.81,1600
ACOR,20160505,25.68,26.35,25.3,25.64,439700
ACRS,20160505,19.45,21.29,19.45,21.02,29400
ACRX,20160505,3.12,3.19,3.05,3.1,242600
ACSF,20160505,10.14,10.15,10.02,10.09,17200
ACST,20160505,1.34,1.37,1.34,1.35,4700
ACTA,20160505,9.52,9.62,9.14,9.25,86400
ACTG,20160505,4.67,4.74,4.56,4.57,346400
ACTX,20160505,12.99,12.99,12.99,12.99,0
ACUR,20160505,2.66,2.66,2.52,2.53,13500
ACWI,20160505,55.94,56.06,55.65,55.82,1676500
ACWX,20160505,39.54,39.61,39.27,39.41,628900
ACXM,20160505,22.35,22.48,22.19,22.34,283000
ADAP,20160505,9.13,9.13,8.69,8.75,130800
ADBE,20160505,93.1,94.22,92.92,93.5,1894800
ADHD,20160505,3.9,4.32,3.89,4.12,124300
ADI,20160505,55.98,56.21,55.42,55.69,1523200
ADMA,20160505,6.73,6.73,6.27,6.32,17500
ADMP,20160505,9.12,9.2,8.75,8.96,101000
ADMS,20160505,15.92,15.99,14.96,14.96,245900
ADP,20160505,86.67,87.91,86.28,86.45,5092700
ADRA,20160505,25.24,25.24,25.15,25.15,500
ADRD,20160505,19.6,19.71,19.54,19.57,5700
ADRE,20160505,30.72,30.72,30.31,30.39,10600
ADRO,20160505,11.95,12.34,11.52,12.03,421800
ADRU,20160505,19.49,19.49,19.49,19.49,1000
ADSK,20160505,59.07,59.39,58.34,58.46,1475800
ADTN,20160505,19.25,19.31,18.74,18.75,583100
ADUS,20160505,18.16,18.18,17.77,17.96,39300
ADXS,20160505,7.4,7.51,7.07,7.39,699300
ADXSW,20160505,4.8,4.86,4.44,4.86,6300
AEGN,20160505,19.34,19.54,19.23,19.26,131000
AEHR,20160505,1.68,1.68,1.34,1.38,20300
AEIS,20160505,34.58,34.94,34.26,34.55,355700
AEMD,20160505,5.04,5.09,4.87,4.93,24400
AEPI,20160505,62.27,62.86,61.91,62.43,8000
AERI,20160505,15.91,15.94,14.47,14.52,542300
AETI,20160505,2.82,2.82,2.5,2.72,7400
