<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAAP,20160728,30.84,31.02,30.84,31,124500
AAL,20160728,36.07,36.53,35.75,36.34,6519600
AAME,20160728,4.3,4.3,4.2,4.2,600
AAOI,20160728,12.6,12.78,12.22,12.23,185400
AAON,20160728,26.47,26.79,26.44,26.6,98900
AAPC,20160728,10.02,10.02,10.02,10.02,0
AAPL,20160728,102.83,104.45,102.82,104.34,39869800
AAWW,20160728,42.3,42.74,41.64,42.52,108000
AAXJ,20160728,57.59,57.62,57.35,57.56,504600
ABAC,20160728,2.92,2.92,2.76,2.88,14800
ABAX,20160728,48.8,50.29,48.8,49.72,166200
ABCB,20160728,33.61,33.65,33.21,33.4,155900
ABCD,20160728,4.83,4.98,4.83,4.93,10800
ABCO,20160728,45.19,48.86,41.03,41.46,1835400
ABDC,20160728,12.24,12.29,12.15,12.15,41400
ABEO,20160728,2.51,2.61,2.5,2.56,18600
ABEOW,20160728,1,1,1,1,0
ABIL,20160728,4.5,4.62,4.49,4.61,27500
ABIO,20160728,3.1,3.14,3.1,3.11,11600
ABMD,20160728,116,116,112.05,115.03,828100
ABTL,20160728,15.24,15.35,14.51,15.07,32600
ABTX,20160728,25.3,26.31,24.73,25.81,48400
ABUS,20160728,4.23,4.23,4.07,4.13,70600
ABY,20160728,20.72,20.74,19.93,20.35,533100
ACAD,20160728,37.41,37.99,36.34,36.74,1345200
ACAS,20160728,16.39,16.46,16.39,16.41,722900
ACAT,20160728,18.14,18.53,17.91,18.27,229500
ACBI,20160728,14.5,14.93,14.5,14.92,62300
ACET,20160728,25.04,25.5,24.86,25.39,105300
ACFC,20160728,5.96,6.09,5.96,6.04,13600
ACGL,20160728,71.53,72.34,70.85,72.28,806100
ACHC,20160728,51.12,54.58,51,53.29,2437500
ACHN,20160728,8.35,8.4,8.15,8.27,1630200
ACIA,20160728,63.2,64.63,62.25,63.46,603300
ACIW,20160728,18.94,20.32,18.26,19.85,975600
ACLS,20160728,10.62,10.8,10.57,10.77,164600
ACNB,20160728,25.9,25.9,25.7,25.9,5300
ACOR,20160728,25.29,26.2,24,24.95,938000
ACRS,20160728,20.64,20.74,19.97,20.21,46400
ACRX,20160728,3.02,3.17,2.95,3.08,248700
ACSF,20160728,10.34,10.45,10.11,10.27,52700
ACST,20160728,1.49,1.55,1.44,1.5,18700
ACTA,20160728,9.9,10.09,9.87,9.89,73700
ACTG,20160728,5.06,5.14,4.96,5.09,307500
ACTX,20160728,13.63,13.63,13.63,13.63,0
ACUR,20160728,1.95,1.96,1.88,1.91,76100
ACWI,20160728,58,58.09,57.76,58.02,1370500
ACWX,20160728,40.18,40.25,40.01,40.2,321100
ACXM,20160728,23.08,23.08,22.83,22.95,153200
ADAP,20160728,7.98,8.04,7.67,7.88,79500
ADBE,20160728,97.92,98.61,97.57,98.44,1665900
ADES,20160728,6.66,6.66,6.4,6.4,18400
