<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAAP,20161229,26.25,26.97,26.17,26.52,54400
AAL,20161229,47.8,48,46.96,47.25,3708100
AAME,20161229,3.94,3.94,3.93,3.93,700
AAOI,20161229,24.41,24.94,23.86,24.27,112400
AAON,20161229,33.5,33.75,33.3,33.55,59800
AAPC,20161229,9.84,9.84,9.84,9.84,0
AAPL,20161229,116.45,117.11,116.4,116.73,15036400
AAWW,20161229,52.3,52.65,51.5,52.15,119000
AAXJ,20161229,54.79,55.2,54.79,55.11,1102600
ABAC,20161229,3.73,3.76,3.68,3.68,4800
ABAX,20161229,51.73,52.87,51.73,52.84,79600
ABCB,20161229,44.5,45.05,44.1,44.45,133700
ABCD,20161229,5,5,4.9,5,6100
ABCO,20161229,32.6,33.04,32.53,32.75,279400
ABDC,20161229,11.88,12.33,11.87,12.14,81300
ABEO,20161229,5.05,5.15,4.8,4.9,216600
ABEOW,20161229,3.32,3.32,3.32,3.32,0
ABIL,20161229,2.8,2.84,2.71,2.72,51000
ABIO,20161229,2.92,2.95,2.9,2.95,21800
ABMD,20161229,112.74,114.36,110.82,113.58,179500
ABTL,20161229,13.24,13.61,13.11,13.57,50300
ABTX,20161229,36,36.15,35.85,36.15,20200
ABUS,20161229,2.5,2.5,2.4,2.45,203100
ABY,20161229,18.98,19.44,18.98,19.35,464100
ACAD,20161229,28.47,29.76,28.4,28.79,1659000
ACAS,20161229,17.65,17.87,17.65,17.87,2028700
ACAT,20161229,15.51,15.71,15.13,15.44,114700
ACBI,20161229,19.1,19.1,18.95,19.05,79500
ACET,20161229,21.49,22.46,21.4,21.93,265800
ACFC,20161229,6.8,6.96,6.68,6.69,60600
ACGL,20161229,85.83,86.43,85.61,86.09,243600
ACGLP,20161229,21.15,21.28,21.09,21.13,271900
ACHC,20161229,33.62,34.17,33.25,33.61,1262400
ACHN,20161229,4.1,4.18,4.06,4.1,1746200
ACIA,20161229,65.66,66.25,62.82,63.16,1240500
ACIU,20161229,12.86,13.46,12.4,12.54,152900
ACIW,20161229,18.27,18.4,18.13,18.33,246800
ACLS,20161229,14.1,14.48,14.05,14.45,63300
ACNB,20161229,31.8,31.8,30.7,31,12000
ACOR,20161229,18.25,18.55,18.05,18.35,298500
ACRS,20161229,27.4,27.78,26.59,27.1,141900
ACRX,20161229,2.8,2.8,2.65,2.7,313900
ACSF,20161229,11.9,12,11.85,11.85,15900
ACST,20161229,1.3,1.43,1.3,1.38,57600
ACTA,20161229,14.45,14.5,14.15,14.35,84300
ACTG,20161229,6.5,6.7,6.3,6.4,231800
ACTX,20161229,14.28,14.28,14.17,14.17,900
ACUR,20161229,0.75,0.83,0.74,0.79,120900
ACWI,20161229,59.31,59.35,59.19,59.26,2055200
ACWX,20161229,40.17,40.29,40.17,40.26,1324900
ACXM,20161229,26.97,27.14,26.81,26.92,101700
ADAP,20161229,4.06,4.18,4.01,4.05,117800
ADBE,20161229,103.63,104.39,103.41,103.68,1094900
ADES,20161229,9.11,9.23,8.66,9.22,112100
ADHD,20161229,2.2,2.23,2.08,2.09,157600
ADI,20161229,73.38,73.88,73.23,73.58,1330900
ADMA,20161229,4.92,5.46,4.81,5.29,106500
ADMP,20161229,3.15,3.21,3.1,3.15,174800
ADMS,20161229,17.13,17.5,17.07,17.43,94100
ADP,20161229,103.27,103.85,103,103.45,1264400
ADRA,20161229,27.53,27.53,27.53,27.53,4300
ADRD,20161229,19.87,19.94,19.85,19.87,4700
ADRE,20161229,32.39,32.5,32.33,32.48,26800
ADRO,20161229,11.2,11.7,10.9,11.7,261400
ADRU,20161229,19.12,19.14,19.12,19.13,2400
ADSK,20161229,74.87,75.44,74.5,74.98,1019400
ADTN,20161229,22.55,22.75,21.9,22.65,235700
ADUS,20161229,35.05,35.75,35.05,35.35,28100
ADVM,20161229,3,3.1,2.95,2.95,292500
ADXS,20161229,7.25,7.29,7,7.13,780400
ADXSW,20161229,3.9,3.94,3.75,3.94,9900
AEGN,20161229,24.43,24.53,23.89,23.95,181900
AEHR,20161229,2.43,2.44,2.32,2.4,36200
AEIS,20161229,55.34,55.77,54.68,55.47,193200
AEMD,20161229,4.14,4.28,4.09,4.2,21600
AEPI,20161229,116.9,117.45,116.4,117.05,56300
AERI,20161229,37.9,38.05,37.02,37.7,198700
AETI,20161229,1.55,1.6,1.55,1.55,18800
AEY,20161229,1.71,1.76,1.71,1.76,15600
AEZS,20161229,3.6,3.7,3.55,3.6,206200
AFAM,20161229,44.2,44.85,44.05,44.5,64300
AFH,20161229,18,18.25,17.8,17.95,23400
AFMD,20161229,1.85,1.9,1.8,1.83,66300
AFSI,20161229,27.36,27.61,27.18,27.32,269100
AGEN,20161229,4.22,4.3,4.15,4.17,460500
AGFS,20161229,2.68,2.76,2.58,2.58,235300
AGFSW,20161229,0.14,0.19,0.13,0.17,488600
AGII,20161229,66.3,66.7,65.85,66.15,62400
AGIIL,20161229,24.91,24.95,24.84,24.87,7800
AGIO,20161229,42.41,42.86,41.19,42.69,467500
AGLE,20161229,4.83,4.86,4.43,4.64,43800
AGNC,20161229,17.91,18.22,17.86,18.16,3249600
AGNCB,20161229,24.91,25,24.91,24.97,10400
AGNCP,20161229,25.09,25.24,25.02,25.2,14800
AGND,20161229,44.36,44.36,44.13,44.24,700
AGRX,20161229,6.15,6.42,5.96,6.03,212800
AGTC,20161229,9.85,9.95,9.5,9.85,53800
AGYS,20161229,10.34,10.74,10.16,10.53,19800
AGZD,20161229,48.28,48.28,47.99,47.99,900
AHGP,20161229,29.79,30.39,29.01,29.05,61700
AHPAU,20161229,10.15,10.15,10.15,10.15,0
AHPI,20161229,2.22,2.25,1.9,2.13,24300
AIA,20161229,46.22,46.38,46.18,46.34,21700
AIMC,20161229,36.8,37.38,36.8,37.3,94100
AIMT,20161229,20.57,20.88,20.43,20.53,85000
AINV,20161229,5.81,5.89,5.77,5.88,1136000
AIQ,20161229,9.55,9.65,9.55,9.6,6700
AIRG,20161229,14.82,15.42,13.91,14.31,288100
AIRM,20161229,31.95,32.35,31.6,31.75,165600
AIRR,20161229,24.01,24.16,23.75,23.85,105800
AIRT,20161229,23.55,23.55,23.55,23.55,100
AIXG,20161229,3.1,3.24,3.1,3.24,64900
AKAM,20161229,67.14,67.83,66.88,67.04,589400
AKAO,20161229,13.23,13.7,13.15,13.3,811300
AKBA,20161229,10.3,10.59,10.23,10.36,118000
AKER,20161229,1.85,1.85,1.65,1.65,31000
AKRX,20161229,20.98,21.32,20.92,21.15,915400
AKTX,20161229,7.1,7.46,6.73,6.73,2200
ALBO,20161229,17.76,17.76,16.5,17.55,35400
ALCO,20161229,28.03,28.1,27,27.35,4700
ALDR,20161229,21,21.3,20.4,20.7,301900
ALDX,20161229,4.9,4.93,4.8,4.8,5800
ALGN,20161229,97.09,97.59,96.55,96.96,457100
ALGT,20161229,165.15,167.6,165.15,166.2,56900
ALIM,20161229,1.1,1.19,1.1,1.16,379600
ALJJ,20161229,4.31,4.87,4.16,4.76,79600
