<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAAP,20160211,25.18,25.4,24.5,24.54,13500
AAL,20160211,36.47,37.22,36.17,36.49,8096000
AAME,20160211,4.49,4.5,4.49,4.5,2600
AAOI,20160211,14.16,14.62,13.83,14.55,262700
AAON,20160211,19.99,20.59,19.99,20.46,68000
AAPC,20160211,10.2,10.2,10.2,10.2,0
AAPL,20160211,93.79,94.72,92.59,93.7,50074700
AAWW,20160211,35.03,35.72,34.25,35.47,284600
AAXJ,20160211,46.96,47.36,46.74,47.06,957400
ABAC,20160211,2.88,2.92,2.4,2.56,9600
ABAX,20160211,38.69,39.93,37.78,38.65,328300
ABCB,20160211,25.51,25.82,24.96,25.09,193300
ABCD,20160211,3.61,3.78,3.43,3.67,67200
ABCO,20160211,39.25,39.78,38.84,39.19,153400
ABDC,20160211,8.9,9.04,8.9,9.02,36700
ABEO,20160211,2.29,2.35,2.25,2.31,38700
ABEOW,20160211,0.51,0.51,0.51,0.51,0
ABIL,20160211,6.3,6.3,5.75,6.04,15700
ABIO,20160211,3.51,3.51,3.44,3.44,4900
ABMD,20160211,70.84,73.22,69.14,72.77,611500
ABTL,20160211,14.93,15.71,14.84,15.48,70900
ABTX,20160211,16.51,16.75,15.8,16.36,59300
ABUS,20160211,2.88,2.99,2.8,2.95,222800
ABY,20160211,14.57,14.64,13.43,13.65,1629800
ACAD,20160211,17.85,17.86,16.65,17.55,2158300
ACAS,20160211,12.52,12.68,12.14,12.3,3136900
ACAT,20160211,13.41,13.61,12.94,13.55,443900
ACBI,20160211,12.26,12.28,11.68,11.87,32000
ACET,20160211,19.56,19.98,19.2,19.77,130400
ACFC,20160211,5.62,5.62,5.43,5.49,7900
ACGL,20160211,67.73,68.52,65.02,66.72,499000
ACHC,20160211,55.28,55.76,52.86,53.17,1439600
ACHN,20160211,5.75,5.93,5.61,5.63,1652100
ACIW,20160211,16.11,16.49,15.97,16.41,436600
ACLS,20160211,8.64,9,8.6,9,368800
ACNB,20160211,21.33,21.55,21.33,21.55,500
ACOR,20160211,35.5,36.27,32.2,33.48,1101700
ACRS,20160211,19.9,21.29,19.9,19.9,11000
ACRX,20160211,3.25,3.44,3.25,3.32,473000
ACSF,20160211,8.25,8.38,8.25,8.32,80800
ACST,20160211,1.3,1.43,1.3,1.43,2800
ACTA,20160211,7.89,8.26,7.37,7.4,286900
ACTG,20160211,3.36,3.51,3.2,3.41,479100
ACTX,20160211,11.08,11.08,11.07,11.08,600
ACUR,20160211,2.08,2.18,2,2.16,25400
ACWI,20160211,49.51,49.75,49.04,49.52,3646900
ACWX,20160211,34.82,35.01,34.54,34.87,1648700
ACXM,20160211,19.12,19.68,18.76,19.07,570900
ADAP,20160211,6.94,7.68,6.64,7.5,144200
ADBE,20160211,74.04,75.53,73.58,74.94,4984600
ADHD,20160211,5.17,5.4,5.01,5.34,54600
ADI,20160211,48.37,49.34,48.17,48.84,2416600
ADMA,20160211,4.55,4.6,4.34,4.34,56100
ADMP,20160211,4.33,4.5,4.19,4.39,13000
ADMS,20160211,13.22,13.8,13.15,13.52,204000
ADP,20160211,79.38,80.55,79.08,80.21,2842400
ADRA,20160211,22.41,22.42,22.39,22.39,1000
ADRD,20160211,17.76,17.84,17.74,17.81,28900
ADRE,20160211,25.21,25.35,24.97,25.21,13600
ADRO,20160211,13.25,14.46,12.99,14.01,312400
ADRU,20160211,17.61,17.61,17.61,17.61,100
ADSK,20160211,42.8,43.69,41.85,43.26,2507900
ADTN,20160211,17.83,18.22,17.76,18.13,589800
ADUS,20160211,22.02,22.22,20.59,21.24,57300
ADXS,20160211,5.3,5.69,5.21,5.55,680000
ADXSW,20160211,2.85,3.35,2.77,3.25,8700
AEGN,20160211,16.81,17.29,16.65,17.14,140000
AEHR,20160211,1.13,1.13,1.08,1.11,5900
AEIS,20160211,26.97,27.52,26.41,27.37,242200
AEMD,20160211,4.59,6,4.55,5.4,91100
AEPI,20160211,76.02,76.58,73.39,73.7,16500
AERI,20160211,13.74,14.48,13.69,13.92,389900
AETI,20160211,2.56,2.56,2.56,2.56,100
AEY,20160211,1.6,1.68,1.6,1.67,3500
AEZS,20160211,2.96,2.96,2.71,2.85,163500
AFAM,20160211,35.03,35.94,34.81,35.33,72600
AFH,20160211,16.78,17.15,16.78,16.88,65300
AFMD,20160211,2.85,3.01,2.76,2.87,255100
AFSI,20160211,24.95,25.17,24.23,24.41,1796900
AGEN,20160211,2.71,2.79,2.61,2.72,1160800
AGFS,20160211,4.29,4.64,4.22,4.54,140700
AGFSW,20160211,0.8,0.8,0.8,0.8,500
AGII,20160211,52.03,53.53,51.62,52.82,141000
AGIIL,20160211,23.99,24.5,23.51,23.91,16900
AGIO,20160211,35.49,37.98,34.45,35.76,727000
AGNC,20160211,17.36,17.5,17.18,17.24,3944000
AGNCB,20160211,23.65,23.7,23.25,23.7,28500
AGNCP,20160211,24.95,25.2,24.85,24.95,17600
AGND,20160211,41.92,42.17,41.85,41.87,1700
AGRX,20160211,5.91,6.08,5.71,6.01,39000
AGTC,20160211,12.05,13.15,11.62,12.93,89900
AGYS,20160211,10,10.13,9.6,9.81,14300
AGZD,20160211,46.91,46.94,46.88,46.91,2400
AHGP,20160211,13.39,13.65,12.05,12.45,436700
AHPI,20160211,0.76,0.76,0.67,0.74,5300
AIA,20160211,36.79,37.15,36.72,37.05,65500
AIMC,20160211,21.24,21.97,21.24,21.74,231600
AIMT,20160211,15.15,16.2,14.13,15.95,173600
AINV,20160211,4.57,4.63,4.26,4.28,3099900
AIQ,20160211,6.45,6.86,6.32,6.51,9500
AIRM,20160211,38.15,38.56,36.9,36.92,223900
AIRR,20160211,13.86,14.16,13.86,14.16,21800
AIRT,20160211,20.54,20.54,20.52,20.52,200
AIXG,20160211,3.49,3.52,3.43,3.52,23700
AKAM,20160211,47.13,49.44,46.5,49.14,5810000
AKAO,20160211,3.52,3.58,3.39,3.49,38100
AKBA,20160211,7.02,7.43,7.02,7.24,176400
AKER,20160211,1.25,1.32,1.23,1.24,3800
AKRX,20160211,23.42,23.85,22.19,22.66,1428600
AKTX,20160211,11.01,12,11.01,12,200
ALCO,20160211,24.36,25.34,22.75,22.77,30400
ALDR,20160211,19.94,20.75,19.81,20.32,835300
ALDX,20160211,4.18,4.18,3.72,3.9,6100
ALGN,20160211,59.21,59.72,57.75,58.79,724300
ALGT,20160211,148.93,156.26,145.1,152.95,87500
ALIM,20160211,2.02,2.15,1.98,2.05,154600
ALKS,20160211,30.04,31.91,29.29,31.19,2575300
ALLT,20160211,4.55,4.55,4.29,4.32,262900
ALNY,20160211,55.6,58.33,53.26,56.96,1402000
ALOG,20160211,70.33,71.28,69.56,70.12,66800
ALOT,20160211,12.42,12.98,11.18,12.97,1600
ALQA,20160211,1.46,1.5,1.36,1.39,129200
ALRM,20160211,14.17,14.42,14,14.36,109600
ALSK,20160211,1.43,1.53,1.43,1.46,29200
ALTY,20160211,12.51,12.55,12.51,12.54,1500
ALXN,20160211,134.52,137.63,134.25,135.36,1402000
AMAG,20160211,21.67,21.95,20.51,21.44,844300
AMAT,20160211,15.72,15.94,15.44,15.64,11210300
AMBA,20160211,35.46,36.92,34.7,36.3,911300
AMBC,20160211,12.18,12.59,12.11,12.57,642300
AMBCW,20160211,4.65,5.4,4.65,5.4,5100
AMCC,20160211,5,5.21,4.93,5.17,431600
AMCN,20160211,5.13,5.18,5.05,5.08,385700
AMCX,20160211,61.91,62.49,60.3,61.68,1267700
AMD,20160211,1.82,1.94,1.81,1.86,7858200
AMDA,20160211,2.05,2.35,2.05,2.09,1095700
AMED,20160211,34.78,35.1,34.01,34.9,358700
AMGN,20160211,140.76,143.49,140.04,141.46,4374300
AMKR,20160211,5.19,5.29,5.03,5.19,990500
AMNB,20160211,23.93,24.22,23.58,23.8,7800
AMOT,20160211,16.21,16.6,16.02,16.54,60600
AMPH,20160211,10.92,11.11,10.7,11,274100
AMRB,20160211,10.01,10.15,9.98,10.05,6200
AMRI,20160211,15.19,15.56,15.06,15.35,195300
AMRK,20160211,18.2,19.25,17.42,19.25,55300
AMRN,20160211,1.3,1.32,1.24,1.27,933900
AMRS,20160211,1.47,1.48,1.38,1.39,49600
AMSC,20160211,6.44,6.44,5.9,5.9,62000
AMSF,20160211,49.93,50.32,48.83,49.86,47900
AMSWA,20160211,8.72,9.13,8.71,8.94,54500
AMTD,20160211,25.38,26.05,24.88,25.68,5223900
AMTX,20160211,1.72,1.72,1.52,1.57,19200
AMWD,20160211,57.77,59.16,57.49,58.06,106300
AMZN,20160211,491.17,509.3,484,503.82,7397300
ANAT,20160211,92.86,93.77,91.53,92.21,24700
ANCB,20160211,23,23.14,23,23.14,800
ANCX,20160211,18.25,18.5,17.56,18.01,47700
ANDA,20160211,9.55,9.55,9.55,9.55,0
ANDAR,20160211,0.22,0.22,0.22,0.22,0
ANDAU,20160211,9.84,9.84,9.84,9.84,0
ANDAW,20160211,0.1,0.1,0.1,0.1,0
ANDE,20160211,25.55,26.9,23.25,24.01,668100
ANGI,20160211,9,9.55,8.95,9.52,358600
ANGO,20160211,9.93,10.19,9.86,10.09,56300
ANIK,20160211,38.11,38.95,37.04,37.09,183900
ANIP,20160211,28.07,29.03,27,28.47,145900
ANSS,20160211,82.65,84.16,82.64,83.5,416800
ANTH,20160211,2.5,2.74,2.49,2.67,482200
ANY,20160211,1.51,1.58,1.18,1.31,927600
AOSL,20160211,11.04,11.43,11.02,11.34,67500
APDN,20160211,2.52,2.95,2.52,2.75,218800
APDNW,20160211,1.1,1.3,1.1,1.3,2100
APEI,20160211,14.34,14.78,14.19,14.49,50700
APLP,20160211,6.32,6.96,5.36,5.88,489400
APOG,20160211,34.73,34.99,33.67,34.52,286600
APOL,20160211,8.46,8.63,8.34,8.58,3026600
APPF,20160211,12.72,12.96,12.55,12.75,40800
APPS,20160211,1.17,1.2,1.11,1.2,154400
APRI,20160211,11.7,11.7,11.5,11.7,30900
APTO,20160211,2.33,2.48,2.24,2.42,7700
APWC,20160211,1.35,1.35,1.35,1.35,0
AQMS,20160211,4.73,4.74,4.68,4.7,10800
AQXP,20160211,9.46,10.17,8.65,9.48,284600
ARAY,20160211,4.93,5.14,4.83,5.11,719200
ARCB,20160211,18.72,18.91,18.06,18.56,250900
ARCC,20160211,12.62,12.7,12.31,12.54,2831700
ARCI,20160211,0.72,0.72,0.67,0.68,33300
ARCW,20160211,1.36,1.45,1.36,1.43,15500
ARDM,20160211,2.71,3.06,2.64,2.75,6400
ARDX,20160211,9.12,9.44,9.03,9.38,176400
AREX,20160211,0.81,0.98,0.8,0.88,241700
ARGS,20160211,3.79,4.02,3.62,3.96,146000
ARIA,20160211,4.51,4.59,4.37,4.48,3601200
ARII,20160211,40.59,41.9,39.5,41.13,258400
ARIS,20160211,3.87,4.04,3.81,3.92,24100
