<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAAP,20160118,24.7,24.7,24.7,24.7,0
AAL,20160118,38.76,38.76,38.76,38.76,0
AAME,20160118,4.45,4.45,4.45,4.45,0
AAOI,20160118,13.42,13.42,13.42,13.42,0
AAON,20160118,19.83,19.83,19.83,19.83,0
AAPC,20160118,10.17,10.17,10.17,10.17,0
AAPL,20160118,97.13,97.13,97.13,97.13,0
AAWW,20160118,33.37,33.37,33.37,33.37,0
AAXJ,20160118,47.37,47.37,47.37,47.37,0
ABAC,20160118,3.16,3.16,3.16,3.16,0
ABAX,20160118,51.03,51.03,51.03,51.03,0
ABCB,20160118,29.69,29.69,29.69,29.69,0
ABCD,20160118,4.44,4.44,4.44,4.44,0
ABCO,20160118,44.15,44.15,44.15,44.15,0
ABDC,20160118,10.2,10.2,10.2,10.2,0
ABEO,20160118,2.79,2.79,2.79,2.79,0
ABEOW,20160118,1,1,1,1,0
ABIL,20160118,9.33,9.33,9.33,9.33,0
ABIO,20160118,3.56,3.56,3.56,3.56,0
ABMD,20160118,87.41,87.41,87.41,87.41,0
ABTL,20160118,17.48,17.48,17.48,17.48,0
ABTX,20160118,20.74,20.74,20.74,20.74,0
ABUS,20160118,3.7,3.7,3.7,3.7,0
ABY,20160118,16.62,16.62,16.62,16.62,0
ACAD,20160118,23.78,23.78,23.78,23.78,0
ACAS,20160118,13.4,13.4,13.4,13.4,0
ACAT,20160118,12.76,12.76,12.76,12.76,0
ACBI,20160118,13.76,13.76,13.76,13.76,0
ACET,20160118,23.02,23.02,23.02,23.02,0
ACFC,20160118,5.72,5.72,5.72,5.72,0
ACGL,20160118,66.48,66.48,66.48,66.48,0
ACHC,20160118,58.34,58.34,58.34,58.34,0
ACHN,20160118,7.56,7.56,7.56,7.56,0
ACIW,20160118,19.04,19.04,19.04,19.04,0
ACLS,20160118,10.6,10.6,10.6,10.6,0
ACNB,20160118,21.1,21.1,21.1,21.1,0
ACOR,20160118,39.9,39.9,39.9,39.9,0
ACRS,20160118,20.42,20.42,20.42,20.42,0
ACRX,20160118,3.18,3.18,3.18,3.18,0
ACSF,20160118,8.92,8.92,8.92,8.92,0
ACST,20160118,1.63,1.63,1.63,1.63,0
ACTA,20160118,9.23,9.23,9.23,9.23,0
ACTG,20160118,3.67,3.67,3.67,3.67,0
ACTX,20160118,11.44,11.44,11.44,11.44,0
ACUR,20160118,1.88,1.88,1.88,1.88,0
ACWI,20160118,50.78,50.78,50.78,50.78,0
ACWX,20160118,35.65,35.65,35.65,35.65,0
ACXM,20160118,18.38,18.38,18.38,18.38,0
ADAP,20160118,7.66,7.66,7.66,7.66,0
ADBE,20160118,89.17,89.17,89.17,89.17,0
ADHD,20160118,5.01,5.01,5.01,5.01,0
ADI,20160118,49.82,49.82,49.82,49.82,0
ADMA,20160118,6.07,6.07,6.07,6.07,0
ADMP,20160118,4.43,4.43,4.43,4.43,0
ADMS,20160118,25.01,25.01,25.01,25.01,0
ADP,20160118,77.92,77.92,77.92,77.92,0
ADRA,20160118,24.42,24.42,24.42,24.42,0
ADRD,20160118,18.93,18.93,18.93,18.93,0
ADRE,20160118,25.91,25.91,25.91,25.91,0
ADRO,20160118,20.69,20.69,20.69,20.69,0
