<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
A,20090225,14.62,14.92,14.3,14.66,4696700
AA,20090225,19.38,20.01,18.24,19.41,33625500
AAP,20090225,37.47,38.19,37,37.5,3130600
AAV,20090225,2.41,2.41,2.21,2.23,809800
AB,20090225,13.2,13.45,12.2,12.96,457600
ABB,20090225,11.67,11.82,11.29,11.59,4632100
ABC,20090225,17.58,17.615,17,17.085,1705900
ABG,20090225,3.91,3.91,3.18,3.33,162900
ABM,20090225,12.38,12.57,12.15,12.27,289900
ABR,20090225,0.86,0.86,0.71,0.75,293700
ABT,20090225,54.59,54.78,53.28,53.62,9275000
ABX,20090225,31.49,33.2,31.09,31.16,19680500
ACC,20090225,18.85,19.1,17.83,18.33,752900
ACH,20090225,12.38,12.62,11.98,12.28,885300
ACM,20090225,23.93,24.97,23.66,24.56,3938200
ACN,20090225,29.08,30.02,29.03,29.64,3430000
ACV,20090225,22.52,22.64,22.07,22.31,826800
ADC,20090225,11.7,12.64,11.5,11.59,29000
ADM,20090225,27.85,28.21,27.28,27.54,9862900
ADS,20090225,30.86,31.21,28.78,30.71,3200300
ADX,20090225,7.36,7.36,6.83,6.94,176300
AEB,20090225,4.72,5.05,4.35,5,53800
AED,20090225,6.25,7.14,5.83,7.12,58200
AEE,20090225,25.4,25.44,24.78,25.13,2030800
AEG,20090225,3.63,3.67,3.33,3.58,1403700
AEH,20090225,6.98,7.26,6.01,7.16,97200
AEL,20090225,4.13,4.13,3.77,3.86,752400
AEM,20090225,50.69,53.04,49.36,49.43,7692400
AEO,20090225,9.93,10.11,9.4,9.74,6901900
AEP,20090225,29.32,29.69,29.11,29.34,2431200
AER,20090225,4.07,4.18,3.15,3.98,1124300
AES,20090225,6.43,6.68,6.32,6.5,8849500
AES-C,20090225,33.51,33.65,32,32.43,12800
AET,20090225,29.24,29.27,26.75,27.08,7407300
AF,20090225,6.34,6.71,6.12,6.42,4042600
AFB,20090225,10.45,10.81,10.32,10.75,102800
AFC,20090225,4.25,4.92,4.25,4.7,55800
AFG,20090225,16.89,16.89,15.74,15.95,1631300
