<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
A,20150703,39.58,39.58,39.58,39.58,0
AA,20150703,33.3,33.3,33.3,33.3,0
AAC,20150703,44.75,44.75,44.75,44.75,0
AAN,20150703,36.04,36.04,36.04,36.04,0
AAP,20150703,162.11,162.11,162.11,162.11,0
AAT,20150703,39.69,39.69,39.69,39.69,0
AAV,20150703,6.26,6.26,6.26,6.26,0
AB,20150703,29.3,29.3,29.3,29.3,0
ABB,20150703,20.8,20.8,20.8,20.8,0
ABBV,20150703,68.21,68.21,68.21,68.21,0
ABC,20150703,107.1,107.1,107.1,107.1,0
ABEV,20150703,6.14,6.14,6.14,6.14,0
ABG,20150703,91.06,91.06,91.06,91.06,0
ABM,20150703,32.64,32.64,32.64,32.64,0
ABR,20150703,6.68,6.68,6.68,6.68,0
ABR-A,20150703,24.61,24.61,24.61,24.61,0
ABR-B,20150703,24.45,24.45,24.45,24.45,0
ABR-C,20150703,25.4,25.4,25.4,25.4,0
ABRN,20150703,24.95,24.95,24.95,24.95,0
ABT,20150703,49.41,49.41,49.41,49.41,0
ABX,20150703,10.57,10.57,10.57,10.57,0
ACC,20150703,38.48,38.48,38.48,38.48,0
ACCO,20150703,7.79,7.79,7.79,7.79,0
ACH,20150703,12.16,12.16,12.16,12.16,0
ACM,20150703,32.74,32.74,32.74,32.74,0
ACN,20150703,97.33,97.33,97.33,97.33,0
ACP,20150703,14.62,14.62,14.62,14.62,0
ACRE,20150703,11.41,11.41,11.41,11.41,0
ACV,20150703,23.96,23.96,23.96,23.96,0
ADC,20150703,29.6,29.6,29.6,29.6,0
ADM,20150703,48.65,48.65,48.65,48.65,0
ADS,20150703,295.72,295.72,295.72,295.72,0
ADX,20150703,14.07,14.07,14.07,14.07,0
AEB,20150703,24.11,24.11,24.11,24.11,0
AED,20150703,25.53,25.53,25.53,25.53,0
AEE,20150703,38.5,38.5,38.5,38.5,0
AEG,20150703,7.38,7.38,7.38,7.38,0
AEH,20150703,25.33,25.33,25.33,25.33,0
AEK,20150703,27.86,27.86,27.86,27.86,0
AEL,20150703,26.68,26.68,26.68,26.68,0
AEM,20150703,28.43,28.43,28.43,28.43,0
AEO,20150703,17.12,17.12,17.12,17.12,0
AEP,20150703,54.23,54.23,54.23,54.23,0
AER,20150703,45.64,45.64,45.64,45.64,0
AES,20150703,13.3,13.3,13.3,13.3,0
AES-C,20150703,51.03,51.03,51.03,51.03,0
AET,20150703,125.51,125.51,125.51,125.51,0
AEUA,20150703,50.79,50.79,50.79,50.79,0
AF,20150703,13.73,13.73,13.73,13.73,0
AF-C,20150703,25,25,25,25,0
AFA,20150703,25.1,25.1,25.1,25.1,0
AFB,20150703,13.21,13.21,13.21,13.21,0
AFC,20150703,25.17,25.17,25.17,25.17,0
AFG,20150703,66.24,66.24,66.24,66.24,0
AFGE,20150703,25.53,25.53,25.53,25.53,0
AFL,20150703,61.96,61.96,61.96,61.96,0
AFS-A,20150703,25.1,25.1,25.1,25.1,0
AFS-B,20150703,25.17,25.17,25.17,25.17,0
AFS-C,20150703,25.54,25.54,25.54,25.54,0
AFS-D,20150703,25.33,25.33,25.33,25.33,0
AFSD,20150703,24.53,24.53,24.53,24.53,0
AFSS,20150703,25.01,25.01,25.01,25.01,0
AFT,20150703,18.15,18.15,18.15,18.15,0
AFW,20150703,25.85,25.85,25.85,25.85,0
AG,20150703,4.72,4.72,4.72,4.72,0
AGC,20150703,6.43,6.43,6.43,6.43,0
AGCO,20150703,55.23,55.23,55.23,55.23,0
AGD,20150703,9.98,9.98,9.98,9.98,0
AGI,20150703,5.69,5.69,5.69,5.69,0
AGM,20150703,29.48,29.48,29.48,29.48,0
AGM-A,20150703,25.45,25.45,25.45,25.45,0
AGM-B,20150703,25.77,25.77,25.77,25.77,0
AGM-C,20150703,25.95,25.95,25.95,25.95,0
AGM.A,20150703,27.98,27.98,27.98,27.98,0
AGN,20150703,307.51,307.51,307.51,307.51,0
AGN-A,20150703,1056.43,1056.43,1056.43,1056.43,0
AGO,20150703,24.19,24.19,24.19,24.19,0
AGO-B,20150703,25.1,25.1,25.1,25.1,0
AGO-E,20150703,24.12,24.12,24.12,24.12,0
AGO-F,20150703,22.81,22.81,22.81,22.81,0
AGRO,20150703,9.23,9.23,9.23,9.23,0
AGU,20150703,106.84,106.84,106.84,106.84,0
AGX,20150703,40,40,40,40,0
AHC,20150703,5.5,5.5,5.5,5.5,0
AHH,20150703,10.02,10.02,10.02,10.02,0
AHL,20150703,49.09,49.09,49.09,49.09,0
AHL-B,20150703,26.2,26.2,26.2,26.2,0
AHL-C,20150703,25.31,25.31,25.31,25.31,0
AHP,20150703,15.18,15.18,15.18,15.18,0
AHT,20150703,8.67,8.67,8.67,8.67,0
AHT-A,20150703,25.69,25.69,25.69,25.69,0
AHT-D,20150703,25.64,25.64,25.64,25.64,0
AI,20150703,19.66,19.66,19.66,19.66,0
AIB,20150703,25.27,25.27,25.27,25.27,0
AIC,20150703,24.82,24.82,24.82,24.82,0
AIF,20150703,15.97,15.97,15.97,15.97,0
AIG,20150703,62.08,62.08,62.08,62.08,0
AIG.W,20150703,28.35,28.35,28.35,28.35,0
AIN,20150703,39.87,39.87,39.87,39.87,0
AIR,20150703,31.32,31.32,31.32,31.32,0
AIT,20150703,39.68,39.68,39.68,39.68,0
AIV,20150703,38.03,38.03,38.03,38.03,0
AIV-A,20150703,27.05,27.05,27.05,27.05,0
AIW,20150703,24.87,24.87,24.87,24.87,0
AIY,20150703,25.62,25.62,25.62,25.62,0
AIZ,20150703,68.61,68.61,68.61,68.61,0
AJG,20150703,47.58,47.58,47.58,47.58,0
AJRD,20150703,20.8,20.8,20.8,20.8,0
AJX,20150703,14.2,14.2,14.2,14.2,0
AKO.A,20150703,14.95,14.95,14.95,14.95,0
AKO.B,20150703,19.51,19.51,19.51,19.51,0
AKP,20150703,13.41,13.41,13.41,13.41,0
AKR,20150703,30.11,30.11,30.11,30.11,0
