<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
A,20081006,27.8,27.8,25.71,26.99,4525200
AA,20081006,56.25,57,50.1,54.33,31042600
AAP,20081006,35.51,35.94,32.98,34.37,3028800
AAV,20081006,6.8,7.3,6.06,7.16,3158100
AB,20081006,32.98,34.75,28.4,34.75,1813900
ABB,20081006,16.68,16.74,15.43,16.55,10083000
ABC,20081006,18.07,18.255,16.71,17.34,2050400
ABG,20081006,8.79,8.79,8.13,8.37,383400
ABM,20081006,20.14,20.95,18.65,19.57,503400
ABR,20081006,9.19,9.31,8,8.68,234600
ABT,20081006,57.99,58.76,54.58,56.4,12834000
ABX,20081006,33.47,34.33,28.07,30.01,27594300
ACC,20081006,31.2,32.28,30.11,32.28,507500
ACH,20081006,13.14,13.4,12.21,13.3,2210300
ACM,20081006,18.72,19.52,16.85,18.55,1455700
ACN,20081006,34.13,34.44,32.01,34,7553100
ACV,20081006,26.98,27.28,25.18,25.92,1496400
ADC,20081006,24.61,24.91,23.6,24.63,41900
ADM,20081006,18.02,18.37,16.55,18.37,16429900
ADS,20081006,59.48,59.77,54.94,59.14,724200
ADX,20081006,10.1,10.1,9.45,9.9,303200
AEB,20081006,8.6,8.6,6.66,6.87,37900
AED,20081006,8.5,9.79,7.75,8.85,118200
AEE,20081006,36.85,37.16,34.36,35.37,1952300
AEG,20081006,6.87,7.26,6.4,6.65,1613200
AEH,20081006,9,10.1,7.75,8.8,102300
AEL,20081006,6,7.3,5.8,7.3,782000
AEM,20081006,48.8,50.02,39.61,43.82,8924800
AEO,20081006,13.33,13.48,12.15,13.33,10294300
AEP,20081006,34.66,35.8,32.95,34.1,3774800
AER,20081006,9,9.53,7.88,8.43,313300
AES,20081006,9.7,10.76,8.38,8.83,13598400
AES-C,20081006,37.5,37.7,35.03,36.5,50100
AET,20081006,35.46,36.94,30.95,33.62,5158600
AF,20081006,19.25,20.8,18.8,19,777000
AFB,20081006,10.57,10.57,9.87,10.03,140100
AFC,20081006,10,10.44,8.5,9.19,99500
AFG,20081006,26.27,27,22.83,23.99,736400
AFL,20081006,51.19,51.56,45.99,49.15,5059800
AG,20081006,34.17,34.92,30.58,33.09,2668800
AGC,20081006,7.5,7.5,5.8,6.45,383100
AGCO,20081006,34.17,34.92,30.58,33.09,2668800
AGD,20081006,19,19,16.82,18.04,198600
AGM,20081006,8,10.6,8,9,711600
AGM.A,20081006,6.5,7,6.1,7,2500
AGN,20081006,45.86,45.89,40.92,43.16,5838900
AGO,20081006,14,15.04,11.11,12.05,1584200
AGU,20081006,36.51,39.57,32.65,39.39,14202000
AHC,20081006,4.02,4.86,4.02,4.75,117800
AHL,20081006,24.52,25.19,23.45,24.2,844100
AHL-A,20081006,14.37,15,14,14.15,8600
AHT,20081006,3.53,3.56,3.07,3.31,2056700
AHT-A,20081006,10.25,10.25,8.16,8.5,112900
AHT-D,20081006,9.9,9.9,8.55,9.49,8300
AIB,20081006,93.95,96.8,80.8,87.5,611400
AIG,20081006,68.6,79.8,65,77.4,130923200
AIN,20081006,23.68,24.14,21.69,23.06,397700
AIR,20081006,14.19,14.3,12.85,13.43,913800
AIT,20081006,23.92,25.49,23,25.2,513700
AIV,20081006,29.59,43.67,27.99,35,1886800
AIZ,20081006,48.37,52.1,43.57,47,1651200
AJG,20081006,24.85,26.38,24.55,24.87,1927500
AKO.A,20081006,12.4,12.4,10.8,11.45,8400
AKO.B,20081006,14.5,14.69,13.5,13.85,49400
AKP,20081006,10.97,11.65,10.19,10.43,53200
AKR,20081006,23.39,23.39,21.79,22.95,387500
AKS,20081006,18.71,19.02,15.74,18.04,14927000
ALB,20081006,27.25,27.57,24.23,26.43,1617300
ALE,20081006,42.44,43.14,40,41.68,272200
ALG,20081006,16.28,16.58,14.94,16.28,109700
ALJ,20081006,10.26,10.4,8.15,9.41,810600
ALK,20081006,4.58,4.765,4.1075,4.5475,1007900
ALL,20081006,45,47,40.05,42.1,4246500
ALP-O,20081006,21.75,21.75,20.6,21.1,20700
ALV,20081006,29.86,29.87,28.14,29.32,1106300
ALX,20081006,365,365,347.78,356.5,11200
AM,20081006,13.2,13.48,12.35,13.25,408700
AME,20081006,16.0933,16.1289,14.7245,15.4755,1573000
AMG,20081006,75.85,79,70.89,77.32,335400
AMN,20081006,57.2,57.2,48,51.95,263300
AMP,20081006,31.5,33.88,29.49,31.79,2829300
AMT,20081006,33.77,34.15,31,33.37,8468400
AMX,20081006,19.205,19.275,16.755,19.16,15012300
AN,20081006,10.42,11.15,10.18,10.46,2181300
ANF,20081006,35.02,35.55,34.17,35.1,5273900
ANH,20081006,5.42,6.13,5.42,6.1,1729400
ANH-A,20081006,18.75,18.75,17.89,18.14,2500
ANH-B,20081006,16,16,15.14,15.66,4900
ANW,20081006,15.81,15.81,12.09,14.6,2900300
AOD,20081006,16.8,17.02,14.66,16.8,2088600
AOI,20081006,36.6,39,35.3,35.8,842100
AON,20081006,43.18,45.98,41.63,42.35,3460100
AOS,20081006,5.59,5.625,5.165,5.475,386400
AP,20081006,23.65,25.35,21.88,25.2,96900
APA,20081006,87.01,87.75,78.27,86.46,8554000
APB,20081006,11.59,11.94,11.41,11.7,86500
APC,20081006,39.31,39.6,35,39.59,13905900
APD,20081006,61.53,62.81,57.69,61.93,2977500
APF,20081006,12.44,12.44,11.6,11.84,220400
APH,20081006,17.125,17.295,16,17.065,3273900
APU,20081006,30,30,25.27,26.5,369900
ARA,20081006,21.82,22.52,16.75,18.3,2021000
ARE,20081006,98.79,99.71,89.27,93.1,1025300
ARL,20081006,7.89,7.9,7.5,7.9,25000
ARW,20081006,23.9,23.95,22.13,23.7,1559600
ASA,20081006,17.2333,17.5033,15.6833,16.8167,130700
ASG,20081006,3.15,3.23,2.89,2.96,211300
ASH,20081006,27.05,27.49,25.05,27.01,2063600
ASR,20081006,45.88,46.24,41.41,43.72,130200
ASX,20081006,2.46,2.46,2.25,2.38,442900
ATI,20081006,24.29,24.71,21.16,24.31,4957400
ATO,20081006,27.73,28.21,26.5,27.48,989300
ATR,20081006,35.52,35.7,33.52,35.63,594400
ATU,20081006,20.09,20.58,18.49,20.16,1147800
ATV,20081006,5.16,5.42,5.11,5.29,22600
ATW,20081006,29.22,29.22,23.91,26.88,1864800
AU,20081006,20.46,20.54,15.75,17.36,3322900
AUO,20081006,10.61,10.76,9.94,10.59,2961500
AUY,20081006,7.3,7.38,5.88,6.49,32715300
AVA,20081006,20.89,21.35,19.76,20.7,471300
AVB,20081006,83.01,85.21,77.26,84,3647700
AVD,20081006,12.37,12.69,11.53,12.09,167900
AVK,20081006,14.24,14.24,13.1,13.57,200000
AVP,20081006,38.12,38.54,36.17,37.33,5933700
AVT,20081006,21.21,21.44,19.76,21.27,1857900
AVX,20081006,9.29,9.33,8.79,9.12,542600
AVY,20081006,41.4,41.6,37.4,39.26,1872000
AWF,20081006,8.7,8.96,8,8.55,961400
AWH,20081006,11.6667,11.6667,10.32,10.3333,294200
AWI,20081006,26.97,27.36,25.42,27.2,222700
AWK,20081006,19.57,19.98,18.8,19.52,771700
AWP,20081006,5.92,5.98,5,5.8,1199500
AWR,20081006,18.345,18.875,17.505,18.535,136700
AXE,20081006,53.3,53.3,49.32,51.96,1057600
AXL,20081006,4.5,4.69,4.23,4.39,1265700
AXP,20081006,29.83,31.34,27.36,30.07,24571300
AXR,20081006,37.5,37.85,35.96,36.7,9200
AXS,20081006,29.01,29.88,25.25,25.94,1884600
AYI,20081006,35.83,37.48,33.57,36.81,818400
AYR,20081006,7.32,7.7,6.5,7.36,834300
AZN,20081006,43.42,43.48,40.88,42.4,2470100
AZO,20081006,115.66,120.09,114.02,119.1,1354100
AZZ,20081006,18.14,18.325,16.255,17.515,403100
B,20081006,15.16,15.78,14.24,15.54,724100
BA,20081006,51.65,53,47.88,51.29,12428500
BAC,20081006,31.78,33.49,30.78,32.22,82402200
BAC-C,20081006,18.15,19.05,16.57,18.47,73600
BAC-D,20081006,18.25,18.51,17.66,17.91,96600
BAC-E,20081006,11.32,12.18,11.2,11.5,136300
BAC-I,20081006,20,20,18.8,19.4,28600
BAC-L,20081006,820,919.97,790,825,21700
BAC-W,20081006,19.51,19.51,18.2,18.9,47900
BAC-Y,20081006,17,17.5,16.01,17.5,68100
BAF,20081006,10.3,10.3,9.7,9.83,36800
BAK,20081006,8.69,8.87,7.62,8.49,424000
BAM,20081006,16.0333,16.0467,12.84,15.4733,3932400
BAP,20081006,52.66,52.66,47.42,49.97,245600
BAS,20081006,16.39,16.49,12.94,15.04,1152700
