<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
A,20070727,38.25,38.59,37.64,37.64,3218700
AA,20070727,114.3,116.43,111.75,112.23,30464700
AAP,20070727,36.04,36.8,34.91,35.07,3644000
AAV,20070727,12.84,12.95,12.6,12.76,434000
AB,20070727,85,87.48,84.75,85.65,458900
ABB,20070727,23.26,23.33,22.68,22.72,5732000
ABC,20070727,23.775,23.985,23.125,23.165,1389200
ABG,20070727,22.5,22.66,21.85,22.24,1038300
ABM,20070727,24.02,24.27,23.04,23.09,319200
ABR,20070727,22.05,22.65,21.69,21.76,257500
ABT,20070727,51.1,51.34,50,50.03,9000900
ABX,20070727,32.34,32.72,31.71,31.98,8602000
ACC,20070727,26.22,26.25,25.02,25.02,231800
ACH,20070727,48.87,48.87,46.69,47.15,1477500
ACM,20070727,24.77,25.87,24.53,25.28,503300
ACN,20070727,40.4,41.85,39.78,41.71,3897500
ACP,20070727,87.5,91.5,87.48,90,57100
ACV,20070727,24.8,25.04,24.43,24.45,1296300
ADC,20070727,28.58,29.33,27.77,27.77,56900
ADM,20070727,34.5,34.95,34.05,34.05,5693800
ADS,20070727,75.05,76.1,74.7,75.33,3092400
ADX,20070727,14.65,14.71,14.37,14.47,205700
AEB,20070727,25.12,25.12,24.61,25.08,22300
AED,20070727,24,24.25,23.79,24.15,21800
AEE,20070727,49.1,49.5,48.75,48.76,2385500
AEG,20070727,17.99,18.1,17.71,17.75,933700
AEH,20070727,23.61,23.62,23.4,23.6,25300
AEL,20070727,11.67,11.72,11.42,11.58,480500
AEM,20070727,41.34,42.05,40.74,41.18,2367300
AEO,20070727,25.06,25.39,24.75,24.76,2609300
AEP,20070727,43.4,44.08,43.19,43.19,3806800
AER,20070727,29.13,29.13,27.94,27.98,183500
AES,20070727,20.54,20.73,20.01,20.1,7291200
AES-C,20070727,47,48.5,47,47.85,66900
AET,20070727,50,50.45,48.65,48.65,4019800
AF,20070727,23.5,23.88,23.27,23.41,1104400
AFB,20070727,14.01,14.17,14.01,14.17,37200
AFC,20070727,22.94,22.94,22.3,22.6,23600
AFG,20070727,29.55,29.69,28.76,28.76,799900
AFL,20070727,53.4,53.82,52.87,52.87,3715300
AG,20070727,39.46,40.11,38.65,38.82,2127600
AGC,20070727,18.05,18.1,17.52,17.61,49200
AGCO,20070727,39.46,40.11,38.65,38.82,2127600
AGD,20070727,45.14,45.96,44.42,45.6,159400
AGM,20070727,29.98,30.26,29.25,29.51,65000
AGM.A,20070727,20.2,20.45,20.06,20.07,3300
AGN,20070727,59.54,59.75,57.52,57.86,2249700
AGO,20070727,24,25.02,23.89,24.72,1412200
AGU,20070727,42,43,41,41.86,2305600
AHL,20070727,24.7,25.75,24.48,25.11,1882400
AHL-A,20070727,23.37,23.75,23.37,23.75,1700
AHT,20070727,10.57,10.75,10.34,10.35,1630300
