<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
A,20070627,38.18,38.56,37.94,38.49,1645600
AA,20070627,115.56,117.15,113.52,116.91,13372900
AAP,20070627,39.31,41.46,39.3,41.02,1836900
AAV,20070627,13.57,14.03,13.08,13.98,1431400
AB,20070627,83.4,87,83.3,86.99,496100
ABB,20070627,21.82,22.21,21.74,22.2,3121800
ABC,20070627,24.625,25.04,24.585,25.005,673700
ABG,20070627,24.87,25.29,24.53,25.01,466800
ABM,20070627,24.69,25.38,24.51,25.28,413800
ABR,20070627,25.72,26.3,25.71,26.26,89500
ABT,20070627,53.68,54.04,53.4,53.97,5550300
ABX,20070627,28.06,28.67,27.79,28.67,5654400
ACC,20070627,27.37,28.16,27.23,28.05,181200
ACH,20070627,41.85,42.33,40.61,42.2,630900
ACM,20070627,23.35,24.73,23.35,24.66,463400
ACN,20070627,43.14,43.15,42.33,42.96,5351200
ACP,20070627,102.25,102.25,95.8,101.3,87100
ACV,20070627,23.73,23.88,23.51,23.81,591700
ADC,20070627,30.58,31.76,30.12,31.76,31800
ADM,20070627,32.76,32.76,32.05,32.27,11614300
ADS,20070627,77.01,77.12,76.63,77.01,1620500
ADX,20070627,14.75,14.93,14.73,14.93,146700
AEB,20070627,25.22,25.22,25.14,25.14,6900
AED,20070627,24.49,24.65,24.43,24.63,24000
AEE,20070627,48.4,49.18,48.23,49.18,1498200
AEG,20070627,19.54,19.75,19.47,19.75,395700
AEH,20070627,23.97,24.23,23.96,24.22,55900
AEL,20070627,11.84,12.07,11.75,12.03,497300
AEM,20070627,33.99,35.19,33.72,35.1,1967200
AEO,20070627,25.63,25.74,25.27,25.48,4256000
AEP,20070627,43.53,44.78,43.45,44.65,3192900
AER,20070627,30.6,30.9,30.22,30.67,202700
AES,20070627,21.7,22.09,21.52,22,7226500
AES-C,20070627,50.45,50.45,50.15,50.26,1000
AET,20070627,49.16,50.1,49.1,50.1,2436200
AF,20070627,24.75,25.04,24.35,25.01,945300
AFB,20070627,14.58,14.65,14.52,14.59,32400
AFC,20070627,23.75,23.9,23.71,23.78,10000
AFG,20070627,33.78,34.04,33.33,33.97,654600
AFL,20070627,51.8,52.32,51.08,52.28,1796900
AG,20070627,43.3,43.83,42.22,43.65,1518400
AGC,20070627,20,20.01,20,20,65900
AGCO,20070627,43.3,43.83,42.22,43.65,1518400
AGD,20070627,47.04,47.04,45.84,46.22,122600
AGM,20070627,35.37,36.39,35.22,35.62,161000
AGM.A,20070627,25.58,25.75,25.4,25.4,3800
AGN,20070627,58.52,58.84,57.5,58.19,2553900
AGO,20070627,29.5,29.83,29.25,29.64,599400
AGU,20070627,43.12,43.7,42.51,43.6,1494900
AHL,20070627,28.3,28.82,28.18,28.7,889400
AHL-A,20070627,24.9,24.95,24.9,24.91,2400
AHT,20070627,11.78,11.99,11.61,11.93,1082500
AHT-A,20070627,25.82,25.82,25.66,25.66,400
AIB,20070627,270.7,275.6,270.05,275.3,192400
AIG,20070627,1410,1414,1398.4,1412,14379200
AIN,20070627,40.55,40.91,39.72,40.75,317600
AIR,20070627,33,33.42,32.51,33.4,305400
AIT,20070627,29.28,29.86,29.03,29.79,149800
AIV,20070627,47.1,50.99,47.1,50.85,1488100
AIZ,20070627,58.4,58.84,58.15,58.84,529000
AJG,20070627,28.24,28.38,28,28.2,361600
AKO.A,20070627,18.69,19.04,18.65,19.03,5200
AKO.B,20070627,20.25,20.55,20.11,20.55,8500
AKP,20070627,14.54,14.6,14.54,14.55,16800
AKR,20070627,25.76,26.11,25.43,26.05,401600
AKS,20070627,36.3,37.06,35.26,36.88,3479400
AL,20070627,79.32,81.21,78.39,80.9,3509900
ALB,20070627,37.45,38.42,37.42,38.32,971000
ALE,20070627,46.99,47.48,46.66,47.48,188200
ALG,20070627,25.11,25.11,24.72,24.99,24600
ALJ,20070627,42.72,43.91,41.16,43.67,518600
ALK,20070627,6.665,6.7475,6.5775,6.74,603700
ALL,20070627,60.55,60.85,60.22,60.59,3152500
ALP-O,20070627,24.54,24.54,24.39,24.54,200
ALV,20070627,56.79,57.05,56.35,56.87,641200
ALX,20070627,396.7,409.65,395.45,408.5,11400
AM,20070627,27.66,28.5,27.26,28.5,973400
AME,20070627,16.3155,16.8533,16.2267,16.84,524200
AMG,20070627,126.06,128.18,124.8,127.94,420200
AMN,20070627,89.84,90.31,89,90.09,124100
AMP,20070627,62.8,64.22,62.23,64.2,1340600
AMT,20070627,40.4,41.9,40.25,41.7,3246200
AMX,20070627,29.975,30.84,29.785,30.81,6900600
AN,20070627,22.23,22.5,22.14,22.41,1470000
ANF,20070627,71.39,72.24,71.31,71.78,2009100
ANH,20070627,9.1,9.34,9.06,9.29,380300
ANH-A,20070627,24.56,24.94,24.55,24.94,2900
ANH-B,20070627,25.05,25.05,24.85,25.05,600
ANW,20070627,18.31,19.25,18.21,19.05,114600
AOD,20070627,40.18,40.26,38.96,40.22,1236500
AOI,20070627,96.4,98.5,95.6,97.8,774100
AON,20070627,41.52,42.18,41.5,42.12,1300300
AOS,20070627,6.6017,6.665,6.5467,6.6617,196900
AP,20070627,38.21,38.62,37.85,38.28,78400
APA,20070627,79.57,81.17,78.91,81.02,5999600
APB,20070627,25,25.06,24.87,25.06,18200
APC,20070627,50.95,52.28,50.53,52.16,4031600
APD,20070627,81.5,81.76,80.72,81.51,1085300
APF,20070627,19.93,20.22,19.92,20.22,53500
APH,20070627,17.45,17.665,17.285,17.65,720100
APU,20070627,35.3,35.45,34.49,35.44,82700
ARA,20070627,64.95,65.89,64.81,65.89,379500
ARC,20070627,11.48,11.94,11.48,11.89,192000
ARE,20070627,96.68,99.17,96.56,99.17,638800
ARL,20070627,8.22,8.22,8.2,8.22,500
ARW,20070627,39.61,39.99,39.27,39.27,2035800
ASA,20070627,20.9767,21.1033,20.7367,21.0967,35200
ASG,20070627,5.57,5.66,5.54,5.66,84700
ASH,20070627,61.5,63.2,61.38,62.99,816600
ASR,20070627,52.05,53.34,52,52.75,66600
ASX,20070627,6.75,6.84,6.73,6.78,582500
ATI,20070627,101.5,103.43,99.17,103.39,3020300
ATO,20070627,29.23,29.92,29.11,29.91,535500
ATR,20070627,35.25,36,35,35.94,267000
ATU,20070627,31.215,31.395,31,31.245,469500
ATV,20070627,25.4,25.4,24.5,25.08,65900
ATW,20070627,33.385,33.795,32.355,33.745,792100
AU,20070627,37.2,38.04,37.1,38.04,1006900
AUO,20070627,17.2,17.5,17.12,17.44,1591900
AUY,20070627,11.73,12.15,11.6,12.14,8412500
AV,20070627,16.79,16.86,16.71,16.81,12299900
AVA,20070627,21.3,21.66,21.17,21.62,269400
AVB,20070627,116.7,121.61,114.92,121.39,1376400
AVD,20070627,13.17,14.06,13.13,14.06,154400
AVK,20070627,27.07,27.37,26.94,27.24,44800
AVP,20070627,36.32,36.7,36.13,36.67,1945900
AVT,20070627,40.63,40.83,40.06,40.44,3381800
AVX,20070627,16.51,16.77,16.51,16.74,444900
AVY,20070627,65.34,66.41,65.32,66.37,501700
AWF,20070627,13.74,13.74,13.43,13.51,143200
AWH,20070627,16.2133,17.03,16.2133,16.8867,508200
AWI,20070627,51.85,52.1,50.83,51.94,181200
AWP,20070627,18.17,18.29,18,18.27,295900
AWR,20070627,16.96,17.85,16.935,17.85,119300
AXE,20070627,72.46,74.25,71.81,74.13,352800
AXL,20070627,29.05,29.75,28.95,29.73,393400
AXP,20070627,61.1,61.62,60.58,61.53,4573400
AXR,20070627,48.95,49.03,47.74,48.45,111800
AXS,20070627,39.63,40.22,39.47,39.79,992300
AYI,20070627,60.01,60.65,59.52,60.61,252200
AYR,20070627,39.55,40.05,39.26,39.88,223200
AZN,20070627,52.95,53.57,52.73,53.22,2558800
AZO,20070627,135.9,137.2,135.51,137.19,606700
AZZ,20070627,14.5,15.12,14.27,15.11,121900
B,20070627,31.31,32.18,31.05,32.13,521700
BA,20070627,94.31,94.9,93.58,94.65,4492500
BAC,20070627,48.79,49.2,48.55,49.19,16095500
BAC-C,20070627,25.37,25.55,25.37,25.55,44800
BAC-D,20070627,25.75,25.75,25.69,25.69,2400
BAC-E,20070627,25.5,25.5,25.43,25.43,600
BAC-W,20070627,25.03,25.1,24.99,25,16100
BAC-Y,20070627,22.94,23.09,22.94,23.09,8800
BAF,20070627,13.69,13.75,13.67,13.72,5500
BAK,20070627,18.35,18.48,17.92,18.04,193200
BAM,20070627,25.7467,26.4667,25.3333,26.4133,1706700
BAP,20070627,59.6,59.87,58.94,59.63,95800
BAS,20070627,25.78,26.62,25.62,26.53,599800
BAX,20070627,53.94,56.27,53.77,56.18,3898000
BBD,20070627,12.3985,12.7167,12.3561,12.7113,4352200
BBF,20070627,15.71,15.75,15.54,15.54,7800
BBG,20070627,36.81,38.21,36.26,38.21,358100
BBK,20070627,17.86,18.4,17.7,17.76,54700
BBL,20070627,53.73,54.73,53.47,54.71,147600
BBT,20070627,40.8,41.47,40.8,41.41,2358500
BBVA,20070627,24.04,24.31,23.98,24.29,656700
BBW,20070627,22.46,22.61,22.3,22.51,354800
BBX,20070627,42.4,43.2,42,43.1,948000
BBY,20070627,45.75,47.32,45.55,46.67,16889300
BC,20070627,32.65,32.99,32.38,32.89,1274200
BCE,20070627,36.85,37.22,36.56,37.03,940600
BCH,20070627,48.98,48.98,47.98,48.5,4900
BCO,20070627,62,62.2,61.57,61.88,361900
BCR,20070627,81.15,81.78,80.49,81.59,716900
BCS,20070627,55.6,56.59,55.5,56.51,268300
BDC,20070627,55.02,56.08,54.2,56.04,441100
BDJ,20070627,14.33,14.36,14.23,14.36,157700
BDN,20070627,28.26,28.82,28.25,28.61,2189900
BDX,20070627,73.7,73.86,72.4,73.65,1837500
BEN,20070627,44,44.5833,43.4967,44.5,1466700
