<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
A,20070406,34.71,34.71,34.71,34.71,0
AA,20070406,103.77,103.77,103.77,103.77,0
AAP,20070406,39.56,39.56,39.56,39.56,0
AAV,20070406,10.45,10.45,10.45,10.45,0
AB,20070406,90.3,90.3,90.3,90.3,0
ABB,20070406,17.9,17.9,17.9,17.9,0
ABC,20070406,27.005,27.005,27.005,27.005,0
ABG,20070406,27.01,27.01,27.01,27.01,0
ABM,20070406,26.84,26.84,26.84,26.84,0
ABR,20070406,29.94,29.94,29.94,29.94,0
ABT,20070406,57.02,57.02,57.02,57.02,0
ABX,20070406,29.33,29.33,29.33,29.33,0
ACC,20070406,30.38,30.38,30.38,30.38,0
ACH,20070406,27.7,27.7,27.7,27.7,0
ACN,20070406,38.64,38.64,38.64,38.64,0
ACP,20070406,116.59,116.59,116.59,116.59,0
ACV,20070406,22.98,22.98,22.98,22.98,0
ADC,20070406,34.13,34.13,34.13,34.13,0
ADM,20070406,37.02,37.02,37.02,37.02,0
ADS,20070406,65.63,65.63,65.63,65.63,0
ADX,20070406,14.1,14.1,14.1,14.1,0
AEB,20070406,25.69,25.69,25.69,25.69,0
AED,20070406,25.78,25.78,25.78,25.78,0
AEE,20070406,50.48,50.48,50.48,50.48,0
AEG,20070406,20.59,20.59,20.59,20.59,0
AEH,20070406,26.02,26.02,26.02,26.02,0
AEL,20070406,13.42,13.42,13.42,13.42,0
AEM,20070406,37.5,37.5,37.5,37.5,0
AEO,20070406,29.9,29.9,29.9,29.9,0
AEP,20070406,48.84,48.84,48.84,48.84,0
AER,20070406,30.35,30.35,30.35,30.35,0
AES,20070406,21.69,21.69,21.69,21.69,0
AES-C,20070406,50.49,50.49,50.49,50.49,0
AET,20070406,45,45,45,45,0
AF,20070406,26.83,26.83,26.83,26.83,0
AFB,20070406,15.47,15.47,15.47,15.47,0
AFG,20070406,34.83,34.83,34.83,34.83,0
AFL,20070406,47.92,47.92,47.92,47.92,0
AG,20070406,36.15,36.15,36.15,36.15,0
AGCO,20070406,36.15,36.15,36.15,36.15,0
AGD,20070406,48.04,48.04,48.04,48.04,0
AGM,20070406,27.62,27.62,27.62,27.62,0
AGM.A,20070406,19.97,19.97,19.97,19.97,0
AGN,20070406,56.76,56.76,56.76,56.76,0
AGO,20070406,27.43,27.43,27.43,27.43,0
AGU,20070406,39.42,39.42,39.42,39.42,0
AHL,20070406,26.02,26.02,26.02,26.02,0
AHL-A,20070406,25.54,25.54,25.54,25.54,0
AHT,20070406,12.18,12.18,12.18,12.18,0
