<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
A,20091005,26.29,26.98,26.21,26.82,3191200
AA,20091005,39,40.47,38.55,40.26,32204900
AAN,20091005,17.5733,17.88,17.4867,17.5667,344600
AAP,20091005,37.35,38.46,37.35,37.65,1678500
AAV,20091005,6.35,6.48,6.29,6.4,814000
AB,20091005,24.81,25.88,24.77,25.55,580500
ABB,20091005,19.45,19.68,19.37,19.64,1786200
ABC,20091005,21.71,21.91,21.44,21.89,2635100
ABG,20091005,12.51,12.84,12.22,12.66,148400
ABM,20091005,20.19,20.19,19.65,19.68,196400
ABR,20091005,2.67,2.73,2.63,2.68,138200
ABT,20091005,49.93,50.43,49.62,50.33,11333700
ABX,20091005,36.37,37.2,35.98,36.91,11871900
ACC,20091005,25.97,26.81,25.79,26.54,609200
ACH,20091005,26.33,26.92,26.2,26.73,694700
ACM,20091005,26.35,26.59,26,26.39,1057500
ACN,20091005,37.69,38.24,37.4,37.99,6793100
ACV,20091005,27.63,27.63,27.02,27.38,447800
ADC,20091005,21.1,21.88,21.1,21.61,32200
ADM,20091005,28.42,28.79,27.88,28.76,4132000
ADS,20091005,59.3,60.76,59.05,60.1,889400
ADX,20091005,9.51,9.64,9.5,9.62,90800
AEB,20091005,14.16,14.25,13.86,14,66700
AED,20091005,16.57,16.68,16.37,16.65,29300
AEE,20091005,24.57,24.78,24.22,24.78,1812200
AEG,20091005,7.78,8.02,7.72,7.97,870100
AEH,20091005,16.47,16.6,16.27,16.47,97900
AEL,20091005,6.48,6.74,6.44,6.54,678600
AEM,20091005,64.29,67.31,64.29,66.55,3741400
AEO,20091005,16.12,16.59,16.07,16.51,5421000
AEP,20091005,30.52,30.7,30.1,30.65,3164800
AER,20091005,8.46,8.7,8.37,8.62,442500
AES,20091005,13.87,14.71,13.8,14.7,7168900
AES-C,20091005,44,44,42.85,43.5,18800
AET,20091005,27.04,27.06,26.47,26.62,5956900
AF,20091005,10.88,11.12,10.7,11.07,731700
AFB,20091005,13.85,13.99,13.85,13.98,67000
AFC,20091005,13.18,13.25,12.92,13.12,23400
AFG,20091005,24.98,25.75,24.58,25.04,544400
AFL,20091005,41.22,41.72,41.01,41.57,4106200
AGC,20091005,7.75,7.81,7.74,7.79,143400
AGCO,20091005,26.82,27.23,26.74,27.02,1441500
AGD,20091005,17.8,18.48,17.8,18.36,97400
AGM,20091005,7.1,7.35,7.09,7.33,103100
AGM.A,20091005,5.75,5.75,5.75,5.75,500
AGN,20091005,55.23,56.28,54.59,55.87,1323400
AGO,20091005,18.7,19.83,18.7,19.78,2647900
AGU,20091005,47.13,47.55,46.78,47.36,1348100
AHC,20091005,3.32,3.44,3.25,3.26,44000
AHL,20091005,27.2,27.2,26.68,26.75,746800
AHL-A,20091005,20.48,20.54,19.95,20,30800
AHT,20091005,3.3,3.4,3.25,3.36,685900
AHT-A,20091005,14.54,14.55,14.2,14.2,900
AHT-D,20091005,14.1,14.22,14.1,14.1,4900
AI,20091005,9.2,9.2,8.4,8.8,766800
AIB,20091005,44.15,44.9,43.5,44.9,1408400
AIG,20091005,43.97,44,41.56,42.75,30251800
AIN,20091005,18.41,18.97,18.15,18.92,118300
AIR,20091005,22.02,22.25,21.79,22.18,310900
AIT,20091005,19.68,19.85,19.16,19.17,454300
AIV,20091005,13.78,14.49,13.7,14.36,3162100
AIZ,20091005,30.94,31.64,30.65,31.64,815600
AJG,20091005,23.84,23.84,23.56,23.76,452300
AKO.A,20091005,15.15,15.2,14.97,15,22500
AKO.B,20091005,18.02,18.41,18.02,18.3,72100
AKP,20091005,13.45,13.5,13.43,13.44,7300
AKR,20091005,14.2,14.37,13.31,14.17,470500
AKS,20091005,18.35,19.03,18.15,18.97,7649500
ALB,20091005,31.96,33.05,31.88,33.01,814700
ALE,20091005,33.05,33.15,32.64,32.84,242200
ALEX,20091005,30.6,31.35,30.4,30.77,184600
ALG,20091005,15.67,15.74,15.47,15.51,6800
ALJ,20091005,9.66,10.01,9.58,10,72400
ALK,20091005,6.5025,6.7175,6.385,6.5975,302700
ALL,20091005,31.06,31.17,30.58,31.13,4083000
ALP-O,20091005,24.79,24.88,24.75,24.88,1900
ALV,20091005,31.49,31.71,31.17,31.6,1527300
ALX,20091005,292.58,300.19,292.58,297.43,8600
AM,20091005,21.68,22.6,21.4,22.39,1021500
AME,20091005,14.8355,15.1422,14.7822,15.0533,482900
AMG,20091005,61.72,64.31,61.23,64.23,450600
AMN,20091005,68.44,70.93,67.9,68.94,69900
AMP,20091005,36.82,36.82,35.65,36.2,5405700
AMT,20091005,35.78,36.49,35.67,36.44,2895700
AMX,20091005,21.32,21.945,21.085,21.895,3795700
AN,20091005,17.28,17.88,17.24,17.73,2654000
ANF,20091005,30.92,30.92,30.01,30.6,7083300
ANH,20091005,7.98,7.99,7.92,7.98,1516900
ANH-A,20091005,24.34,24.34,24.15,24.2,2900
ANH-B,20091005,23.87,23.9,23.87,23.9,3800
ANW,20091005,21.12,21.61,20.81,21.57,168700
AOD,20091005,17,17.48,16.84,17.32,802000
AOI,20091005,45.4,47,44.9,46.2,1174600
AON,20091005,40.65,40.75,40.06,40.66,2072200
AOS,20091005,6.24,6.3667,6.1584,6.3,235500
AP,20091005,26.76,26.95,26.5,26.52,27400
APA,20091005,89.57,93.05,89.33,92.51,4234600
APB,20091005,9.39,9.53,9.39,9.53,14300
APC,20091005,59.67,61.97,59.42,61.65,5023600
APD,20091005,75.88,76.89,74.75,76.13,1249500
APF,20091005,14.21,14.43,14.21,14.4,83900
APH,20091005,17.805,18,17.655,18,1552600
APU,20091005,35.03,35.54,34.61,35.32,64700
ARA,20091005,22.08,22.5,21.83,22.48,205000
ARE,20091005,52.34,53.39,52.06,52.92,941200
ARI,20091005,18.4,18.44,18.34,18.41,131400
ARL,20091005,11.01,11.05,10.77,11,7500
ARW,20091005,27.04,27.14,26.42,27.13,1157400
ASA,20091005,24.32,24.6667,24.1767,24.3567,101600
ASG,20091005,3.07,3.11,3.07,3.1,50000
ASH,20091005,38.52,41.18,38.43,41.16,1579700
ASR,20091005,42.2,43.9,42.01,43.77,77100
ASX,20091005,4.05,4.06,3.98,4.06,1009600
ATI,20091005,34.04,34.72,33.8,34.63,1955200
ATO,20091005,27.71,28.52,27.66,28.45,652800
ATR,20091005,36.21,36.71,35.98,36.71,157600
ATU,20091005,15.24,15.57,15.06,15.44,437000
ATV,20091005,5.25,6.31,5.22,5.62,225200
ATW,20091005,32.86,34.55,32.69,34.55,993100
AU,20091005,39.28,41.48,39,41.21,3274900
AUO,20091005,9.42,9.66,9.42,9.6,4790000
AUY,20091005,10.1,10.53,10.08,10.41,12776500
AVA,20091005,20.05,20.25,19.86,20.14,265600
AVB,20091005,68.83,70.99,67.96,70.51,1383900
AVD,20091005,8.43,8.47,8.2,8.32,53800
AVK,20091005,14.38,14.49,14.37,14.49,81900
AVP,20091005,32.53,32.82,31.93,32.79,3334700
AVT,20091005,24.69,25.01,24.26,24.94,786100
AVX,20091005,11.36,11.37,11.13,11.24,192900
AVY,20091005,34.04,34.82,33.91,34.81,1172000
AWF,20091005,12.44,12.6,12.44,12.6,265000
AWH,20091005,15.5767,15.8633,15.3967,15.8633,269900
AWI,20091005,33.2,34.14,33.14,33.96,255200
AWK,20091005,19.47,19.59,19.38,19.45,1086400
AWP,20091005,6,6.1,5.96,6.05,296200
AWR,20091005,17.68,17.93,17.445,17.915,104000
AXE,20091005,38.69,39.15,38.49,38.87,191400
AXL,20091005,6.39,6.95,6.33,6.88,3687300
AXP,20091005,32.76,33.5,32.64,33.22,9479000
AXR,20091005,12.95,13.75,12.95,13.01,10500
AXS,20091005,30.13,30.49,29.92,30.45,959300
AYI,20091005,31.22,31.45,30.65,31.41,471800
AYR,20091005,9.1,9.5,9.05,9.49,253000
AZN,20091005,44,44.46,43.84,44.21,1762800
AZO,20091005,145.7,147.12,144.57,145.14,1186200
AZZ,20091005,19.33,19.83,19.01,19.04,121600
B,20091005,16.87,17.44,16.81,17.23,465500
BA,20091005,51.75,52.52,51.38,52.28,3083000
BAC,20091005,16.67,16.97,16.55,16.96,155256600
BAC-C,20091005,20.61,20.89,20.61,20.7,46800
BAC-D,20091005,18.44,19,18.44,18.95,25900
BAC-E,20091005,15.52,15.79,15.39,15.61,292800
BAC-I,20091005,19.32,19.32,19.02,19.09,54900
BAC-L,20091005,839,850,836,846.01,2300
BAC-W,20091005,21.04,21.5,20.98,21.23,26100
BAC-Y,20091005,17.7,18.6,17.7,18.6,71400
BAF,20091005,13.75,13.88,13.74,13.81,44800
BAK,20091005,12.52,12.95,12.48,12.93,142400
BAM,20091005,14.54,14.74,14.2933,14.6867,765000
BAP,20091005,76.79,78.29,76.25,77.86,176600
BAS,20091005,8.3,8.46,8.08,8.36,226900
BAX,20091005,56.62,57.17,56,56.95,3524100
BBD,20091005,15.2576,15.8106,15.1591,15.8106,8872400
BBF,20091005,13.96,14.4,13.96,14.23,20800
BBG,20091005,30.92,32.82,30.84,32.75,622600
BBK,20091005,14.9,14.92,14.87,14.92,23700
BBL,20091005,52.5,53.81,52.25,53.68,1139500
BBT,20091005,27.17,27.37,26.68,26.93,8335100
BBVA,20091005,16.86,17.24,16.83,17.23,1556800
BBW,20091005,4.8,4.83,4.63,4.65,98600
BBX,20091005,13.45,13.8,13.2,13.45,394900
BBY,20091005,36.42,37.25,36.32,37.1,3246100
BC,20091005,10.48,10.96,10.4,10.77,1034300
BCE,20091005,24.19,24.62,24.11,24.51,459800
BCH,20091005,46.7,46.7,45.9,46.23,5700
BCO,20091005,25.63,25.71,25.16,25.44,522500
BCR,20091005,77.31,77.31,76.45,77.06,876800
BCS,20091005,22.65,23.37,22.63,23.3,1502100
BCS-A,20091005,22.16,22.57,22.16,22.55,127100
BCS-D,20091005,24.37,24.47,24.32,24.35,277000
BDC,20091005,22.97,23.65,22.67,23.43,367600
BDJ,20091005,8.37,8.4,8.31,8.33,259500
BDN,20091005,10.93,11.42,10.88,11.31,3076200
BDX,20091005,67.6,67.6,66.76,67.26,1458300
BEN,20091005,32.95,33.7233,32.68,33.69,1177400
BEP,20091005,10.9,11.29,10.9,11.23,35400
BF.A,20091005,16.8667,16.9967,16.8234,16.9934,5800
BF.B,20091005,16.07,16.0934,15.85,16.08,506500
BFK,20091005,13.77,13.97,13.73,13.95,53600
BFO,20091005,13.24,13.41,13.24,13.39,4000
BFR,20091005,5.68,5.78,5.62,5.7,99800
BFS,20091005,31.69,31.83,31.14,31.66,61500
BFZ,20091005,14.32,14.39,14.28,14.33,15300
BG,20091005,61.5,61.89,60.21,61.35,1163300
BGC,20091005,36.69,37.9,36.69,37.59,697300
BGE-B,20091005,21.95,22.33,21.95,22.25,8200
BGG,20091005,18.53,19.09,18.47,18.82,329900
BGH,20091005,23.21,23.47,23.15,23.4,70700
BGR,20091005,21.63,22.16,21.5,22.16,75900
BGS,20091005,7.9,8,7.77,7.87,305400
BGT,20091005,12.41,12.6,12.41,12.58,71000
BGY,20091005,11.57,11.83,11.53,11.66,292300
BHE,20091005,17.31,17.57,17.14,17.55,275700
BHI,20091005,40.5,41.8,40.46,41.76,4461100
BHK,20091005,12.52,12.52,12.44,12.46,34900
BHL,20091005,11.5,11.62,11.5,11.6,25100
BHP,20091005,63.39,64.82,63,64.69,3115600
BID,20091005,16.19,17.23,16.04,17.07,1222300
BIF,20091005,5.43,5.45,5.3,5.44,65100
BIG,20091005,24.81,25.42,24.71,25.42,1486300
BIO,20091005,89.2,90.08,88.88,89.9,49300
BIO.B,20091005,89.7,89.7,89.7,89.7,100
BIP,20091005,10.7867,10.9867,10.7867,10.8467,22700
BJZ,20091005,15.42,15.58,15.42,15.58,3300
BK,20091005,27.88,27.88,27.3,27.7,12236100
BKD,20091005,17.29,18.46,17.23,18.27,571800
BKE,20091005,33.69,34.6,33.01,34.6,791700
BKH,20091005,24.45,24.75,24.25,24.67,208800
BKK,20091005,14.6,14.68,14.53,14.6,21100
BKN,20091005,14.03,14.23,14.02,14.22,33200
BKS,20091005,21.78,22.91,21.65,22.74,1291800
BKT,20091005,6.55,6.58,6.53,6.53,277800
BLH,20091005,16.55,16.55,16.42,16.42,4200
BLK,20091005,208.35,213.26,207.01,213.1,349600
BLL,20091005,24.565,25.155,24.54,25.055,596300
BLW,20091005,14.23,14.27,14.19,14.26,97200
BLX,20091005,13.55,13.83,13.36,13.83,86200
BMA,20091005,24.61,25.53,24.61,25.42,113700
BME,20091005,22.72,22.99,22.72,22.85,15400
