<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
A,20160325,39.43,39.43,39.43,39.43,0
AA,20160325,28.71,28.71,28.71,28.71,0
AAC,20160325,18.38,18.38,18.38,18.38,0
AAN,20160325,23.87,23.87,23.87,23.87,0
AAP,20160325,161.82,161.82,161.82,161.82,0
AAT,20160325,38.26,38.26,38.26,38.26,0
AAV,20160325,5.13,5.13,5.13,5.13,0
AB,20160325,22.27,22.27,22.27,22.27,0
ABB,20160325,18.93,18.93,18.93,18.93,0
ABBV,20160325,56.12,56.12,56.12,56.12,0
ABC,20160325,86.17,86.17,86.17,86.17,0
ABEV,20160325,5.12,5.12,5.12,5.12,0
ABG,20160325,59.81,59.81,59.81,59.81,0
ABM,20160325,31.48,31.48,31.48,31.48,0
ABR,20160325,6.8,6.8,6.8,6.8,0
ABR-A,20160325,23.95,23.95,23.95,23.95,0
ABR-B,20160325,21.43,21.43,21.43,21.43,0
ABR-C,20160325,24.19,24.19,24.19,24.19,0
ABRN,20160325,24.8,24.8,24.8,24.8,0
ABT,20160325,40.75,40.75,40.75,40.75,0
ABX,20160325,13.56,13.56,13.56,13.56,0
AC,20160325,27.64,27.64,27.64,27.64,0
ACC,20160325,45.14,45.14,45.14,45.14,0
ACCO,20160325,8.56,8.56,8.56,8.56,0
ACH,20160325,8.09,8.09,8.09,8.09,0
ACM,20160325,30.59,30.59,30.59,30.59,0
ACN,20160325,114.3,114.3,114.3,114.3,0
ACP,20160325,10.92,10.92,10.92,10.92,0
ACRE,20160325,10.72,10.72,10.72,10.72,0
ACV,20160325,17.39,17.39,17.39,17.39,0
ADC,20160325,38.7,38.7,38.7,38.7,0
ADM,20160325,36.47,36.47,36.47,36.47,0
ADS,20160325,211.77,211.77,211.77,211.77,0
ADX,20160325,12.47,12.47,12.47,12.47,0
AEB,20160325,22.29,22.29,22.29,22.29,0
AED,20160325,26.22,26.22,26.22,26.22,0
AEE,20160325,49.25,49.25,49.25,49.25,0
AEG,20160325,5.53,5.53,5.53,5.53,0
AEH,20160325,25.46,25.46,25.46,25.46,0
AEK,20160325,27.2,27.2,27.2,27.2,0
AEL,20160325,15.77,15.77,15.77,15.77,0
AEM,20160325,36.12,36.12,36.12,36.12,0
AEO,20160325,16.32,16.32,16.32,16.32,0
AEP,20160325,65.06,65.06,65.06,65.06,0
AER,20160325,37.51,37.51,37.51,37.51,0
AES,20160325,11.57,11.57,11.57,11.57,0
AES-C,20160325,50.4,50.4,50.4,50.4,0
AET,20160325,112.41,112.41,112.41,112.41,0
AEUA,20160325,32.37,32.37,32.37,32.37,0
AF,20160325,15.5,15.5,15.5,15.5,0
AF-C,20160325,25.88,25.88,25.88,25.88,0
AFA,20160325,25.7,25.7,25.7,25.7,0
AFB,20160325,14.49,14.49,14.49,14.49,0
AFC,20160325,25.57,25.57,25.57,25.57,0
AFG,20160325,70.21,70.21,70.21,70.21,0
AFGE,20160325,26.4,26.4,26.4,26.4,0
AFGH,20160325,25.3,25.3,25.3,25.3,0
AFL,20160325,62.7,62.7,62.7,62.7,0
AFS-A,20160325,24.31,24.31,24.31,24.31,0
AFS-B,20160325,25.08,25.08,25.08,25.08,0
AFS-C,20160325,25.34,25.34,25.34,25.34,0
AFS-D,20160325,25.3,25.3,25.3,25.3,0
AFS-E,20160325,25.31,25.31,25.31,25.31,0
AFSD,20160325,25.83,25.83,25.83,25.83,0
AFSS,20160325,24.75,24.75,24.75,24.75,0
AFST,20160325,25.04,25.04,25.04,25.04,0
AFT,20160325,14.99,14.99,14.99,14.99,0
AFW,20160325,26.58,26.58,26.58,26.58,0
AG,20160325,6.65,6.65,6.65,6.65,0
AGC,20160325,5.24,5.24,5.24,5.24,0
AGCO,20160325,51.01,51.01,51.01,51.01,0
AGD,20160325,8.32,8.32,8.32,8.32,0
AGI,20160325,5.08,5.08,5.08,5.08,0
AGM,20160325,38.54,38.54,38.54,38.54,0
AGM-A,20160325,26.5,26.5,26.5,26.5,0
AGM-B,20160325,26.7,26.7,26.7,26.7,0
AGM-C,20160325,25.92,25.92,25.92,25.92,0
AGM.A,20160325,37.5,37.5,37.5,37.5,0
AGN,20160325,279.32,279.32,279.32,279.32,0
AGN-A,20160325,945.29,945.29,945.29,945.29,0
AGO,20160325,24.96,24.96,24.96,24.96,0
AGO-B,20160325,26.05,26.05,26.05,26.05,0
AGO-E,20160325,25.72,25.72,25.72,25.72,0
AGO-F,20160325,25.19,25.19,25.19,25.19,0
AGR,20160325,40.51,40.51,40.51,40.51,0
AGRO,20160325,11.61,11.61,11.61,11.61,0
AGU,20160325,89.55,89.55,89.55,89.55,0
AGX,20160325,34.13,34.13,34.13,34.13,0
AHC,20160325,5.01,5.01,5.01,5.01,0
AHH,20160325,11.16,11.16,11.16,11.16,0
AHL,20160325,46.69,46.69,46.69,46.69,0
AHL-B,20160325,26.33,26.33,26.33,26.33,0
AHL-C,20160325,26.25,26.25,26.25,26.25,0
AHP,20160325,10.04,10.04,10.04,10.04,0
AHT,20160325,5.76,5.76,5.76,5.76,0
AHT-A,20160325,24.73,24.73,24.73,24.73,0
AHT-D,20160325,23.64,23.64,23.64,23.64,0
AI,20160325,13.49,13.49,13.49,13.49,0
AIB,20160325,25.39,25.39,25.39,25.39,0
AIC,20160325,19.1,19.1,19.1,19.1,0
AIF,20160325,13.42,13.42,13.42,13.42,0
AIG,20160325,52.98,52.98,52.98,52.98,0
AIG.W,20160325,16.96,16.96,16.96,16.96,0
AIN,20160325,37.45,37.45,37.45,37.45,0
AIR,20160325,22.8,22.8,22.8,22.8,0
AIT,20160325,42.5,42.5,42.5,42.5,0
AIV,20160325,40.37,40.37,40.37,40.37,0
AIV-A,20160325,27.08,27.08,27.08,27.08,0
AIW,20160325,18.7,18.7,18.7,18.7,0
AIY,20160325,25.52,25.52,25.52,25.52,0
