<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
A,20090227,13.9,14.25,13.8,13.87,3930100
AA,20090227,18.75,19.62,18.03,18.69,25942600
AAP,20090227,37.34,38.75,37.1,38.25,2674300
AAV,20090227,2.35,2.46,2.3,2.3,578200
AB,20090227,12.29,12.69,11.93,12.17,474900
ABB,20090227,11.94,12.46,11.85,12.05,5557100
ABC,20090227,16.13,16.285,15.825,15.88,3558900
ABG,20090227,3.06,3.12,2.83,2.85,235500
ABM,20090227,11.95,12.47,11.94,12.23,454000
ABR,20090227,0.66,0.74,0.58,0.58,479900
ABT,20090227,49.33,49.66,47.24,47.34,19402900
ABX,20090227,32.33,32.36,29.38,30.2,22823900
ACC,20090227,17.19,17.64,16.85,17.12,866000
ACH,20090227,11.65,11.98,11.56,11.71,796100
ACM,20090227,23.98,25.44,23.85,24.53,2505000
ACN,20090227,28.53,29.69,28.06,29.19,3819800
ACV,20090227,21.66,22.45,21.47,22.14,1109700
ADC,20090227,11.6,11.96,11.2,11.61,58800
ADM,20090227,26.75,27.58,26.64,26.66,7929700
ADS,20090227,30.22,31.01,29.51,29.6,2345600
ADX,20090227,6.71,6.84,6.68,6.71,148000
AEB,20090227,5.25,7.5,4.8,7.5,150700
AED,20090227,5.72,6.1,5.45,5.66,68600
AEE,20090227,24.03,24.42,23.53,23.78,1922600
AEG,20090227,3.47,3.7,3.43,3.53,1159900
AEH,20090227,5.8,6,5.34,5.6,510300
AEL,20090227,3.63,4.16,3.53,3.84,965000
AEM,20090227,50.61,51.13,48.17,49.86,5740800
AEO,20090227,9.05,10.01,9.01,9.76,8880300
AEP,20090227,28.59,28.96,27.7,28.05,4360400
AER,20090227,3.23,3.45,3,3.23,786900
AES,20090227,6.81,6.81,6,6.3,14217300
AES-C,20090227,33,33,31,31.95,8700
AET,20090227,24.19,25.57,23.82,23.87,12600300
AF,20090227,7.52,7.75,7.11,7.15,2866900
AFB,20090227,10.6,10.98,10.6,10.88,59300
