<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
A,20091026,26.19,26.7,25.68,25.71,2905600
AA,20091026,41.34,42,39.63,39.84,30938900
AAN,20091026,17.4867,18.0733,17.4267,17.9933,861200
AAP,20091026,36.63,37.24,36.46,36.61,2349500
AAV,20091026,7.19,7.32,6.7,6.81,1396700
AB,20091026,27.44,27.88,27,27.24,441600
ABB,20091026,21.21,21.45,20.6,20.71,3521800
ABC,20091026,23.24,23.55,22.86,22.92,2671500
ABG,20091026,14.33,14.75,13.65,13.7,278800
ABM,20091026,19.45,19.75,18.93,19.33,187800
ABR,20091026,2.41,2.43,2.25,2.28,193800
ABT,20091026,51.38,51.72,50.52,50.89,6077100
ABX,20091026,37.57,38.2,36.05,36.2,13935100
ACC,20091026,26.51,27.39,26.36,26.71,919200
ACH,20091026,29.3,29.64,28.37,28.65,1136100
ACM,20091026,26.24,27.11,26.15,26.85,2257000
ACN,20091026,37.89,38.02,37.07,37.4,2886200
ACV,20091026,26.04,26.24,24.76,26.1,2273400
ADC,20091026,22.89,23.04,22.64,22.82,21100
ADM,20091026,30.63,31.16,30.31,30.38,4130600
ADS,20091026,60.76,61.97,59.31,59.55,1526700
ADX,20091026,10.04,10.12,9.9,9.9,101400
AEB,20091026,14.72,15.25,14.72,14.89,90200
AED,20091026,16.57,17.2,16.52,16.65,130200
AEE,20091026,25.27,25.59,24.88,25.01,2632100
AEG,20091026,8.23,8.35,7.84,7.9,1749100
AEH,20091026,16.82,17.5,16.82,17,221000
AEL,20091026,7.53,7.67,7.09,7.11,497400
AEM,20091026,68.53,69.75,65.01,65.73,3898100
AEO,20091026,19.01,19.38,18.73,18.82,3923500
AEP,20091026,30.83,31.25,30.29,30.42,3650000
AER,20091026,8.62,8.92,8.55,8.63,717500
AES,20091026,14.36,14.64,13.76,13.83,6555200
AES-C,20091026,44.92,44.93,44.55,44.93,11800
AET,20091026,26.13,26.29,25.07,25.27,7717200
AF,20091026,10.77,10.87,10.1,10.25,2245300
AFB,20091026,13.76,13.78,13.63,13.78,45200
AFC,20091026,13.51,16.48,13.51,16.19,293000
AFG,20091026,26.2,26.52,25.34,25.42,585800
AFL,20091026,44.36,44.74,42.56,42.88,3780300
AGC,20091026,8.05,8.13,8,8.02,126500
AGCO,20091026,29.55,30.35,28.49,28.65,1828400
AGD,20091026,20.06,20.2,19.86,20,97500
AGM,20091026,8.11,8.62,8.11,8.46,211000
AGM.A,20091026,6,6,6,6,100
AGN,20091026,56.9,57.69,56.08,56.12,1161500
AGO,20091026,18.32,18.81,17.5,17.56,815900
AGU,20091026,52.63,53.49,49.47,49.73,3986700
AHC,20091026,4.18,4.22,4.05,4.08,120400
AHL,20091026,27.66,27.66,26.85,26.86,605300
AHL-A,20091026,20.7,20.7,20.41,20.48,5200
AHT,20091026,3.71,3.83,3.5,3.55,686200
AHT-A,20091026,14.01,14.1,13.8,13.9,6000
AHT-D,20091026,14.17,14.17,13.7,13.8,5400
AI,20091026,13.85,13.86,12.5,13.09,229200
AIB,20091026,36.2,36.4,34.1,34.55,1999300
AIG,20091026,39.29,39.58,35.52,36.25,24859800
AIN,20091026,19.28,20.16,18.59,18.86,175700
AIR,20091026,21.46,21.75,20.74,20.88,289100
AIT,20091026,20.74,21.23,20.47,20.6,208100
AIV,20091026,14.56,14.81,14.16,14.19,2373200
AIZ,20091026,31.28,31.84,29.92,30.01,1552100
AJG,20091026,24.37,24.61,24.07,24.14,566600
AKO.A,20091026,15.89,15.89,15.68,15.83,7700
AKO.B,20091026,18.98,19,18.31,18.5,16900
AKP,20091026,12.9,12.9,12.79,12.79,11800
AKR,20091026,15.68,16.1,15.64,15.88,415500
AKS,20091026,19.39,20.06,18.79,18.79,8727300
ALB,20091026,34.47,35.31,33.34,33.92,1195700
ALE,20091026,34.69,35.07,34.52,34.75,291000
ALEX,20091026,32.99,33.96,32.3,32.73,149900
ALG,20091026,15.5,15.5,15,15.18,21300
ALJ,20091026,9.59,9.76,8.91,8.94,234200
ALK,20091026,6.7225,6.7925,6.55,6.6325,843400
ALL,20091026,31.44,31.66,30.17,30.34,7024600
ALP-O,20091026,24.75,24.75,24.72,24.72,400
ALV,20091026,38,38.22,36.36,36.54,908200
