<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
A,20081218,16.43,16.72,16.07,16.28,11193800
AA,20081218,31.68,31.71,29.16,29.31,23336800
AAP,20081218,33.23,33.79,33.07,33.74,1611700
AAV,20081218,4.15,4.18,3.88,3.94,1480400
AB,20081218,20.13,20.13,18.29,19.14,534400
ABB,20081218,15.12,15.12,14.3,14.44,5482400
ABC,20081218,17.09,17.435,16.86,17.095,2120400
ABG,20081218,4.86,5,4.09,4.45,466200
ABM,20081218,17.95,18.23,17.23,17.83,322700
ABR,20081218,2.68,2.9,2.55,2.72,160700
ABT,20081218,52.35,53.1,51.3,51.99,9195500
ABX,20081218,35.11,35.22,32.51,33.31,19917700
ACC,20081218,22.29,22.96,21.61,22.01,947300
ACH,20081218,16.09,16.2,15.11,15.27,1343700
ACM,20081218,30.57,30.74,28.11,29.51,1254000
ACN,20081218,30.36,31,30,30.41,4360500
ACV,20081218,23.56,24.25,23.35,23.79,802800
ADC,20081218,16.34,16.55,14.87,15.31,48600
ADM,20081218,28.55,28.72,27.78,28.14,6295900
ADS,20081218,45.47,46.12,44.34,45.17,935900
ADX,20081218,8.2,8.28,7.98,8.01,202500
AEB,20081218,6.9,7.15,6.8,7.1,29600
AED,20081218,9.5,9.63,9.15,9.15,142900
AEE,20081218,32.78,33.53,32.55,32.7,1876500
AEG,20081218,6.77,7.09,6.58,6.62,1011600
AEH,20081218,9.4,9.48,9.25,9.3,58700
AEL,20081218,5.84,6.35,5.75,5.98,944500
AEM,20081218,45.22,45.88,42.36,43.67,5402500
AEO,20081218,10.24,10.5,10.04,10.25,5470400
AEP,20081218,30.24,31.6,30.16,31.42,5610700
AER,20081218,2.55,3.17,2.46,2.99,1032800
AES,20081218,7.54,8.24,7.47,8.05,11763700
AES-C,20081218,30.1,32.94,30.1,32.65,8900
AET,20081218,24.67,26.23,24.44,25.91,5498600
AF,20081218,16.22,16.41,15.77,16.01,944500
AFB,20081218,8.35,8.5,8.32,8.35,157500
