<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20110701,1.97,2.05,1.97,2.05,3600
AAON,20110701,9.7378,9.9645,9.6755,9.8533,51400
AAPL,20110701,47.9929,49.0714,47.7429,49.0371,15546800
AAWW,20110701,59.45,61.2,59.04,60.83,96700
AAXJ,20110701,61.91,62.81,61.91,62.7,156500
ABAX,20110701,27.3,27.79,26.89,27.77,271800
ABCB,20110701,8.87,8.97,8.76,8.89,35800
ABCD,20110701,3.39,3.39,3.35,3.37,36600
ABCO,20110701,28.305,28.96,28.28,28.565,55600
ABIO,20110701,68.04,68.46,64.68,66.36,29000
ABMD,20110701,16.22,16.83,15.95,16.75,217300
ABTL,20110701,5.6,5.9,5.6,5.75,121600
ACAD,20110701,1.69,1.75,1.65,1.71,214000
ACAS,20110701,9.94,10.08,9.9,9.99,3652500
ACAT,20110701,13.45,14.15,13.13,14.01,67200
ACET,20110701,6.74,6.83,6.61,6.73,84100
ACFC,20110701,6.75,6.75,6.55,6.64,1500
ACGL,20110701,32.04,32.69,31.92,32.56,942000
ACHN,20110701,7.44,7.53,7.22,7.22,487100
ACIW,20110701,11.6167,11.6167,11.1133,11.3033,152400
ACLS,20110701,6.68,6.76,6.48,6.68,905900
ACNB,20110701,15.68,15.68,15.68,15.68,0
ACOR,20110701,32.36,32.38,31.41,32.22,636000
ACPW,20110701,12.3,12.55,12.2,12.5,656300
ACRX,20110701,4.45,4.5,4.4,4.4,9500
ACTG,20110701,37.03,39.11,36.98,38.38,527400
ACTS,20110701,2.08,2.13,2.06,2.09,35200
ACUR,20110701,4.02,4.1,3.75,3.88,499100
ACWI,20110701,48.26,48.94,48.09,48.9,481700
ACWX,20110701,44.87,45.49,44.82,45.49,368200
ACXM,20110701,13.16,13.21,12.88,13.1,479900
ADBE,20110701,31.33,31.65,31.24,31.53,4218300
ADES,20110701,7.96,7.97,7.665,7.815,21400
ADI,20110701,39.1,40.19,38.85,39.97,3089900
ADP,20110701,46.1457,47.4013,46.0754,47.3133,2969800
ADRA,20110701,27.85,27.92,27.81,27.92,800
ADRD,20110701,22.43,22.44,22.41,22.43,1100
ADRE,20110701,46.48,47.18,46.41,47.15,37100
ADRU,20110701,22.23,22.31,22.23,22.31,1000
ADSK,20110701,38.6,38.89,38.44,38.7,3290700
ADTN,20110701,38.95,39.48,38.75,39.39,785900
ADUS,20110701,5.45,5.68,5.45,5.6,13700
AEGR,20110701,15.69,15.96,15.28,15.54,88500
AEHR,20110701,1.31,1.35,1.31,1.34,2500
AEIS,20110701,14.84,15.07,14.59,15.02,268200
AEPI,20110701,29.48,29.56,29.16,29.28,39400
AETI,20110701,3.47,3.47,3.47,3.47,100
AEY,20110701,2.65,2.65,2.61,2.62,5000
AEZS,20110701,1320,1374,1320,1362,1952400
AFAM,20110701,26.78,28.04,26.78,27.65,127000
AFSI,20110701,11.35,11.61,11.275,11.5,232800
AGEN,20110701,0.78,0.81,0.78,0.81,179300
AGII,20110701,29.79,30.03,29.68,29.93,75500
AGNC,20110701,29.15,29.74,29.11,29.6,5694200
AGYS,20110701,8.28,8.43,8.18,8.33,260000
AHGP,20110701,49.67,50.26,49.54,50.21,30600
AHPI,20110701,4.01,4.17,4.01,4.07,1900
AIMC,20110701,24.02,24.64,23.71,24.23,147100
AINV,20110701,10.18,10.43,10.18,10.34,1245200
AIRM,20110701,24.91,25.1967,24.6767,25.11,63600
AIRT,20110701,9.05,9.05,8.95,9.04,2200
AIXG,20110701,35,35.41,34.61,35.32,216400
AKAM,20110701,31.37,31.65,30.98,31.49,5017800
AKRX,20110701,6.88,7.02,6.88,6.89,1053100
ALCO,20110701,25.53,26.19,25.53,26.09,6600
ALGN,20110701,22.8,23.32,22.6,23,519700
ALGT,20110701,49.62,49.89,49.59,49.78,108900
ALIM,20110701,8.03,8.38,7.96,8.28,86300
ALKS,20110701,18.55,19.07,18.48,19.04,1258400
ALLT,20110701,18.41,18.49,17.7,17.97,196900
ALNY,20110701,9.39,9.4,9.21,9.4,142500
ALOG,20110701,52.79,53.42,52.43,53.31,68400
ALOT,20110701,8.2,8.3,8.2,8.3,1400
ALSK,20110701,8.87,9,8.83,8.96,725800
ALXN,20110701,46.91,47.51,46.91,47.51,846600
