<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20090923,1.03,1.03,1.02,1.03,39100
AAON,20090923,6.1481,6.2103,6.1037,6.1037,122300
AAPL,20090923,26.4786,26.9857,26.4329,26.5,21215700
AAWW,20090923,33.62,34.59,33.15,33.89,348300
AAXJ,20090923,52.61,53.25,52.48,52.72,134700
ABAX,20090923,28.42,28.64,27.74,27.82,91400
ABCB,20090923,7.49,7.49,7.17,7.17,15300
ABCO,20090923,13.12,13.455,13.04,13.245,47900
ABIO,20090923,157.5,161.28,156.66,158.76,27900
ABMD,20090923,9.71,10,9.37,9.5,471300
ABTL,20090923,3,3.2,2.85,2.9,109100
ACAD,20090923,1.88,1.92,1.85,1.85,1007200
ACAS,20090923,3.2,3.73,3.19,3.42,20401200
ACAT,20090923,7.4,7.73,7.22,7.22,21900
ACET,20090923,6.76,6.85,6.64,6.64,145400
ACFC,20090923,1.95,1.95,1.92,1.92,3100
ACGL,20090923,22.3633,22.3633,21.94,22.0167,300200
ACHN,20090923,1.88,1.89,1.69,1.73,29500
ACIW,20090923,5.3333,5.3467,5.2367,5.24,82500
ACLS,20090923,3.84,3.92,3.8,3.8,798300
ACOR,20090923,24.34,24.63,24.1,24.24,282000
ACPW,20090923,3.8,4.05,3.8,4,297500
ACTG,20090923,8.89,9.05,8.75,8.83,118500
ACTS,20090923,2.75,2.76,2.64,2.64,157800
ACUR,20090923,5.19,5.21,4.97,4.98,21000
ACWI,20090923,41.57,41.67,40.9,40.9,152000
ACWX,20090923,40.51,40.75,40.02,40.02,72700
ACXM,20090923,9.39,9.61,9.31,9.39,1134100
ADBE,20090923,33.03,33.33,32.68,32.71,6942900
ADES,20090923,1.64,1.675,1.625,1.625,4200
ADI,20090923,27.37,28.36,27.36,27.7,5829500
ADP,20090923,34.855,35.5048,34.7323,34.9867,3783500
ADRA,20090923,25.21,25.28,24.91,24.91,5400
ADRD,20090923,21.82,21.92,21.48,21.48,9900
ADRE,20090923,41.3,41.44,40.69,40.81,98200
ADRU,20090923,21.81,21.81,21.5,21.61,3100
ADSK,20090923,24.04,24.19,23.62,23.71,3156500
ADTN,20090923,24.88,24.88,24.34,24.34,428700
AEHR,20090923,1.22,1.34,1.22,1.29,77800
AEIS,20090923,14.14,14.29,14.05,14.15,250700
AEPI,20090923,41.1,41.59,40.53,40.53,21500
AETI,20090923,2.25,2.26,2.22,2.26,600
AEY,20090923,2.13,2.15,2.06,2.15,4300
AEZS,20090923,828,834,792,804,446100
AFAM,20090923,31.3,31.9,31.25,31.37,176700
AFSI,20090923,5.685,5.71,5.56,5.62,355000
