<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20080811,1.62,1.64,1.58,1.62,2900
AAON,20080811,6.003,6.4948,6.003,6.4445,169300
AAPL,20080811,24.2957,25.2143,24.2386,24.7943,31832200
AAWW,20080811,51.35,54.87,51.16,53.7,338200
ABAX,20080811,22.09,23.22,22,22.74,230500
ABCB,20080811,11.43,12.67,10.58,12.51,49000
ABCO,20080811,15.88,16.03,15.605,15.795,376400
ABMD,20080811,19.24,19.49,18.88,18.94,314400
ABTL,20080811,5.2,6.2,5.2,5.9,142700
ACAD,20080811,2.98,3.18,2.82,3.18,215800
ACAS,20080811,21.86,23.1,21.65,22.43,3331000
ACAT,20080811,10.72,11.07,10.66,10.84,115900
ACET,20080811,7.73,8.38,7.69,8.38,40600
ACFC,20080811,8.15,8.15,8.15,8.15,4900
ACGL,20080811,23.3333,23.49,22.9733,23.15,507500
ACHN,20080811,2.76,2.81,2.76,2.79,9100
ACIW,20080811,6.7367,7.04,6.7367,6.9933,564600
ACLS,20080811,19.16,20.76,18.56,20.56,557500
ACOR,20080811,26.97,28.57,26.97,28.01,1304900
ACPW,20080811,4,4,3.75,3.85,193300
ACTG,20080811,4.21,4.25,4.11,4.22,88600
ACTS,20080811,3.06,3.1,3.03,3.07,328000
ACUR,20080811,8.36,8.75,7.79,8.18,20500
ACWI,20080811,47.85,47.86,47.79,47.8,5200
ACWX,20080811,47.28,47.41,46.96,47.02,85700
ACXM,20080811,14,14.44,13.86,14.35,471500
ADBE,20080811,45.15,46.04,44.82,45.89,6081100
ADES,20080811,4.485,4.67,4.395,4.455,7000
ADI,20080811,32.06,33.27,32.06,32.7,3230000
ADP,20080811,39.245,40.0615,39.1836,39.8507,2199300
ADRA,20080811,29.23,29.57,29.23,29.44,17900
ADRD,20080811,26.33,26.5,26.3,26.41,50700
ADRE,20080811,45.87,45.87,44.88,45.03,611200
ADRU,20080811,26.41,26.6,26.38,26.44,26700
ADSK,20080811,34.84,35.82,34.59,35.54,3096200
ADTN,20080811,22.94,24.27,22.88,24.1,1553800
AEHR,20080811,4.49,4.7,4.45,4.5,156400
AEIS,20080811,15.16,16.32,15.16,16,423000
AEPI,20080811,17.47,19.01,17.07,17.5,36200
AETI,20080811,4.32,4.72,4.32,4.47,6000
AEY,20080811,2.69,3.04,2.09,3,215900
AEZS,20080811,780,810,768,798,22900
AFAM,20080811,42.37,44.44,42.11,44,653000
AFSI,20080811,7.115,7.275,6.935,7.23,180500
AGEN,20080811,1.88,1.88,1.81,1.85,162300
AGII,20080811,36.43,37.61,36.24,36.79,129500
AGNC,20080811,16.32,16.96,16.27,16.74,82400
AGYS,20080811,11.75,12.49,11.51,12.49,139200
AHGP,20080811,28.28,28.85,27.12,27.29,77200
AHPI,20080811,6.62,6.62,6.61,6.61,500
AIMC,20080811,16.26,17.02,15.8,16.79,197500
AINV,20080811,16.38,17.1,16.14,16.59,1451700
AIRM,20080811,9.38,10.2433,9.2867,10.05,227400
AIRT,20080811,11.07,11.43,11.03,11.03,33000
AIXG,20080811,9.46,9.59,9.38,9.56,207000
AKAM,20080811,22.66,23.38,22.52,23.21,6660900
AKRX,20080811,5.16,5.5,5.09,5.41,437200
ALCO,20080811,47.7,47.93,46.17,46.42,26400
ALGN,20080811,12.16,13.19,11.95,12.84,1309600
ALGT,20080811,29.02,30.87,28.7,30.28,392500
ALKS,20080811,16.22,17.05,16.01,16.89,1863900
ALLT,20080811,2.45,2.51,2.37,2.44,11900
ALNY,20080811,34.94,35,34.03,34.49,395200
ALOG,20080811,72.82,76.93,72.3,74.86,103000
ALOT,20080811,9.3,9.31,8.56,8.87,4900
ALSK,20080811,10.9,10.9,10.72,10.76,968600
ALXN,20080811,46.275,47.595,45.89,47.505,784700
AMAG,20080811,46.3,48.37,45.5,47.37,610200
AMAT,20080811,18.8,18.91,18.43,18.52,24061400
AMCC,20080811,8.17,8.6,8.17,8.55,2907300
AMCN,20080811,12.02,12.54,10.75,11.15,529700
AMD,20080811,5.1,5.2,5.03,5.11,15653300
AMED,20080811,65.08,66.67,64.4,66.07,985400
AMGN,20080811,63.02,64.18,62.94,64.01,7245600
AMKR,20080811,8.97,9.54,8.92,9.19,3110700
AMNB,20080811,15.8,15.8,15.8,15.8,0
AMOT,20080811,5.69,5.69,5.27,5.5,2100
AMOV,20080811,24.965,24.965,24.5,24.5,2000
AMPH,20080811,20,20.2,19.33,19.88,63900
AMRB,20080811,10.97,10.99,10.53,10.81,2600
AMRI,20080811,16.88,17.2,16.53,16.6,161200
AMRN,20080811,1.55,1.59,1.35,1.5,21000
AMSC,20080811,260,272,257,264.8,1346000
AMSF,20080811,17.93,18.17,17.56,17.93,168500
AMSG,20080811,27.99,28.07,27.36,28.07,164200
AMSWA,20080811,5.73,5.97,5.64,5.92,76400
AMTD,20080811,20.76,21.24,20.4,20.98,3321900
AMWD,20080811,24.15,24.98,23.8,24.78,61000
AMZN,20080811,80.18,91.75,79.78,88.09,25072200
ANAT,20080811,97.5,97.9,95.08,97.62,17700
ANCX,20080811,5.9,5.98,5.42,5.9,2400
ANDE,20080811,30.78,31.1933,30.2733,30.8133,238800
ANGO,20080811,15.37,15.95,15.33,15.88,145800
ANIK,20080811,8.03,8.44,8.02,8.41,30300
ANSS,20080811,47.83,48.51,47.14,47.91,1151000
APEI,20080811,46.07,46.68,44.02,45.5,233000
APOG,20080811,19.2,19.92,19.03,19.61,455400
APOL,20080811,62.55,64.28,61.43,63.2,1742100
APPY,20080811,288.48,292.8,279.36,282.72,45100
ARAY,20080811,8.78,9.03,8.74,8.92,321500
ARCC,20080811,11.53,12.2,11.5,11.94,1763600
ARCI,20080811,5.47,5.7,5.03,5.32,8700
ARCW,20080811,1.724,1.74,1.724,1.74,900
AREX,20080811,13.71,14.8,13.64,14.6,301700
ARIA,20080811,3.14,3.33,3.06,3.3,509800
ARII,20080811,21.08,21.08,19,19.21,179000
ARKR,20080811,22.98,22.98,22.98,22.98,100
ARLP,20080811,23,23.005,21.985,22.255,84700
ARNA,20080811,5.75,6.04,5.69,6.04,1183500
AROW,20080811,23.66,24.25,23.26,24.25,21800
ARQL,20080811,3.59,3.68,3.38,3.58,156200
ARRS,20080811,9.44,9.95,9.39,9.75,1684800
ARRY,20080811,8.51,8.84,8.46,8.79,324500
ARTNA,20080811,17.26,17.59,17.25,17.59,11700
ARTW,20080811,14,14.75,13.91,14.21,49300
ARTX,20080811,1.74,1.86,1.74,1.81,13600
ARWR,20080811,1.97,2,1.92,1.95,99400
ASFI,20080811,8.24,8.47,7.7,7.71,171900
ASML,20080811,24.23,24.7,24.2,24.49,2452900
ASRV,20080811,2.64,2.87,2.64,2.86,49500
ASRVP,20080811,24.25,24.25,24.25,24.25,0
ASTE,20080811,33.43,34.81,33.25,34.5,297800
ASUR,20080811,0.2667,0.2733,0.2467,0.2467,25500
ASYS,20080811,9.9,10.1,9.46,10.1,61900
ATAI,20080811,14,14,12.78,13.25,19400
ATAX,20080811,6.06,6.42,6.06,6.23,2600
ATEC,20080811,60,61.8,59.4,60.48,42700
ATHN,20080811,33.88,33.98,32.8,33.14,327400
ATHX,20080811,3.45,3.45,2.81,2.81,4500
ATLO,20080811,23.27,23.27,20.29,21.91,9700
ATNI,20080811,34.36,35.52,33.67,34.93,51200
ATRC,20080811,10.41,11.15,10.41,11.14,9900
ATRI,20080811,114.51,118,109.7,115.35,3700
ATRO,20080811,20.8167,20.825,20.25,20.2917,53800
ATSG,20080811,0.95,0.98,0.95,0.97,60300
ATVI,20080811,16.265,16.58,15.895,16.515,5095200
AUBN,20080811,22.44,22.44,22.44,22.44,0
AUDC,20080811,4.28,4.31,4.23,4.27,164100
AVAV,20080811,32.33,33.48,32.13,32.89,201100
AVID,20080811,23.44,24.87,23.08,24.86,702900
AWRE,20080811,3.08,3.09,2.9,2.96,25200
AXAS,20080811,3.6,3.6,3.29,3.4,260600
AXTI,20080811,3.6,3.69,3.56,3.67,106800
AZPN,20080811,13.8,14,13.8,14,8700
BABY,20080811,24.67,25.4,24.66,25.14,495500
BANF,20080811,48.26,48.64,46.51,48.09,50600
BANFP,20080811,24,24,24,24,0
BANR,20080811,72.52,92.19,71.47,86.38,380800
BASI,20080811,4.92,4.92,4.75,4.89,1300
BBBY,20080811,29.29,31.1,29.28,30.37,8615700
BBGI,20080811,3.82,3.82,3.82,3.82,1000
BBOX,20080811,32.18,33.86,31.95,33.53,98600
BBRY,20080811,133.06,135,129.84,131.42,17708500
BBSI,20080811,17.39,17.96,17.18,17.88,71100
BCBP,20080811,12.95,12.95,12.95,12.95,0
BCPC,20080811,16.5867,17.06,16.5133,16.94,88300
BCRX,20080811,2.68,3.1,2.68,3.02,170800
BDGE,20080811,22.75,22.75,22.5,22.5,700
BDSI,20080811,2.18,2.22,2.1,2.18,14800
BEAT,20080811,34.78,35.89,33.65,33.9,210400
BEAV,20080811,26.38,27.9,26.38,27.14,3027600
BEBE,20080811,10.61,11.26,10.5,10.95,531900
BECN,20080811,15.44,15.77,14.91,15.2,2095800
BELFA,20080811,27.81,31,27.81,30.84,8200
BELFB,20080811,28.89,31.5,28.34,31.06,46000
BFIN,20080811,14.51,15.58,14.17,15.15,78700
BGCP,20080811,6.65,7.01,6.41,6.89,498300
BGFV,20080811,10.04,10.33,9.85,10,182400
BIDU,20080811,31.499,31.678,30.178,30.44,2629100
BIIB,20080811,50.35,50.86,49.9,50.76,3797700
BIOS,20080811,4.1,4.19,3.92,4.1,262100
BJRI,20080811,12.67,13.85,12.67,13.23,279800
BKCC,20080811,9.55,10.26,9.55,10.03,97900
BKMU,20080811,11.95,12.2,11.74,12.2,430000
BKSC,20080811,14.3,14.5,14.3,14.5,600
BLDP,20080811,4.2,4.32,4.14,4.28,293000
BLDR,20080811,5,5.83,4.91,5.41,114300
BLKB,20080811,21.33,22.73,21.33,22.43,414000
BLUE,20080811,0.31,0.33,0.31,0.32,49000
BMRC,20080811,28.75,29.66,28.75,29.61,4600
BMRN,20080811,28.54,29.03,28.5,28.88,3392700
BMTC,20080811,24.24,24.25,23.44,24.08,14100
BNCL,20080811,11.75,12.06,11.41,12.06,157700
BNCN,20080811,10,10.24,10,10.24,600
BNSO,20080811,2.2,2.2,2.2,2.2,0
BOBE,20080811,29.99,32.53,29.51,31.77,818500
BOCH,20080811,6.45,6.45,6.45,6.45,1500
BOFI,20080811,1.95,1.975,1.8425,1.9675,6500
BOKF,20080811,43.13,46.16,42.45,45.49,450700
