<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20110704,2.05,2.05,2.05,2.05,0
AAON,20110704,9.8533,9.8533,9.8533,9.8533,0
AAPL,20110704,49.0371,49.0371,49.0371,49.0371,0
AAWW,20110704,60.83,60.83,60.83,60.83,0
AAXJ,20110704,62.7,62.7,62.7,62.7,0
ABAX,20110704,27.77,27.77,27.77,27.77,0
ABCB,20110704,8.89,8.89,8.89,8.89,0
ABCD,20110704,3.37,3.37,3.37,3.37,0
ABCO,20110704,28.565,28.565,28.565,28.565,0
ABIO,20110704,66.36,66.36,66.36,66.36,0
ABMD,20110704,16.75,16.75,16.75,16.75,0
ABTL,20110704,5.75,5.75,5.75,5.75,0
ACAD,20110704,1.71,1.71,1.71,1.71,0
ACAS,20110704,9.99,9.99,9.99,9.99,0
ACAT,20110704,14.01,14.01,14.01,14.01,0
ACET,20110704,6.73,6.73,6.73,6.73,0
ACFC,20110704,6.64,6.64,6.64,6.64,0
ACGL,20110704,32.56,32.56,32.56,32.56,0
ACHN,20110704,7.22,7.22,7.22,7.22,0
ACIW,20110704,11.3033,11.3033,11.3033,11.3033,0
ACLS,20110704,6.68,6.68,6.68,6.68,0
ACNB,20110704,15.68,15.68,15.68,15.68,0
ACOR,20110704,32.22,32.22,32.22,32.22,0
ACPW,20110704,12.5,12.5,12.5,12.5,0
ACRX,20110704,4.4,4.4,4.4,4.4,0
ACTG,20110704,38.38,38.38,38.38,38.38,0
ACTS,20110704,2.09,2.09,2.09,2.09,0
ACUR,20110704,3.88,3.88,3.88,3.88,0
ACWI,20110704,48.9,48.9,48.9,48.9,0
ACWX,20110704,45.49,45.49,45.49,45.49,0
ACXM,20110704,13.1,13.1,13.1,13.1,0
ADBE,20110704,31.53,31.53,31.53,31.53,0
ADES,20110704,7.815,7.815,7.815,7.815,0
ADI,20110704,39.97,39.97,39.97,39.97,0
ADP,20110704,47.3133,47.3133,47.3133,47.3133,0
ADRA,20110704,27.92,27.92,27.92,27.92,0
ADRD,20110704,22.43,22.43,22.43,22.43,0
ADRE,20110704,47.15,47.15,47.15,47.15,0
ADRU,20110704,22.31,22.31,22.31,22.31,0
ADSK,20110704,38.7,38.7,38.7,38.7,0
ADTN,20110704,39.39,39.39,39.39,39.39,0
ADUS,20110704,5.6,5.6,5.6,5.6,0
AEGR,20110704,15.54,15.54,15.54,15.54,0
AEHR,20110704,1.34,1.34,1.34,1.34,0
AEIS,20110704,15.02,15.02,15.02,15.02,0
AEPI,20110704,29.28,29.28,29.28,29.28,0
AETI,20110704,3.47,3.47,3.47,3.47,0
AEY,20110704,2.62,2.62,2.62,2.62,0
AEZS,20110704,1362,1362,1362,1362,0
AFAM,20110704,27.65,27.65,27.65,27.65,0
AFSI,20110704,11.5,11.5,11.5,11.5,0
AGEN,20110704,0.81,0.81,0.81,0.81,0
AGII,20110704,29.93,29.93,29.93,29.93,0
AGNC,20110704,29.6,29.6,29.6,29.6,0
AGYS,20110704,8.33,8.33,8.33,8.33,0
AHGP,20110704,50.21,50.21,50.21,50.21,0
AHPI,20110704,4.07,4.07,4.07,4.07,0
AIMC,20110704,24.23,24.23,24.23,24.23,0
AINV,20110704,10.34,10.34,10.34,10.34,0
AIRM,20110704,25.11,25.11,25.11,25.11,0
AIRT,20110704,9.04,9.04,9.04,9.04,0
AIXG,20110704,35.32,35.32,35.32,35.32,0
AKAM,20110704,31.49,31.49,31.49,31.49,0
AKRX,20110704,6.89,6.89,6.89,6.89,0
ALCO,20110704,26.09,26.09,26.09,26.09,0
ALGN,20110704,23,23,23,23,0
ALGT,20110704,49.78,49.78,49.78,49.78,0
ALIM,20110704,8.28,8.28,8.28,8.28,0
ALKS,20110704,19.04,19.04,19.04,19.04,0
ALLT,20110704,17.97,17.97,17.97,17.97,0
ALNY,20110704,9.4,9.4,9.4,9.4,0
ALOG,20110704,53.31,53.31,53.31,53.31,0
ALOT,20110704,8.3,8.3,8.3,8.3,0
ALSK,20110704,8.96,8.96,8.96,8.96,0
ALXN,20110704,47.51,47.51,47.51,47.51,0
AMAG,20110704,18.89,18.89,18.89,18.89,0
AMAT,20110704,13.29,13.29,13.29,13.29,0
AMCC,20110704,9.09,9.09,9.09,9.09,0
AMCN,20110704,3.12,3.12,3.12,3.12,0
AMCX,20110704,39.85,39.85,39.85,39.85,0
AMD,20110704,7.11,7.11,7.11,7.11,0
AMED,20110704,27.34,27.34,27.34,27.34,0
AMGN,20110704,58.28,58.28,58.28,58.28,0
AMKR,20110704,6.22,6.22,6.22,6.22,0
AMNB,20110704,18.17,18.17,18.17,18.17,0
AMOT,20110704,5.57,5.57,5.57,5.57,0
AMOV,20110704,27,27,27,27,0
AMRB,20110704,6.06,6.06,6.06,6.06,0
AMRI,20110704,4.81,4.81,4.81,4.81,0
AMRN,20110704,14.78,14.78,14.78,14.78,0
AMRS,20110704,28.16,28.16,28.16,28.16,0
AMSC,20110704,88.8,88.8,88.8,88.8,0
AMSF,20110704,23.1,23.1,23.1,23.1,0
AMSG,20110704,26.81,26.81,26.81,26.81,0
AMSWA,20110704,8.63,8.63,8.63,8.63,0
AMTD,20110704,19.88,19.88,19.88,19.88,0
AMWD,20110704,17.77,17.77,17.77,17.77,0
AMZN,20110704,209.49,209.49,209.49,209.49,0
ANAT,20110704,78.04,78.04,78.04,78.04,0
ANCB,20110704,9.2,9.2,9.2,9.2,0
ANCX,20110704,7.26,7.26,7.26,7.26,0
ANDE,20110704,28.1867,28.1867,28.1867,28.1867,0
ANGO,20110704,14.27,14.27,14.27,14.27,0
ANIK,20110704,7.11,7.11,7.11,7.11,0
ANSS,20110704,55.54,55.54,55.54,55.54,0
ANTH,20110704,65.44,65.44,65.44,65.44,0
AOSL,20110704,13.23,13.23,13.23,13.23,0
APEI,20110704,45.67,45.67,45.67,45.67,0
APOG,20110704,13.02,13.02,13.02,13.02,0
APOL,20110704,46.46,46.46,46.46,46.46,0
APPY,20110704,33.6,33.6,33.6,33.6,0
APRI,20110704,49.1,49.1,49.1,49.1,0
APWC,20110704,4.86,4.86,4.86,4.86,0
ARAY,20110704,8.14,8.14,8.14,8.14,0
ARCC,20110704,16.11,16.11,16.11,16.11,0
ARCI,20110704,4.59,4.59,4.59,4.59,0
ARCW,20110704,1.152,1.152,1.152,1.152,0
AREX,20110704,22.85,22.85,22.85,22.85,0
ARIA,20110704,11.54,11.54,11.54,11.54,0
ARII,20110704,24.53,24.53,24.53,24.53,0
ARKR,20110704,15.59,15.59,15.59,15.59,0
ARLP,20110704,38.855,38.855,38.855,38.855,0
ARNA,20110704,1.36,1.36,1.36,1.36,0
AROW,20110704,24.66,24.66,24.66,24.66,0
ARQL,20110704,6.15,6.15,6.15,6.15,0
ARRS,20110704,11.79,11.79,11.79,11.79,0
ARRY,20110704,2.31,2.31,2.31,2.31,0
ARTNA,20110704,18.22,18.22,18.22,18.22,0
ARTW,20110704,9.2,9.2,9.2,9.2,0
ARTX,20110704,2.18,2.18,2.18,2.18,0
ARWR,20110704,0.53,0.53,0.53,0.53,0
ASCMA,20110704,53.6,53.6,53.6,53.6,0
ASFI,20110704,8.13,8.13,8.13,8.13,0
ASML,20110704,37.94,37.94,37.94,37.94,0
ASNA,20110704,17.235,17.235,17.235,17.235,0
ASPS,20110704,37.25,37.25,37.25,37.25,0
ASRV,20110704,2,2,2,2,0
ASRVP,20110704,25.25,25.25,25.25,25.25,0
ASTC,20110704,1.01,1.01,1.01,1.01,0
ASTE,20110704,37.73,37.73,37.73,37.73,0
ASUR,20110704,1.9867,1.9867,1.9867,1.9867,0
ASYS,20110704,21.25,21.25,21.25,21.25,0
ATAI,20110704,10.38,10.38,10.38,10.38,0
ATAX,20110704,5.52,5.52,5.52,5.52,0
ATEC,20110704,42.24,42.24,42.24,42.24,0
ATHN,20110704,42.07,42.07,42.07,42.07,0
ATHX,20110704,2.7,2.7,2.7,2.7,0
ATLO,20110704,18.45,18.45,18.45,18.45,0
ATNI,20110704,38.14,38.14,38.14,38.14,0
ATRC,20110704,12.96,12.96,12.96,12.96,0
ATRI,20110704,198.61,198.61,198.61,198.61,0
ATRO,20110704,26.4583,26.4583,26.4583,26.4583,0
ATSG,20110704,6.89,6.89,6.89,6.89,0
ATVI,20110704,11.84,11.84,11.84,11.84,0
AUBN,20110704,19.61,19.61,19.61,19.61,0
AUDC,20110704,5.43,5.43,5.43,5.43,0
AVAV,20110704,35.52,35.52,35.52,35.52,0
AVEO,20110704,20.14,20.14,20.14,20.14,0
AVGO,20110704,38.66,38.66,38.66,38.66,0
AVID,20110704,19.4,19.4,19.4,19.4,0
AVNW,20110704,47.52,47.52,47.52,47.52,0
AWRE,20110704,3.08,3.08,3.08,3.08,0
AXAS,20110704,3.77,3.77,3.77,3.77,0
AXTI,20110704,8.25,8.25,8.25,8.25,0
AZPN,20110704,17.17,17.17,17.17,17.17,0
BABY,20110704,15.32,15.32,15.32,15.32,0
BANF,20110704,38.81,38.81,38.81,38.81,0
BANFP,20110704,28,28,28,28,0
BANR,20110704,17.94,17.94,17.94,17.94,0
BASI,20110704,2,2,2,2,0
BBBY,20110704,59.39,59.39,59.39,59.39,0
BBGI,20110704,4.25,4.25,4.25,4.25,0
BBOX,20110704,31.76,31.76,31.76,31.76,0
BBRG,20110704,24.62,24.62,24.62,24.62,0
BBRY,20110704,28.93,28.93,28.93,28.93,0
BBSI,20110704,14.82,14.82,14.82,14.82,0
BCBP,20110704,11.1,11.1,11.1,11.1,0
BCOM,20110704,25.15,25.15,25.15,25.15,0
BCPC,20110704,44.49,44.49,44.49,44.49,0
BCRX,20110704,3.78,3.78,3.78,3.78,0
BDE,20110704,8.01,8.01,8.01,8.01,0
BDGE,20110704,21.67,21.67,21.67,21.67,0
BDSI,20110704,3.27,3.27,3.27,3.27,0
BEAT,20110704,5.23,5.23,5.23,5.23,0
BEAV,20110704,41.29,41.29,41.29,41.29,0
BEBE,20110704,6.22,6.22,6.22,6.22,0
BECN,20110704,23.12,23.12,23.12,23.12,0
BELFA,20110704,23.24,23.24,23.24,23.24,0
BELFB,20110704,21.87,21.87,21.87,21.87,0
BFIN,20110704,8.43,8.43,8.43,8.43,0
BGCP,20110704,7.82,7.82,7.82,7.82,0
BGFV,20110704,8.25,8.25,8.25,8.25,0
BIB,20110704,9.815,9.815,9.815,9.815,0
BICK,20110704,32.5,32.5,32.5,32.5,0
BIDU,20110704,143.35,143.35,143.35,143.35,0
BIIB,20110704,108.5,108.5,108.5,108.5,0
BIOC,20110704,14.76,14.76,14.76,14.76,0
BIOS,20110704,6.5,6.5,6.5,6.5,0
BIS,20110704,146.88,146.88,146.88,146.88,0
BJRI,20110704,53.3,53.3,53.3,53.3,0
BKCC,20110704,9.08,9.08,9.08,9.08,0
BKEP,20110704,7.75,7.75,7.75,7.75,0
BKMU,20110704,3.68,3.68,3.68,3.68,0
BKSC,20110704,10.2,10.2,10.2,10.2,0
BLDP,20110704,1.6,1.6,1.6,1.6,0
BLDR,20110704,2.18,2.18,2.18,2.18,0
BLIN,20110704,4.75,4.75,4.75,4.75,0
BLKB,20110704,28.01,28.01,28.01,28.01,0
BMRC,20110704,35.78,35.78,35.78,35.78,0
BMRN,20110704,27.86,27.86,27.86,27.86,0
BMTC,20110704,20.38,20.38,20.38,20.38,0
BNCL,20110704,8.24,8.24,8.24,8.24,0
BNCN,20110704,7.37,7.37,7.37,7.37,0
BNSO,20110704,2.44,2.44,2.44,2.44,0
BOBE,20110704,35.96,35.96,35.96,35.96,0
BOCH,20110704,4.12,4.12,4.12,4.12,0
BOFI,20110704,3.705,3.705,3.705,3.705,0
BOKF,20110704,55.73,55.73,55.73,55.73,0
BONT,20110704,9.81,9.81,9.81,9.81,0
BOOM,20110704,23.03,23.03,23.03,23.03,0
BOSC,20110704,9.36,9.36,9.36,9.36,0
BPFH,20110704,6.65,6.65,6.65,6.65,0
