<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20080603,1.48,1.49,1.39,1.45,15800
AAON,20080603,6.163,6.3645,6.0474,6.3378,100100
AAPL,20080603,26.6943,26.8857,26.0486,26.4814,27049500
AAWW,20080603,61.5,62.07,60.48,61.17,250500
ABAX,20080603,29.39,29.92,28.82,29.34,247400
ABCB,20080603,13.49,14,12.92,13.41,143400
ABCO,20080603,23.005,23.425,22.795,22.99,174700
ABMD,20080603,16.69,17.41,16.55,17.28,1396600
ABTL,20080603,8.2,8.3,7.8,7.95,129100
ACAD,20080603,8.46,8.47,8.17,8.33,197500
ACAS,20080603,31.6,31.8,31,31.22,2588500
ACAT,20080603,7.87,7.96,7.75,7.9,41700
ACET,20080603,8.14,8.14,7.65,7.81,12500
ACFC,20080603,8.58,8.65,8.58,8.62,6600
ACGL,20080603,23.39,23.63,23.0733,23.46,297700
ACHN,20080603,2.75,3,2.71,2.93,8200
ACIW,20080603,5.4567,5.56,5.3767,5.4333,353100
ACLS,20080603,22.72,22.76,22.16,22.6,379600
ACOR,20080603,27.89,30.97,27.86,30.11,5919700
ACPW,20080603,7.65,7.65,6.95,7.25,503500
ACTG,20080603,5.47,5.59,5,5.04,98000
ACTS,20080603,3.36,3.5,3.36,3.48,93000
ACUR,20080603,9.16,9.53,8.93,8.93,21300
ACWI,20080603,53.3,53.77,52.67,53.17,18600
ACWX,20080603,54.69,54.7,54.28,54.33,9300
ACXM,20080603,14.75,15.01,14.5,14.77,852300
ADBE,20080603,43.45,44.21,43,43.53,5405000
ADES,20080603,5.94,5.94,5.53,5.835,28600
ADI,20080603,35.12,35.54,34.66,35.19,6694000
ADP,20080603,37.6032,38.1827,37.5506,37.8403,2415700
ADRA,20080603,34,34.12,33.58,33.78,3900
ADRD,20080603,29.89,30.1,29.7,29.78,20000
ADRE,20080603,55.69,55.84,54.3,54.69,752200
ADRU,20080603,29.83,30.02,29.7,29.75,4900
ADSK,20080603,40.65,41.2,39.99,40.56,2255300
ADTN,20080603,24.43,24.43,23.76,23.9,730700
AEHR,20080603,9.02,9.84,8.99,9.61,578600
AEIS,20080603,15.32,15.63,14.72,15,305700
AEPI,20080603,24.77,25.11,23.54,23.74,15200
AETI,20080603,7.5,7.85,7,7.2,41900
AEY,20080603,3.58,3.58,3.5,3.51,15300
AEZS,20080603,882,888,840,864,34400
AFAM,20080603,24.47,24.57,24.06,24.31,20000
AFSI,20080603,7.31,7.385,7.125,7.315,266500
AGEN,20080603,2.28,2.32,2.15,2.3,166000
AGII,20080603,38.46,38.56,37.99,38.5,115900
AGNC,20080603,19.66,19.85,19.05,19.07,119900
AGYS,20080603,10.37,11.38,10.1,11.25,723900
AHGP,20080603,30.12,30.12,28.3,29.39,130000
AHPI,20080603,6.9,6.9,6.9,6.9,0
AIMC,20080603,17.35,17.37,16.99,17.21,204000
AINV,20080603,17.65,18.07,17.51,17.99,2139100
AIRM,20080603,12.3033,12.37,11.9133,12.1333,419200
AIRT,20080603,8.96,9.19,8.82,9.19,7700
AIXG,20080603,14.98,15.33,14.98,15.11,298700
AKAM,20080603,38.95,39,37.29,37.93,5227200
AKRX,20080603,4.59,4.77,4.39,4.39,177500
ALCO,20080603,38.04,38.99,38.01,38.02,13300
ALGN,20080603,13.14,13.32,12.97,13.06,504800
ALGT,20080603,20.5,20.66,19.9,19.92,169300
ALKS,20080603,12.23,12.5,12,12.06,2151700
ALLT,20080603,3.05,3.1,3.05,3.07,3200
ALNY,20080603,28.58,28.59,26.92,27.28,821100
ALOG,20080603,65.8,67.07,64.01,66.3,100600
ALOT,20080603,9.75,9.95,9.75,9.95,300
ALSK,20080603,12.65,12.7,12.28,12.48,1195300
ALXN,20080603,35.12,35.2,34.05,34.74,756100
AMAG,20080603,40.24,41.07,39.5,40.06,320900
AMAT,20080603,19.48,19.55,18.79,18.95,22379200
AMCC,20080603,9.8,9.92,9.47,9.57,857500
AMCN,20080603,17.49,17.58,17.24,17.58,517700
AMD,20080603,6.84,6.87,6.72,6.81,15575500
AMED,20080603,50.24,51.68,50.24,50.89,548500
AMGN,20080603,44.47,44.5,43.63,44.15,7979900
AMKR,20080603,10.39,11.07,10.32,10.78,6208300
AMNB,20080603,18.5,18.5,18,18,2600
AMOT,20080603,5.13,5.13,5.13,5.13,0
AMOV,20080603,29.13,29.13,28.57,28.57,3900
AMPH,20080603,22.74,23.13,22.24,22.56,33100
AMRB,20080603,13.73,13.99,13.6,13.99,1100
AMRI,20080603,13.55,14.06,13.55,13.79,158400
AMRN,20080603,2.58,2.58,2.41,2.42,5200
AMSC,20080603,341.8,354.5,341.8,346.1,607800
AMSF,20080603,15.89,16.12,15.7,15.76,94800
AMSG,20080603,27.62,27.62,26.82,27.15,278600
AMSWA,20080603,6.62,6.62,6.43,6.46,32000
AMTD,20080603,18.06,18.46,17.94,18.19,3889800
AMWD,20080603,22.5,23.03,22.19,22.46,82700
AMZN,20080603,80.71,81.89,79.26,80.11,6264900
ANAT,20080603,107.33,112.96,107.33,110.42,3100
ANCX,20080603,8.07,8.07,7.54,7.76,12800
ANDE,20080603,27.4667,27.9467,26.8333,27.34,523200
ANGO,20080603,15.91,16,15.45,15.63,181900
ANIK,20080603,8.84,8.89,8.75,8.86,21300
ANSS,20080603,47.88,48.38,46.96,47.33,964200
APEI,20080603,36.45,36.85,35.37,35.7,50500
APOG,20080603,24.49,24.97,23.9,24.94,503100
APOL,20080603,47.46,47.46,46.23,46.59,3629400
APPY,20080603,237.12,240,233.76,239.04,98200
ARAY,20080603,9.14,9.55,9.14,9.53,820200
ARCC,20080603,12.49,12.49,12.05,12.17,1086000
