<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20110415,2.04,2.04,2.03,2.04,600
AAON,20110415,9.2533,9.283,9.1348,9.2593,47800
AAPL,20110415,47.6286,47.6629,46.6857,46.78,16208300
AAWW,20110415,64.82,65.21,63.85,65.11,205000
AAXJ,20110415,63.86,64.02,63.63,63.91,566800
ABAX,20110415,29.54,29.54,28.83,29.16,133500
ABCB,20110415,9.73,9.73,9.61,9.68,75100
ABCD,20110415,3.26,3.3,3.25,3.28,25100
ABCO,20110415,24.27,24.27,24.05,24.23,48700
ABIO,20110415,87.78,90.72,87.78,88.2,27500
ABMD,20110415,16,17.38,15.63,16.93,2374200
ABTL,20110415,6.7,7,6.25,6.75,213700
ACAD,20110415,1.74,1.8,1.73,1.77,122100
ACAS,20110415,9.58,9.75,9.47,9.74,2590100
ACAT,20110415,14.6,15,14.27,14.98,123500
ACET,20110415,7.61,7.8,7.59,7.8,86800
ACFC,20110415,9.71,9.71,9.7,9.71,600
ACGL,20110415,34.0433,34.0433,33.6867,33.9767,251000
ACHN,20110415,6.55,7.2,6.44,7.05,845900
ACIW,20110415,10.6767,10.7967,10.5333,10.6567,190300
ACLS,20110415,8.88,8.88,8.68,8.88,1163900
ACNB,20110415,15.75,16.06,15.75,15.95,1200
ACOR,20110415,27.65,29.21,26.66,29.15,5759400
ACPW,20110415,13.8,14.65,13.4,14.55,777900
ACRX,20110415,3.21,3.21,3.15,3.15,1800
ACTG,20110415,36.02,37.36,35.69,36.94,525600
ACTS,20110415,2.44,2.44,2.39,2.41,57700
ACUR,20110415,4.22,4.25,4.14,4.19,95300
ACWI,20110415,48.5,48.7,48.38,48.57,80400
ACWX,20110415,45.67,45.97,45.64,45.89,128200
ACXM,20110415,14.77,15.06,14.62,14.89,387600
ADBE,20110415,34.41,34.73,34.24,34.51,6120800
ADES,20110415,5.755,6.415,5.63,5.76,207200
ADI,20110415,37.7,38.17,37.23,38.16,2757500
ADP,20110415,45.698,45.9614,45.3643,45.7594,2605300
ADRA,20110415,27.86,27.86,27.86,27.86,300
ADRD,20110415,22.59,22.69,22.59,22.67,3600
ADRE,20110415,48.03,48.12,47.75,48.02,46000
ADRU,20110415,22.59,22.65,22.59,22.59,4400
ADSK,20110415,42.67,43.24,42.47,43.09,2237800
ADTN,20110415,40.61,41.28,40.24,40.83,1032300
ADUS,20110415,5.29,5.6,5.29,5.5,15700
AEGR,20110415,16.33,17.22,16.02,16.99,268900
AEHR,20110415,1.64,1.68,1.59,1.65,10700
AEIS,20110415,14.35,14.35,14.02,14.17,344600
AEPI,20110415,28.56,28.84,27.93,28.84,11400
AETI,20110415,3.15,3.15,3.09,3.15,2700
AEY,20110415,3.05,3.18,3.05,3.15,5300
AEZS,20110415,1110,1170,1104,1158,4225700
AFAM,20110415,36.02,36.61,35.71,36.35,93500
AFSI,20110415,9.3,9.38,9.275,9.325,116200
AGEN,20110415,0.91,0.93,0.9,0.92,223600
AGII,20110415,31.21,31.71,31.21,31.62,124900
AGNC,20110415,28.7,28.74,28.5,28.53,1917300
AGYS,20110415,5.03,5.11,4.96,5.1,95400
AHGP,20110415,49.85,50.7,49.12,50.33,85000
AHPI,20110415,4.24,4.24,4.24,4.24,0
AIMC,20110415,22.74,23.37,22.67,23.29,116600
AINV,20110415,11.56,11.71,11.5,11.7,953800
AIRM,20110415,22.7967,22.8333,22.22,22.32,56400
AIRT,20110415,9.44,9.48,9.26,9.42,1400
AIXG,20110415,41.41,41.55,41.13,41.39,191100
AKAM,20110415,37.44,38.12,36.86,38.09,5573700
AKRX,20110415,6.09,6.55,6.07,6.45,1249700
ALCO,20110415,25.69,26,25.55,26,11700
ALGN,20110415,21.48,22.32,21.36,22.17,713100
ALGT,20110415,40.25,41.01,38.95,40.84,463000
ALIM,20110415,8.15,8.21,7.83,7.88,73800
ALKS,20110415,13.65,14.02,13.56,14,672100
ALLT,20110415,14.2,14.52,14.17,14.49,142000
ALNY,20110415,9.51,9.63,9.4,9.62,128300
ALOG,20110415,57.05,58.12,56.79,57.72,50500
ALOT,20110415,7.65,7.7,7.65,7.7,2100
ALSK,20110415,10.18,10.34,10.18,10.29,325700
ALXN,20110415,50.52,50.74,50.055,50.645,624700
AMAG,20110415,17.59,17.62,16.65,16.89,203500
AMAT,20110415,14.86,14.9,14.62,14.72,19034100
AMCC,20110415,9.83,9.86,9.74,9.83,671800
AMCN,20110415,5,5.1,4.83,5.01,658200
AMD,20110415,8.2,8.28,8.08,8.27,12625100
AMED,20110415,33.6,34.56,33.6,34.56,314900
AMGN,20110415,55.05,55.99,54.94,55.51,8002600
AMKR,20110415,6.39,6.46,6.22,6.45,1147600
AMNB,20110415,23.32,23.85,23.32,23.45,13000
AMOT,20110415,7.04,7.12,7.02,7.11,8800
AMOV,20110415,28.965,29.07,28.84,29.02,15700
AMRB,20110415,6.4,6.4,6.39,6.39,1700
AMRI,20110415,4.17,4.37,4.16,4.36,55900
AMRN,20110415,8.52,8.82,8.46,8.77,2298700
AMRS,20110415,26.7,26.85,26.01,26.84,244400
AMSC,20110415,130.4,130.5,127.5,128.1,1379700
AMSF,20110415,22.15,22.27,21.98,22.06,56000
AMSG,20110415,26.15,26.28,25.97,26.23,100700
AMSWA,20110415,7.34,7.35,7.14,7.29,159700
AMTD,20110415,21.65,22.27,21.56,22.11,8072200
AMWD,20110415,18.83,19.64,18.79,19.61,23500
AMZN,20110415,180.85,181.78,179.02,180.01,4272100
ANAT,20110415,76.95,77.18,76.16,76.88,18100
ANCB,20110415,10.44,10.45,10.23,10.37,1100
ANCX,20110415,7.15,7.18,7.15,7.18,400
ANDE,20110415,31.6133,31.8533,31.26,31.8267,73800
ANGO,20110415,15.18,15.61,15.13,15.57,85800
ANIK,20110415,9.35,9.84,9.35,9.71,171800
ANSS,20110415,52.91,52.94,52.27,52.9,480800
ANTH,20110415,44.64,46.48,44.24,46.48,33400
AOSL,20110415,12.75,12.94,12.56,12.91,15900
APEI,20110415,41.89,42.19,41,42.09,111500
APOG,20110415,13.2,13.81,13.2,13.78,149300
APOL,20110415,40.03,40.39,39.8,40.1,1320100
APPY,20110415,32.16,35.04,32.16,34.08,96000
APRI,20110415,51,51.7,50,50.2,350200
ARAY,20110415,9.37,9.37,9.1,9.23,446800
ARCC,20110415,16.91,17.01,16.88,16.98,621900
ARCI,20110415,4.05,4.05,4.05,4.05,100
ARCW,20110415,1.136,1.136,1.136,1.136,0
AREX,20110415,27.61,27.89,27.35,27.73,128300
ARIA,20110415,7.84,8.07,7.75,8.03,1209400
ARII,20110415,23.37,23.81,23.1,23.77,43700
ARKR,20110415,15.96,15.99,15.57,15.99,12400
ARLP,20110415,37.255,37.7,36.65,37.615,357000
ARNA,20110415,1.29,1.31,1.26,1.29,4026500
AROW,20110415,23.7,23.81,23.5,23.69,96100
ARQL,20110415,7.12,7.36,7.09,7.29,200900
ARRS,20110415,12.41,12.76,12.41,12.62,984300
ARRY,20110415,3.04,3.1,3.02,3.05,263700
ARTNA,20110415,19.6,19.6,19.54,19.56,8500
ARTW,20110415,9.46,9.46,8.71,8.82,21800
ARTX,20110415,1.31,1.31,1.26,1.28,23500
ARWR,20110415,0.66,0.68,0.65,0.66,100000
ASCMA,20110415,45.27,45.73,44.86,45.37,63300
ASFI,20110415,8.28,8.47,8.16,8.47,32600
ASML,20110415,40.41,40.42,39.81,40.04,3202500
ASNA,20110415,16.285,16.64,16.19,16.565,497300
ASPS,20110415,30.75,31.11,30.71,31.07,67200
ASRV,20110415,2.25,2.3,2.23,2.25,12300
