<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20110901,1.92,1.97,1.89,1.93,2400
AAON,20110901,7.76,7.8845,7.4755,7.5955,87500
AAPL,20110901,55.1171,55.3343,54.3886,54.4329,12275800
AAWW,20110901,49.35,50.96,48.7,49.41,464100
AAXJ,20110901,56.36,56.73,55.75,55.75,153900
ABAX,20110901,25.12,25.73,24.78,25.13,162200
ABCB,20110901,9.23,9.3,8.75,8.75,54300
ABCD,20110901,3,3.04,2.97,2.99,70300
ABCO,20110901,31.005,31.805,29.385,30.025,95200
ABIO,20110901,45.78,48.72,45.78,47.46,23400
ABMD,20110901,12.42,12.61,12.08,12.29,161000
ABTL,20110901,4.7,4.7,4.6,4.7,58000
ACAD,20110901,1.39,1.41,1.34,1.36,122800
ACAS,20110901,8.71,8.8,8.33,8.36,3923600
ACAT,20110901,15.82,16.23,15.5,15.72,93500
ACET,20110901,5.32,5.44,5.1,5.1,88900
ACFC,20110901,2.45,2.9,2.45,2.78,23000
ACGL,20110901,33.96,34.1,33.56,33.94,874400
ACHN,20110901,6.16,6.25,5.99,6.11,539900
ACIW,20110901,10.0133,10.0733,9.6033,9.6833,247100
ACLS,20110901,5.52,5.6,5.28,5.28,474000
ACNB,20110901,14.03,14.03,14.03,14.03,0
ACOR,20110901,25.97,26.3,24.87,25.01,349500
ACPW,20110901,8.25,8.3,7.55,7.55,449400
ACRX,20110901,3.35,3.37,3.05,3.1,11000
ACTG,20110901,43.65,44.95,42.23,42.48,386800
ACTS,20110901,1.96,1.97,1.92,1.97,12100
ACUR,20110901,3.05,3.14,2.94,2.95,68700
ACWI,20110901,43.7,44.02,43.31,43.38,582500
ACWX,20110901,39.94,40.34,39.71,39.75,241300
ACXM,20110901,11.03,11.17,10.52,10.52,670000
ADBE,20110901,25.35,25.43,24.69,24.77,4679300
ADES,20110901,7.5,7.7,7.425,7.595,49600
ADI,20110901,33.1,33.58,32.78,32.84,4369800
ADP,20110901,44.1,44.4161,43.5295,43.5996,2902700
ADRA,20110901,25.1,25.1,25.07,25.07,1200
ADRD,20110901,19.81,19.88,19.71,19.72,7900
ADRE,20110901,42.56,42.73,42.36,42.39,84100
ADRU,20110901,19.31,19.31,19.31,19.31,0
ADSK,20110901,28.46,28.53,27.04,27.23,3794300
ADTN,20110901,31.2,31.67,30.4,30.62,1268400
ADUS,20110901,5,5.19,4.87,4.99,25600
AEGR,20110901,14.01,15.24,14.01,14.65,47000
AEHR,20110901,1.13,1.25,1.13,1.18,1400
AEIS,20110901,10.17,10.17,9.53,9.57,428800
AEPI,20110901,27.04,27.3,26.34,26.42,17000
AETI,20110901,3.64,3.67,3.62,3.66,13100
AEY,20110901,2.26,2.4,2.26,2.3,1600
AEZS,20110901,1212,1212,1170,1182,697800
AFAM,20110901,19.68,19.98,18.88,19.32,89100
AFSI,20110901,12.08,12.26,11.73,11.785,245300
AGEN,20110901,0.52,0.53,0.5,0.52,435200
AGII,20110901,27.48,27.67,26.78,26.83,75500
AGNC,20110901,28.47,28.49,27.51,27.68,12747600
AGYS,20110901,9.05,9.2,8.65,8.69,205000
AHGP,20110901,47.56,48.84,47.47,48.57,100100
AHPI,20110901,3.56,3.69,3.49,3.5,3900
AIMC,20110901,15.48,15.79,14.56,14.78,245200
AINV,20110901,9.04,9.48,9,9.03,2926600
AIRM,20110901,22.1567,22.99,21.8533,21.8633,81400
AIRT,20110901,7.93,7.95,7.91,7.91,1100
AIXG,20110901,21.82,22.12,21.42,21.52,339600
AKAM,20110901,22.05,22.28,21.41,21.46,2999800
AKRX,20110901,8,8.39,7.97,8.18,1501900
ALCO,20110901,21.1,21.33,20.55,20.55,6300
ALGN,20110901,19.15,19.35,18.71,18.85,446300
ALGT,20110901,46.6,47,45.47,45.76,163100
ALIM,20110901,7.22,7.22,6.96,7.05,71900
ALKS,20110901,17.35,17.7,16.69,16.97,1104500
ALLT,20110901,12.94,12.98,12.08,12.17,129800
ALNY,20110901,7,7,6.72,6.8,252900
ALOG,20110901,49.43,50.41,48.08,48.32,87700
ALOT,20110901,7.32,7.45,7.32,7.45,400
ALSK,20110901,7.6,7.76,7.47,7.56,799700
ALXN,20110901,57.66,57.77,55.92,56.63,993500
AMAG,20110901,14.13,14.28,13.84,13.91,119300
AMAT,20110901,11.38,11.43,11.06,11.06,12295300
