<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20091116,1.2,1.34,1.2,1.34,10500
AAON,20091116,5.9407,6.1037,5.9289,6.08,94300
AAPL,20091116,29.3543,29.7143,29.2871,29.5186,17328700
AAWW,20091116,28.77,29.94,28.62,29.84,518400
AAXJ,20091116,56.33,56.89,56,56.81,347800
ABAX,20091116,22.89,23.98,22.85,23.81,102900
ABCB,20091116,5.95,6.1,5.95,6.1,50100
ABCO,20091116,13.135,13.37,13,13.315,48800
ABIO,20091116,109.2,110.04,102.06,108.78,24900
ABMD,20091116,9,9.12,8.94,9.01,166400
ABTL,20091116,4.05,4.15,4,4,25000
ACAD,20091116,1.43,1.47,1.4,1.45,258000
ACAS,20091116,2.87,2.93,2.85,2.89,3739600
ACAT,20091116,7.04,7.15,7,7.08,8300
ACET,20091116,5.15,5.35,5.1,5.33,169000
ACFC,20091116,1.32,1.32,1.28,1.28,1400
ACGL,20091116,23.2733,23.63,23.2733,23.5667,460700
ACHN,20091116,2,2,1.91,1.94,40800
ACIW,20091116,5.7767,6.02,5.7767,5.9767,102800
ACLS,20091116,4.4,4.68,4.36,4.64,1200200
ACOR,20091116,23.6,24.02,23.58,23.9,477900
ACPW,20091116,5.4,5.6,5.25,5.35,177200
ACTG,20091116,8.25,8.39,7.96,8,120200
ACTS,20091116,2.42,2.43,2.36,2.4,84400
ACUR,20091116,4.18,4.5,4.07,4.5,16200
ACWI,20091116,42.78,43.2,42.68,43,122200
ACWX,20091116,41.9,42.22,41.7,41.99,66100
ACXM,20091116,12.15,12.67,12.09,12.49,573200
ADBE,20091116,36.51,37.15,36.11,36.81,5263100
ADES,20091116,1.25,1.25,1.14,1.16,52300
ADI,20091116,27.54,28.34,27.51,28.18,3369800
ADP,20091116,38.2264,38.6305,38.1827,38.5778,3555500
ADRA,20091116,25.29,25.7,25.29,25.54,47500
ADRD,20091116,22.15,22.45,22.15,22.28,7200
ADRE,20091116,44.66,45.25,44.55,45,246000
ADRU,20091116,22.29,22.44,22.29,22.38,1900
ADSK,20091116,27.36,27.66,27.24,27.44,4144500
ADTN,20091116,23.5,23.75,23.17,23.44,1438500
ADUS,20091116,8.21,8.22,7.96,8.02,33700
AEHR,20091116,1.44,1.5,1.37,1.47,26900
AEIS,20091116,12.13,12.7,12.1,12.6,176200
AEPI,20091116,37.72,39.9,37.72,39.21,60800
AETI,20091116,2.3,2.44,2.3,2.42,2600
