<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAL,20140114,28.75,29.04,28.71,28.87,10601500
AAME,20140114,4.02,4.06,4.02,4.05,7800
AAOI,20140114,13.72,14.13,13.59,13.88,116600
AAON,20140114,20.7667,21.08,20.5067,20.9733,135500
AAPL,20140114,76.8886,78.1043,76.8086,78.0557,11962000
AAWW,20140114,43.05,43.64,42.55,43.36,201900
AAXJ,20140114,58.33,58.51,57.94,58.43,213000
ABAX,20140114,42.66,43.65,42.61,43.23,98400
ABCB,20140114,20.35,20.78,20.35,20.64,145000
ABCD,20140114,2.27,2.28,1.98,2.09,107600
ABCO,20140114,59.94,61.74,59.39,61.49,205200
ABIO,20140114,14.56,15.33,13.65,14.98,2438700
ABMD,20140114,29.4,29.74,29.25,29.55,192700
ABTL,20140114,15.02,16.6,14.32,16.45,697800
ACAD,20140114,23.38,24.4,23.19,24.31,1221800
ACAS,20140114,15.85,15.97,15.83,15.95,1164100
ACAT,20140114,56.67,56.89,55.95,56.57,140100
ACET,20140114,22.99,23.25,22.77,23.24,343400
ACFC,20140114,4.21,4.3,4.2,4.26,14600
ACGL,20140114,55.2,55.6,55.19,55.47,258500
ACHC,20140114,51.68,52.33,51.5,52.21,288000
ACHN,20140114,3.67,3.77,3.61,3.69,1252800
ACIW,20140114,20.9133,21.2367,20.77,21.21,192400
ACLS,20140114,9.24,9.4,9.12,9.4,547600
ACNB,20140114,18.54,19.12,18.34,18.81,3600
ACOR,20140114,29.84,30.43,29.65,30.35,514800
ACPW,20140114,3.51,3.55,3.46,3.49,77800
ACRX,20140114,12.26,12.85,12.26,12.77,464000
ACST,20140114,13,13.2,12.5,13.2,407100
ACTG,20140114,14.11,14.27,13.92,14.07,572300
ACTS,20140114,2.84,2.9,2.83,2.9,25400
ACUR,20140114,1.71,1.77,1.71,1.77,151400
ACWI,20140114,56.79,57.17,56.65,57.14,1177400
ACWX,20140114,45.91,46.05,45.69,46.01,186600
ACXM,20140114,35.56,35.97,35.18,35.73,414400
ADBE,20140114,58.68,60.53,58.63,60.37,4180000
ADES,20140114,26.07,26.47,25.765,26.25,47200
ADHD,20140114,20.86,21.38,20.3,21.36,119600
ADI,20140114,48.93,50.02,48.89,49.71,2879900
ADMP,20140114,6.41,6.67,6.41,6.55,61600
ADP,20140114,69.6313,70.2635,69.3063,70.1932,1607000
ADRA,20140114,28.83,29.11,28.69,29.11,1200
ADRD,20140114,24.86,24.99,24.86,24.96,3400
ADRE,20140114,35.52,35.75,35.51,35.75,8100
ADRU,20140114,24.77,24.89,24.77,24.88,2100
ADSK,20140114,51.65,52.74,51.29,52.64,2876400
ADTN,20140114,25.31,25.82,25.13,25.65,926600
ADUS,20140114,24.22,25.46,23.77,25.26,141700
ADXS,20140114,4.67,4.82,4.48,4.78,159700
ADXSW,20140114,2.49,2.49,1.73,2,66200
AEGN,20140114,21.08,21.32,20.91,21.25,219300
AEGR,20140114,60.34,61.29,58.79,60.42,1282900
AEHR,20140114,3.01,3.01,2.64,2.79,25800
AEIS,20140114,23.78,25.17,23.73,24.9,370200
AEPI,20140114,50.55,53.13,50.54,52.54,110100
AERI,20140114,19.31,21.27,19.31,20.48,125000
AETI,20140114,9.59,9.77,9.59,9.7,50600
AEY,20140114,3,3,2.93,2.93,6700
AEZS,20140114,126,129,121,127,2571600
AFAM,20140114,32.88,33.38,32.45,33.27,54400
AFH,20140114,13.5,13.5,12.98,13.36,20600
AFSI,20140114,16.01,17.26,15.25,16.855,2208600
AGEN,20140114,3.01,3.1,2.95,3.02,351000
AGII,20140114,46.51,46.96,46.13,46.73,101700
AGIIL,20140114,21,21.4,21,21.2,26200
AGIO,20140114,30,35.91,30,35.58,383400
AGNC,20140114,20.44,20.45,20.13,20.16,3291300
AGNCP,20140114,25.38,25.42,25.32,25.34,11900
AGND,20140114,49.62,49.62,49.62,49.62,0
AGYS,20140114,14.6,14.79,14.55,14.68,60900
AGZD,20140114,50.1,50.1,50.02,50.02,4100
AHGP,20140114,55.2,56.09,54.84,55.71,31300
AHPI,20140114,2.42,2.43,2.42,2.43,2700
AIMC,20140114,33.09,34.22,32.82,33.92,265100
AINV,20140114,8.59,8.69,8.58,8.66,1169900
AIQ,20140114,27.33,27.49,27.11,27.35,17100
