<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20071009,2.68,2.75,2.68,2.68,1500
AAON,20071009,6.1037,6.2074,5.9822,6.16,78300
AAPL,20071009,24.3143,24.4443,23.8114,23.98,39494400
AAWW,20071009,53.91,54.39,53.41,54.27,82800
ABAX,20071009,24.86,25.72,24.86,25.64,185200
ABCB,20071009,18.62,18.9,18.32,18.76,32100
ABCO,20071009,31.14,31.375,30.745,31.295,63000
ABMD,20071009,13.48,13.48,13,13.3,146100
ABTL,20071009,16.1,16.45,15.9,16.05,39200
ACAD,20071009,15.09,16.38,15.08,15.95,709500
ACAS,20071009,44.88,45.52,44.46,45.52,1529500
ACAT,20071009,17.8,17.95,17.71,17.79,58100
ACET,20071009,9.36,9.39,9.25,9.36,30800
ACFC,20071009,14.53,14.53,14.53,14.53,0
ACGL,20071009,25.3767,25.55,25.3233,25.55,270800
ACHN,20071009,5.59,5.6,5.45,5.45,14700
ACIW,20071009,8.17,8.38,8.0733,8.3667,455500
ACLS,20071009,19.84,20.12,19.52,19.96,593600
ACOR,20071009,21.42,21.73,21.13,21.41,176300
ACPW,20071009,9.4,9.45,8.85,8.85,92200
ACTG,20071009,15.98,16.25,15.81,16.2,218000
ACTS,20071009,5.7,5.7,5.23,5.28,1088700
ACXM,20071009,15.56,15.57,15.39,15.45,549200
ADBE,20071009,45,45.35,44.41,44.97,7259200
ADES,20071009,6.24,6.74,6.155,6.555,25800
ADI,20071009,36.71,36.83,36.33,36.73,3565500
ADP,20071009,42.1422,42.4496,42.0282,42.4056,1283100
ADRA,20071009,37.05,37.8,37.05,37.48,17200
ADRD,20071009,32.5,33.27,32.5,33.27,26300
ADRE,20071009,56.04,56.21,55.34,56.21,226000
ADRU,20071009,34.37,34.44,34.13,34.44,8600
ADSK,20071009,50.76,51.18,50.47,50.75,2161700
ADTN,20071009,23.4,23.42,23.09,23.19,346400
AEHR,20071009,7.52,7.55,7.43,7.5,20900
AEIS,20071009,16.84,16.92,16.34,16.57,359900
AEPI,20071009,39.8,40.2,39.57,39.8,128600
AETI,20071009,7.16,7.3,7.15,7.25,1800
AEY,20071009,7.53,7.96,7.53,7.93,55300
AEZS,20071009,1398,1428,1374,1416,45400
AFAM,20071009,19.7,19.78,19.07,19.29,13900
AFSI,20071009,8.55,8.55,8.11,8.45,260200
AGEN,20071009,2.77,2.8,2.64,2.69,145800
AGII,20071009,44.91,45.15,44.57,44.85,74200
AGYS,20071009,18.04,18.09,17.51,17.96,195500
AHGP,20071009,23.82,25.69,23.82,25.47,27500
AHPI,20071009,6.56,6.56,6.51,6.51,800
