<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20090420,0.74,0.75,0.72,0.72,10900
AAON,20090420,5.0726,5.2503,4.797,4.9245,91200
AAPL,20090420,17.3886,17.57,17.0229,17.2143,16666200
AAWW,20090420,23.37,23.38,20.73,20.93,237000
AAXJ,20090420,37.21,37.21,36.13,36.32,71100
ABAX,20090420,15,15.23,14.39,15.04,279200
ABCB,20090420,7.84,7.84,6.07,6.28,38500
ABCO,20090420,9.07,9.16,8.695,8.695,60300
ABIO,20090420,238.14,238.14,221.76,231,7800
ABMD,20090420,5.61,5.63,5.06,5.25,326700
ABTL,20090420,1.7,2.25,1.65,2.25,3870100
ACAD,20090420,1.05,1.05,1,1,102900
ACAS,20090420,2.71,2.72,2.31,2.31,5403700
ACAT,20090420,4,4.23,3.61,3.61,73000
ACET,20090420,6.7,6.79,6.43,6.53,105500
ACFC,20090420,2.75,3.22,2.53,2.91,2300
ACGL,20090420,18.1667,18.3767,17.5833,17.5933,932400
ACHN,20090420,1.62,1.62,1.41,1.59,20700
ACIW,20090420,6.3933,6.41,6.0967,6.16,271200
ACLS,20090420,1.8,1.88,1.72,1.72,497100
ACOR,20090420,18.42,19.03,18.09,18.15,389300
ACPW,20090420,3.75,4,3.6,3.9,172200
ACTG,20090420,4.19,4.2,4.09,4.11,55000
ACTS,20090420,1.7,1.71,1.69,1.69,93600
ACUR,20090420,6.38,6.4,6.23,6.23,11000
ACWI,20090420,30.61,30.69,30.02,30.04,93300
ACWX,20090420,28.74,28.82,28.2,28.24,71300
ACXM,20090420,8.95,9.1,8.53,8.68,835800
ADBE,20090420,24.43,24.43,23.33,23.46,6963500
ADES,20090420,1.475,1.565,1.475,1.55,13600
ADI,20090420,21.06,21.27,20.37,20.68,4485300
ADP,20090420,31.7297,31.8877,31.0712,31.1676,3438700
ADRA,20090420,19.66,21.52,19.39,19.43,60100
ADRD,20090420,15.68,15.68,15.19,15.21,16700
ADRE,20090420,29.98,29.98,29.1,29.13,169600
ADRU,20090420,15.11,15.11,14.43,14.6,800
ADSK,20090420,17.96,18.25,17.49,17.54,3539500
ADTN,20090420,20.52,20.71,19.67,19.8,1012900
AEHR,20090420,0.9,0.9,0.83,0.86,30800
AEIS,20090420,8.98,9.02,8.48,8.52,175100
AEPI,20090420,17.57,17.74,16.96,17.13,24100
AETI,20090420,1.98,2.31,1.98,2.29,1000
AEY,20090420,1.73,1.73,1.64,1.64,1100
AEZS,20090420,744,744,720,732,27900
AFAM,20090420,22.62,22.87,21.19,21.56,358200
AFSI,20090420,5.1,5.1,4.9,4.905,295700
AGEN,20090420,0.69,0.72,0.67,0.67,298100
AGII,20090420,28.39,29.42,27.42,27.44,248800
AGNC,20090420,17.16,17.43,17.05,17.11,118400
AGYS,20090420,6.6,6.72,6.12,6.33,95400
AHGP,20090420,16.33,16.58,15.8,16.58,75600
AHPI,20090420,3.15,3.15,3.1,3.1,1300
AIMC,20090420,5.15,5.25,4.56,4.57,440600
AINV,20090420,5.04,5.25,4.6,4.6,1536600
AIRM,20090420,6.4633,6.5633,6.3,6.42,119700
AIRT,20090420,6.55,6.55,6.38,6.45,11000
AIXG,20090420,6.42,6.44,6.17,6.17,29100
AKAM,20090420,20.02,20.23,19.26,19.39,3495800
AKRX,20090420,1.07,1.07,0.92,0.93,311800
ALCO,20090420,27.3,27.3,24.96,24.96,14500
ALGN,20090420,9.78,9.97,9.43,9.7,698800
ALGT,20090420,53.61,55,51.05,54.7,755800
ALKS,20090420,7.99,8.11,7.58,7.68,1172200
ALLT,20090420,1.7,1.7,1.68,1.7,16200
ALNY,20090420,18.43,18.7,17.5,17.53,265800
ALOG,20090420,34.15,34.83,32.73,33.35,94500
ALOT,20090420,5.1,5.1,5.1,5.1,100
ALSK,20090420,6.36,6.44,6.15,6.15,213300
ALXN,20090420,17.2,17.635,17.115,17.15,934400
AMAG,20090420,40.55,42.18,40.55,41.36,322900
AMAT,20090420,11.67,11.75,11.05,11.13,21150700
AMCC,20090420,5.14,5.17,4.82,4.91,394800
AMCN,20090420,5,5,4.73,5,50300
AMD,20090420,3.43,3.45,3.26,3.31,10503300
AMED,20090420,30.29,30.47,28.32,28.71,677500
AMGN,20090420,46.62,46.92,45.18,45.74,10157800
AMKR,20090420,4.05,4.1,3.68,3.7,2386400
AMNB,20090420,16.2,16.29,15.59,16.05,2000
AMOT,20090420,1.79,1.79,1.68,1.68,8600
AMOV,20090420,15.375,15.375,14.68,14.68,12800
AMPH,20090420,19.83,19.9,19.22,19.35,13600
AMRB,20090420,11.3,11.79,10.08,10.66,14000
AMRI,20090420,9.49,9.73,9.01,9.24,113000
AMRN,20090420,1.6,1.6,1.5,1.55,17600
AMSC,20090420,210,227,200.6,215.5,2111600
AMSF,20090420,15.94,16.5,15.08,15.13,98200
AMSG,20090420,17.93,18.21,17.47,17.63,111700
AMSWA,20090420,5.53,5.97,5.26,5.31,58600
AMTD,20090420,16.32,16.34,15.1,15.15,5393100
AMWD,20090420,18.48,18.84,17.49,17.63,47900
AMZN,20090420,78.44,79.79,76.83,77.57,8690800
ANAT,20090420,63.03,64.08,61.05,61.06,131200
ANCX,20090420,4.93,5.22,4.76,5.01,1300
ANDE,20090420,9.2867,9.4067,8.8267,8.9733,188500
ANGO,20090420,11.91,12.15,11.76,11.86,164300
ANIK,20090420,4.95,4.96,4.71,4.71,1600
ANSS,20090420,25.63,26.2,25.63,25.79,481700
APEI,20090420,39.56,40.24,38.3,38.38,178700
APOG,20090420,14.16,14.16,12.43,12.49,561400
APOL,20090420,66.05,66.55,64.94,65.77,2831800
APPY,20090420,81.12,83.52,76.8,78.72,292700
ARAY,20090420,5.96,5.97,5.45,5.53,357100
ARCC,20090420,5.41,5.63,5.01,5.08,890000
ARCI,20090420,2.01,2.12,2.01,2.04,9900
ARCW,20090420,1.096,1.096,1.088,1.092,17300
AREX,20090420,6.55,6.55,6.31,6.35,54600
ARIA,20090420,1.42,1.51,1.35,1.45,666400
ARII,20090420,8.06,8.07,7.52,7.97,251700
ARKR,20090420,9.99,9.99,9.67,9.8,300
ARLP,20090420,15.49,15.74,15.325,15.74,159500
ARNA,20090420,2.56,2.57,2.35,2.36,2415200
AROW,20090420,26.46,26.46,25.25,25.25,11300
ARQL,20090420,4.37,4.49,4.23,4.25,201400
ARRS,20090420,9.57,9.57,9.16,9.27,1765200
ARRY,20090420,3,3,2.65,2.67,180500
ARTNA,20090420,14.59,14.59,14.3,14.3,3200
ARTW,20090420,3.75,3.9,3.75,3.9,15900
ARTX,20090420,0.77,0.77,0.67,0.68,35600
ARWR,20090420,0.57,0.58,0.5,0.5,111100
ASCMA,20090420,25.45,25.57,24.66,24.68,29200
