<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20091006,1,1.17,1,1.15,114716
AAON,20091006,5.6415,6.1185,5.5378,5.6207,169345
AAPL,20091006,26.82,27.1443,26.7571,27.1443,21610100
AAWW,20091006,29.15,31.91,29.15,31.29,401668
AAXJ,20091006,51.74,53.25,51.43,52.9,447253
ABAX,20091006,25.86,27.23,25.79,26.98,343802
ABCB,20091006,7.11,7.59,6.91,7.17,26035
ABCO,20091006,12.96,13.09,12.595,13.085,98168
ABIO,20091006,139.44,140.28,134.4,136.92,28500
ABMD,20091006,9.94,10.3,9.68,10.1,759367
ABTL,20091006,3.25,3.3,3.05,3.2,41507
ACAD,20091006,1.88,2.08,1.81,1.9,9439400
ACAS,20091006,2.76,2.89,2.72,2.83,7181000
ACAT,20091006,6.5,6.94,6.31,6.86,25720
ACET,20091006,6.52,6.63,6.49,6.56,200459
ACFC,20091006,1.91,1.95,1.87,1.88,3442
ACGL,20091006,22.51,23.0233,22.19,23.0233,868227
ACHN,20091006,1.53,1.7,1.48,1.7,58845
ACIW,20091006,4.8467,4.9433,4.8033,4.9233,133200
ACLS,20091006,5.44,5.92,4.6,4.96,4589709
ACOR,20091006,22.91,23.21,22.57,22.92,1046890
ACPW,20091006,4.05,4.7,3.8,4.25,703000
ACTG,20091006,7.84,8.07,7.69,8.04,315455
ACTS,20091006,2.61,2.71,2.57,2.69,141485
ACUR,20091006,4.8,4.88,4.29,4.34,41516
ACWI,20091006,39.64,40.94,39.47,39.47,893840
ACWX,20091006,38.4,39.91,38.4,39.59,71632
ACXM,20091006,9.14,9.49,9.08,9.47,904213
ADBE,20091006,32.79,33.75,32.63,33.51,7117500
ADES,20091006,1.68,1.745,1.635,1.745,3850
ADI,20091006,26.55,27.05,26.43,26.98,4347900
ADP,20091006,33.9685,34.2756,33.8104,34.0562,3710600
ADRA,20091006,23.67,24.52,23.63,24.52,17708
ADRD,20091006,20.38,21.2,20.36,21.02,18737
ADRE,20091006,40.46,42.12,40.36,41.72,250528
ADRU,20091006,20.39,21.11,20.39,21.03,5423
ADSK,20091006,22.65,23.85,22.27,23.75,7329995
ADTN,20091006,23.57,23.93,23.35,23.93,1074672
AEHR,20091006,1.19,1.28,1.11,1.12,102949
AEIS,20091006,13.16,14,12.92,13.91,1042212
AEPI,20091006,36.55,39.87,36.29,39.56,77218
AETI,20091006,2.57,2.87,2.19,2.47,35684
AEY,20091006,2.15,2.17,2.15,2.17,2225
AEZS,20091006,720,768,708,726,485593
AFAM,20091006,29.32,30.96,29.23,30.96,312984
AFSI,20091006,5.695,5.88,5.625,5.84,390437
AGEN,20091006,2.05,2.07,2,2.01,2959968
AGII,20091006,33.95,34.35,33.46,34.3,370847
AGNC,20091006,27.32,28.96,27.32,28.18,823865
AGYS,20091006,6.35,6.97,6.18,6.88,106825
AHGP,20091006,19.51,21.19,19.51,21.15,67610
AHPI,20091006,4.95,5.25,4.95,5.15,14212
AIMC,20091006,10.33,10.82,10.01,10.73,198305
AINV,20091006,9.19,9.75,9.09,9.65,2484702
AIRM,20091006,10.68,11.06,10.55,11.0033,98708
AIRT,20091006,9.94,10.2,9.94,10.2,29293
AIXG,20091006,28.34,29.06,28.27,28.82,262800
AKAM,20091006,18.84,19.44,18.8,19.37,7063409
AKRX,20091006,1.27,1.31,1.22,1.26,857207
ALCO,20091006,27.56,29.99,27.56,29.05,61766
ALGN,20091006,15.17,16.42,15.17,16.29,1824595
ALGT,20091006,35.76,37.3,34.88,36.56,1137153
ALKS,20091006,8.85,9.25,8.67,8.99,826422
ALLT,20091006,3.79,3.9,3.68,3.7,74895
ALNY,20091006,21.73,21.89,21.08,21.7,221242
ALOG,20091006,36.98,37.98,36.39,37.22,121755
ALOT,20091006,7.28,7.28,6.27,7.15,76938
ALSK,20091006,8.73,8.93,8.7,8.8,599489
ALXN,20091006,22.215,22.435,21.54,22.15,1041248
AMAG,20091006,40.4,40.5,38.8,39.3,1672065
AMAT,20091006,12.92,13.26,12.92,13.15,19366100
AMCC,20091006,9.51,9.86,9.32,9.57,1137556
AMCN,20091006,6.99,7.29,6.89,7.09,101700
AMD,20091006,5.67,5.78,5.53,5.64,21915800
AMED,20091006,41.89,43.28,41.55,42.88,534424
AMGN,20091006,58.28,59.37,58.17,58.86,5389100
AMKR,20091006,6.36,6.98,6.36,6.85,3939374
AMNB,20091006,21.96,22.81,21.75,22.76,17142
AMOT,20091006,2.39,2.5,2.22,2.48,4965
AMOV,20091006,21.75,22.75,21.75,22.65,5438
AMPH,20091006,22.88,24.14,22.59,23.31,53097
AMRB,20091006,7.65,7.65,7.21,7.25,9181
AMRI,20091006,8.6,9.03,8.56,9.03,152586
AMRN,20091006,1.5,1.85,1.5,1.68,59067
AMSC,20091006,308,317.8,303.2,314.3,1510620
AMSF,20091006,16.9,17.3,16.54,17.11,171942
AMSG,20091006,20.96,21.59,20.41,21.49,220638
AMSWA,20091006,6.12,6.43,6.12,6.4,77249
AMTD,20091006,19.41,19.94,19.3,19.82,5178267
AMWD,20091006,19.72,19.72,19.01,19.39,66147
AMZN,20091006,89.33,91.08,88.4,90.91,6964100
ANAT,20091006,80.61,86.58,80.51,86.21,75880
ANCX,20091006,6.22,6.45,6.21,6.26,4863
ANDE,20091006,22.6667,23.3933,22.5067,23.26,301817
ANGO,20091006,13.86,14.95,13.53,14.14,457261
ANIK,20091006,6.44,6.49,6.27,6.36,40344
ANSS,20091006,37.59,39.13,37.39,39.03,781858
APEI,20091006,34.88,34.88,34.11,34.6,267248
APOG,20091006,14.41,14.89,14.03,14.75,468955
APOL,20091006,70.94,72.6,70.15,71.39,3250832
APPY,20091006,96,103.68,94.56,103.68,161500
ARAY,20091006,6.45,6.69,6.36,6.69,346326
ARCC,20091006,10.7,11.17,10.4,11.17,1200874
ARCI,20091006,2.19,2.3,2.1,2.28,64702
ARCW,20091006,0.968,0.968,0.948,0.948,600
AREX,20091006,8.69,9.35,8.55,9.34,80443
ARIA,20091006,2.1,2.13,2.04,2.09,1481200
ARII,20091006,10.17,10.69,10,10.45,58470
ARKR,20091006,17.5,17.5,16.3,16.33,24767
ARLP,20091006,17.545,18.345,17.325,18.19,155130
ARNA,20091006,4.09,4.24,4.05,4.23,3582500
AROW,20091006,26.29,27.77,26.11,27.29,27174
ARQL,20091006,4.35,4.48,4.26,4.32,461767
ARRS,20091006,12.42,12.84,11.39,11.69,7973638
ARRY,20091006,2.41,2.53,2.39,2.41,500902
ARTNA,20091006,16.8,17.27,16.61,17.27,30079
ARTW,20091006,5.22,5.24,4.91,5.17,4447
ARTX,20091006,1.85,1.99,1.78,1.84,87365
ARWR,20091006,0.69,0.69,0.61,0.61,368858
ASCMA,20091006,24.67,25.47,24.4,24.99,101033
ASFI,20091006,7.41,7.8,7.1,7.39,52115
ASML,20091006,29.35,30.03,29.3,29.92,2651200
ASPS,20091006,14.73,14.74,12.4,14.55,162634
ASRV,20091006,1.86,1.92,1.85,1.92,39160
ASRVP,20091006,19.32,19.32,19.32,19.32,0
ASTC,20091006,2.04,2.27,1.92,2.05,664778
ASTE,20091006,24.89,25.56,24.25,25.23,260679
ASUR,20091006,0.2133,0.2533,0.2067,0.2467,581099
ASYS,20091006,5.19,5.35,5.02,5.27,11505
ATAI,20091006,5.94,6.1,5.75,6.05,20298
ATAX,20091006,5.57,5.61,5.05,5.05,188100
ATEC,20091006,55.68,56.88,54.36,56.28,139848
ATHN,20091006,37.33,38.92,36.76,38.82,804400
ATHX,20091006,1.14,1.21,1.13,1.16,23565
ATLO,20091006,24.12,24.82,23.11,23.74,13425
ATNI,20091006,50.28,52.22,50.12,52,62171
ATRC,20091006,4.65,5.3,4.19,4.46,171221
ATRI,20091006,138.57,140,137.12,139.17,13970
ATRO,20091006,7.575,7.975,7.475,7.975,29152
ATSG,20091006,3.07,3.34,3.06,3.18,607301
ATVI,20091006,12.06,12.28,11.84,12.11,23072768
AUBN,20091006,24.52,25.3,24.3,25.04,3505
AUDC,20091006,2.29,2.5,2.22,2.27,147501
AVAV,20091006,27.26,28.5,26.75,28.16,453161
AVGO,20091006,16.1,17.2,16,16.47,650893
AVID,20091006,13.67,14.24,13.47,14.23,208772
