<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20071106,2.28,2.32,2.1,2.27,1500
AAON,20071106,4.9007,5.1733,4.8919,5.1615,53000
AAPL,20071106,26.7214,27.4286,26.4671,27.3986,34097300
AAWW,20071106,57.53,58.68,56.77,57.39,82900
ABAX,20071106,29.34,31.72,28.72,31.72,586000
ABCB,20071106,15.01,15.25,14.41,14.88,70200
ABCO,20071106,31.915,32.825,31.725,32.75,199600
ABMD,20071106,13.01,13.32,12.7,13.27,172800
ABTL,20071106,11.15,12,10.75,11.2,74600
ACAD,20071106,13.8,14.38,12.75,13.32,1516800
ACAS,20071106,41.56,41.87,40.92,41.6,1841800
ACAT,20071106,13.38,13.52,12.71,13.27,80000
ACET,20071106,7.95,8.87,7.95,8.78,33500
ACFC,20071106,13.3,13.35,13.25,13.29,3500
ACGL,20071106,23.4633,23.6467,22.9267,23.2833,400300
ACHN,20071106,4.92,5.06,4.9,4.93,15200
ACIW,20071106,7.3967,7.5,7.2867,7.4367,358800
ACLS,20071106,16.24,17.04,16.12,16.92,1046900
ACOR,20071106,20.63,20.68,19.72,20.44,191600
ACPW,20071106,9.75,9.9,9.7,9.85,131000
ACTG,20071106,15.85,16.19,15.53,16.05,188200
ACTS,20071106,5,5.09,4.94,4.95,448400
ACXM,20071106,12.86,12.97,12.67,12.89,902100
ADBE,20071106,47.8,48.27,47.1,47.63,5025000
ADES,20071106,5.38,5.57,5.25,5.365,27300
ADI,20071106,33.51,33.8,33.3,33.7,2708900
ADP,20071106,43.1871,43.5119,42.8447,43.5119,2440600
ADRA,20071106,36.56,36.9,35.7,36.89,21100
ADRD,20071106,33.57,33.75,33.41,33.67,18100
ADRE,20071106,56.41,57.29,56,57.29,284100
ADRU,20071106,35,35.11,34.81,35.11,5600
ADSK,20071106,49.68,49.73,48.65,49.71,2448600
ADTN,20071106,22.76,22.86,22.12,22.77,466400
AEHR,20071106,6.7,6.8,6.57,6.61,1600
AEIS,20071106,16.74,16.74,16.15,16.58,856100
AEPI,20071106,38.05,38.61,37.38,37.65,42700
AETI,20071106,6.21,6.66,6.08,6.66,3000
AEY,20071106,7.2,7.31,6.51,6.67,241100
AEZS,20071106,1188,1206,1170,1170,37500
AFAM,20071106,20.58,21,19.4,20.25,57600
AFSI,20071106,6.77,6.77,6.515,6.755,228500
AGEN,20071106,2.33,2.5,2.33,2.43,129100
AGII,20071106,40.83,41.25,40.34,41.18,85300
AGYS,20071106,15.44,15.91,14.41,15.19,348800
AHGP,20071106,24.43,25.45,24.43,24.47,18600
AHPI,20071106,6.65,6.65,6.65,6.65,200
AIMC,20071106,16.49,17.49,16.49,16.93,155700
AINV,20071106,19.64,20.47,19.63,20.42,1224900
AIRM,20071106,17.86,18.1233,17.6067,17.9933,67700
AIRT,20071106,9.84,10.01,9.84,9.97,4300
AIXG,20071106,13.12,14.8,13.04,14.49,669100
AKAM,20071106,38.31,39.82,38.22,39.7,3892600
AKRX,20071106,7.08,7.18,6.91,7.12,270500
ALCO,20071106,42.83,44.33,42.83,44.33,9000
ALGN,20071106,19.12,19.45,18.96,19.34,1133500
ALGT,20071106,34.65,36.34,33.15,34.49,268500
ALKS,20071106,14.03,14.35,13.84,14.31,1270100
ALLT,20071106,6.08,6.12,5.91,6.11,57600
ALNY,20071106,29.62,31,29.54,30.95,306600
ALOG,20071106,53,53,50.17,51.78,77200
ALOT,20071106,9.82,9.98,9.78,9.86,2800
ALSK,20071106,15.16,15.5,15.13,15.24,277900
ALXN,20071106,37.93,38.495,37.755,38.445,524200
AMAG,20071106,63.42,63.53,61.43,62.96,310000
AMAT,20071106,18.5,18.58,18.06,18.39,29249100
AMCC,20071106,2.99,3.14,2.99,3.13,3347200
AMD,20071106,13.55,13.8,13.34,13.43,18329200
AMED,20071106,42.08,42.53,41.56,42.53,292100
AMGN,20071106,56.98,57.9,56.98,57.89,7081300
AMKR,20071106,10.75,10.92,10.36,10.49,3517100
AMNB,20071106,20.05,20.5,20.05,20.5,300
AMOT,20071106,4.7,4.79,4.55,4.69,168200
AMOV,20071106,30.66,31.52,30.66,31.39,8200
AMPH,20071106,20,21.1,19.08,20.6,142200
AMRB,20071106,21.81,21.91,21.5,21.5,2400
AMRI,20071106,16.36,16.37,11.44,12.31,1343100
AMRN,20071106,0.4,0.4,0.37,0.37,164100
AMSC,20071106,264.2,288.7,263,287.7,868600
AMSF,20071106,15.25,15.42,14.84,15.38,110800
AMSG,20071106,26.4,27.04,25.96,27.01,369100
AMSWA,20071106,7.96,8,7.69,7.79,110000
AMTD,20071106,18.66,19.25,18.52,19.18,2747800
AMWD,20071106,24.19,24.83,23.82,24.42,48800
AMZN,20071106,84.61,87.5,84.37,87.27,7934600
ANAT,20071106,119.84,120.86,118.31,119.46,8300
ANCX,20071106,6.05,6.05,5.96,5.97,25500
ANDE,20071106,29.3267,30.2667,28.0933,28.66,512000
ANGO,20071106,18.69,18.93,18.06,18.81,237200
ANIK,20071106,17.85,17.85,14.45,14.86,319200
ANSS,20071106,41.51,41.95,39.5,40.13,827900
APOG,20071106,21.75,21.91,21.46,21.87,277100
APOL,20071106,78.23,80.45,77.51,80.38,1996400
APPY,20071106,625.92,661.44,622.56,657.12,195500
ARAY,20071106,20.28,20.55,19.52,20.1,641700
ARCC,20071106,16.18,16.43,16.05,16.4,368300
ARCI,20071106,10.6,10.6,10.02,10.33,161300
ARCW,20071106,2.1,2.1,2.1,2.1,0
ARIA,20071106,4.95,5.1,4.87,5.08,546000
ARII,20071106,20.47,20.48,20,20.38,125100
ARKR,20071106,36.97,36.97,35.77,35.8,5900
ARLP,20071106,18.24,18.485,18.135,18.39,52100
ARNA,20071106,9.78,9.8,9.38,9.46,1296200
AROW,20071106,21.5,21.93,20.98,21.93,14900
ARQL,20071106,7.59,7.6,7.19,7.24,349400
ARRS,20071106,11.38,11.44,11.11,11.26,1814100
ARRY,20071106,10.6,10.6,9.85,10.13,666600
ARTNA,20071106,18.9,19.09,18.89,19.01,5300
ARTW,20071106,24.52,25.02,24.26,25,7900
ARTX,20071106,2.7,2.97,2.6,2.96,98400
ARWR,20071106,3.69,3.89,3.66,3.86,205400
ASFI,20071106,35.25,35.91,35.05,35.44,84500
ASML,20071106,34.81,34.82,34.07,34.39,2187200
ASRV,20071106,3,3.04,2.99,3,55400
ASRVP,20071106,24.7,24.7,24.7,24.7,0
ASTE,20071106,42.52,42.52,40.83,41.81,241300
ASUR,20071106,0.9,0.9133,0.88,0.9067,215500
ASYS,20071106,17.6,17.74,16.45,16.86,68500
ATEC,20071106,48.6,49.44,47.64,47.76,82900
ATHN,20071106,46.25,46.99,44,45.69,307900
ATLO,20071106,20.4,20.4,20.4,20.4,0
ATNI,20071106,33.99,34.54,33.15,34.11,63000
ATRC,20071106,11.62,11.62,11.43,11.55,97300
ATRI,20071106,125.97,126,125.97,126,500
ATRO,20071106,38.3333,38.5333,35.8333,37.6167,56400
ATTU,20071106,0.52,0.58,0.5,0.56,36600
ATVI,20071106,11.425,11.505,10.8,11.265,8560700
AUBN,20071106,24.99,24.99,24.99,24.99,0
AUDC,20071106,6.65,6.78,6.48,6.78,1421200
AVAV,20071106,24.71,25.57,24.45,25.17,167400
AVID,20071106,28.02,28.02,26.76,27.68,422000
AWRE,20071106,5.12,5.18,5.05,5.18,48800
AXTI,20071106,4.61,4.65,4.41,4.57,122100
AZPN,20071106,16.5,17.1,16.44,17.07,724900
BABY,20071106,16.21,16.53,15.63,16.49,304600
BANF,20071106,42.06,43.95,41.93,43.91,22800
BANFP,20071106,25.03,25.03,24.79,24.79,1200
BANR,20071106,208.25,214.41,207.55,214.13,82800
BASI,20071106,8.77,8.8,8.6,8.6,109000
BBBY,20071106,31.21,31.64,30.96,31.63,3935500
BBGI,20071106,7.45,7.49,7.41,7.45,2900
BBOX,20071106,37.99,39.61,37.07,38.28,94700
BBRY,20071106,131.62,131.9,128.6,131.04,21241700
BBSI,20071106,16.28,16.75,15.94,16.16,116500
BCBP,20071106,16.35,16.45,16.35,16.35,2700
BCPC,20071106,13.94,14.4,13.7067,14.3867,46000
BCRX,20071106,7.75,7.83,7.7,7.82,104800
BDSI,20071106,3.56,3.56,3.4,3.51,10600
BEAV,20071106,49.72,51.45,48.43,50.53,1346400
BEBE,20071106,13.65,14.18,13.52,14.16,585200
BECN,20071106,8.51,8.56,8.43,8.56,407500
BELFA,20071106,33.93,34.19,33.58,34.17,3100
BELFB,20071106,31.6,31.65,30.3,31.61,25400
BFIN,20071106,14.71,15.54,14.54,15.5,80300
BGFV,20071106,19.09,19.4,18.45,19.22,235600
BIDU,20071106,42.395,42.919,39.26,40.77,13934600
BIIB,20071106,73.61,74.38,72.85,73.44,2746200
BIOS,20071106,8.6,9.09,8.53,9.09,346500
BJRI,20071106,19.54,19.64,19.16,19.47,179100
BKCC,20071106,13.33,13.39,13.06,13.21,59500
BKMU,20071106,10.43,10.97,10.43,10.92,574700
BKSC,20071106,15.5,15.5,15.5,15.5,900
BLDP,20071106,5.79,5.85,5.45,5.51,1162000
BLDR,20071106,6.85,6.93,6.76,6.84,507500
BLKB,20071106,26.13,26.99,26.07,26.97,249500
BLUE,20071106,0.72,0.73,0.7,0.7,43600
BMRC,20071106,31.99,31.99,31.99,31.99,0
BMRN,20071106,28.25,29,27.85,28.8,2529700
BMTC,20071106,21.78,21.88,21.68,21.88,2100
BNCL,20071106,9.3,9.69,9.3,9.67,110600
BNCN,20071106,16.25,16.25,16.25,16.25,1900
BNSO,20071106,3.5,3.59,3.27,3.59,33800
BOBE,20071106,26.04,26.1,25.21,25.52,524600
BOCH,20071106,9.51,9.75,9.05,9.05,3700
BOFI,20071106,1.755,1.765,1.75,1.7525,64000
BOKF,20071106,52.62,52.74,51.96,52.25,129700
BONT,20071106,15.84,16.21,15.39,16.17,219000
BOOM,20071106,54.81,58.13,54.67,57.7,462300
BOSC,20071106,9.2,9.6,9.2,9.2,4900
BPFH,20071106,27.24,27.74,26.6,27.7,425600
BPOP,20071106,93.5,93.9,92.2,93.8,2350400
BPOPM,20071106,23,23,23,23,2400
BPOPN,20071106,25,25.3,25,25.3,5300
BRCD,20071106,9.4,9.42,9.26,9.41,4528000
BRID,20071106,7.13,7.13,7.13,7.13,0
BRKL,20071106,10,10.1,9.85,9.98,906700
BRKR,20071106,9.97,10.15,9.82,10.09,374300
BRKS,20071106,12.54,12.64,12.15,12.31,785700
BSET,20071106,10.29,10.36,9.58,9.93,132000
BSQR,20071106,6.94,6.95,6.55,6.61,44700
BSRR,20071106,26.61,26.61,25.9,26.27,33900
BUSE,20071106,19.83,20.31,19.46,20.09,82900
BWINA,20071106,25.02,26.15,25.02,26.15,500
BWINB,20071106,25.6,26.93,25.41,26.87,23800
BWLD,20071106,31.74,31.74,30.26,30.95,648600
BYFC,20071106,9.5,9.5,3.5,7.27,9300
CA,20071106,26.6276,26.7159,26.2353,26.5491,3611500
CAAS,20071106,7.4,7.68,7.36,7.43,244100
