<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20120608,2.75,2.75,2.63,2.74,3000
AAON,20120608,8.5822,8.8489,8.5111,8.7911,36800
AAPL,20120608,81.6571,82.94,81.2857,82.9029,12395200
AAWW,20120608,43.94,45.39,43.06,44.85,189900
AAXJ,20120608,50.74,51.02,50.51,50.95,314000
ABAX,20120608,31.89,33.18,31.87,32.51,115800
ABCB,20120608,11.47,11.85,11.46,11.76,21300
ABCD,20120608,1.24,1.4,1.24,1.39,46500
ABCO,20120608,47.405,47.76,47.08,47.65,82800
ABIO,20120608,18.48,21.84,18.48,19.74,153900
ABMD,20120608,21.2,22.16,21.05,21.81,464600
ABTL,20120608,3.95,3.95,3.75,3.9,99800
ACAD,20120608,1.33,1.38,1.32,1.36,75600
ACAS,20120608,9.01,9.14,8.88,9.12,3118700
ACAT,20120608,36.47,37.22,35.99,36.91,146500
ACET,20120608,8.37,8.48,8.33,8.41,116200
ACFC,20120608,2.1,2.1,2.1,2.1,0
ACGL,20120608,38.03,38.43,37.81,38.42,480200
ACHC,20120608,16.49,17.42,16.08,17.11,203300
ACHN,20120608,6.17,6.48,6.05,6.41,731100
ACIW,20120608,12.88,13.2133,12.79,13.18,160800
ACLS,20120608,4.8,4.88,4.6,4.76,358900
ACNB,20120608,14.51,14.51,14.51,14.51,200
ACOR,20120608,22.26,22.77,22.21,22.64,140700
ACPW,20120608,4.1,4.6,4,4.5,751900
ACRX,20120608,3.05,3.15,2.97,2.99,12600
ACTG,20120608,33.83,34.12,33.35,34.01,375200
ACTS,20120608,1.67,1.68,1.64,1.68,44500
ACUR,20120608,2.83,2.83,2.69,2.76,33000
ACWI,20120608,42.52,42.94,42.36,42.91,347900
ACWX,20120608,35.77,36.1,35.66,36.06,497300
ACXM,20120608,13.69,13.75,13.42,13.49,1071900
ADBE,20120608,31.25,31.69,31.2,31.65,3095800
ADES,20120608,12.25,12.685,12.105,12.49,74900
ADI,20120608,36.83,37.2,36.68,37.1,1886400
ADP,20120608,46.5321,47.1906,46.4968,47.129,1890200
ADRA,20120608,22.55,22.6,22.43,22.43,2000
ADRD,20120608,17.95,18.09,17.95,18.09,7700
ADRE,20120608,36.45,36.65,36.37,36.58,15900
ADRU,20120608,17.67,17.87,17.67,17.87,8300
ADSK,20120608,32.46,32.81,32.22,32.78,1642100
ADTN,20120608,29.69,30.11,29.6,29.75,470600
ADUS,20120608,3.84,3.85,3.84,3.85,3000
AEGN,20120608,15.51,16.16,15.37,16.1,154000
AEGR,20120608,15.01,16.12,14.93,15.88,58600
AEHR,20120608,1.22,1.22,1.22,1.22,500
AEIS,20120608,13.62,13.98,13.58,13.95,297600
AEPI,20120608,34.83,35.09,34.65,34.91,29000
AETI,20120608,4.57,4.59,4.32,4.58,4600
AEY,20120608,2.15,2.15,2.15,2.15,100
AEZS,20120608,270,276,258,264,314000
AFAM,20120608,21.2,21.59,20.71,21.13,80800
AFSI,20120608,15.09,15.11,14.885,14.95,209300
AGEN,20120608,5.64,5.99,5.43,5.88,176600
AGII,20120608,28.94,29.24,28.67,29.11,36500
AGNC,20120608,32.67,32.87,32.66,32.73,4622800
AGNCP,20120608,25.56,25.56,25.5,25.5,20900
AGYS,20120608,7.45,7.56,7.06,7.26,124500
AHGP,20120608,42.32,42.32,41.59,42.04,17300
AHPI,20120608,3.15,3.15,3.15,3.15,1900
AIMC,20120608,16,16.34,15.84,16.2,309000
AINV,20120608,7.51,7.58,7.43,7.58,1304200
AIRM,20120608,29.6067,29.9867,29.5433,29.7133,37400
AIRT,20120608,8.25,8.25,8.05,8.06,7900
AIXG,20120608,14.59,14.85,14.48,14.79,63300
AKAM,20120608,29,30.21,28.78,30.12,3993100
AKRX,20120608,14.05,14.62,13.91,14.48,1048500
ALCO,20120608,23.45,23.46,22.96,23.24,25600
ALGN,20120608,30.16,31.02,29.87,30.86,577700
ALGT,20120608,64.33,66.16,64.25,65.7,291300
ALIM,20120608,2.86,2.91,2.77,2.84,51100
ALKS,20120608,15.13,15.6,15.02,15.39,930800
ALLT,20120608,25.4,26.36,25.04,26.33,265500
ALNY,20120608,10.94,11.44,10.9,11.35,215600
ALOG,20120608,60.75,61.22,59.33,61.02,101400
ALOT,20120608,8.29,8.3,8.29,8.3,1500
ALSK,20120608,2.2,2.21,2.1,2.13,307100
ALXN,20120608,90.26,92.57,89.7,92.43,1358500
AMAG,20120608,14.41,14.77,14.21,14.74,91900
AMAT,20120608,10.59,10.8,10.56,10.76,11764500
AMCC,20120608,5.54,5.67,5.52,5.61,664200
AMCN,20120608,2.23,2.36,2.18,2.34,28400
AMCX,20120608,38.02,38.8,37.67,38.27,347800
AMD,20120608,5.73,5.92,5.71,5.91,7580800
AMED,20120608,11.28,11.75,11.08,11.71,368800
AMGN,20120608,68.63,69.59,68.57,68.87,4561000
AMKR,20120608,4.55,4.76,4.5,4.71,996600
AMNB,20120608,22.5,22.5,22.11,22.45,19300
AMOT,20120608,5.97,6.01,5.88,5.88,5700
AMOV,20120608,23.07,23.55,23.07,23.55,4400
AMRB,20120608,7.2,7.34,7.15,7.34,6300
AMRI,20120608,2.48,2.48,2.38,2.46,94000
AMRN,20120608,11.48,11.69,11.14,11.66,2217900
AMRS,20120608,2.91,2.98,2.71,2.78,612900
AMSC,20120608,38,39.7,38,39.3,448600
AMSF,20120608,27.8,27.84,27.63,27.69,66000
AMSG,20120608,27.83,28.83,26.62,28.7,382400
AMSWA,20120608,8.5,8.63,8.42,8.52,38000
AMWD,20120608,16.92,17.66,16.88,17.62,20900
AMZN,20120608,218.61,219.42,216.66,218.48,2876900
ANAT,20120608,69.66,70.34,68.54,70.29,4200
ANCB,20120608,10.07,10.07,10.07,10.07,0
ANCX,20120608,11.85,12.5,11.85,12.3,18900
ANDA,20120608,9.55,9.55,9.55,9.55,500
ANDAU,20120608,9.9,9.9,9.9,9.9,0
ANDE,20120608,29.2333,29.34,28.8533,29.12,46100
ANGI,20120608,13.64,14,13.17,13.96,190200
ANGO,20120608,12.25,12.43,12.16,12.4,56000
ANIK,20120608,13.5,14.5,13.34,14.41,135700
ANSS,20120608,64.39,64.88,63.81,64.59,359200
ANTH,20120608,16.96,17.44,16.48,17.04,224200
AOSL,20120608,9.44,9.59,9.28,9.32,23500
APEI,20120608,30.73,31.58,30.3,31.35,110900
APOG,20120608,14.59,15.03,14.56,14.98,205400
APOL,20120608,34.23,35.22,34.02,34.98,1336700
APPY,20120608,26.88,28.8,24.96,24.96,70500
