<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAL,20140526,39.11,39.11,39.11,39.11,0
AAME,20140526,3.59,3.59,3.59,3.59,0
AAOI,20140526,18.76,18.76,18.76,18.76,0
AAON,20140526,20.8533,20.8533,20.8533,20.8533,0
AAPL,20140526,87.7329,87.7329,87.7329,87.7329,0
AAWW,20140526,36.7,36.7,36.7,36.7,0
AAXJ,20140526,62.15,62.15,62.15,62.15,0
ABAX,20140526,41.76,41.76,41.76,41.76,0
ABCB,20140526,20.9,20.9,20.9,20.9,0
ABCD,20140526,2.31,2.31,2.31,2.31,0
ABCO,20140526,48.34,48.34,48.34,48.34,0
ABDC,20140526,14.95,14.95,14.95,14.95,0
ABIO,20140526,9.8,9.8,9.8,9.8,0
ABMD,20140526,21.1,21.1,21.1,21.1,0
ABTL,20140526,12.17,12.17,12.17,12.17,0
ACAD,20140526,19.8,19.8,19.8,19.8,0
ACAS,20140526,14.73,14.73,14.73,14.73,0
ACAT,20140526,37.27,37.27,37.27,37.27,0
ACET,20140526,17.62,17.62,17.62,17.62,0
ACFC,20140526,4.12,4.12,4.12,4.12,0
ACGL,20140526,56.86,56.86,56.86,56.86,0
ACHC,20140526,43.15,43.15,43.15,43.15,0
ACHN,20140526,2.83,2.83,2.83,2.83,0
ACIW,20140526,18.0167,18.0167,18.0167,18.0167,0
ACLS,20140526,7.04,7.04,7.04,7.04,0
ACNB,20140526,19.64,19.64,19.64,19.64,0
ACOR,20140526,32.12,32.12,32.12,32.12,0
ACPW,20140526,2.7,2.7,2.7,2.7,0
ACRX,20140526,9.16,9.16,9.16,9.16,0
ACSF,20140526,13.66,13.66,13.66,13.66,0
ACST,20140526,8.7,8.7,8.7,8.7,0
ACTG,20140526,15.07,15.07,15.07,15.07,0
ACTS,20140526,1.72,1.72,1.72,1.72,0
ACUR,20140526,1.23,1.23,1.23,1.23,0
ACWI,20140526,59.49,59.49,59.49,59.49,0
ACWX,20140526,47.99,47.99,47.99,47.99,0
