<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAAP,20160223,32.24,32.82,30.19,31.33,77700
AAL,20160223,40.56,40.81,40.17,40.38,6432200
AAME,20160223,4.33,4.33,4.33,4.33,1200
AAOI,20160223,16.3,16.78,16.07,16.45,233300
AAON,20160223,21.42,21.78,21.35,21.35,98100
AAPC,20160223,10.23,10.23,10.23,10.23,2600
AAPL,20160223,96.4,96.5,94.55,94.69,31942600
AAWW,20160223,36.36,36.89,35.56,35.66,266200
AAXJ,20160223,49.65,49.69,49.21,49.24,396800
ABAC,20160223,2.6,2.6,2.4,2.4,1400
ABAX,20160223,39.29,39.66,38.93,39.23,297100
ABCB,20160223,26.38,26.72,26.02,26.29,164500
ABCD,20160223,4.23,4.39,4.07,4.07,46900
ABCO,20160223,36.81,37.06,35.84,36.29,627500
ABDC,20160223,9.28,9.6,9.27,9.38,36700
ABEO,20160223,2.49,2.57,2.37,2.38,64900
ABEOW,20160223,0.5,0.5,0.5,0.5,0
ABIL,20160223,7.19,7.2,6.9,6.92,5000
ABIO,20160223,3.55,3.88,3.51,3.65,56800
ABMD,20160223,82.52,83.73,81.59,82.07,406900
ABTL,20160223,17.09,18.3,17.09,18.26,105100
ABTX,20160223,17.35,17.75,17.02,17.33,28700
ABUS,20160223,3.22,3.29,3.12,3.17,115500
ABY,20160223,15.83,16.53,14,15.68,667700
ACAD,20160223,19.92,20.93,19.17,19.19,1485900
ACAS,20160223,13.28,13.5,13.12,13.32,1841500
ACAT,20160223,16.38,16.52,15.76,15.94,191500
ACBI,20160223,11.94,12.55,11.85,12.35,50300
ACET,20160223,21.15,22.49,21,21.9,415500
ACFC,20160223,5.71,5.71,5.53,5.53,50600
ACGL,20160223,68.12,68.59,66.39,68.16,266400
ACHC,20160223,56.11,56.61,55.1,55.84,587400
ACHN,20160223,6.86,6.95,6.66,6.7,1745400
ACIW,20160223,18.27,18.51,17.64,17.89,970400
ACLS,20160223,9.4,9.92,9.4,9.8,408200
ACNB,20160223,21.6,22,21.6,22,2500
ACOR,20160223,34.58,35.12,33.85,33.95,605300
ACRS,20160223,17.16,18.64,17.16,18.01,122600
ACRX,20160223,3.83,3.98,3.68,3.73,197700
ACSF,20160223,7.87,7.94,7.87,7.91,47600
ACST,20160223,1.42,1.61,1.4,1.6,3500
ACTA,20160223,7.72,7.76,7.59,7.68,86800
ACTG,20160223,3.84,3.9,3.74,3.76,280700
ACTX,20160223,11.08,11.08,11.08,11.08,0
ACUR,20160223,2.11,2.15,2.11,2.11,1200
ACWI,20160223,52.47,52.52,51.96,51.97,1554400
ACWX,20160223,36.79,36.87,36.44,36.44,452300
ACXM,20160223,20.12,20.36,19.95,19.98,296600
ADAP,20160223,8.39,8.46,7.54,7.63,100100
ADBE,20160223,83.41,84.49,82.86,83.07,2958400
ADHD,20160223,4.92,4.93,4.61,4.69,136800
ADI,20160223,52.46,52.73,51.39,51.46,1781400
ADMA,20160223,4.52,4.55,4.36,4.42,17200
ADMP,20160223,5.36,5.67,5.26,5.39,49400
ADMS,20160223,14.61,15.13,14.5,14.8,366100
ADP,20160223,86.12,86.48,84.69,84.85,1863400
ADRA,20160223,24.03,24.03,24.03,24.03,0
ADRD,20160223,18.74,18.74,18.59,18.61,3800
ADRE,20160223,27.5,27.5,27.06,27.14,3200
ADRO,20160223,14.57,14.99,14.38,14.39,244000
ADRU,20160223,18.78,18.78,18.78,18.78,0
ADSK,20160223,49.92,50.63,49.28,49.69,1966800
ADTN,20160223,18.53,18.9,18.45,18.68,483400
ADUS,20160223,22.29,22.57,21.4,21.91,64500
ADXS,20160223,6.2,6.33,5.76,5.77,593600
ADXSW,20160223,4.05,4.05,3.65,3.7,4900
AEGN,20160223,18.17,18.66,18.11,18.31,186600
AEHR,20160223,1.22,1.25,1.22,1.25,1700
AEIS,20160223,29.43,29.63,29.11,29.14,271700
AEMD,20160223,4.53,4.69,4.53,4.68,2500
AEPI,20160223,76.85,77.62,74.76,75.16,26500
AERI,20160223,16.5,17.18,16.31,16.5,511200
AETI,20160223,2.68,2.71,2.68,2.71,800
AEY,20160223,1.66,1.66,1.65,1.65,2300
AEZS,20160223,3.14,3.29,3.06,3.1,760300
AFAM,20160223,37.49,38.9,37.2,37.97,57200
AFH,20160223,17.31,17.55,17.01,17.01,24600
AFMD,20160223,3.25,3.3,2.99,3.02,1078700
AFSI,20160223,25.31,25.44,24.95,24.97,676500
AGEN,20160223,2.99,3.06,2.81,2.82,888300
AGFS,20160223,4.58,4.58,4.41,4.51,173800
AGFSW,20160223,0.76,0.77,0.56,0.77,2600
AGII,20160223,54.9,55.76,54.71,55.26,111900
AGIIL,20160223,25.15,25.21,25,25.15,5000
AGIO,20160223,38.95,39.74,36.78,38.2,617700
AGNC,20160223,18,18.26,18,18.18,2495000
AGNCB,20160223,23.71,23.98,23.71,23.73,17100
AGNCP,20160223,25.46,25.5,25.24,25.31,3900
AGND,20160223,42.52,42.52,42.21,42.21,600
AGRX,20160223,6.05,6.13,5.82,6.01,61200
AGTC,20160223,15.01,15.42,14.54,14.55,116200
AGYS,20160223,9.84,11.02,9.84,10.45,24600
AGZD,20160223,47.09,47.09,47.09,47.09,5300
AHGP,20160223,12.82,12.99,12.3,12.81,103000
AHPI,20160223,0.68,0.68,0.68,0.68,0
AIA,20160223,39.43,39.47,39.1,39.1,47600
AIMC,20160223,23.96,24.1,23.55,23.55,183800
AIMT,20160223,15.97,16.85,15.9,16.03,68400
AINV,20160223,4.78,4.85,4.75,4.81,725600
AIQ,20160223,7.09,7.16,6.89,6.89,9100
AIRM,20160223,39.2,39.68,38.51,39.32,310000
AIRR,20160223,15.09,15.09,14.98,14.98,300
AIRT,20160223,23.5,24.05,23.5,24.05,1800
AIXG,20160223,3.85,3.85,3.63,3.71,63700
AKAM,20160223,54.07,54.76,53.58,53.97,3878800
AKAO,20160223,3.74,3.95,3.61,3.72,8900
AKBA,20160223,7.72,7.93,7.27,7.32,358100
AKER,20160223,1.48,1.5,1.42,1.45,17900
AKRX,20160223,25.9,25.9,24.85,24.88,972700
AKTX,20160223,10.3,10.3,10.3,10.3,0
ALCO,20160223,22.77,23.05,22.67,22.74,17100
ALDR,20160223,20.82,21.06,19.14,19.29,757100
ALDX,20160223,4.03,4.06,3.53,3.7,27500
ALGN,20160223,63.42,64.5,62.82,62.94,427600
ALGT,20160223,157.83,161.66,157.79,161.19,103700
ALIM,20160223,2.38,2.4,2.19,2.19,41100
ALKS,20160223,33.66,35,33.66,34.1,1375100
ALLT,20160223,4.59,4.61,4.48,4.54,40100
ALNY,20160223,62.05,62.84,59.26,59.45,651600
ALOG,20160223,73.51,74.86,73.51,74.05,58200
ALOT,20160223,13,13.98,12.72,13.17,2400
ALQA,20160223,1.3,1.3,0.76,1.14,231200
ALRM,20160223,16.93,16.99,16.55,16.87,126300
ALSK,20160223,1.54,1.54,1.39,1.44,108400
ALTY,20160223,13.16,13.16,13.16,13.16,0
ALXN,20160223,144.22,147.67,141.86,142.06,1500300
AMAG,20160223,25.14,26.26,24.51,25.56,1498100
AMAT,20160223,18.48,18.73,18.42,18.51,12056200
AMBA,20160223,44,44.14,42.84,43.42,1212900
AMBC,20160223,15.57,15.62,14.86,14.89,366700
AMBCW,20160223,6.69,6.7,6.44,6.7,8500
AMCC,20160223,5.57,5.7,5.51,5.65,487800
AMCN,20160223,5.44,5.48,5.38,5.4,198500
AMCX,20160223,68.47,70.6,67.81,68.51,1026900
AMD,20160223,2.04,2.06,1.97,1.97,6710500
AMDA,20160223,2.35,2.74,2.35,2.51,1550600
AMED,20160223,36.3,36.85,35.77,36.26,225100
AMGN,20160223,148.15,149.72,146.86,147.26,3315100
AMKR,20160223,4.93,5.02,4.9,4.95,1422500
AMNB,20160223,24.72,24.9,24.25,24.54,24400
AMOT,20160223,18.35,18.67,18.06,18.15,88100
AMPH,20160223,11.44,11.6,11.11,11.11,146900
AMRB,20160223,10.06,10.06,9.85,9.86,4300
AMRI,20160223,14.66,14.86,14.39,14.43,246100
AMRK,20160223,20,20.63,19.51,20.19,30200
AMRN,20160223,1.4,1.44,1.37,1.37,406900
AMRS,20160223,1.55,1.57,1.43,1.52,32600
AMSC,20160223,6.08,6.13,5.95,6.01,22000
AMSF,20160223,52.88,53.18,52.21,52.23,93800
AMSWA,20160223,9.62,9.71,9.54,9.54,34400
AMTD,20160223,27.99,28.18,27.41,27.79,3026500
AMTX,20160223,1.9,1.9,1.55,1.65,22300
AMWD,20160223,65.04,67.87,64.67,67.67,217500
AMZN,20160223,555.55,556.91,545.33,552.94,4050700
ANAT,20160223,98.36,100.1,96.92,97.82,31700
ANCB,20160223,22.7,22.72,22.7,22.72,500
ANCX,20160223,19.35,19.49,18.41,18.51,112100
ANDA,20160223,9.55,9.58,9.55,9.58,12000
ANDAR,20160223,0.22,0.22,0.22,0.22,0
ANDAU,20160223,9.85,9.86,9.82,9.86,8600
ANDAW,20160223,0.1,0.1,0.1,0.1,5200
ANDE,20160223,26.34,26.73,25.35,25.83,209000
ANGI,20160223,8.41,8.75,8.03,8.14,1246700
ANGO,20160223,10.36,10.53,10.34,10.47,85000
ANIK,20160223,38.64,39.6,38.34,39,130900
ANIP,20160223,31.7,36.55,31.63,34.33,598300
ANSS,20160223,88.42,88.42,86.4,86.49,453400
ANTH,20160223,3.11,3.16,2.96,2.97,381400
ANY,20160223,1.47,1.5,1.4,1.42,107200
AOSL,20160223,11.97,12.38,11.92,11.95,220200
APDN,20160223,2.6,2.62,2.57,2.58,78700
APDNW,20160223,1.18,1.18,1,1.16,7700
APEI,20160223,15.5,15.63,15.14,15.19,81000
APLP,20160223,7.07,7.49,7,7.3,235100
APOG,20160223,37.5,38.63,37.13,38.25,231900
APOL,20160223,8.45,8.5,8.25,8.35,1490700
APPF,20160223,14.21,14.21,11.77,12.16,236600
