<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20080516,1.89,1.94,1.78,1.9,3600
AAON,20080516,6.0711,6.0711,5.6593,5.9052,134800
AAPL,20080516,27.1586,27.1857,26.7143,26.8029,27348800
AAWW,20080516,65.02,65.55,64.13,64.9,408500
ABAX,20080516,29.56,29.77,28.91,29.38,246900
ABCB,20080516,14.6,14.6,14,14.24,49100
ABCO,20080516,23.04,23.04,22.335,22.54,136500
ABMD,20080516,14.08,14.08,13.34,13.64,117000
ABTL,20080516,10.15,10.3,9.95,9.95,42400
ACAD,20080516,8.24,8.3,8.02,8.28,188000
ACAS,20080516,33.17,33.56,32.81,32.82,1853500
ACAT,20080516,8.05,8.17,7.8,8.14,226500
ACET,20080516,8.14,8.14,7.95,8.09,22000
ACFC,20080516,8.8,8.84,8.8,8.84,800
ACGL,20080516,23.6,23.6367,23.5367,23.6067,337200
ACHN,20080516,3.85,4.04,3.64,3.66,20700
ACIW,20080516,5.97,6.02,5.8667,5.97,306000
ACLS,20080516,23.04,23.12,22.12,22.64,989400
ACOR,20080516,19.65,19.65,19.16,19.56,449200
ACPW,20080516,6.65,6.9,6.5,6.7,368800
ACTG,20080516,5.41,5.42,5.22,5.42,91000
ACTS,20080516,3.66,3.7,3.58,3.61,86200
ACUR,20080516,9.39,9.48,9.31,9.48,2600
ACWI,20080516,54.54,54.73,54.37,54.73,4300
ACWX,20080516,56.03,56.22,55.84,56.21,8000
ACXM,20080516,12.39,12.57,12.3,12.5,447200
ADBE,20080516,42.17,42.45,41.71,42.26,5987100
ADES,20080516,5.305,5.5,5.305,5.5,9600
ADI,20080516,35.39,35.5,34.71,35.46,4279300
ADP,20080516,38.8148,38.8586,38.3318,38.5162,1747700
ADRA,20080516,34.78,35,34.77,34.95,3600
ADRD,20080516,30.99,31.2,30.91,31.2,12300
ADRE,20080516,57,57.63,56.87,57.63,615600
ADRU,20080516,31.03,31.31,31.03,31.28,5000
ADSK,20080516,41.49,41.49,40.11,40.74,4681200
ADTN,20080516,25.09,25.11,24.66,25.02,613900
AEHR,20080516,8.86,8.86,8.56,8.7,39600
AEIS,20080516,16.22,16.22,15.61,15.93,315400
AEPI,20080516,28.17,28.17,26.46,26.81,14900
AETI,20080516,5.45,5.45,5.45,5.45,100
AEY,20080516,3.58,3.73,3.58,3.6,30400
AEZS,20080516,720,756,720,738,19200
AFAM,20080516,22.16,22.41,21.54,21.89,62500
AFSI,20080516,7.875,7.905,7.74,7.83,309300
AGEN,20080516,2.33,2.38,2.3,2.36,141400
AGII,20080516,38.6,38.6,37.35,37.61,97100
AGNC,20080516,19.25,20.01,19.25,19.99,1109500
AGYS,20080516,10.73,10.75,10.43,10.63,226800
AHGP,20080516,26.55,27.49,26.51,26.95,51900
AHPI,20080516,6.47,6.7,6.47,6.7,5100
AIMC,20080516,16.92,16.95,16.45,16.49,128500
AINV,20080516,18.5,18.5,18.05,18.27,1125600
