<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20070815,3.08,3.14,3.07,3.14,2000
AAON,20070815,6.0039,6.2551,6.0039,6.0397,53900
AAPL,20070815,17.5343,17.8371,17.0929,17.1286,35458900
AAWW,20070815,51.86,53.39,50.76,50.86,129600
ABAX,20070815,19.87,20.32,19.14,19.27,172900
ABCB,20070815,19.5,20.58,19.27,19.27,36700
ABCO,20070815,28.08,28.755,28.01,28.085,106800
ABMD,20070815,10.8,11.17,10.66,10.94,289700
ABTL,20070815,14.75,15.05,13.8,14.05,123100
ACAD,20070815,15.73,16.02,15.11,15.16,322000
ACAS,20070815,39.55,39.9,37.45,37.45,3192000
ACAT,20070815,17.19,17.66,16.41,17.24,227500
ACET,20070815,8.71,9.17,8.71,8.81,55600
ACFC,20070815,12.91,13.05,12.65,12.65,5400
ACGL,20070815,22.6967,22.85,22.2533,22.2633,315900
ACHN,20070815,6.56,7.25,6.56,7.24,19700
ACIW,20070815,8.8633,9.2267,8.67,8.7133,248000
ACLS,20070815,19.92,20.16,19.2,19.32,678300
ACOR,20070815,17.3,17.5,16.4,16.96,382900
ACPW,20070815,8,8.35,7.55,7.55,166600
ACTG,20070815,11.16,11.65,11.1,11.19,218800
ACTS,20070815,4.73,4.83,4.65,4.68,92000
ACXM,20070815,22.76,22.84,22.16,22.6,1487000
ADBE,20070815,40.22,41.25,40.12,40.18,5243200
ADES,20070815,5.515,5.53,5.255,5.405,16000
ADI,20070815,37.33,37.99,36.66,36.83,3035700
ADP,20070815,41.8788,42.3529,41.2644,41.4398,2215700
ADRA,20070815,31.37,32,31.29,31.3,29700
ADRD,20070815,29.85,30.3,29.18,29.36,319900
ADRE,20070815,42.21,42.96,41.07,41.18,582700
ADRU,20070815,30.53,30.97,30.15,30.4,414600
ADSK,20070815,43.22,45,42.38,42.61,3049600
ADTN,20070815,25.01,25.47,24.81,24.85,450800
AEHR,20070815,6.7,7.06,6.7,6.7,5900
AEIS,20070815,17.01,17.13,16.53,16.53,610000
AEPI,20070815,37.11,37.96,36.18,36.21,42900
AETI,20070815,6.19,6.24,5.75,6,29800
AEZS,20070815,1518,1524,1392,1404,167200
AFAM,20070815,18.25,18.49,17.47,17.9,31600
AFSI,20070815,7.025,7.25,6.675,6.695,419700
AGEN,20070815,2.66,2.84,2.56,2.61,508300
AGII,20070815,26.84,26.84,26.84,26.84,0
AGYS,20070815,15.8,16.18,15.08,15.66,362800
AHGP,20070815,24.01,25.11,23.5,23.5,122400
AHPI,20070815,5.76,5.76,5.76,5.76,400
AIMC,20070815,16.22,16.26,15.39,15.5,162100
AINV,20070815,20.56,20.58,19.45,19.5,2729900
AIRM,20070815,14.12,14.4167,13.44,13.5067,122300
AIRT,20070815,8,8.54,8,8.23,11400
AIXG,20070815,7.56,7.66,7.38,7.42,32100
AKAM,20070815,32.04,32.59,31.15,31.75,6520700
AKRX,20070815,7.23,7.55,7.2,7.41,354500
ALCO,20070815,49.7,52.88,49.03,49.29,40600
ALGN,20070815,26.57,27,26.16,26.16,607400
ALGT,20070815,30.83,31,30.18,30.18,116500
ALKS,20070815,16.59,17.32,16.5,16.56,1427300
ALLT,20070815,6.38,6.39,6.18,6.2,86100
ALNY,20070815,24.36,25.08,23.31,23.63,345700
ALOG,20070815,66.25,66.65,64.86,65.08,91600
ALOT,20070815,9.14,9.23,9.1,9.23,1400
ALSK,20070815,13.54,14.05,13.51,13.7,240900
ALXN,20070815,29.535,30.035,29.25,29.385,848400
AMAG,20070815,53.5,54.15,52.33,52.87,345900
AMAT,20070815,20.57,20.83,20.3,20.36,38085300
AMCC,20070815,3,3.08,2.93,2.97,11854700
AMD,20070815,12.45,12.54,11.85,11.95,47127900
AMED,20070815,38.58,39.3,38.55,38.85,594100
AMGN,20070815,50.91,51.65,50.49,50.59,21215700
AMKR,20070815,10.79,11.1,10.41,10.47,2854500
AMNB,20070815,20.5,20.75,20.5,20.75,1300
AMOT,20070815,5.14,5.14,4.72,4.8,10600
AMOV,20070815,27.32,27.955,26.26,26.835,13700
AMPH,20070815,17.61,17.61,16.51,17.01,95500
AMRB,20070815,22.6,23.41,22.55,23.16,39900
AMRI,20070815,14.07,14.71,13.66,14,272200
AMRN,20070815,0.38,0.4,0.38,0.39,116200
AMSC,20070815,206.5,216.7,201.2,204.6,515800
AMSF,20070815,15.07,15.49,14.21,14.25,219500
AMSG,20070815,22.98,23.69,22.76,22.76,140500
AMSWA,20070815,10.41,10.82,10.36,10.45,98400
AMTD,20070815,15.86,16.18,15.5,15.53,4852000
AMWD,20070815,26.91,27.75,26.91,27.1,147700
AMZN,20070815,73.02,75.15,72.26,72.38,6375800
ANAT,20070815,127.78,131.7,121.37,122.38,7000
ANCX,20070815,7.31,7.39,7.26,7.27,9900
ANDE,20070815,31.3333,32.22,30.5467,30.62,274900
ANGO,20070815,18.28,19.45,18.25,18.33,276600
ANIK,20070815,16.75,17.04,16.29,16.56,57400
ANSS,20070815,29.7,30.62,29.7,29.97,753400
