<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20090302,0.66,0.67,0.61,0.64,1400
AAON,20090302,4.5303,4.6519,4.3615,4.3881,68200
AAPL,20090302,12.5886,13.0286,12.5243,12.5629,27534700
AAWW,20090302,13.75,13.75,12.25,12.37,217300
AAXJ,20090302,28.83,28.83,26.69,26.7,96100
ABAX,20090302,15.51,15.76,14.14,14.66,416700
ABCB,20090302,4.83,4.87,4.63,4.63,22900
ABCO,20090302,7.375,7.375,7.165,7.22,178400
ABIO,20090302,221.76,226.8,218.82,222.6,12700
ABMD,20090302,6.69,6.69,6,6.01,468000
ABTL,20090302,2.1,2.1,1.8,1.85,20300
ACAD,20090302,0.81,0.93,0.76,0.77,73900
ACAS,20090302,1.19,1.33,1.01,1.19,7057500
ACAT,20090302,3.45,3.56,3.37,3.37,119800
ACET,20090302,5.89,5.96,5.71,5.74,179100
ACFC,20090302,2.32,2.32,2.31,2.32,27800
ACGL,20090302,17.6667,18.1233,17.2267,17.5233,831500
ACHN,20090302,1.52,1.52,1.3,1.3,24700
ACIW,20090302,5.8533,6.0367,5.8433,5.9233,761700
ACLS,20090302,1.4,1.4,1.04,1.12,885900
ACOR,20090302,21.79,21.99,20.34,20.59,556600
ACPW,20090302,2.9,3,2.7,2.85,58900
ACTG,20090302,3.08,3.14,2.81,2.87,97800
ACTS,20090302,1.4,1.41,1.4,1.4,341500
ACUR,20090302,6.28,6.28,5.67,5.7,29900
ACWI,20090302,25.4,25.4,24.48,24.49,60700
ACWX,20090302,23.46,23.49,22.6,22.66,128000
ACXM,20090302,8.25,8.25,7.54,7.63,645500
ADBE,20090302,16.49,16.66,15.97,16.04,13129700
ADES,20090302,2.23,2.25,2.02,2.225,22800
ADI,20090302,18.29,18.63,17.82,17.93,6575900
ADP,20090302,29.4556,30.0087,28.9728,28.9991,6524600
ADRA,20090302,16.1,16.15,15.55,15.55,36300
ADRD,20090302,13.25,13.33,12.78,12.81,110500
ADRE,20090302,23.99,24.09,22.98,23.01,402400
ADRU,20090302,12.8,12.8,12.25,12.27,22100
ADSK,20090302,12.52,12.76,11.7,11.86,12876800
ADTN,20090302,14.26,14.29,13.75,13.84,936100
AEHR,20090302,1.07,1.07,0.86,0.9,173700
AEIS,20090302,6.6,6.83,5.81,5.85,416600
AEPI,20090302,12.93,13.64,12.6,13.09,19200
AETI,20090302,1.5,2,1.5,2,1100
AEY,20090302,1.57,1.65,1.5,1.65,1700
AEZS,20090302,402,408,390,390,25600
AFAM,20090302,19.97,20.13,18.8,18.92,642700
AFSI,20090302,4.06,4.14,3.955,3.99,359800
AGEN,20090302,0.31,0.39,0.31,0.31,38300
AGII,20090302,27.83,28.75,27.26,28.27,137600
AGNC,20090302,16.05,16.2,15.21,15.28,260800
AGYS,20090302,3.5,3.63,3.31,3.49,136300
AHGP,20090302,14.59,14.94,13.5,13.6,103600
AHPI,20090302,3.01,3.01,2.9,2.9,9900
AIMC,20090302,5.24,5.43,4.87,4.9,95100
AINV,20090302,4.02,4.02,3.72,3.73,1333300
AIRM,20090302,5.4667,5.6067,4.8033,4.8633,167600
AIRT,20090302,6,6.15,5.91,6.13,4900
AIXG,20090302,3.93,3.97,3.86,3.88,6500
AKAM,20090302,17.6,17.89,16.32,16.41,8563600
AKRX,20090302,1.35,1.4,1,1.2,394000
