<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20081016,1.03,1.03,1.03,1.03,100
AAON,20081016,4.2667,4.8474,4.1511,4.8474,91700
AAPL,20081016,14.2743,14.7757,13.1057,14.5557,70732800
AAWW,20081016,26.01,28.25,25.45,26.92,486500
AAXJ,20081016,33.17,33.89,31.9,33.62,186600
ABAX,20081016,13.77,14.26,12.8,14.08,309800
ABCB,20081016,11.5,14.62,10.46,14.21,37900
ABCO,20081016,13.09,13.2,11.935,12.88,215900
ABMD,20081016,13.1,13.38,12.08,13.34,398400
ABTL,20081016,2.3,2.9,2.3,2.65,107200
ACAD,20081016,1.79,2.05,1.76,1.97,165700
ACAS,20081016,14.65,15.89,12.9,14.95,3603000
ACAT,20081016,6.18,6.5,6,6.1,101300
ACET,20081016,7.31,8.19,7.12,8.1,153100
ACFC,20081016,7.89,7.89,6.19,7.1,24300
ACGL,20081016,19.3533,19.7,18.2667,19.1733,596100
ACHN,20081016,1.74,1.74,1.68,1.68,1600
ACIW,20081016,3.6567,4.0333,3.43,4.01,280800
ACLS,20081016,2.48,2.64,1.88,2.24,2183600
ACOR,20081016,16.65,18.17,15.5,17.95,638000
ACPW,20081016,2.1,2.3,2.05,2.1,123600
ACTG,20081016,2.12,2.19,2.01,2.07,175200
ACTS,20081016,2.1,2.15,1.99,2.13,1201100
ACUR,20081016,5.65,6.76,5.65,6.65,27100
ACWI,20081016,32.63,33.41,30.77,33.31,29600
ACWX,20081016,30.34,31.33,28.84,31.33,52000
ACXM,20081016,9.26,9.54,8.44,9.33,828900
ADBE,20081016,25.83,28.21,24.45,27.69,11932300
ADES,20081016,3.21,3.21,3,3.085,7900
ADI,20081016,19.77,20.24,18.59,20.23,11215000
ADP,20081016,28.9728,29.5609,27.0677,29.2888,5574800
ADRA,20081016,19.55,20.15,18.64,20.15,17400
ADRD,20081016,17.02,17.78,16.5,17.78,49800
ADRE,20081016,26.9,27.47,25,27.17,622300
ADRU,20081016,17.25,17.5,16.47,17.35,9200
ADSK,20081016,23.2,25.54,22.5,25.38,6036600
ADTN,20081016,16.09,16.3,15.03,16.18,1896200
AEHR,20081016,2.81,2.88,2.54,2.88,44800
AEIS,20081016,9.62,10.69,9.4,10.62,386400
AEPI,20081016,13.06,13.4,12.36,13.4,34000
AETI,20081016,1.8,2.02,1.8,2,3600
AEY,20081016,1.64,1.8,1.64,1.64,7500
AEZS,20081016,342,360,342,360,5700
AFAM,20081016,34.51,36,32.95,35.62,340300
AFSI,20081016,4.11,4.475,3.77,4.445,279400
AGEN,20081016,1.08,1.08,0.79,0.87,70000
AGII,20081016,28.95,28.95,24.83,28.79,128400
AGNC,20081016,15.5,16.48,14.21,16.38,275700
AGYS,20081016,5.85,6.6,5.76,6.58,174400
AHGP,20081016,14.7,16.31,14.7,16.17,47600
AHPI,20081016,4.95,4.95,4.25,4.25,3600
AIMC,20081016,9.51,10,8.13,9.98,1187200
AINV,20081016,10.86,12.59,10.01,12.44,1965300
AIRM,20081016,7.5367,7.8333,7.2767,7.7933,209500
AIRT,20081016,7.42,7.68,7.4,7.6,1800
AIXG,20081016,4.64,4.74,4.25,4.6,42400
AKAM,20081016,13.77,14.3,12.55,14.3,4856100
AKRX,20081016,3.25,3.52,3.11,3.45,302000
ALCO,20081016,40.24,43.04,39.2,43.04,18900
ALGN,20081016,6.13,6.5,5.83,6.46,856800
ALGT,20081016,28.67,32.5,28.16,32.38,297800
ALKS,20081016,9.72,10.43,9.4,10.42,1345300
ALLT,20081016,2.28,2.36,2.26,2.35,20700
ALNY,20081016,22.25,24.24,21.12,24.24,641300
ALOG,20081016,40.38,42.2,38.13,42.05,189700
ALOT,20081016,7.19,7.19,7.19,7.19,0
ALSK,20081016,10.81,10.98,10.1,10.95,421200
ALXN,20081016,17.72,19.435,17.325,19.39,1362000
AMAG,20081016,37.53,37.67,33.78,36.75,1001000
AMAT,20081016,11.63,12.53,11.11,12.53,34719400
AMCC,20081016,5.06,5.45,4.84,5.45,679000
AMCN,20081016,5.64,5.87,5.4,5.6,146000
AMD,20081016,4.04,4.23,3.65,4.12,29066900
AMED,20081016,48.69,53.32,48.44,53.01,1345400
AMGN,20081016,47.68,50.89,46.63,50.8,15247600
AMKR,20081016,4.17,4.22,3.77,4.22,2951100
AMNB,20081016,15.84,15.85,15.5,15.84,2700
AMOT,20081016,2.9,3.2,2.51,2.91,15600
AMOV,20081016,15.825,17.21,15.27,16.465,5000
AMPH,20081016,18.39,18.49,18.15,18.35,25100
AMRB,20081016,10.68,11.5,10.66,11.5,3000
AMRI,20081016,13.38,14.28,12.7,14.17,225000
AMRN,20081016,0.76,0.96,0.75,0.93,4900
AMSC,20081016,131.7,152.2,120.1,149.6,1083900
AMSF,20081016,14.59,16.32,13.62,15.99,180700
AMSG,20081016,22.01,22.23,20.58,21.99,294100
AMSWA,20081016,4.1,5.11,4.1,5.11,108000
AMTD,20081016,13.54,13.65,12.02,13.05,4888000
AMWD,20081016,18.13,19.33,17.86,19.1,93900
AMZN,20081016,46.4,50.7,43.39,50.29,22084900
ANAT,20081016,65.08,73.98,65.08,72.76,23600
ANCX,20081016,5.49,5.49,5.49,5.49,100
ANDE,20081016,20.1,21.5267,19.24,21.0867,263000
ANGO,20081016,12.28,12.91,11.87,12.85,189900
ANIK,20081016,5.09,5.76,4.93,5.44,37500
ANSS,20081016,28.3,29.04,25.63,29,819900
APEI,20081016,40.12,41.91,39.12,40.62,200200
APOG,20081016,9.87,10.64,9.62,9.87,526400
APOL,20081016,51.37,58.87,50.81,58.29,6200800
APPY,20081016,234.72,234.72,204,216,110100
ARAY,20081016,5.82,6.25,5.57,6.19,309300
ARCC,20081016,6.26,6.82,5.86,6.79,867700
ARCI,20081016,2.85,2.85,2.5,2.5,9800
ARCW,20081016,1.2,1.2,1.2,1.2,0
AREX,20081016,9.76,9.76,8.81,9.53,132400
ARIA,20081016,1.54,1.89,1.5,1.88,544400
ARII,20081016,8.91,10.35,8.59,10.19,81700
ARKR,20081016,15.7,15.7,14.61,15.11,2600
ARLP,20081016,14.96,15.4,14.115,14.51,186900
ARNA,20081016,3.5,3.89,3.4,3.88,869600
AROW,20081016,26.48,27.99,24.15,27.94,36300
ARQL,20081016,2.36,2.84,2.35,2.82,312000
ARRS,20081016,6.07,6.58,5.76,6.4,2812700
ARRY,20081016,3.97,4.43,3.94,4.29,432900
ARTNA,20081016,13.99,14.1,13.96,14.1,2500
ARTW,20081016,4.15,4.16,3.57,3.9,10400
ARTX,20081016,0.77,0.96,0.77,0.94,11800
ARWR,20081016,1.09,1.2,1.05,1.09,147500
ASCMA,20081016,24.19,24.31,22.64,22.96,150500
ASFI,20081016,3.9,3.99,3.67,3.75,124400
ASML,20081016,15.04,15.77,14.22,15.68,5517100
ASRV,20081016,2.08,2.72,2.07,2.14,50300
ASRVP,20081016,18.52,18.52,18.52,18.52,0
ASTE,20081016,21.19,21.4,19.01,21.26,668700
ASUR,20081016,0.12,0.1667,0.12,0.1267,22000
ASYS,20081016,7.54,7.75,6.29,7.73,76000
ATAI,20081016,8.24,8.3,8.1,8.2,5300
ATAX,20081016,5.31,5.49,4.66,5.34,29500
ATEC,20081016,49.08,58.08,48.6,58.08,58000
ATHN,20081016,28.6,29.39,27.05,28,479600
ATHX,20081016,1.57,1.68,1.27,1.27,3500
ATLO,20081016,22,23.24,21,22.81,17200
ATNI,20081016,24.38,24.91,22,24.58,83500
ATRC,20081016,7.5,7.79,7.5,7.79,3400
ATRI,20081016,88.49,98.12,86.5,97.35,3500
