<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20080111,1.67,1.72,1.43,1.45,32600
AAON,20080111,5.2652,5.2978,4.9067,4.9778,100300
AAPL,20080111,25.1429,25.4071,24.2857,24.67,44010100
AAWW,20080111,49.48,49.71,49.18,49.31,174300
ABAX,20080111,35.11,37.1,35.01,36.51,587300
ABCB,20080111,14.69,14.75,14.19,14.19,71400
ABCO,20080111,31.685,32.03,31.225,31.3,72000
ABMD,20080111,14.95,15,14.53,14.75,203200
ABTL,20080111,14.4,15.05,14.4,14.4,63700
ACAD,20080111,11.62,12.38,11.33,12.16,300900
ACAS,20080111,31.93,32.56,31.57,31.93,3947600
ACAT,20080111,8.2,8.23,7.57,7.58,241500
ACET,20080111,7.06,7.38,7.02,7.35,26000
ACFC,20080111,10.88,11.03,10.57,10.62,17600
ACGL,20080111,24.1267,24.1367,23.7033,23.7567,486500
ACHN,20080111,4.37,4.51,4.28,4.28,4000
ACIW,20080111,4.89,4.9367,4.7733,4.7733,379600
ACLS,20080111,17.36,17.56,16.56,16.56,554400
ACOR,20080111,24.22,25.34,24.02,25.25,579800
ACPW,20080111,11.5,12.25,11.5,11.9,75500
ACTG,20080111,8.49,8.87,8.43,8.51,406700
ACTS,20080111,4.05,4.05,3.85,4,105000
ACXM,20080111,10.22,10.22,9.82,10.01,692200
ADBE,20080111,38.84,39.19,37.92,38.05,10801100
ADES,20080111,5.05,5.075,4.97,5.045,33900
ADI,20080111,27.48,27.48,26.42,26.52,3810200
ADP,20080111,36.4617,36.497,35.8209,36.0666,2933200
ADRA,20080111,33.16,33.32,32.88,33.01,94600
ADRD,20080111,30.36,30.64,30.36,30.42,13200
ADRE,20080111,54.03,54.76,53.01,53.35,436500
ADRU,20080111,31.21,31.27,31,31.08,9300
ADSK,20080111,44.11,44.39,43.12,43.18,2802300
ADTN,20080111,19.74,19.87,19.16,19.25,751500
AEHR,20080111,6.95,6.99,6.57,6.75,10500
AEIS,20080111,11.16,11.26,10.73,10.82,486600
AEPI,20080111,30.26,31.18,30,30.12,14300
AETI,20080111,3.6,4.1,3.6,4.1,4100
AEY,20080111,5.22,5.29,4.84,5.12,69000
AEZS,20080111,984,990,942,978,17700
AFAM,20080111,19.44,20.25,19.34,20.2,24200
AFSI,20080111,6.68,6.745,6.465,6.615,282300
AGEN,20080111,2.39,2.51,2.27,2.45,451500
AGII,20080111,40.13,40.43,38.98,39.1,93800
AGYS,20080111,14.84,15.36,14.37,14.57,612100
AHGP,20080111,24.42,24.95,24.39,24.58,21300
AHPI,20080111,6.95,7.25,6.95,7.2,5800
AIMC,20080111,14.73,14.9,14.2,14.83,116800
AINV,20080111,15.62,15.8,15.03,15.22,1087200
AIRM,20080111,16.3833,16.6667,16,16.0833,136000
AIRT,20080111,8.66,9.19,8.65,8.9,22800
AIXG,20080111,12.56,12.79,12.37,12.52,38400
AKAM,20080111,27.71,28.82,26.71,27.52,7112400
AKRX,20080111,7.67,7.7,7.53,7.66,714400
ALCO,20080111,38.19,40,36.45,38.25,15500
ALGN,20080111,15.11,15.36,14.71,14.77,918200
ALGT,20080111,25.64,26.05,23.72,23.73,238400
ALKS,20080111,15.55,15.73,15.23,15.38,665300
ALLT,20080111,4.59,4.66,4.46,4.65,27600
ALNY,20080111,31.55,32.15,31.08,31.55,390900
ALOG,20080111,63.53,63.94,62.72,63.53,113500
ALOT,20080111,9.66,9.99,9.66,9.99,1800
ALSK,20080111,14.21,14.3,13.78,13.84,200800
ALXN,20080111,34.1,34.215,32.49,33.375,1339700
AMAG,20080111,59.34,59.67,58.76,59.31,250600
AMAT,20080111,16.19,16.48,16.13,16.4,22925400
AMCC,20080111,7.13,7.21,6.87,7.07,950000
AMCN,20080111,23.88,24.19,22.68,24.18,286400
AMD,20080111,6.07,6.44,6.02,6.25,41434800
AMED,20080111,46.75,47.01,46.21,46.55,370600
AMGN,20080111,47.31,48,47.26,47.62,9080800
AMKR,20080111,6.91,6.93,6.57,6.57,2372100
AMNB,20080111,19.17,19.2,19.13,19.14,5000
AMOT,20080111,5.13,5.16,4.83,5.16,5600
AMOV,20080111,29.925,30.205,29.115,29.115,2900
AMPH,20080111,18.48,19.01,18.37,18.96,11200
AMRB,20080111,15.75,15.91,15.75,15.8,4500
AMRI,20080111,13.17,13.35,12.62,13,180000
AMRN,20080111,0.26,0.26,0.23,0.24,296500
AMSC,20080111,239,247,228.6,231.3,494400
AMSF,20080111,14.95,15.15,14.42,14.82,117100
AMSG,20080111,28.63,28.89,27.47,28.66,471900
AMSWA,20080111,7.82,8.24,7.75,7.81,63900
AMTD,20080111,19.16,19.45,18.95,19.27,5789100
AMWD,20080111,17.54,17.54,16.69,16.9,119800
AMZN,20080111,84.03,84.03,80.29,81.08,10624400
ANAT,20080111,123.17,123.17,119.11,119.19,8500
ANCX,20080111,6.11,6.15,5.96,6.12,9000
ANDE,20080111,30.7133,31.02,30.2,30.7733,252100
ANGO,20080111,19.4,19.72,19.26,19.27,143200
ANIK,20080111,13.44,13.64,13.06,13.13,31300
ANSS,20080111,36.19,36.5,35.44,35.75,535000
APEI,20080111,42.28,42.63,40.57,42.03,28100
APOG,20080111,15.65,15.67,15.24,15.25,346600
APOL,20080111,76.21,78.65,75.78,76.81,4006900
APPY,20080111,407.04,420,389.76,406.08,105700
ARAY,20080111,17.49,18,17.01,17.83,645000
ARCC,20080111,13.54,13.9,13.35,13.45,457000
ARCI,20080111,7.45,7.94,7.11,7.93,22200
ARCW,20080111,1.96,1.96,1.96,1.96,0
AREX,20080111,12.94,12.99,12.69,12.74,28400
ARIA,20080111,4.36,4.41,4.29,4.29,354100
ARII,20080111,18.56,18.94,18.2,18.31,153700
ARKR,20080111,33.06,33.6,32.52,33.43,5200
ARLP,20080111,17.77,18.31,17.52,17.52,49700
ARNA,20080111,7.79,8,7.68,7.7,1037200
AROW,20080111,21.98,22.45,21.2,21.2,21700
ARQL,20080111,4.57,4.57,4.42,4.51,345900
ARRS,20080111,8.47,8.5,8.17,8.2,3217500
ARRY,20080111,7.8,7.84,7.5,7.52,419200
ARTNA,20080111,18.85,19.19,18.85,18.98,2200
ARTW,20080111,27.9,29.74,27.8,29.06,16300
ARTX,20080111,2.17,2.17,2.06,2.16,25500
ARWR,20080111,3.29,3.39,3.17,3.17,179900
ASFI,20080111,20.88,21.57,19.62,21,236900
ASML,20080111,26.88,27.24,26.77,26.88,1730000
ASRV,20080111,2.56,2.75,2.56,2.71,11400
ASRVP,20080111,24.5,24.5,24.5,24.5,0
ASTE,20080111,28.53,29.06,27.91,27.98,180200
ASUR,20080111,0.5533,0.5533,0.5267,0.54,43500
ASYS,20080111,11.47,11.7,11.3,11.57,69100
ATEC,20080111,57.84,59.4,56.16,57,41100
ATHN,20080111,36.38,37.46,36.04,36.78,86600
ATHX,20080111,4.4,4.89,4.25,4.89,5300
ATLO,20080111,18.75,18.75,18.75,18.75,400
ATNI,20080111,32.58,33.28,31.99,32.04,56800
ATRC,20080111,13.63,14.12,13.62,13.9,18800
ATRI,20080111,127.1,131,127.1,129.26,5800
ATRO,20080111,31.15,33.6417,31.1333,31.1333,53600
