<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20070926,2.41,2.72,2.41,2.64,4200
AAON,20070926,5.8519,6.1037,5.8074,6.003,71200
AAPL,20070926,22.0671,22.1429,21.6071,21.8243,34830900
AAWW,20070926,53.67,53.7,52.73,53.18,42200
ABAX,20070926,21.52,22.12,21.46,21.95,239400
ABCB,20070926,19,19.05,18.58,18.75,26200
ABCO,20070926,29.385,29.965,29.37,29.51,65400
ABMD,20070926,11.82,12.16,11.74,11.88,137300
ABTL,20070926,16.05,17.35,15.75,16.5,203900
ACAD,20070926,15.58,15.75,15.25,15.27,173500
ACAS,20070926,41.25,41.71,40.9,41.47,1517900
ACAT,20070926,16.15,16.65,16.03,16.59,178300
ACET,20070926,9.02,9.1,9.02,9.08,9000
ACFC,20070926,15.3,15.4,14.86,15.38,5900
ACGL,20070926,23.48,24.4167,23.48,24.33,396300
ACHN,20070926,6.27,6.3,6.27,6.3,1900
ACIW,20070926,7.3333,7.5033,7.2967,7.3267,1330800
ACLS,20070926,20.44,20.84,20.28,20.4,414600
ACOR,20070926,18.33,19.14,18.33,18.98,213400
ACPW,20070926,8.2,8.75,7.8,7.9,180300
ACTG,20070926,14.46,14.91,14.4,14.55,102200
ACTS,20070926,5,5.25,4.98,5.14,311300
ACXM,20070926,19.58,19.67,18.75,19.36,1137300
ADBE,20070926,43.09,44,42.69,43.41,10196000
ADES,20070926,6.14,6.3,6,6.3,9300
ADI,20070926,37.4,37.43,36.16,36.29,3998200
ADP,20070926,41.001,41.2817,40.7639,40.913,2456400
ADRA,20070926,35.11,35.34,35.02,35.32,75800
ADRD,20070926,32.4,32.5,32.24,32.41,13800
ADRE,20070926,52.1,52.17,51.57,52.04,230600
ADRU,20070926,33.78,33.78,33.55,33.69,5700
ADSK,20070926,49.81,50.55,49.43,50.1,2096900
ADTN,20070926,22.37,22.77,22.28,22.3,829500
AEHR,20070926,7.35,7.4,7.02,7.4,22000
AEIS,20070926,15.74,16.08,15.39,15.58,471500
AEPI,20070926,40.13,41.74,39.89,40.24,38600
AETI,20070926,6.7,7.28,6.46,6.52,9200
AEY,20070926,8.17,8.3,7.67,7.82,125800
AEZS,20070926,1506,1530,1470,1518,31900
AFAM,20070926,19.53,19.71,18.47,18.49,56300
AFSI,20070926,8.23,8.325,8.06,8.1,234200
AGEN,20070926,2.38,2.45,2.28,2.35,179600
AGII,20070926,43.37,43.62,42.93,42.95,99300
AGYS,20070926,17.31,17.65,17.06,17.17,260700
AHGP,20070926,23.94,23.95,23.33,23.33,28700
AHPI,20070926,6.4,6.4,6.4,6.4,100
AIMC,20070926,16.38,16.82,16.24,16.65,59700
AINV,20070926,20.3,20.7,20.25,20.57,1098400
AIRM,20070926,15.87,16.0333,15.6967,15.87,130500
AIRT,20070926,9.64,9.72,9.6,9.72,800
AIXG,20070926,9.33,9.4,9.09,9.13,37400
AKAM,20070926,30.18,30.28,29.71,29.79,3953400
