<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20100528,1.45,1.45,1.45,1.45,2200
AAON,20100528,7.3126,7.3837,7.2267,7.3126,100300
AAPL,20100528,37.0557,37.0571,36.1929,36.6971,29129000
AAWW,20100528,52.37,52.99,51.54,52.27,259100
AAXJ,20100528,53.92,53.92,51.96,52.27,316700
ABAX,20100528,22.88,23.08,22.5,22.51,68400
ABCB,20100528,11.36,11.7,11.21,11.27,1157700
ABCD,20100528,4.78,4.85,4.72,4.85,237700
ABCO,20100528,19.065,19.065,18.53,18.56,60500
ABIO,20100528,168.84,174.72,168,170.1,97000
ABMD,20100528,9.79,9.93,9.65,9.75,275700
ABTL,20100528,6.4,6.5,6.05,6.4,301900
ACAD,20100528,1.3,1.35,1.27,1.34,276100
ACAS,20100528,5.36,5.54,5.31,5.33,17232600
ACAT,20100528,11.57,11.64,11.18,11.47,47300
ACET,20100528,6.46,6.49,6.24,6.26,94900
ACFC,20100528,3,3.21,2.95,2.95,42500
ACGL,20100528,24.45,24.73,24.4333,24.5067,285300
ACHN,20100528,2.22,2.26,2.21,2.25,62300
ACIW,20100528,6.3967,6.4433,6.3,6.37,93100
ACLS,20100528,7.88,7.92,7.56,7.92,369900
ACOR,20100528,34.02,34.78,33.5,34.38,316600
ACPW,20100528,3.95,4.15,3.85,4.1,118600
ACTG,20100528,15.55,15.83,14.88,15.05,352100
ACTS,20100528,2.13,2.17,2.09,2.13,63300
ACUR,20100528,3.4,3.4,3.26,3.36,37500
ACWI,20100528,39.7,39.84,39.21,39.34,259200
ACWX,20100528,36.9,37.03,36.33,36.54,229100
ACXM,20100528,17.23,17.62,17.1,17.41,953000
ADBE,20100528,32.19,32.42,31.69,32.08,8778800
ADES,20100528,3.125,3.125,3,3.1,5800
ADI,20100528,29.66,29.74,28.86,29.17,4654900
ADP,20100528,36.0579,36.251,35.6365,35.8912,3339900
ADRA,20100528,24.17,24.17,23.97,24,1800
ADRD,20100528,18.44,18.44,18.26,18.34,9600
ADRE,20100528,40,40.1,39.42,39.74,108400
ADRU,20100528,18,18.08,17.77,17.81,6800
ADSK,20100528,29.68,29.7,28.84,29.26,4341000
ADTN,20100528,27.37,27.63,27.08,27.43,1013300
ADUS,20100528,6.26,6.26,6.18,6.18,1600
AEHR,20100528,2.44,2.44,2.31,2.34,300
AEIS,20100528,12.55,12.55,12.1,12.36,327400
AEPI,20100528,25.26,25.62,24.26,25.14,61300
AETI,20100528,2.02,2.11,2.02,2.11,600
AEY,20100528,2.84,2.84,2.78,2.79,5400
AEZS,20100528,1020,1026,990,1014,1103600
AFAM,20100528,37.29,37.45,36.36,36.37,78300
AFSI,20100528,6.69,6.735,6.54,6.585,120500
AGEN,20100528,1.03,1.04,1.01,1.03,558600
AGII,20100528,30.54,30.55,30.09,30.22,139600
AGNC,20100528,25.73,26.5,25.7,26.26,1562200
AGYS,20100528,7.06,7.06,6.69,6.74,194900
AHGP,20100528,31,31.5,30.61,31.1,58200
AHPI,20100528,3.81,3.82,3.59,3.59,3400
AIMC,20100528,12.88,12.88,12.29,12.48,102100
AINV,20100528,10.51,10.61,10.3,10.43,2319600
AIRM,20100528,11.1533,11.2933,10.8567,10.9767,45500
AIRT,20100528,13.29,13.38,13.25,13.26,1300
