<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20131031,4.03,4.05,4.03,4.05,2500
AAOI,20131031,12.65,13.02,12.55,12.68,89200
AAON,20131031,18.1133,18.48,17.9933,18.0067,90600
AAPL,20131031,75,75.3557,74.4671,74.6714,9846200
AAWW,20131031,41.44,41.52,36.97,37.03,2772800
AAXJ,20131031,60.88,60.88,60.21,60.21,369900
ABAX,20131031,35.95,36.13,35.46,35.73,119000
ABCB,20131031,18.69,18.81,18.29,18.3,68900
ABCD,20131031,1.38,1.46,1.29,1.42,44200
ABCO,20131031,68.83,69.68,68.41,68.6,145600
ABIO,20131031,10.08,10.08,9.17,9.52,657800
ABMD,20131031,21.63,24.13,21.45,24.01,1213500
ABTL,20131031,8.11,8.28,7.9,8.15,76400
ACAD,20131031,22.36,23.31,21.63,22.73,2581800
ACAS,20131031,14.07,14.17,13.93,14.02,1343600
ACAT,20131031,52.28,52.88,51.54,52.4,105200
ACET,20131031,16.15,16.31,15.83,15.95,140300
ACFC,20131031,3.75,3.89,3.74,3.76,3400
ACGL,20131031,57.87,58.21,57.68,57.96,725600
ACHC,20131031,42.87,43.71,42.23,43.42,403100
ACHN,20131031,2.47,2.51,2.26,2.51,3561800
ACIW,20131031,18.51,18.6667,18.36,18.3733,433100
ACLS,20131031,8.8,8.88,8.52,8.68,874700
ACNB,20131031,17.11,17.3,17.11,17.18,1400
ACOR,20131031,33.57,33.57,30.24,30.61,700300
ACPW,20131031,2.93,3,2.9,2.97,60500
ACRX,20131031,6.64,6.81,6.04,6.72,1930200
ACST,20131031,19.2,19.9,19.1,19.1,28900
ACTG,20131031,14.99,15.17,14.92,15.09,671600
ACTS,20131031,2.46,2.47,2.4,2.43,52300
ACUR,20131031,1.74,1.74,1.7,1.7,98000
ACWI,20131031,56.31,56.43,56.04,56.05,718700
ACWX,20131031,46.5,46.65,46.36,46.4,205200
ACXM,20131031,32.93,33.5,32.87,33.23,464300
ADBE,20131031,54.01,54.56,53.9,54.22,3509400
ADES,20131031,18.49,19,18.055,18.885,93700
ADHD,20131031,16.82,17,15.7,16.34,87800
ADI,20131031,48.82,49.54,48.82,49.3,2107700
ADP,20131031,65.1975,66.0666,64.9781,65.8736,2727000
ADRA,20131031,29.79,29.8,29.52,29.53,4200
ADRD,20131031,24.61,24.66,24.5,24.64,6500
ADRE,20131031,38.97,38.97,38.44,38.44,21900
ADRU,20131031,24.29,24.39,24.2,24.39,2600
ADSK,20131031,40.1,40.34,39.85,39.9,2224700
ADTN,20131031,23.54,23.78,23.3,23.48,522500
ADUS,20131031,24.83,26.37,24.54,25.85,148700
ADXS,20131031,3.82,3.87,3.65,3.74,188700
ADXSW,20131031,1.3,1.34,1.25,1.29,24200
AEGN,20131031,21.69,22.02,20.49,20.5,380900
AEGR,20131031,85.86,87.4,81.77,82.82,832900
AEHR,20131031,2.59,2.59,2.55,2.55,22300
AEIS,20131031,20.87,21.08,20.73,20.88,275900
AEPI,20131031,60.3,60.8,59.39,59.42,71300
AERI,20131031,10.45,10.54,10.38,10.5,61100
AETI,20131031,8.11,8.28,8.1,8.2,28000
AEY,20131031,2.5,2.65,2.5,2.65,5500
AEZS,20131031,139,140,135,135,239700
AFAM,20131031,19.14,19.4,19.07,19.23,26000
AFH,20131031,11.62,12.39,11.5,12.21,21400
AFSI,20131031,19.49,19.53,19.1,19.18,479000
AGEN,20131031,2.5,2.51,2.4,2.42,364300
AGII,20131031,42.86,42.86,41.97,41.98,78900
AGIIL,20131031,21.59,21.95,21.29,21.95,22900
AGIO,20131031,23.94,24.77,23.15,23.16,92400
AGNC,20131031,21.53,21.77,21.32,21.71,10511200
AGNCP,20131031,25.4,25.42,25.25,25.42,9400
AGYS,20131031,11.91,11.96,11.74,11.75,47400
AHGP,20131031,59.57,60,59.26,59.64,8700
AHPI,20131031,2.4,2.4,2.4,2.4,400
AIMC,20131031,30.77,30.98,30.25,30.37,94200
AINV,20131031,8.58,8.63,8.53,8.53,1813500
AIQ,20131031,23.96,25.32,23.64,25.21,62100
AIRM,20131031,44.31,44.5,43,43.72,406700
AIRT,20131031,11.16,11.18,11.04,11.13,2600
AIXG,20131031,14.42,14.47,14.29,14.3,91100
AKAM,20131031,45.54,46.07,44.7,44.76,3523200
AKRX,20131031,20.87,20.95,20.12,20.44,453800
ALCO,20131031,39.66,40.67,38.85,39.96,16700
ALGN,20131031,56.84,57.59,56.31,57.06,427600
ALGT,20131031,106,106.29,103.91,104.27,72200
ALIM,20131031,2.13,2.2,2.13,2.14,46800
ALKS,20131031,34.69,35.59,34.28,35.19,1222300
ALLT,20131031,13.76,13.84,13.18,13.48,398400
ALNY,20131031,58.46,59.18,55.83,57.61,840300
ALOG,20131031,91.92,92.77,91.92,92.23,32600
ALOT,20131031,12.75,12.75,12.66,12.66,500
ALSK,20131031,2.5,2.52,2.45,2.46,335300
ALXN,20131031,125,125.67,122.94,122.95,1253700
AMAG,20131031,26.87,27.61,26.26,26.98,152100
AMAT,20131031,17.82,18.05,17.81,17.85,10983500
AMBA,20131031,20.04,20.81,19.95,20.55,718700
AMBC,20131031,20.47,20.54,20.09,20.19,165100
AMBCW,20131031,12.47,12.49,11.53,12.49,6400
AMCC,20131031,11.17,11.97,11.05,11.66,1329500
AMCN,20131031,1.7,1.74,1.67,1.69,273900
AMCX,20131031,68.4,70.64,68.4,70.09,878300
AMD,20131031,3.31,3.35,3.25,3.34,18062500
AMED,20131031,16.27,16.67,15.97,16.28,487100
AMGN,20131031,117.11,117.64,115.89,116.14,2648500
AMKR,20131031,5.28,5.38,5.26,5.3,1481700
AMNB,20131031,22.95,23.12,22.77,22.94,9600
AMOT,20131031,9,9.55,9,9.55,5900
AMOV,20131031,21.5,21.5,21.23,21.36,2200
AMRB,20131031,8.74,8.74,8.65,8.66,1000
AMRI,20131031,13.01,13.17,12.96,13.1,205400
AMRN,20131031,1.81,1.82,1.6,1.65,14816500
AMRS,20131031,2.63,2.63,2.51,2.52,160800
AMSC,20131031,23,23,21.8,21.8,657900
AMSF,20131031,39.7,39.72,38.32,38.51,54800
AMSG,20131031,43.41,43.47,42.84,42.89,108400
AMSWA,20131031,9.02,9.04,8.7,8.75,52200
AMWD,20131031,34.55,34.63,33.74,33.92,36600
AMZN,20131031,361.89,366,359,364.03,2466900
ANAT,20131031,100.5,103.29,100,101.07,17700
ANCB,20131031,17.03,17.03,17.03,17.03,100
ANCX,20131031,14.37,14.87,14.37,14.53,12100
ANDA,20131031,10.18,10.18,9.6,10.14,1800
ANDAU,20131031,10.95,10.95,10.95,10.95,0
ANDAW,20131031,0.5,0.5,0.5,0.5,0
ANDE,20131031,49.56,49.9667,48.8933,49.4533,108100
ANGI,20131031,14.86,14.91,14.06,14.08,1337200
ANGO,20131031,15.78,16,15.67,15.72,142700
ANIK,20131031,29.17,31.03,27.1,29.87,740500
ANIP,20131031,10.05,10.25,9.9,10.25,29800
