<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20100928,1.76,1.76,1.74,1.74,7500
AAON,20100928,7.1111,7.1111,6.9452,7.1081,26700
AAPL,20100928,41.6814,41.6814,39.2857,40.98,36965700
AAWW,20100928,55.01,55.55,54.27,54.93,259700
AAXJ,20100928,59.78,60,59.31,59.9,321500
ABAX,20100928,22.32,22.96,22.05,22.86,86400
ABCB,20100928,9.17,9.36,9.07,9.33,71100
ABCD,20100928,3.26,3.28,3.22,3.27,26200
ABCO,20100928,21.72,21.785,21.48,21.575,71500
ABIO,20100928,157.5,157.92,153.3,157.5,14700
ABMD,20100928,10.32,10.41,10.07,10.35,79800
ABTL,20100928,4.5,4.5,4.1,4.25,372100
ACAD,20100928,0.95,0.97,0.93,0.94,300100
ACAS,20100928,5.83,5.9,5.71,5.9,2660700
ACAT,20100928,9.6,10.58,9.6,10.57,279300
ACET,20100928,6.93,6.95,6.68,6.95,165800
ACFC,20100928,1.84,1.84,1.84,1.84,200
ACGL,20100928,27.4433,27.64,27.21,27.57,200500
ACHN,20100928,2.94,3.01,2.93,2.95,25700
ACIW,20100928,7.0367,7.1233,6.9233,7.1033,112100
ACLS,20100928,7.12,7.8,6.84,7.64,1627300
ACOR,20100928,33.9,34.57,33.2,34.34,622000
ACPW,20100928,6.5,7.55,6.4,6.8,3078300
ACTG,20100928,17.19,17.68,16.64,17.61,333500
ACTS,20100928,2,2.01,1.98,1.98,74500
ACUR,20100928,2.37,2.48,2.37,2.46,21700
ACWI,20100928,43.08,43.35,42.77,43.26,446800
ACWX,20100928,41.33,41.53,41.02,41.52,74300
ACXM,20100928,15.07,16.13,14.99,15.81,1012200
ADBE,20100928,26.91,26.92,26.13,26.28,25310900
ADES,20100928,2.465,2.465,2.375,2.45,10300
ADI,20100928,30.98,31.73,30.67,31.67,7174000
ADP,20100928,37.1905,37.5066,36.4794,37.2959,3187400
ADRA,20100928,25.74,25.82,25.57,25.76,10100
ADRD,20100928,20.51,20.67,20.51,20.67,3100
ADRE,20100928,44.16,44.57,43.8,44.5,145300
ADRU,20100928,20.25,20.32,20.23,20.32,2800
ADSK,20100928,32.06,33.13,31.66,32.34,4184600
ADTN,20100928,33.91,34.07,33.04,33.84,1117600
ADUS,20100928,4.05,4.18,3.97,4,71800
AEHR,20100928,1.36,1.36,1.28,1.29,2200
AEIS,20100928,12.8,12.92,12.26,12.85,508100
AEPI,20100928,23.44,24.5,23.44,24.45,24800
AETI,20100928,2.3,2.3,2.3,2.3,1900
AEY,20100928,3,3,2.93,3,19300
AEZS,20100928,810,846,786,840,1972800
AFAM,20100928,30.55,30.6,29.65,30.18,135000
AFSI,20100928,7.165,7.22,7.105,7.165,142800
AGEN,20100928,0.97,1.04,0.97,1.02,529500
AGII,20100928,33.71,33.87,33.31,33.82,130300
AGNC,20100928,26.09,26.9,26.05,26.89,15974500
AGYS,20100928,6.24,6.39,6,6.24,135500
AHGP,20100928,43.45,43.6,42.69,43.29,34200
AHPI,20100928,3.88,4.45,3.87,4.45,10700
AIMC,20100928,14.34,14.49,14.05,14.44,84200
AINV,20100928,10.19,10.38,10.05,10.36,1447600
AIRM,20100928,13.26,13.28,12.9733,13.1633,61200
AIRT,20100928,9,9,8.79,8.88,15700
AIXG,20100928,29.57,29.7,29.1,29.59,901600
AKAM,20100928,51.4,52.2,50.57,50.98,4066900
AKRX,20100928,3.9,3.91,3.82,3.91,197700
ALCO,20100928,22.14,22.45,22.14,22.44,15800
ALGN,20100928,19.72,19.79,19.25,19.73,975900
ALGT,20100928,42.96,43.2,42.44,43,223500
ALIM,20100928,9.4,9.4,9.1,9.37,18200
ALKS,20100928,14.51,14.68,14.3,14.62,495300
ALLT,20100928,6.11,6.25,6.01,6.03,33600
ALNY,20100928,12.5,12.74,12.33,12.36,471300
ALOG,20100928,44.88,44.88,43.81,44.44,88000
ALOT,20100928,6.95,7.13,6.95,7.03,500
ALSK,20100928,10.41,10.46,10.1,10.11,676100
ALXN,20100928,32.08,32.545,31.165,32.49,1105100
AMAG,20100928,19.17,19.24,18.45,18.68,516300
AMAT,20100928,11.59,11.77,11.43,11.73,21370500
AMCC,20100928,10.98,11.24,10.71,11.1,989200
AMCN,20100928,4.77,4.78,4.35,4.66,420800
AMD,20100928,7.06,7.09,6.87,6.95,32223200
