<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20110307,2.1,2.1,2.1,2.1,100
AAON,20110307,9.0697,9.0697,8.7674,8.8474,59800
AAPL,20110307,51.5871,51.6671,50.1871,50.7657,19504300
AAWW,20110307,67.26,68.18,65.67,67,209800
AAXJ,20110307,61.88,61.88,60.77,60.86,451100
ABAX,20110307,27.72,27.74,26.72,27.25,66300
ABCB,20110307,9.87,9.93,9.64,9.64,45000
ABCD,20110307,3.5,3.51,3.38,3.39,31400
ABCO,20110307,25.3,25.38,24.575,24.775,31800
ABIO,20110307,127.68,128.52,126,126.42,24100
ABMD,20110307,13.48,13.5,13.12,13.22,103100
ABTL,20110307,5.7,6.15,5.65,5.95,605300
ACAD,20110307,1.73,1.8,1.67,1.75,392000
ACAS,20110307,9.2,9.22,8.96,9.09,3783200
ACAT,20110307,14.5,14.59,13.69,13.84,134800
ACET,20110307,7.73,7.75,7.46,7.5,114200
ACGL,20110307,29.9567,29.97,29.7267,29.78,211300
ACHN,20110307,5.98,6.25,5.82,6.11,743100
ACIW,20110307,10.63,10.6333,9.9733,10.1533,166100
ACLS,20110307,11.64,11.68,10.84,10.92,1606200
ACNB,20110307,15.33,15.4,15.25,15.27,7600
ACOR,20110307,21.93,22.28,21.3,21.86,494300
ACPW,20110307,11.3,11.75,11.1,11.4,335000
ACRX,20110307,3.34,3.36,3.09,3.09,35400
ACTG,20110307,33.75,34.25,32.14,33.82,436000
ACTS,20110307,2.56,2.58,2.45,2.52,167900
ACUR,20110307,3.22,3.22,3.11,3.12,82500
ACWI,20110307,49.02,49.04,48.05,48.2,484200
ACWX,20110307,46,46.05,45.14,45.24,46200
ACXM,20110307,16.38,16.5,15.9,16.21,315400
ADBE,20110307,35.44,35.6,34.25,34.72,5003500
ADES,20110307,7.255,7.255,6.95,7.175,14800
ADI,20110307,40.58,40.74,39.06,39.62,3373500
ADP,20110307,44.3197,44.4951,43.7049,43.9596,3346700
ADRA,20110307,29.29,29.29,28.8,28.87,4100
ADRD,20110307,23.12,23.21,22.83,22.83,9000
ADRE,20110307,47.69,47.79,46.86,47.01,92300
ADRU,20110307,22.59,22.92,22.26,22.32,1500
ADSK,20110307,40.94,41.29,39.72,40.11,2650700
ADTN,20110307,47.56,47.7,44.28,45.61,1047400
ADUS,20110307,5.02,5.3,4.84,5,141600
AEGR,20110307,14.83,15.01,14.73,14.73,30300
AEHR,20110307,1.8,2.01,1.8,2.01,44000
AEIS,20110307,16.87,16.97,15.8,16.59,1062700
AEPI,20110307,29.19,29.29,27.87,28.06,17600
AETI,20110307,2.64,2.65,2.6,2.65,3700
AEY,20110307,3.17,3.19,3.16,3.17,5900
AEZS,20110307,1092,1098,1044,1074,1005800
AFAM,20110307,37.85,38.05,37.26,37.58,115300
AFSI,20110307,9.6,9.61,9.33,9.37,135400
AGEN,20110307,0.93,0.94,0.92,0.94,221400
AGII,20110307,36.24,36.24,34.4,34.53,163800
AGNC,20110307,29.75,29.75,29.6,29.62,2554000
AGYS,20110307,5.31,5.32,5.02,5.11,86200
AHGP,20110307,55.88,55.95,53.82,54.75,38000
AHPI,20110307,4.63,5.09,4.53,4.86,15400
AIMC,20110307,20.96,21,20.46,20.69,253800
AINV,20110307,12.24,12.33,12,12.12,1143400
AIRM,20110307,19.66,19.7067,18.9367,19.3367,128100
AIRT,20110307,9.57,9.97,9.57,9.82,5400
AIXG,20110307,43.99,44.43,42.93,43.28,416800
AKAM,20110307,37.69,37.74,36.06,36.54,6871800
AKRX,20110307,5.68,5.73,5.48,5.7,308500
ALCO,20110307,26.65,27,25,25.09,16300
ALGN,20110307,21.85,21.89,21.15,21.51,642700
ALGT,20110307,42.3,42.54,41.88,42.23,221900
ALIM,20110307,7.85,7.85,7.2,7.59,21600
ALKS,20110307,12.57,12.61,12.28,12.39,609000
ALLT,20110307,16.23,16.29,14.6,15.16,274000
ALNY,20110307,10.58,10.58,9.93,10.18,344000
ALOG,20110307,54.23,54.52,52.94,53.66,48000
ALOT,20110307,7.48,7.48,7.48,7.48,0
ALSK,20110307,10.13,10.26,10.07,10.19,746800
ALXN,20110307,49.33,49.875,48.835,49.205,773700
AMAG,20110307,17.46,17.46,17,17.19,143600
AMAT,20110307,16.72,16.77,15.74,15.96,24767900
AMCC,20110307,10.59,10.66,10.16,10.36,965800
AMCN,20110307,5.84,5.98,5.62,5.69,367200
AMD,20110307,9.18,9.22,8.74,8.84,29792500
AMED,20110307,35.87,35.87,34.5,35.29,213300
AMGN,20110307,52.53,52.57,51.68,51.74,6334100
AMKR,20110307,7.43,7.47,7.03,7.24,1546300
AMNB,20110307,21.52,21.52,20.7,20.92,8500
AMOT,20110307,7.22,7.49,7.22,7.3,41800
AMOV,20110307,27.895,27.975,27.72,27.875,3400
AMRB,20110307,6.47,6.47,6.42,6.42,2700
AMRI,20110307,4.52,4.52,4.35,4.41,110200
AMRN,20110307,7.76,7.82,7.5,7.64,922900
AMRS,20110307,32.26,32.73,31.49,31.5,90700
AMSC,20110307,267.5,267.6,256,260.8,563300
AMSF,20110307,20.22,20.38,19.98,20.35,79600
AMSG,20110307,23.83,23.91,23.37,23.63,91000
AMSWA,20110307,6.87,6.96,6.59,6.62,32500
AMTD,20110307,22.52,22.9,22.19,22.45,4445500
AMWD,20110307,19.78,19.8,19.11,19.14,10600
AMZN,20110307,171.79,172.09,166.24,169.08,5933400
ANAT,20110307,79.78,80.8,78.78,78.92,21900
ANCB,20110307,10.73,10.73,10.56,10.6,24600
ANCX,20110307,7.1,7.17,7.06,7.1,17300
