<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAAP,20160328,36.64,36.64,32.55,32.99,26600
AAL,20160328,41,41.34,40.33,40.91,6402800
AAME,20160328,4.01,4.1,3.76,3.92,9700
AAOI,20160328,15.9,15.98,15.11,15.2,243300
AAON,20160328,26.9,27.05,26.63,26.77,122400
AAPC,20160328,10.38,10.38,10.38,10.38,0
AAPL,20160328,106,106.19,105.06,105.19,19411300
AAWW,20160328,40.79,40.79,39.35,40.36,148100
AAXJ,20160328,53.3,53.47,53.28,53.45,278200
ABAC,20160328,2.84,2.84,2.8,2.8,3100
ABAX,20160328,42.23,42.48,41.93,42.23,145300
ABCB,20160328,28.92,28.98,28.45,28.77,84600
ABCD,20160328,4.32,4.45,4.32,4.4,17100
ABCO,20160328,30.66,31.27,30.66,30.71,568500
ABDC,20160328,11.53,11.9,11.47,11.6,77200
ABEO,20160328,2.72,2.73,2.45,2.6,82500
ABEOW,20160328,0.63,0.63,0.6,0.6,900
ABIL,20160328,6.43,6.43,5.76,6.07,10300
ABIO,20160328,3.6,3.61,3.51,3.55,13400
ABMD,20160328,91.36,92.48,90.27,90.48,859800
ABTL,20160328,17.25,17.25,16.45,16.55,264400
ABTX,20160328,18.35,18.5,17.82,17.82,10600
ABUS,20160328,4,4,3.73,3.81,135900
ABY,20160328,17.8,18.13,17.36,17.74,589800
ACAD,20160328,24.48,25.49,23.55,23.81,14038700
ACAS,20160328,15.04,15.18,14.86,15.09,1658900
ACAT,20160328,16.27,16.64,15.42,16.45,242000
ACBI,20160328,13.99,14.02,13.8,13.93,29300
ACET,20160328,21.87,22.02,21.47,21.85,81900
ACFC,20160328,5.71,5.88,5.71,5.83,2000
ACGL,20160328,69.59,70.36,69.55,70.2,182600
ACHC,20160328,53.22,53.85,52.74,53.45,384000
ACHN,20160328,7.4,7.46,7.23,7.29,867800
ACIW,20160328,19.43,19.51,19.03,19.09,776000
ACLS,20160328,10.32,10.88,10.32,10.76,360400
ACNB,20160328,22.39,22.39,22.26,22.27,1300
ACOR,20160328,25.9,26.39,24.9,25.38,805800
ACRS,20160328,14.68,14.99,14.68,14.91,13900
ACRX,20160328,3.2,3.28,3.05,3.1,342000
ACSF,20160328,9.55,10.06,9.55,10.06,30400
ACST,20160328,1.46,1.52,1.46,1.52,3600
ACTA,20160328,8.81,9.13,8.64,8.9,63800
ACTG,20160328,3.72,3.85,3.64,3.8,506500
ACTX,20160328,12.91,12.91,12.91,12.91,0
ACUR,20160328,2.5,2.55,2.45,2.53,10900
ACWI,20160328,55.44,55.48,55.21,55.4,1017700
ACWX,20160328,38.98,39.02,38.84,39,675600
ACXM,20160328,21.24,21.56,20.73,20.92,420800
ADAP,20160328,7.97,8.11,7.66,7.8,123700
ADBE,20160328,92.68,92.83,91.9,92.4,2282900
ADHD,20160328,3.81,3.89,3.57,3.63,132100
ADI,20160328,58.63,58.63,58.14,58.32,1455700
ADMA,20160328,7.56,8.28,7.15,7.73,66200
ADMP,20160328,6.87,6.98,5.45,5.59,246100
ADMS,20160328,14.23,14.6,13.72,14.16,504200
ADP,20160328,88.8,88.96,88.23,88.3,1325100
ADRA,20160328,25.3,25.6,25.3,25.59,2100
ADRD,20160328,19.44,19.45,19.38,19.44,17800
ADRE,20160328,30.38,30.38,30.25,30.38,6800
ADRO,20160328,12.22,12.4,11.81,11.91,215500
ADRU,20160328,19.08,19.08,19.08,19.08,2600
ADSK,20160328,57.31,57.6,56.35,57.11,1121700
ADTN,20160328,19.44,19.61,19.21,19.46,416300
ADUS,20160328,16.45,17.41,16.27,17.21,39000
ADXS,20160328,8.75,8.91,8.04,8.35,656600
ADXSW,20160328,6,6,6,6,0
AEGN,20160328,20.97,21.09,20.56,20.91,182300
AEHR,20160328,1.14,1.2,1.11,1.2,19600
AEIS,20160328,33.5,33.87,33.25,33.31,267500
AEMD,20160328,5.24,5.26,5.15,5.24,4300
AEPI,20160328,64.52,65.39,63.2,63.94,21400
AERI,20160328,12,12.04,10.92,11.65,563900
AETI,20160328,2.11,2.19,2,2,9200
AEY,20160328,1.93,1.94,1.86,1.87,15600
AEZS,20160328,3.4,3.48,3.27,3.28,183000
AFAM,20160328,34.96,35.59,34.73,35.27,45000
AFH,20160328,17.53,17.63,17.12,17.31,34900
AFMD,20160328,3.74,3.83,3.52,3.59,187700
AFSI,20160328,25.75,25.93,25.72,25.85,383100
AGEN,20160328,3.96,3.99,3.78,3.85,500400
AGFS,20160328,6.54,6.81,6.35,6.56,84500
AGFSW,20160328,0.91,0.95,0.8,0.95,14800
AGII,20160328,55.82,56.44,55.77,56.07,50600
AGIIL,20160328,25.4,25.63,25.12,25.45,10400
AGIO,20160328,38.29,38.35,36,36.17,512800
AGNC,20160328,18.49,18.59,18.42,18.57,2316300
AGNCB,20160328,24.95,24.95,24.87,24.93,7900
AGNCP,20160328,26.18,26.18,26.11,26.13,6700
AGND,20160328,42.94,42.94,42.94,42.94,0
AGRX,20160328,5.86,6.23,5.76,5.77,10200
AGTC,20160328,13.89,14.06,13.5,13.55,118000
AGYS,20160328,10.14,10.28,9.17,10.15,27400
AGZD,20160328,47.52,47.7,47.52,47.65,1300
AHGP,20160328,15,15.14,13.57,14,133400
AHPI,20160328,0.7,0.7,0.67,0.67,700
AIA,20160328,42.31,42.51,42.31,42.47,40100
AIMC,20160328,27.3,27.51,26.91,27.16,87300
AIMT,20160328,13.49,13.9,13.02,13.17,143200
AINV,20160328,5.46,5.53,5.35,5.39,928200
AIQ,20160328,7.05,7.16,6.9,6.95,5000
AIRM,20160328,34.76,35.37,34.44,34.86,550200
AIRR,20160328,17.23,17.23,17.23,17.23,100
AIRT,20160328,25.1,25.35,25,25,2500
AIXG,20160328,4.3,4.33,4.26,4.26,5100
AKAM,20160328,55.1,55.31,54.57,54.93,1289600
AKAO,20160328,3,3.11,2.95,3.06,54800
AKBA,20160328,8.65,8.79,8.4,8.68,123600
AKER,20160328,1.85,2.06,1.7,1.88,17200
AKRX,20160328,24.26,24.5,23.02,23.26,1466500
AKTX,20160328,14,14,14,14,200
ALCO,20160328,27.61,28.08,27.26,27.71,16800
ALDR,20160328,22.1,27.79,21.75,25.7,14957600
ALDX,20160328,4.25,4.32,4.04,4.1,4000
ALGN,20160328,70.34,70.68,69.7,70.35,782800
ALGT,20160328,173.35,177.38,173,176.22,78000
ALIM,20160328,1.66,1.7,1.49,1.65,171900
ALKS,20160328,31.64,31.68,30.14,30.21,1066000
ALLT,20160328,5.3,5.3,5.15,5.17,65400
ALNY,20160328,60.49,61.65,58.28,58.78,701600
ALOG,20160328,75.29,75.55,74.1,74.81,107400
ALOT,20160328,14.82,14.82,14.49,14.5,1500
ALQA,20160328,0.89,0.9,0.85,0.88,64200
ALRM,20160328,22.18,22.48,21.58,22.07,168400
ALSK,20160328,1.67,1.7,1.66,1.68,45700
ALTY,20160328,13.96,13.96,13.96,13.96,1000
ALXN,20160328,133.95,135.2,131.93,132.5,1298400
AMAG,20160328,21.51,21.57,20.79,20.92,1253400
AMAT,20160328,20.22,20.32,20.15,20.2,5424200
AMBA,20160328,41,41.65,40.35,40.71,796900
AMBC,20160328,15.82,15.97,15.61,15.71,261700
AMBCW,20160328,6.99,7.32,6.99,7.32,1800
AMCC,20160328,6.4,6.49,6.29,6.43,453900
AMCN,20160328,5.68,5.68,5.6,5.65,216800
AMCX,20160328,63.84,65.75,63.22,64.4,611600
AMD,20160328,2.81,2.84,2.73,2.78,7683700
AMDA,20160328,1.46,1.56,1.38,1.56,608800
AMED,20160328,44.04,44.46,43.6,44.15,217000
AMGN,20160328,149.32,150.36,147.32,148.37,2110900
AMKR,20160328,5.64,5.74,5.47,5.54,659200
AMNB,20160328,24.61,24.93,24.44,24.76,22200
AMOT,20160328,17.31,17.44,16.84,17.07,94700
AMPH,20160328,12.06,12.18,11.53,11.61,177000
AMRB,20160328,10.11,10.14,10.02,10.03,2500
AMRI,20160328,14.04,14.21,13.85,13.94,231000
AMRK,20160328,20.67,21.21,20.37,20.37,16700
AMRN,20160328,1.46,1.48,1.42,1.43,294200
AMRS,20160328,1.26,1.27,1.22,1.24,196700
AMSC,20160328,7.51,7.72,7.26,7.3,26900
AMSF,20160328,50.65,51.11,50.27,50.79,77800
AMSWA,20160328,8.84,8.91,8.69,8.74,21700
AMTD,20160328,31.27,31.3,30.86,31.08,1523600
AMTX,20160328,2.03,2.13,2.01,2.03,6400
AMWD,20160328,68.04,68.69,66.9,68.63,220000
AMZN,20160328,584.4,584.75,575.56,579.87,3121500
ANAT,20160328,112.99,114.93,112.99,114.07,35400
ANCB,20160328,24.25,24.25,24.25,24.25,400
ANCX,20160328,18.22,18.36,18.17,18.23,5400
ANDA,20160328,9.67,9.67,9.67,9.67,0
ANDAU,20160328,9.95,9.95,9.95,9.95,0
ANDE,20160328,29.77,30.54,29.62,30.13,122400
ANGI,20160328,8,8.07,7.88,8.01,164000
ANGO,20160328,11.67,11.82,11.5,11.52,32800
ANIK,20160328,44,44.97,44,44.63,86900
ANIP,20160328,32.8,32.8,31.35,31.55,308800
ANSS,20160328,87.38,87.48,86.5,87.16,208300
ANTH,20160328,3.58,3.63,3.32,3.46,353300
ANY,20160328,1.4,1.43,1.32,1.33,129300
AOSL,20160328,10.87,10.87,10.72,10.8,186300
APDN,20160328,3.5,3.54,3.4,3.43,78900
APDNW,20160328,2.08,2.08,1.77,1.77,500
